gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W0.999998, d0W1, d0W0.990027, d0W0.999991, d0W1, d0W0.700421, d0W0.992869, d0W0.999985, d0W1, d0W0.367879, d0W0.915307, d0W0.997512, d0W0.999991, d0W1, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.999639, d0W0.999998, d0W1, d0W0.990027, d0W0.992869, d0W0.997512, d0W0.999639, d0W0.999985, d0W1, d0W1, d0W0.999998, d0W0.999991, d0W0.999985, d0W0.999991, d0W0.999998, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d1W1, d1W0.999998, d1W1, d1W0.990027, d1W0.999991, d1W1, d1W0.700421, d1W0.992869, d1W0.999985, d1W1, d1W0.367879, d1W0.915307, d1W0.997512, d1W0.999991, d1W1, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.999639, d1W0.999998, d1W1, d1W0.990027, d1W0.992869, d1W0.997512, d1W0.999639, d1W0.999985, d1W1, d1W1, d1W0.999998, d1W0.999991, d1W0.999985, d1W0.999991, d1W0.999998, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d2W1, d2W0.999998, d2W1, d2W0.990027, d2W0.999991, d2W1, d2W0.700421, d2W0.992869, d2W0.999985, d2W1, d2W0.367879, d2W0.915307, d2W0.997512, d2W0.999991, d2W1, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.999639, d2W0.999998, d2W1, d2W0.990027, d2W0.992869, d2W0.997512, d2W0.999639, d2W0.999985, d2W1, d2W1, d2W0.999998, d2W0.999991, d2W0.999985, d2W0.999991, d2W0.999998, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d3W1, d3W0.999998, d3W1, d3W0.990027, d3W0.999991, d3W1, d3W0.700421, d3W0.992869, d3W0.999985, d3W1, d3W0.367879, d3W0.915307, d3W0.997512, d3W0.999991, d3W1, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.999639, d3W0.999998, d3W1, d3W0.990027, d3W0.992869, d3W0.997512, d3W0.999639, d3W0.999985, d3W1, d3W1, d3W0.999998, d3W0.999991, d3W0.999985, d3W0.999991, d3W0.999998, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d4W1, d4W0.999998, d4W1, d4W0.990027, d4W0.999991, d4W1, d4W0.700421, d4W0.992869, d4W0.999985, d4W1, d4W0.367879, d4W0.915307, d4W0.997512, d4W0.999991, d4W1, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.999639, d4W0.999998, d4W1, d4W0.990027, d4W0.992869, d4W0.997512, d4W0.999639, d4W0.999985, d4W1, d4W1, d4W0.999998, d4W0.999991, d4W0.999985, d4W0.999991, d4W0.999998, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d5W1, d5W0.999998, d5W1, d5W0.990027, d5W0.999991, d5W1, d5W0.700421, d5W0.992869, d5W0.999985, d5W1, d5W0.367879, d5W0.915307, d5W0.997512, d5W0.999991, d5W1, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.999639, d5W0.999998, d5W1, d5W0.990027, d5W0.992869, d5W0.997512, d5W0.999639, d5W0.999985, d5W1, d5W1, d5W0.999998, d5W0.999991, d5W0.999985, d5W0.999991, d5W0.999998, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d6W1, d6W0.999998, d6W1, d6W0.990027, d6W0.999991, d6W1, d6W0.700421, d6W0.992869, d6W0.999985, d6W1, d6W0.367879, d6W0.915307, d6W0.997512, d6W0.999991, d6W1, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.999639, d6W0.999998, d6W1, d6W0.990027, d6W0.992869, d6W0.997512, d6W0.999639, d6W0.999985, d6W1, d6W1, d6W0.999998, d6W0.999991, d6W0.999985, d6W0.999991, d6W0.999998, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d7W1, d7W0.999998, d7W1, d7W0.990027, d7W0.999991, d7W1, d7W0.700421, d7W0.992869, d7W0.999985, d7W1, d7W0.367879, d7W0.915307, d7W0.997512, d7W0.999991, d7W1, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.999639, d7W0.999998, d7W1, d7W0.990027, d7W0.992869, d7W0.997512, d7W0.999639, d7W0.999985, d7W1, d7W1, d7W0.999998, d7W0.999991, d7W0.999985, d7W0.999991, d7W0.999998, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d8W1, d8W0.999998, d8W1, d8W0.990027, d8W0.999991, d8W1, d8W0.700421, d8W0.992869, d8W0.999985, d8W1, d8W0.367879, d8W0.915307, d8W0.997512, d8W0.999991, d8W1, d8W0.700421, d8W0.915307, d8W0.990027, d8W0.999639, d8W0.999998, d8W1, d8W0.990027, d8W0.992869, d8W0.997512, d8W0.999639, d8W0.999985, d8W1, d8W1, d8W0.999998, d8W0.999991, d8W0.999985, d8W0.999991, d8W0.999998, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d9W1, d9W0.999998, d9W1, d9W0.990027, d9W0.999991, d9W1, d9W0.700421, d9W0.992869, d9W0.999985, d9W1, d9W0.367879, d9W0.915307, d9W0.997512, d9W0.999991, d9W1, d9W0.700421, d9W0.915307, d9W0.990027, d9W0.999639, d9W0.999998, d9W1, d9W0.990027, d9W0.992869, d9W0.997512, d9W0.999639, d9W0.999985, d9W1, d9W1, d9W0.999998, d9W0.999991, d9W0.999985, d9W0.999991, d9W0.999998, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d10W1, d10W0.999998, d10W1, d10W0.990027, d10W0.999991, d10W1, d10W0.700421, d10W0.992869, d10W0.999985, d10W1, d10W0.367879, d10W0.915307, d10W0.997512, d10W0.999991, d10W1, d10W0.700421, d10W0.915307, d10W0.990027, d10W0.999639, d10W0.999998, d10W1, d10W0.990027, d10W0.992869, d10W0.997512, d10W0.999639, d10W0.999985, d10W1, d10W1, d10W0.999998, d10W0.999991, d10W0.999985, d10W0.999991, d10W0.999998, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d11W1, d11W0.999998, d11W1, d11W0.990027, d11W0.999991, d11W1, d11W0.700421, d11W0.992869, d11W0.999985, d11W1, d11W0.367879, d11W0.915307, d11W0.997512, d11W0.999991, d11W1, d11W0.700421, d11W0.915307, d11W0.990027, d11W0.999639, d11W0.999998, d11W1, d11W0.990027, d11W0.992869, d11W0.997512, d11W0.999639, d11W0.999985, d11W1, d11W1, d11W0.999998, d11W0.999991, d11W0.999985, d11W0.999991, d11W0.999998, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d12W1, d12W0.999998, d12W1, d12W0.990027, d12W0.999991, d12W1, d12W0.700421, d12W0.992869, d12W0.999985, d12W1, d12W0.367879, d12W0.915307, d12W0.997512, d12W0.999991, d12W1, d12W0.700421, d12W0.915307, d12W0.990027, d12W0.999639, d12W0.999998, d12W1, d12W0.990027, d12W0.992869, d12W0.997512, d12W0.999639, d12W0.999985, d12W1, d12W1, d12W0.999998, d12W0.999991, d12W0.999985, d12W0.999991, d12W0.999998, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d13W1, d13W0.999998, d13W1, d13W0.990027, d13W0.999991, d13W1, d13W0.700421, d13W0.992869, d13W0.999985, d13W1, d13W0.367879, d13W0.915307, d13W0.997512, d13W0.999991, d13W1, d13W0.700421, d13W0.915307, d13W0.990027, d13W0.999639, d13W0.999998, d13W1, d13W0.990027, d13W0.992869, d13W0.997512, d13W0.999639, d13W0.999985, d13W1, d13W1, d13W0.999998, d13W0.999991, d13W0.999985, d13W0.999991, d13W0.999998, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d14W1, d14W0.999998, d14W1, d14W0.990027, d14W0.999991, d14W1, d14W0.700421, d14W0.992869, d14W0.999985, d14W1, d14W0.367879, d14W0.915307, d14W0.997512, d14W0.999991, d14W1, d14W0.700421, d14W0.915307, d14W0.990027, d14W0.999639, d14W0.999998, d14W1, d14W0.990027, d14W0.992869, d14W0.997512, d14W0.999639, d14W0.999985, d14W1, d14W1, d14W0.999998, d14W0.999991, d14W0.999985, d14W0.999991, d14W0.999998, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d15W1, d15W0.999998, d15W1, d15W0.990027, d15W0.999991, d15W1, d15W0.700421, d15W0.992869, d15W0.999985, d15W1, d15W0.367879, d15W0.915307, d15W0.997512, d15W0.999991, d15W1, d15W0.700421, d15W0.915307, d15W0.990027, d15W0.999639, d15W0.999998, d15W1, d15W0.990027, d15W0.992869, d15W0.997512, d15W0.999639, d15W0.999985, d15W1, d15W1, d15W0.999998, d15W0.999991, d15W0.999985, d15W0.999991, d15W0.999998, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d16W1, d16W0.999998, d16W1, d16W0.990027, d16W0.999991, d16W1, d16W0.700421, d16W0.992869, d16W0.999985, d16W1, d16W0.367879, d16W0.915307, d16W0.997512, d16W0.999991, d16W1, d16W0.700421, d16W0.915307, d16W0.990027, d16W0.999639, d16W0.999998, d16W1, d16W0.990027, d16W0.992869, d16W0.997512, d16W0.999639, d16W0.999985, d16W1, d16W1, d16W0.999998, d16W0.999991, d16W0.999985, d16W0.999991, d16W0.999998, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d17W1, d17W0.999998, d17W1, d17W0.990027, d17W0.999991, d17W1, d17W0.700421, d17W0.992869, d17W0.999985, d17W1, d17W0.367879, d17W0.915307, d17W0.997512, d17W0.999991, d17W1, d17W0.700421, d17W0.915307, d17W0.990027, d17W0.999639, d17W0.999998, d17W1, d17W0.990027, d17W0.992869, d17W0.997512, d17W0.999639, d17W0.999985, d17W1, d17W1, d17W0.999998, d17W0.999991, d17W0.999985, d17W0.999991, d17W0.999998, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d18W1, d18W0.999998, d18W1, d18W0.990027, d18W0.999991, d18W1, d18W0.700421, d18W0.992869, d18W0.999985, d18W1, d18W0.367879, d18W0.915307, d18W0.997512, d18W0.999991, d18W1, d18W0.700421, d18W0.915307, d18W0.990027, d18W0.999639, d18W0.999998, d18W1, d18W0.990027, d18W0.992869, d18W0.997512, d18W0.999639, d18W0.999985, d18W1, d18W1, d18W0.999998, d18W0.999991, d18W0.999985, d18W0.999991, d18W0.999998, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d19W1, d19W0.999998, d19W1, d19W0.990027, d19W0.999991, d19W1, d19W0.700421, d19W0.992869, d19W0.999985, d19W1, d19W0.367879, d19W0.915307, d19W0.997512, d19W0.999991, d19W1, d19W0.700421, d19W0.915307, d19W0.990027, d19W0.999639, d19W0.999998, d19W1, d19W0.990027, d19W0.992869, d19W0.997512, d19W0.999639, d19W0.999985, d19W1, d19W1, d19W0.999998, d19W0.999991, d19W0.999985, d19W0.999991, d19W0.999998, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2025,0.2,0.1825,0.195,0.21,0.25,0.395,0.3225,0.4525,0.3875,0.4,0.2775,0.3075,0.385,0.5175,0.5125,0.6175,0.615,0.5125,0.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.17,0.09,0.0675,0.03,0.015,0,0,0,0,0.01,0.05,0.0625,0.11,0.09,0.1125,0.04,0.075,0.0925,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,12,84,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,11,12,1,0,1,12,0,0,84,92,84,11,0,0,0,11,84,92,89,10,77,1,6,17,0,0,0,0,0,0,0,6,0,0,0,1,0,10,0,1,0,0,0,0,0,17,10,6,0,6,10,0,0,77,89,77,17,0,0,0,17,77,89,126,10,53,0,3,8,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,8,10,3,0,3,10,0,0,53,126,53,8,0,0,0,8,53,126,122,6,64,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,6,0,0,0,6,0,0,64,122,64,8,0,0,0,8,64,122,126,12,58,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,3,12,1,0,1,12,0,0,58,126,58,3,0,0,0,3,58,126,109,13,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,13,0,0,0,13,0,0,75,109,75,3,0,0,0,3,75,109,64,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,100,64,100,0,0,0,0,0,100,64,91,28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,81,91,81,0,0,0,0,0,81,91,56,46,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,98,56,98,0,0,0,0,0,98,56,82,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,94,82,94,0,0,0,0,0,94,82,78,25,94,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,25,0,0,0,25,0,0,94,78,94,3,0,0,0,3,94,78,99,11,79,0,2,9,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,9,11,2,0,2,11,0,0,79,99,79,9,0,0,0,9,79,99,89,20,77,0,3,11,0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,11,20,3,0,3,20,0,0,77,89,77,11,0,0,0,11,77,89,49,25,98,0,7,21,0,0,0,0,0,0,0,7,0,0,0,0,0,25,0,0,0,0,0,0,0,21,25,7,0,7,25,0,0,98,49,98,21,0,0,0,21,98,49,34,43,93,0,14,16,0,0,0,0,0,0,0,14,0,0,0,0,0,43,0,0,0,0,0,0,0,16,43,14,0,14,43,0,0,93,34,93,16,0,0,0,16,93,34,43,40,85,2,8,22,0,0,0,0,0,0,0,8,0,0,0,2,0,40,0,2,0,0,0,0,0,22,40,8,0,8,40,0,0,85,43,85,22,0,0,0,22,85,43,18,62,101,0,8,11,0,0,0,0,0,0,0,8,0,0,0,0,0,62,0,0,0,0,0,0,0,11,62,8,0,8,62,0,0,101,18,101,11,0,0,0,11,101,18,25,61,97,0,7,10,0,0,0,0,0,0,0,7,0,0,0,0,0,61,0,0,0,0,0,0,0,10,61,7,0,7,61,0,0,97,25,97,10,0,0,0,10,97,25,35,49,85,1,12,18,0,0,0,0,0,0,0,12,0,0,0,1,0,49,0,1,0,0,0,0,0,18,49,12,0,12,49,0,0,85,35,85,18,0,0,0,18,85,35,19,83,76,0,14,8,0,0,0,0,0,0,0,14,0,0,0,0,0,83,0,0,0,0,0,0,0,8,83,14,0,14,83,0,0,76,19,76,8,0,0,0,8,76,19,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575,0.19,0.225,0.285,0.275,0.28,0.33,0.39,0.5475,0.5125,0.49,0.3575,0.335,0.3825,0.36,0.415,0.44,0.5725,0.7075,0.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925,0.0425,0.19,0.12,0.07,0.0525,0.045,0.005,0.0325,0.0225,0.0025,0.035,0.0425,0.065,0.0975,0.15,0.105,0.0675,0.105,0.1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,10,95,0,2,15,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,15,10,2,0,2,10,0,0,95,78,95,15,0,0,0,15,95,78,127,11,50,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11,1,0,1,11,0,0,50,127,50,11,0,0,0,11,50,127,84,14,74,0,4,24,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,24,14,4,0,4,14,0,0,74,84,74,24,0,0,0,24,74,84,77,13,92,0,7,11,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,11,13,7,0,7,13,0,0,92,77,92,11,0,0,0,11,92,77,81,9,100,0,2,8,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,8,9,2,0,2,9,0,0,100,81,100,8,0,0,0,8,100,81,94,19,76,1,2,8,0,0,0,0,0,0,0,2,0,0,0,1,0,19,0,1,0,0,0,0,0,8,19,2,0,2,19,0,0,76,94,76,8,0,0,0,8,76,94,80,23,88,0,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,7,23,2,0,2,23,0,0,88,80,88,7,0,0,0,7,88,80,61,27,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,27,0,0,0,27,0,0,111,61,111,1,0,0,0,1,111,61,48,49,92,0,7,4,0,0,0,0,0,0,0,7,0,0,0,0,0,49,0,0,0,0,0,0,0,4,49,7,0,7,49,0,0,92,48,92,4,0,0,0,4,92,48,45,43,106,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,43,0,0,0,0,0,0,0,4,43,2,0,2,43,0,0,106,45,106,4,0,0,0,4,106,45,56,39,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,39,0,0,0,39,0,0,105,56,105,0,0,0,0,0,105,56,69,22,104,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,4,22,1,0,1,22,0,0,104,69,104,4,0,0,0,4,104,69,70,15,108,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,15,0,0,0,15,0,0,108,70,108,7,0,0,0,7,108,70,67,17,105,0,4,7,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,7,17,4,0,4,17,0,0,105,67,105,7,0,0,0,7,105,67,83,27,66,0,5,19,0,0,0,0,0,0,0,5,0,0,0,0,0,27,0,0,0,0,0,0,0,19,27,5,0,5,27,0,0,66,83,66,19,0,0,0,19,66,83,46,24,95,2,13,20,0,0,0,0,0,0,0,13,0,0,0,2,0,24,0,2,0,0,0,0,0,20,24,13,0,13,24,0,0,95,46,95,20,0,0,0,20,95,46,49,47,84,0,2,18,0,0,0,0,0,0,0,2,0,0,0,0,0,47,0,0,0,0,0,0,0,18,47,2,0,2,47,0,0,84,49,84,18,0,0,0,18,84,49,23,63,82,2,13,17,0,0,0,0,0,0,0,13,0,0,0,2,0,63,0,2,0,0,0,0,0,17,63,13,0,13,63,0,0,82,23,82,17,0,0,0,17,82,23,26,67,67,4,18,18,0,0,0,0,0,0,0,18,0,0,0,4,0,67,0,4,0,0,0,0,0,18,67,18,0,18,67,0,0,67,26,67,18,0,0,0,18,67,26,19,67,78,0,18,18,0,0,0,0,0,0,0,18,0,0,0,0,0,67,0,0,0,0,0,0,0,18,67,18,0,18,67,0,0,78,19,78,18,0,0,0,18,78,19,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3825,0.4225,0.4325,0.5325,0.53,0.4075,0.42,0.4175,0.335,0.475,0.5075,0.5075,0.4725,0.4625,0.6425,0.6575,0.6675,0.595,0.6225,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.04,0.035,0.0925,0.1,0.11,0.09,0.1275,0.17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,29,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,94,77,94,0,0,0,0,0,94,77,63,39,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,39,0,0,0,39,0,0,98,63,98,0,0,0,0,0,98,63,64,31,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,105,64,105,0,0,0,0,0,105,64,43,54,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,54,0,0,0,54,0,0,103,43,103,0,0,0,0,0,103,43,44,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,100,44,100,0,0,0,0,0,100,44,63,35,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,102,63,102,0,0,0,0,0,102,63,70,27,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,103,70,103,0,0,0,0,0,103,70,69,24,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,107,69,107,0,0,0,0,0,107,69,84,25,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,91,84,91,0,0,0,0,0,91,84,78,41,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,41,0,0,0,41,0,0,81,78,81,0,0,0,0,0,81,78,41,60,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,60,0,0,0,60,0,0,98,41,98,1,0,0,0,1,98,41,48,38,105,0,4,5,0,0,0,0,0,0,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,5,38,4,0,4,38,0,0,105,48,105,5,0,0,0,5,105,48,58,46,89,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,4,46,3,0,3,46,0,0,89,58,89,4,0,0,0,4,89,58,50,37,87,1,11,14,0,0,0,0,0,0,0,11,0,0,0,1,0,37,0,1,0,0,0,0,0,14,37,11,0,11,37,0,0,87,50,87,14,0,0,0,14,87,50,24,59,79,1,23,14,0,0,0,0,0,0,0,23,0,0,0,1,0,59,0,1,0,0,0,0,0,14,59,23,0,23,59,0,0,79,24,79,14,0,0,0,14,79,24,9,75,82,2,18,14,0,0,0,0,0,0,0,18,0,0,0,2,0,75,0,2,0,0,0,0,0,14,75,18,0,18,75,0,0,82,9,82,14,0,0,0,14,82,9,14,79,66,2,22,17,0,0,0,0,0,0,0,22,0,0,0,2,0,79,0,2,0,0,0,0,0,17,79,22,0,22,79,0,0,66,14,66,17,0,0,0,17,66,14,21,48,82,4,18,27,0,0,0,0,0,0,0,18,0,0,0,4,0,48,0,4,0,0,0,0,0,27,48,18,0,18,48,0,0,82,21,82,27,0,0,0,27,82,21,21,51,79,5,17,27,0,0,0,0,0,0,0,17,0,0,0,5,0,51,0,5,0,0,0,0,0,27,51,17,0,17,51,0,0,79,21,79,27,0,0,0,27,79,21,32,58,78,1,14,17,0,0,0,0,0,0,0,14,0,0,0,1,0,58,0,1,0,0,0,0,0,17,58,14,0,14,58,0,0,78,32,78,17,0,0,0,17,78,32,
