gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.704688, d0W0.829029, d0W0.548812, d0W0.61416, d0W0.704688, d0W0.472367, d0W0.502832, d0W0.548812, d0W0.61416, d0W0.449329, d0W0.454981, d0W0.472367, d0W0.502832, d0W0.548812, d0W0.472367, d0W0.454981, d0W0.449329, d0W0.454981, d0W0.472367, d0W0.502832, d0W0.548812, d0W0.502832, d0W0.472367, d0W0.454981, d0W0.449329, d0W0.454981, d0W0.472367, d0W0.704688, d0W0.61416, d0W0.548812, d0W0.502832, d0W0.472367, d0W0.454981, d0W0.449329, d0W0.454981, d0W1, d0W0.829029, d0W0.704688, d0W0.61416, d0W0.548812, d0W0.502832, d0W0.472367, d0W0.454981, d0W0.449329, d1W1, d1W0.704688, d1W0.829029, d1W0.548812, d1W0.61416, d1W0.704688, d1W0.472367, d1W0.502832, d1W0.548812, d1W0.61416, d1W0.449329, d1W0.454981, d1W0.472367, d1W0.502832, d1W0.548812, d1W0.472367, d1W0.454981, d1W0.449329, d1W0.454981, d1W0.472367, d1W0.502832, d1W0.548812, d1W0.502832, d1W0.472367, d1W0.454981, d1W0.449329, d1W0.454981, d1W0.472367, d1W0.704688, d1W0.61416, d1W0.548812, d1W0.502832, d1W0.472367, d1W0.454981, d1W0.449329, d1W0.454981, d1W1, d1W0.829029, d1W0.704688, d1W0.61416, d1W0.548812, d1W0.502832, d1W0.472367, d1W0.454981, d1W0.449329, d2W1, d2W0.704688, d2W0.829029, d2W0.548812, d2W0.61416, d2W0.704688, d2W0.472367, d2W0.502832, d2W0.548812, d2W0.61416, d2W0.449329, d2W0.454981, d2W0.472367, d2W0.502832, d2W0.548812, d2W0.472367, d2W0.454981, d2W0.449329, d2W0.454981, d2W0.472367, d2W0.502832, d2W0.548812, d2W0.502832, d2W0.472367, d2W0.454981, d2W0.449329, d2W0.454981, d2W0.472367, d2W0.704688, d2W0.61416, d2W0.548812, d2W0.502832, d2W0.472367, d2W0.454981, d2W0.449329, d2W0.454981, d2W1, d2W0.829029, d2W0.704688, d2W0.61416, d2W0.548812, d2W0.502832, d2W0.472367, d2W0.454981, d2W0.449329, d3W1, d3W0.704688, d3W0.829029, d3W0.548812, d3W0.61416, d3W0.704688, d3W0.472367, d3W0.502832, d3W0.548812, d3W0.61416, d3W0.449329, d3W0.454981, d3W0.472367, d3W0.502832, d3W0.548812, d3W0.472367, d3W0.454981, d3W0.449329, d3W0.454981, d3W0.472367, d3W0.502832, d3W0.548812, d3W0.502832, d3W0.472367, d3W0.454981, d3W0.449329, d3W0.454981, d3W0.472367, d3W0.704688, d3W0.61416, d3W0.548812, d3W0.502832, d3W0.472367, d3W0.454981, d3W0.449329, d3W0.454981, d3W1, d3W0.829029, d3W0.704688, d3W0.61416, d3W0.548812, d3W0.502832, d3W0.472367, d3W0.454981, d3W0.449329, d4W1, d4W0.704688, d4W0.829029, d4W0.548812, d4W0.61416, d4W0.704688, d4W0.472367, d4W0.502832, d4W0.548812, d4W0.61416, d4W0.449329, d4W0.454981, d4W0.472367, d4W0.502832, d4W0.548812, d4W0.472367, d4W0.454981, d4W0.449329, d4W0.454981, d4W0.472367, d4W0.502832, d4W0.548812, d4W0.502832, d4W0.472367, d4W0.454981, d4W0.449329, d4W0.454981, d4W0.472367, d4W0.704688, d4W0.61416, d4W0.548812, d4W0.502832, d4W0.472367, d4W0.454981, d4W0.449329, d4W0.454981, d4W1, d4W0.829029, d4W0.704688, d4W0.61416, d4W0.548812, d4W0.502832, d4W0.472367, d4W0.454981, d4W0.449329, d5W1, d5W0.704688, d5W0.829029, d5W0.548812, d5W0.61416, d5W0.704688, d5W0.472367, d5W0.502832, d5W0.548812, d5W0.61416, d5W0.449329, d5W0.454981, d5W0.472367, d5W0.502832, d5W0.548812, d5W0.472367, d5W0.454981, d5W0.449329, d5W0.454981, d5W0.472367, d5W0.502832, d5W0.548812, d5W0.502832, d5W0.472367, d5W0.454981, d5W0.449329, d5W0.454981, d5W0.472367, d5W0.704688, d5W0.61416, d5W0.548812, d5W0.502832, d5W0.472367, d5W0.454981, d5W0.449329, d5W0.454981, d5W1, d5W0.829029, d5W0.704688, d5W0.61416, d5W0.548812, d5W0.502832, d5W0.472367, d5W0.454981, d5W0.449329, d6W1, d6W0.704688, d6W0.829029, d6W0.548812, d6W0.61416, d6W0.704688, d6W0.472367, d6W0.502832, d6W0.548812, d6W0.61416, d6W0.449329, d6W0.454981, d6W0.472367, d6W0.502832, d6W0.548812, d6W0.472367, d6W0.454981, d6W0.449329, d6W0.454981, d6W0.472367, d6W0.502832, d6W0.548812, d6W0.502832, d6W0.472367, d6W0.454981, d6W0.449329, d6W0.454981, d6W0.472367, d6W0.704688, d6W0.61416, d6W0.548812, d6W0.502832, d6W0.472367, d6W0.454981, d6W0.449329, d6W0.454981, d6W1, d6W0.829029, d6W0.704688, d6W0.61416, d6W0.548812, d6W0.502832, d6W0.472367, d6W0.454981, d6W0.449329, d7W1, d7W0.704688, d7W0.829029, d7W0.548812, d7W0.61416, d7W0.704688, d7W0.472367, d7W0.502832, d7W0.548812, d7W0.61416, d7W0.449329, d7W0.454981, d7W0.472367, d7W0.502832, d7W0.548812, d7W0.472367, d7W0.454981, d7W0.449329, d7W0.454981, d7W0.472367, d7W0.502832, d7W0.548812, d7W0.502832, d7W0.472367, d7W0.454981, d7W0.449329, d7W0.454981, d7W0.472367, d7W0.704688, d7W0.61416, d7W0.548812, d7W0.502832, d7W0.472367, d7W0.454981, d7W0.449329, d7W0.454981, d7W1, d7W0.829029, d7W0.704688, d7W0.61416, d7W0.548812, d7W0.502832, d7W0.472367, d7W0.454981, d7W0.449329, 
100, 0.9975,0.995,0.9725,0.865,0.18,0.0275,0,0,1,0.9975,0.98,0.8525,0.17,0.0125,0,0,1,0.9975,0.985,0.8675,0.1875,0.03,0,0,1,1,0.9875,0.845,0.1725,0.0375,0.0025,0,0.9925,0.9875,0.9775,0.85,0.1575,0.0125,0,0,1,0.9875,0.9725,0.875,0.19,0.025,0.005,0,1,0.9975,0.9775,0.84,0.1975,0.02,0.0025,0,1,0.995,0.9675,0.8675,0.175,0.02,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,183,1,15,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,183,15,1,1,0,0,0,0,0,145,10,34,3,2,10,0,2,3,2,3,1,0,2,3,0,1,3,1,0,2,3,2,0,1,3,1,0,10,2,3,2,0,1,3,1,145,34,10,2,3,2,0,1,3,82,28,44,8,11,28,9,7,8,11,6,5,9,7,8,9,5,6,5,9,7,8,7,9,5,6,5,9,28,11,8,7,9,5,6,5,82,44,28,11,8,7,9,5,6,81,17,48,14,12,17,3,9,14,12,12,4,3,9,14,3,4,12,4,3,9,14,9,3,4,12,4,3,17,12,14,9,3,4,12,4,81,48,17,12,14,9,3,4,12,155,4,27,6,4,4,0,1,6,4,2,1,0,1,6,0,1,2,1,0,1,6,1,0,1,2,1,0,4,4,6,1,0,1,2,1,155,27,4,4,6,1,0,1,2,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
110, 1,0.9975,0.98,0.86,0.1775,0.0125,0,0.0025,1,0.995,0.985,0.8525,0.1625,0.0075,0,0,1,1,0.995,0.85,0.175,0.01,0,0,1,1,0.965,0.875,0.185,0.0225,0.0025,0,1,1,0.9775,0.8425,0.205,0.015,0.0025,0,1,0.9975,0.9975,0.85,0.225,0.0275,0,0,0.9925,0.995,0.9925,0.86,0.195,0.0225,0.0025,0.0025,1,1,0.9925,0.8725,0.19,0.0275,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,197,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,197,2,0,0,0,1,0,0,0,171,2,26,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,171,26,2,0,0,1,0,0,0,83,22,46,7,14,22,10,5,7,14,7,6,10,5,7,10,6,7,6,10,5,7,5,10,6,7,6,10,22,14,7,5,10,6,7,6,83,46,22,14,7,5,10,6,7,69,22,51,6,14,22,9,9,6,14,9,11,9,9,6,9,11,9,11,9,9,6,9,9,11,9,11,9,22,14,6,9,9,11,9,11,69,51,22,14,6,9,9,11,9,160,3,33,2,2,3,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,2,0,0,0,0,0,160,33,3,2,2,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,
120, 0.995,0.995,0.985,0.8725,0.2825,0.0275,0.01,0.01,0.9975,0.9975,0.98,0.85,0.2125,0.02,0,0,1,1,0.98,0.855,0.275,0.02,0,0,1,1,0.98,0.8825,0.2125,0.0075,0,0,1,0.9975,0.9775,0.8675,0.285,0.0275,0.0125,0.0025,0.9975,1,0.9475,0.8725,0.25,0.03,0.0075,0,1,1,0.995,0.8825,0.235,0.02,0.0025,0,1,0.9975,0.975,0.8775,0.22,0.01,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,151,7,28,2,9,7,0,1,2,9,1,1,0,1,2,0,1,1,1,0,1,2,1,0,1,1,1,0,7,9,2,1,0,1,1,1,151,28,7,9,2,1,0,1,1,107,17,30,9,12,17,5,5,9,12,12,3,5,5,9,5,3,12,3,5,5,9,5,5,3,12,3,5,17,12,9,5,5,3,12,3,107,30,17,12,9,5,5,3,12,55,37,28,14,15,37,14,13,14,15,18,6,14,13,14,14,6,18,6,14,13,14,13,14,6,18,6,14,37,15,14,13,14,6,18,6,55,28,37,15,14,13,14,6,18,165,4,25,3,1,4,0,1,3,1,1,0,0,1,3,0,0,1,0,0,1,3,1,0,0,1,0,0,4,1,3,1,0,0,1,0,165,25,4,1,3,1,0,0,1,188,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,188,11,1,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,
130, 1,1,0.99,0.8325,0.205,0.0375,0.02,0.005,1,0.99,0.995,0.8325,0.1925,0.01,0,0,1,0.9875,0.9925,0.8175,0.26,0.0825,0.01,0.015,1,1,0.9975,0.845,0.225,0.02,0.0025,0,0.99,0.995,0.9775,0.84,0.2275,0.01,0.005,0,1,1,0.98,0.8025,0.2225,0.02,0,0.0025,0.9925,0.9975,0.9925,0.805,0.195,0.045,0.0025,0,1,1,0.99,0.835,0.23,0.0225,0.0025,0,194,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194,5,1,0,0,0,0,0,0,191,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,191,8,1,0,0,0,0,0,0,174,1,24,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,174,24,1,0,1,0,0,0,0,81,15,60,18,12,15,2,6,18,12,2,4,2,6,18,2,4,2,4,2,6,18,6,2,4,2,4,2,15,12,18,6,2,4,2,4,81,60,15,12,18,6,2,4,2,49,34,49,19,18,34,5,9,19,18,10,7,5,9,19,5,7,10,7,5,9,19,9,5,7,10,7,5,34,18,19,9,5,7,10,7,49,49,34,18,19,9,5,7,10,144,6,39,3,5,6,2,0,3,5,1,0,2,0,3,2,0,1,0,2,0,3,0,2,0,1,0,2,6,5,3,0,2,0,1,0,144,39,6,5,3,0,2,0,1,183,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,183,16,1,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,
140, 1,0.9975,0.9975,0.885,0.175,0.0125,0.0025,0,1,1,0.995,0.88,0.165,0,0.0025,0,0.99,0.995,0.9925,0.8775,0.1925,0.005,0.005,0,1,1,0.9975,0.8675,0.13,0.0125,0,0,1,0.9975,0.9875,0.89,0.155,0.0175,0.01,0,1,1,1,0.89,0.1825,0.01,0.015,0,1,1,0.985,0.8975,0.16,0.0225,0.0075,0.0025,1,0.9975,0.9975,0.855,0.16,0.015,0.0025,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,174,4,21,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,1,174,21,4,0,0,0,0,1,0,101,25,43,4,11,25,3,3,4,11,7,3,3,3,4,3,3,7,3,3,3,4,3,3,3,7,3,3,25,11,4,3,3,3,7,3,101,43,25,11,4,3,3,3,7,63,30,49,11,15,30,7,8,11,15,12,5,7,8,11,7,5,12,5,7,8,11,8,7,5,12,5,7,30,15,11,8,7,5,12,5,63,49,30,15,11,8,7,5,12,168,7,17,2,4,7,0,0,2,4,1,1,0,0,2,0,1,1,1,0,0,2,0,0,1,1,1,0,7,4,2,0,0,1,1,1,168,17,7,4,2,0,0,1,1,190,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,190,8,2,0,0,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,
150, 1,1,0.9975,0.8275,0.19,0.03,0.0025,0,1,1,0.9975,0.8375,0.24,0.025,0,0,0.995,0.9925,0.9825,0.825,0.24,0.035,0,0,1,1,0.9925,0.8525,0.215,0.0325,0.01,0,1,0.9975,0.9925,0.81,0.22,0.0325,0.0025,0,1,1,0.9925,0.8225,0.2325,0.02,0.0025,0,1,1,0.99,0.85,0.24,0.025,0.0075,0.005,1,1,0.995,0.855,0.19,0.0275,0.0025,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,181,2,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,181,17,2,0,0,0,0,0,0,93,11,44,8,10,11,5,8,8,10,13,8,5,8,8,5,8,13,8,5,8,8,8,5,8,13,8,5,11,10,8,8,5,8,13,8,93,44,11,10,8,8,5,8,13,63,32,42,9,17,32,8,5,9,17,14,10,8,5,9,8,10,14,10,8,5,9,5,8,10,14,10,8,32,17,9,5,8,10,14,10,63,42,32,17,9,5,8,10,14,165,11,14,1,5,11,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,5,1,1,1,1,1,1,165,14,11,5,1,1,1,1,1,184,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,184,15,1,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
160, 1,1,0.9625,0.8175,0.1325,0.0125,0.0025,0,1,1,0.98,0.86,0.185,0.035,0.0025,0.0025,1,1,0.9725,0.8875,0.215,0.045,0.0125,0.005,1,1,0.975,0.885,0.17,0.015,0,0,1,1,0.9825,0.8675,0.17,0.0325,0,0.0075,1,1,0.97,0.875,0.2525,0.04,0.0125,0,1,1,0.985,0.8675,0.1975,0.0275,0,0,0.995,0.995,0.98,0.87,0.185,0.0375,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,168,6,18,4,1,6,0,1,4,1,0,2,0,1,4,0,2,0,2,0,1,4,1,0,2,0,2,0,6,1,4,1,0,2,0,2,168,18,6,1,4,1,0,2,0,75,23,62,7,11,23,5,5,7,11,4,8,5,5,7,5,8,4,8,5,5,7,5,5,8,4,8,5,23,11,7,5,5,8,4,8,75,62,23,11,7,5,5,8,4,48,26,40,20,21,26,10,10,20,21,12,13,10,10,20,10,13,12,13,10,10,20,10,10,13,12,13,10,26,21,20,10,10,13,12,13,48,40,26,21,20,10,10,13,12,155,11,32,0,0,11,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,11,0,0,1,0,1,0,1,155,32,11,0,0,1,0,1,0,192,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,192,7,0,1,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,
170, 0.9925,0.9875,0.96,0.835,0.2325,0.0325,0.005,0,1,1,0.9825,0.8525,0.1875,0.0425,0.02,0.0025,1,1,0.9725,0.8325,0.255,0.0325,0.0025,0,1,1,0.975,0.87,0.22,0.025,0.01,0.005,1,1,0.9775,0.855,0.1975,0.02,0,0.0025,1,0.9975,0.98,0.845,0.2425,0.04,0.0025,0,1,1,0.9775,0.8225,0.265,0.0525,0,0.0025,1,0.9925,0.96,0.825,0.255,0.035,0.01,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,194,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194,5,1,0,0,0,0,0,0,160,7,27,3,3,7,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,0,0,0,0,0,160,27,7,3,3,0,0,0,0,77,16,49,11,15,16,5,15,11,15,5,7,5,15,11,5,7,5,7,5,15,11,15,5,7,5,7,5,16,15,11,15,5,7,5,7,77,49,16,15,11,15,5,7,5,36,37,36,20,28,37,12,14,20,28,5,12,12,14,20,12,12,5,12,12,14,20,14,12,12,5,12,12,37,28,20,14,12,12,5,12,36,36,37,28,20,14,12,12,5,128,15,41,4,7,15,1,0,4,7,1,3,1,0,4,1,3,1,3,1,0,4,0,1,3,1,3,1,15,7,4,0,1,3,1,3,128,41,15,7,4,0,1,3,1,184,3,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,184,13,3,0,0,0,0,0,0,192,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,8,0,0,0,0,0,0,0,
180, 0.9975,0.985,0.98,0.86,0.155,0.0175,0,0,1,1,0.985,0.8775,0.1925,0.045,0.01,0.0075,1,1,0.98,0.8575,0.195,0.025,0.005,0,1,1,0.985,0.8825,0.1675,0.0325,0,0,0.995,0.9875,0.99,0.885,0.175,0.0275,0.005,0,0.99,0.9975,0.9825,0.885,0.1775,0.0225,0.0025,0,1,1,0.9925,0.875,0.1575,0.05,0,0,1,1,0.9775,0.88,0.17,0.0275,0.005,0.02,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,182,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,182,16,2,0,0,0,0,0,0,169,4,22,0,0,4,0,3,0,0,0,2,0,3,0,0,2,0,2,0,3,0,3,0,2,0,2,0,4,0,0,3,0,2,0,2,169,22,4,0,0,3,0,2,0,101,21,34,4,15,21,4,6,4,15,10,5,4,6,4,4,5,10,5,4,6,4,6,4,5,10,5,4,21,15,4,6,4,5,10,5,101,34,21,15,4,6,4,5,10,68,24,56,12,10,24,8,4,12,10,9,9,8,4,12,8,9,9,9,8,4,12,4,8,9,9,9,8,24,10,12,4,8,9,9,9,68,56,24,10,12,4,8,9,9,151,10,30,3,2,10,1,0,3,2,2,1,1,0,3,1,1,2,1,1,0,3,0,1,1,2,1,1,10,2,3,0,1,1,2,1,151,30,10,2,3,0,1,1,2,178,6,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,178,16,6,0,0,0,0,0,0,185,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,15,0,0,0,0,0,0,0,
190, 1,1,0.975,0.8575,0.215,0.01,0.005,0,1,1,0.9825,0.8475,0.2275,0.0225,0.025,0,1,1,0.9875,0.86,0.1875,0.0125,0,0.005,0.9975,1,0.9825,0.85,0.19,0.0175,0.0025,0,1,1,0.97,0.8425,0.235,0.0275,0,0,1,1,0.985,0.8625,0.2025,0.0225,0,0.005,1,1,0.9925,0.88,0.215,0.0275,0,0,1,0.995,0.99,0.89,0.2175,0.045,0.0175,0.0025,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,171,6,17,0,4,6,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,6,4,0,0,0,0,2,0,171,17,6,4,0,0,0,0,2,84,23,43,6,11,23,6,7,6,11,7,13,6,7,6,6,13,7,13,6,7,6,7,6,13,7,13,6,23,11,6,7,6,13,7,13,84,43,23,11,6,7,6,13,7,75,15,37,20,22,15,6,8,20,22,7,10,6,8,20,6,10,7,10,6,8,20,8,6,10,7,10,6,15,22,20,8,6,10,7,10,75,37,15,22,20,8,6,10,7,162,2,29,2,1,2,1,2,2,1,0,1,1,2,2,1,1,0,1,1,2,2,2,1,1,0,1,1,2,1,2,2,1,1,0,1,162,29,2,1,2,2,1,1,0,186,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,14,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,
200, 1,0.995,0.975,0.795,0.24,0.02,0,0,1,1,0.99,0.7875,0.205,0.01,0,0,1,1,0.995,0.81,0.2025,0.0075,0,0.0025,1,0.9975,0.9875,0.81,0.2075,0.0225,0,0,1,0.9975,0.9725,0.76,0.2375,0.0425,0.0075,0,1,1,0.9825,0.8125,0.185,0.0025,0,0,1,1,0.995,0.82,0.2,0.0125,0,0,1,1,0.985,0.8325,0.225,0.0125,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,192,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,8,0,0,0,0,0,0,0,164,7,23,3,2,7,1,0,3,2,0,0,1,0,3,1,0,0,0,1,0,3,0,1,0,0,0,1,7,2,3,0,1,0,0,0,164,23,7,2,3,0,1,0,0,67,22,43,13,19,22,9,9,13,19,8,10,9,9,13,9,10,8,10,9,9,13,9,9,10,8,10,9,22,19,13,9,9,10,8,10,67,43,22,19,13,9,9,10,8,64,29,48,16,19,29,4,9,16,19,6,5,4,9,16,4,5,6,5,4,9,16,9,4,5,6,5,4,29,19,16,9,4,5,6,5,64,48,29,19,16,9,4,5,6,170,4,18,3,4,4,0,1,3,4,0,0,0,1,3,0,0,0,0,0,1,3,1,0,0,0,0,0,4,4,3,1,0,0,0,0,170,18,4,4,3,1,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,
