0	p2: 8	p12: 0	HI: 1	fitness: 1
1	p2: 7	p12: 0	HI: 0.875	fitness: 0.999999
2	p2: 7	p12: 1	HI: 0.9375	fitness: 1
3	p2: 6	p12: 0	HI: 0.75	fitness: 0.992014
4	p2: 6	p12: 1	HI: 0.8125	fitness: 0.999711
5	p2: 6	p12: 2	HI: 0.875	fitness: 0.999999
6	p2: 5	p12: 0	HI: 0.625	fitness: 0.75212
7	p2: 5	p12: 1	HI: 0.6875	fitness: 0.931651
8	p2: 5	p12: 2	HI: 0.75	fitness: 0.992014
9	p2: 5	p12: 3	HI: 0.8125	fitness: 0.999711
10	p2: 4	p12: 0	HI: 0.5	fitness: 0.449329
11	p2: 4	p12: 1	HI: 0.5625	fitness: 0.53697
12	p2: 4	p12: 2	HI: 0.625	fitness: 0.75212
13	p2: 4	p12: 3	HI: 0.6875	fitness: 0.931651
14	p2: 4	p12: 4	HI: 0.75	fitness: 0.992014
15	p2: 3	p12: 0	HI: 0.375	fitness: 0.75212
16	p2: 3	p12: 1	HI: 0.4375	fitness: 0.53697
17	p2: 3	p12: 2	HI: 0.5	fitness: 0.449329
18	p2: 3	p12: 3	HI: 0.5625	fitness: 0.53697
19	p2: 3	p12: 4	HI: 0.625	fitness: 0.75212
20	p2: 3	p12: 5	HI: 0.6875	fitness: 0.931651
21	p2: 2	p12: 0	HI: 0.25	fitness: 0.992014
22	p2: 2	p12: 1	HI: 0.3125	fitness: 0.931651
23	p2: 2	p12: 2	HI: 0.375	fitness: 0.75212
24	p2: 2	p12: 3	HI: 0.4375	fitness: 0.53697
25	p2: 2	p12: 4	HI: 0.5	fitness: 0.449329
26	p2: 2	p12: 5	HI: 0.5625	fitness: 0.53697
27	p2: 2	p12: 6	HI: 0.625	fitness: 0.75212
28	p2: 1	p12: 0	HI: 0.125	fitness: 0.999999
29	p2: 1	p12: 1	HI: 0.1875	fitness: 0.999711
30	p2: 1	p12: 2	HI: 0.25	fitness: 0.992014
31	p2: 1	p12: 3	HI: 0.3125	fitness: 0.931651
32	p2: 1	p12: 4	HI: 0.375	fitness: 0.75212
33	p2: 1	p12: 5	HI: 0.4375	fitness: 0.53697
34	p2: 1	p12: 6	HI: 0.5	fitness: 0.449329
35	p2: 1	p12: 7	HI: 0.5625	fitness: 0.53697
36	p2: 0	p12: 0	HI: 0	fitness: 1
37	p2: 0	p12: 1	HI: 0.0625	fitness: 1
38	p2: 0	p12: 2	HI: 0.125	fitness: 0.999999
39	p2: 0	p12: 3	HI: 0.1875	fitness: 0.999711
40	p2: 0	p12: 4	HI: 0.25	fitness: 0.992014
41	p2: 0	p12: 5	HI: 0.3125	fitness: 0.931651
42	p2: 0	p12: 6	HI: 0.375	fitness: 0.75212
43	p2: 0	p12: 7	HI: 0.4375	fitness: 0.53697
44	p2: 0	p12: 8	HI: 0.5	fitness: 0.449329
round: 0	nbSign: 0	last?: 0	accGen: 0
round: 1	nbSign: 44	last?: 1	accGen: 1000
1000 generations ont pris39secondes
