gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.367879, d0W0.374494, d0W1, d0W0.374494, d0W0.367879, d1W1, d1W0.367879, d1W0.374494, d1W1, d1W0.374494, d1W0.367879, d2W1, d2W0.367879, d2W0.374494, d2W1, d2W0.374494, d2W0.367879, d3W1, d3W0.367879, d3W0.374494, d3W1, d3W0.374494, d3W0.367879, d4W1, d4W0.367879, d4W0.374494, d4W1, d4W0.374494, d4W0.367879, d5W1, d5W0.367879, d5W0.374494, d5W1, d5W0.374494, d5W0.367879, d6W1, d6W0.367879, d6W0.374494, d6W1, d6W0.374494, d6W0.367879, d7W1, d7W0.367879, d7W0.374494, d7W1, d7W0.374494, d7W0.367879, 
870, 1,1,1,0.99,0.005,0,0,0,1,1,1,0.985,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
880, 1,1,1,1,0.0125,0,0,0,1,1,1,1,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,5,0,195,0,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,1,1,0.9875,0.015,0,0,0,1,1,1,0.99,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,1,0.9875,0.025,0,0,0,1,1,1,0.9875,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,1,0.9875,0.0125,0,0,0,1,1,1,0.98,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,192,6,2,192,2,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
920, 1,1,1,0.9925,0.02,0,0,0,1,1,1,0.9925,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,4,1,195,1,4,191,6,3,191,3,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
930, 1,1,1,0.995,0.0075,0,0,0,1,1,1,0.995,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,197,2,1,197,1,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
940, 1,1,1,0.985,0.0225,0,0,0,1,1,1,0.985,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,5,0,195,0,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
950, 1,1,1,0.9775,0,0,0,0,1,1,1,0.975,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,195,5,0,195,0,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
960, 1,1,1,0.995,0.0175,0,0,0,1,1,1,0.995,0.0175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,196,4,0,196,0,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
970, 1,1,1,0.9625,0.0075,0,0,0,1,1,1,0.955,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,185,12,3,185,3,12,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
980, 1,1,1,1,0.015,0.0025,0,0,1,1,1,1,0.015,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
990, 1,1,1,0.9775,0.01,0,0,0,1,1,1,0.985,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
