gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.467799, d0W0.481596, d0W0.45578, d0W0.460421, d0W0.467799, d0W0.450778, d0W0.45273, d0W0.45578, d0W0.460421, d0W0.449329, d0W0.449683, d0W0.450778, d0W0.45273, d0W0.45578, d0W0.450778, d0W0.449683, d0W0.449329, d0W0.449683, d0W0.450778, d0W0.45273, d0W0.45578, d0W0.45273, d0W0.450778, d0W0.449683, d0W0.449329, d0W0.449683, d0W0.450778, d0W0.467799, d0W0.460421, d0W0.45578, d0W0.45273, d0W0.450778, d0W0.449683, d0W0.449329, d0W0.449683, d0W1, d0W0.481596, d0W0.467799, d0W0.460421, d0W0.45578, d0W0.45273, d0W0.450778, d0W0.449683, d0W0.449329, d1W1, d1W0.467799, d1W0.481596, d1W0.45578, d1W0.460421, d1W0.467799, d1W0.450778, d1W0.45273, d1W0.45578, d1W0.460421, d1W0.449329, d1W0.449683, d1W0.450778, d1W0.45273, d1W0.45578, d1W0.450778, d1W0.449683, d1W0.449329, d1W0.449683, d1W0.450778, d1W0.45273, d1W0.45578, d1W0.45273, d1W0.450778, d1W0.449683, d1W0.449329, d1W0.449683, d1W0.450778, d1W0.467799, d1W0.460421, d1W0.45578, d1W0.45273, d1W0.450778, d1W0.449683, d1W0.449329, d1W0.449683, d1W1, d1W0.481596, d1W0.467799, d1W0.460421, d1W0.45578, d1W0.45273, d1W0.450778, d1W0.449683, d1W0.449329, d2W1, d2W0.467799, d2W0.481596, d2W0.45578, d2W0.460421, d2W0.467799, d2W0.450778, d2W0.45273, d2W0.45578, d2W0.460421, d2W0.449329, d2W0.449683, d2W0.450778, d2W0.45273, d2W0.45578, d2W0.450778, d2W0.449683, d2W0.449329, d2W0.449683, d2W0.450778, d2W0.45273, d2W0.45578, d2W0.45273, d2W0.450778, d2W0.449683, d2W0.449329, d2W0.449683, d2W0.450778, d2W0.467799, d2W0.460421, d2W0.45578, d2W0.45273, d2W0.450778, d2W0.449683, d2W0.449329, d2W0.449683, d2W1, d2W0.481596, d2W0.467799, d2W0.460421, d2W0.45578, d2W0.45273, d2W0.450778, d2W0.449683, d2W0.449329, d3W1, d3W0.467799, d3W0.481596, d3W0.45578, d3W0.460421, d3W0.467799, d3W0.450778, d3W0.45273, d3W0.45578, d3W0.460421, d3W0.449329, d3W0.449683, d3W0.450778, d3W0.45273, d3W0.45578, d3W0.450778, d3W0.449683, d3W0.449329, d3W0.449683, d3W0.450778, d3W0.45273, d3W0.45578, d3W0.45273, d3W0.450778, d3W0.449683, d3W0.449329, d3W0.449683, d3W0.450778, d3W0.467799, d3W0.460421, d3W0.45578, d3W0.45273, d3W0.450778, d3W0.449683, d3W0.449329, d3W0.449683, d3W1, d3W0.481596, d3W0.467799, d3W0.460421, d3W0.45578, d3W0.45273, d3W0.450778, d3W0.449683, d3W0.449329, d4W1, d4W0.467799, d4W0.481596, d4W0.45578, d4W0.460421, d4W0.467799, d4W0.450778, d4W0.45273, d4W0.45578, d4W0.460421, d4W0.449329, d4W0.449683, d4W0.450778, d4W0.45273, d4W0.45578, d4W0.450778, d4W0.449683, d4W0.449329, d4W0.449683, d4W0.450778, d4W0.45273, d4W0.45578, d4W0.45273, d4W0.450778, d4W0.449683, d4W0.449329, d4W0.449683, d4W0.450778, d4W0.467799, d4W0.460421, d4W0.45578, d4W0.45273, d4W0.450778, d4W0.449683, d4W0.449329, d4W0.449683, d4W1, d4W0.481596, d4W0.467799, d4W0.460421, d4W0.45578, d4W0.45273, d4W0.450778, d4W0.449683, d4W0.449329, d5W1, d5W0.467799, d5W0.481596, d5W0.45578, d5W0.460421, d5W0.467799, d5W0.450778, d5W0.45273, d5W0.45578, d5W0.460421, d5W0.449329, d5W0.449683, d5W0.450778, d5W0.45273, d5W0.45578, d5W0.450778, d5W0.449683, d5W0.449329, d5W0.449683, d5W0.450778, d5W0.45273, d5W0.45578, d5W0.45273, d5W0.450778, d5W0.449683, d5W0.449329, d5W0.449683, d5W0.450778, d5W0.467799, d5W0.460421, d5W0.45578, d5W0.45273, d5W0.450778, d5W0.449683, d5W0.449329, d5W0.449683, d5W1, d5W0.481596, d5W0.467799, d5W0.460421, d5W0.45578, d5W0.45273, d5W0.450778, d5W0.449683, d5W0.449329, d6W1, d6W0.467799, d6W0.481596, d6W0.45578, d6W0.460421, d6W0.467799, d6W0.450778, d6W0.45273, d6W0.45578, d6W0.460421, d6W0.449329, d6W0.449683, d6W0.450778, d6W0.45273, d6W0.45578, d6W0.450778, d6W0.449683, d6W0.449329, d6W0.449683, d6W0.450778, d6W0.45273, d6W0.45578, d6W0.45273, d6W0.450778, d6W0.449683, d6W0.449329, d6W0.449683, d6W0.450778, d6W0.467799, d6W0.460421, d6W0.45578, d6W0.45273, d6W0.450778, d6W0.449683, d6W0.449329, d6W0.449683, d6W1, d6W0.481596, d6W0.467799, d6W0.460421, d6W0.45578, d6W0.45273, d6W0.450778, d6W0.449683, d6W0.449329, d7W1, d7W0.467799, d7W0.481596, d7W0.45578, d7W0.460421, d7W0.467799, d7W0.450778, d7W0.45273, d7W0.45578, d7W0.460421, d7W0.449329, d7W0.449683, d7W0.450778, d7W0.45273, d7W0.45578, d7W0.450778, d7W0.449683, d7W0.449329, d7W0.449683, d7W0.450778, d7W0.45273, d7W0.45578, d7W0.45273, d7W0.450778, d7W0.449683, d7W0.449329, d7W0.449683, d7W0.450778, d7W0.467799, d7W0.460421, d7W0.45578, d7W0.45273, d7W0.450778, d7W0.449683, d7W0.449329, d7W0.449683, d7W1, d7W0.481596, d7W0.467799, d7W0.460421, d7W0.45578, d7W0.45273, d7W0.450778, d7W0.449683, d7W0.449329, 
100, 1,1,0.9925,0.8925,0.1375,0.0075,0,0,1,1,0.9975,0.8975,0.14,0.0075,0,0,1,1,0.9975,0.885,0.145,0.0025,0,0,1,0.9975,0.9975,0.88,0.1475,0.0075,0,0,1,1,0.9975,0.8925,0.16,0.01,0,0,1,1,0.9925,0.89,0.145,0.0175,0,0,1,1,0.995,0.8875,0.1475,0.0125,0,0,1,0.9975,0.995,0.8875,0.1425,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,190,0,5,0,2,0,0,1,0,2,2,0,0,1,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,2,0,1,0,0,2,0,190,5,0,2,0,1,0,0,2,150,8,10,6,9,8,0,1,6,9,11,5,0,1,6,0,5,11,5,0,1,6,1,0,5,11,5,0,8,9,6,1,0,5,11,5,150,10,8,9,6,1,0,5,11,102,15,23,18,13,15,6,10,18,13,9,4,6,10,18,6,4,9,4,6,10,18,10,6,4,9,4,6,15,13,18,10,6,4,9,4,102,23,15,13,18,10,6,4,9,191,0,6,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,191,6,0,0,1,0,1,0,1,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
110, 1,0.9975,0.98,0.84,0.1125,0.0125,0,0,1,1,0.985,0.84,0.1025,0.015,0,0,1,1,0.9875,0.855,0.1125,0.0075,0.0025,0,1,1,0.98,0.84,0.1,0.0075,0,0,1,0.9975,0.9925,0.84,0.0975,0.005,0,0,1,0.9975,0.98,0.8425,0.0875,0.01,0,0,1,0.9975,0.9825,0.845,0.13,0.005,0,0,1,1,0.9825,0.85,0.11,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,187,5,4,0,1,5,0,1,0,1,2,0,0,1,0,0,0,2,0,0,1,0,1,0,0,2,0,0,5,1,0,1,0,0,2,0,187,4,5,1,0,1,0,0,2,117,15,27,10,9,15,4,3,10,9,8,7,4,3,10,4,7,8,7,4,3,10,3,4,7,8,7,4,15,9,10,3,4,7,8,7,117,27,15,9,10,3,4,7,8,116,13,30,8,5,13,6,6,8,5,11,5,6,6,8,6,5,11,5,6,6,8,6,6,5,11,5,6,13,5,8,6,6,5,11,5,116,30,13,5,8,6,6,5,11,187,3,3,0,3,3,2,2,0,3,0,0,2,2,0,2,0,0,0,2,2,0,2,2,0,0,0,2,3,3,0,2,2,0,0,0,187,3,3,3,0,2,2,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
120, 1,1,0.985,0.89,0.14,0.01,0,0,1,0.9975,0.995,0.8875,0.1425,0.0075,0,0,1,0.9975,0.9875,0.8875,0.1375,0.0125,0,0,1,1,0.99,0.875,0.1425,0.0175,0,0,1,1,0.995,0.8875,0.145,0.015,0,0,1,0.995,0.99,0.8875,0.145,0.0125,0,0,1,1,0.995,0.8725,0.1425,0.01,0,0,1,1,0.985,0.87,0.14,0.015,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,194,2,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,194,3,2,1,0,0,0,0,0,132,14,17,6,6,14,5,6,6,6,11,3,5,6,6,5,3,11,3,5,6,6,6,5,3,11,3,5,14,6,6,6,5,3,11,3,132,17,14,6,6,6,5,3,11,132,13,16,4,10,13,1,8,4,10,14,2,1,8,4,1,2,14,2,1,8,4,8,1,2,14,2,1,13,10,4,8,1,2,14,2,132,16,13,10,4,8,1,2,14,192,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,192,6,1,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
130, 1,1,0.9875,0.885,0.19,0.0175,0.0025,0,1,1,0.985,0.89,0.1875,0.0125,0,0,1,1,0.9825,0.8675,0.1725,0.015,0,0,1,1,0.9975,0.89,0.1775,0.01,0,0,1,1,0.9875,0.8675,0.18,0.0125,0.0025,0,1,1,0.9875,0.8925,0.2,0.0075,0,0,1,1,0.9925,0.88,0.215,0.0075,0.005,0,1,1,0.9875,0.8875,0.1875,0.0075,0.005,0.0025,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,191,2,3,0,1,2,0,0,0,1,2,1,0,0,0,0,1,2,1,0,0,0,0,0,1,2,1,0,2,1,0,0,0,1,2,1,191,3,2,1,0,0,0,1,2,139,10,16,4,7,10,3,4,4,7,12,5,3,4,4,3,5,12,5,3,4,4,4,3,5,12,5,3,10,7,4,4,3,5,12,5,139,16,10,7,4,4,3,5,12,113,9,15,10,13,9,6,8,10,13,25,1,6,8,10,6,1,25,1,6,8,10,8,6,1,25,1,6,9,13,10,8,6,1,25,1,113,15,9,13,10,8,6,1,25,180,7,10,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,180,10,7,3,0,0,0,0,0,198,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,198,0,1,1,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
140, 1,1,1,0.8725,0.16,0.01,0.0025,0,1,1,0.995,0.885,0.1425,0.01,0,0,1,1,0.995,0.8725,0.1625,0.0075,0.005,0,1,1,0.9925,0.8975,0.1525,0.0125,0,0,1,1,0.9925,0.91,0.165,0.0025,0,0,1,1,0.995,0.9,0.16,0.005,0.0025,0,1,1,0.9925,0.895,0.1525,0.0125,0,0,1,1,0.9925,0.9125,0.16,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,194,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,194,5,0,1,0,0,0,0,0,143,8,19,4,11,8,5,6,4,11,2,2,5,6,4,5,2,2,2,5,6,4,6,5,2,2,2,5,8,11,4,6,5,2,2,2,143,19,8,11,4,6,5,2,2,101,12,27,15,16,12,6,8,15,16,8,7,6,8,15,6,7,8,7,6,8,15,8,6,7,8,7,6,12,16,15,8,6,7,8,7,101,27,12,16,15,8,6,7,8,180,5,12,0,1,5,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,5,1,0,0,0,1,1,1,180,12,5,1,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
150, 1,1,0.9925,0.825,0.11,0.0075,0,0,1,1,0.985,0.85,0.1225,0.0125,0,0,1,1,0.99,0.81,0.1125,0.0075,0.0025,0,1,1,0.9875,0.835,0.0975,0.01,0.0025,0,1,1,0.99,0.83,0.125,0.0075,0.005,0,1,1,0.985,0.8375,0.1,0.015,0,0,1,1,0.9875,0.8325,0.11,0.01,0.0025,0,1,1,0.985,0.82,0.125,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,187,4,4,2,0,4,0,0,2,0,1,2,0,0,2,0,2,1,2,0,0,2,0,0,2,1,2,0,4,0,2,0,0,2,1,2,187,4,4,0,2,0,0,2,1,126,8,8,6,10,8,5,7,6,10,24,6,5,7,6,5,6,24,6,5,7,6,7,5,6,24,6,5,8,10,6,7,5,6,24,6,126,8,8,10,6,7,5,6,24,129,14,19,6,7,14,1,5,6,7,16,3,1,5,6,1,3,16,3,1,5,6,5,1,3,16,3,1,14,7,6,5,1,3,16,3,129,19,14,7,6,5,1,3,16,191,2,4,1,0,2,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,1,0,0,1,0,191,4,2,0,1,1,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
160, 1,1,0.9925,0.8325,0.125,0.0075,0,0,1,1,0.9875,0.81,0.115,0.0125,0.0025,0,1,1,0.9875,0.8425,0.1175,0.0075,0,0,0.9975,0.9975,0.985,0.845,0.105,0,0,0,1,1,0.985,0.7975,0.1025,0,0,0,1,1,0.99,0.83,0.1225,0.0125,0,0,1,1,0.985,0.8225,0.1275,0.0075,0,0,1,1,0.9925,0.835,0.1125,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198,1,1,0,0,0,0,0,0,182,3,9,0,3,3,0,2,0,3,0,1,0,2,0,0,1,0,1,0,2,0,2,0,1,0,1,0,3,3,0,2,0,1,0,1,182,9,3,3,0,2,0,1,0,96,13,27,11,9,13,13,12,11,9,12,7,13,12,11,13,7,12,7,13,12,11,12,13,7,12,7,13,13,9,11,12,13,7,12,7,96,27,13,9,11,12,13,7,12,116,9,27,10,8,9,6,2,10,8,19,3,6,2,10,6,3,19,3,6,2,10,2,6,3,19,3,6,9,8,10,2,6,3,19,3,116,27,9,8,10,2,6,3,19,186,2,9,1,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,186,9,2,1,1,1,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
170, 1,1,0.985,0.8925,0.0825,0.0025,0,0,1,1,0.985,0.8825,0.0875,0.01,0,0,1,1,0.9925,0.8775,0.0875,0.01,0,0,1,1,0.98,0.8875,0.095,0.0075,0,0,1,1,0.985,0.8875,0.075,0.0125,0,0,1,1,0.9875,0.8875,0.105,0.005,0,0,1,1,0.99,0.885,0.085,0,0,0,1,1,0.99,0.86,0.0825,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,186,5,1,1,3,5,0,2,1,3,1,1,0,2,1,0,1,1,1,0,2,1,2,0,1,1,1,0,5,3,1,2,0,1,1,1,186,1,5,3,1,2,0,1,1,129,5,21,8,7,5,1,8,8,7,19,2,1,8,8,1,2,19,2,1,8,8,8,1,2,19,2,1,5,7,8,8,1,2,19,2,129,21,5,7,8,8,1,2,19,149,8,19,5,6,8,3,2,5,6,6,2,3,2,5,3,2,6,2,3,2,5,2,3,2,6,2,3,8,6,5,2,3,2,6,2,149,19,8,6,5,2,3,2,6,191,1,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,191,6,1,0,0,1,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
180, 1,1,0.9975,0.8475,0.0925,0,0,0,1,1,0.9925,0.8275,0.095,0,0,0,1,1,0.9825,0.8575,0.0975,0,0,0,1,1,0.9775,0.845,0.09,0,0,0,1,1,0.9925,0.845,0.105,0,0,0,1,1,0.9675,0.8425,0.1075,0.0025,0,0,1,1,0.9925,0.8175,0.1,0,0,0,1,1,0.9875,0.8375,0.0875,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,188,6,4,0,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,188,4,6,2,0,0,0,0,0,121,12,10,11,10,12,3,6,11,10,27,0,3,6,11,3,0,27,0,3,6,11,6,3,0,27,0,3,12,10,11,6,3,0,27,0,121,10,12,10,11,6,3,0,27,165,5,3,2,2,5,2,3,2,2,17,1,2,3,2,2,1,17,1,2,3,2,3,2,1,17,1,2,5,2,2,3,2,1,17,1,165,3,5,2,2,3,2,1,17,198,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,198,0,0,2,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
190, 1,1,0.995,0.8775,0.1025,0.0025,0,0,1,1,0.9975,0.845,0.0975,0.005,0,0,1,1,1,0.8475,0.0975,0.0025,0,0,1,1,0.9925,0.875,0.1175,0,0,0,1,1,0.9925,0.865,0.1225,0.005,0,0,1,1,0.9975,0.8675,0.1025,0.0025,0,0,1,1,0.9925,0.85,0.12,0.005,0,0,1,1,0.995,0.8475,0.1,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,191,3,5,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,191,5,3,0,1,0,0,0,0,131,13,29,4,6,13,1,3,4,6,9,4,1,3,4,1,4,9,4,1,3,4,3,1,4,9,4,1,13,6,4,3,1,4,9,4,131,29,13,6,4,3,1,4,9,133,9,23,9,11,9,0,2,9,11,7,6,0,2,9,0,6,7,6,0,2,9,2,0,6,7,6,0,9,11,9,2,0,6,7,6,133,23,9,11,9,2,0,6,7,192,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,192,6,1,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
200, 1,0.9975,0.9925,0.825,0.15,0.005,0,0,1,0.9975,0.995,0.83,0.1,0.0125,0,0,1,1,0.995,0.8575,0.1225,0.01,0,0,1,1,0.99,0.8475,0.125,0.0075,0,0,1,0.9975,0.9875,0.845,0.115,0.0025,0,0,1,1,0.99,0.8475,0.13,0.005,0,0,1,1,0.9925,0.835,0.1025,0.0075,0,0,1,1,0.9925,0.855,0.1425,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,185,5,2,4,1,5,0,2,4,1,1,0,0,2,4,0,0,1,0,0,2,4,2,0,0,1,0,0,5,1,4,2,0,0,1,0,185,2,5,1,4,2,0,0,1,121,15,21,10,9,15,5,6,10,9,6,7,5,6,10,5,7,6,7,5,6,10,6,5,7,6,7,5,15,9,10,6,5,7,6,7,121,21,15,9,10,6,5,7,6,105,15,24,12,9,15,6,9,12,9,14,6,6,9,12,6,6,14,6,6,9,12,9,6,6,14,6,6,15,9,12,9,6,6,14,6,105,24,15,9,12,9,6,6,14,195,0,1,0,2,0,1,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,2,0,1,1,0,0,0,195,1,0,2,0,1,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
