0	0	-0.0307354
0	1	0.00466265
0	2	-0.0391723
0	3	0.00223664
0	4	0.0162913
0	5	0.0420651
0	6	0.0299126
0	7	0.0264787
0	8	-0.0565588
0	9	0.00481938
10	0	-0.00597337
10	1	0.0242811
10	2	-0.033487
10	3	-0.0110202
10	4	0.0228033
10	5	0.0130269
10	6	0.0335377
10	7	-0.0119305
10	8	-0.0167533
10	9	-0.0144846
20	0	-0.00470687
20	1	-0.0389899
20	2	0.0770073
20	3	0.0354819
20	4	-0.0560065
20	5	0.00923545
20	6	-0.000983744
20	7	-0.00294059
20	8	-0.015308
20	9	-0.00278912
30	0	0.0512842
30	1	0.0187001
30	2	0.0083399
30	3	-0.0483229
30	4	-0.0127329
30	5	-0.0166015
30	6	-0.00073771
30	7	0.0135878
30	8	-0.0438388
30	9	0.0303218
40	0	-0.0335704
40	1	0.0240022
40	2	-0.0274299
40	3	-0.0194796
40	4	0.0537098
40	5	0.00170866
40	6	-0.0165737
40	7	0.00664175
40	8	0.0108315
40	9	0.000159731
50	0	0.0414863
50	1	-0.0216711
50	2	-0.00860207
50	3	-0.0360696
50	4	0.0184655
50	5	-0.0129306
50	6	-0.0116303
50	7	0.0225087
50	8	0.0119142
50	9	-0.003471
60	0	-0.0283312
60	1	-0.022926
60	2	-0.0164229
60	3	0.0122557
60	4	0.0186133
60	5	0.0459986
60	6	0.0164135
60	7	-0.0523032
60	8	0.0204914
60	9	0.00621087
70	0	-0.0102576
70	1	0.0552648
70	2	0.00106916
70	3	-0.0477495
70	4	-0.015667
70	5	0.0157596
70	6	0.0142502
70	7	-0.0047911
70	8	-0.00286445
70	9	-0.00501408
80	0	-0.0141202
80	1	0.036434
80	2	-0.051117
80	3	-0.0163105
80	4	0.0498699
80	5	0.0388122
80	6	-0.00671536
80	7	0.0137435
80	8	-0.0129524
80	9	-0.0376442
90	0	-0.0107716
90	1	0.0258863
90	2	0.00848988
90	3	0.0168616
90	4	0.0087147
90	5	-0.00866084
90	6	0.0165678
90	7	-0.0116388
90	8	-0.0220343
90	9	-0.0234147
100	0	-0.044658
100	1	-0.0107406
100	2	-0.0143227
100	3	-0.0227627
100	4	0.0124585
100	5	0.0430902
100	6	-0.0334309
100	7	0.0660588
100	8	0.00232543
100	9	0.00198199
110	0	0.0179842
110	1	0.0367093
110	2	-0.0249301
110	3	-0.0279784
110	4	0.00055122
110	5	0.0508002
110	6	-0.0201382
110	7	-0.00641549
110	8	0.0229808
110	9	-0.0495634
120	0	-0.00333802
120	1	0.0134603
120	2	-0.0290859
120	3	-0.00791231
120	4	0.00738794
120	5	0.0026372
120	6	-0.00278205
120	7	0.000728932
120	8	0.0287701
120	9	-0.00986618
130	0	-0.0152462
130	1	0.0209782
130	2	-0.0249887
130	3	0.0696843
130	4	0.031337
130	5	-0.0371944
130	6	-0.0162689
130	7	-0.0184515
130	8	-0.00791406
130	9	-0.00193577
140	0	0.0626436
140	1	0.0374934
140	2	-0.00807386
140	3	0.00890304
140	4	-0.0345309
140	5	-0.0165904
140	6	0.030362
140	7	-0.0137017
140	8	-0.0306326
140	9	-0.0358725
150	0	0.0263379
150	1	-0.000889057
150	2	-0.0267342
150	3	-0.00985176
150	4	-0.0425614
150	5	-0.0617541
150	6	0.0112098
150	7	0.0328457
150	8	0.043313
150	9	0.028084
160	0	0.0755261
160	1	-0.0573035
160	2	0.00259067
160	3	-0.0094748
160	4	-0.00138574
160	5	-0.0283379
160	6	-0.00822695
160	7	0.0161005
160	8	0.0016209
160	9	0.00889072
170	0	0.0017765
170	1	0.00683418
170	2	-0.0144204
170	3	-0.0328364
170	4	0.0898011
170	5	-0.0168571
170	6	-0.00358482
170	7	-0.0713748
170	8	0.0133362
170	9	0.0273255
180	0	0.032561
180	1	-0.00648612
180	2	0.023445
180	3	0.0417202
180	4	-0.0292354
180	5	-0.0806925
180	6	-0.022948
180	7	0.0192733
180	8	0.0148388
180	9	0.00752378
190	0	0.054764
190	1	0.0199943
190	2	0.0460689
190	3	-0.0776766
190	4	-0.0136034
190	5	0.0199775
190	6	-0.00900972
190	7	-0.0208617
190	8	-0.00536975
190	9	-0.0142835
200	0	0.0127709
200	1	0.0105055
200	2	0.0127394
200	3	-0.0422908
200	4	0.00376118
200	5	0.0250094
200	6	-0.000353169
200	7	0.0433417
200	8	-0.0515565
200	9	-0.0139275
210	0	0.0359462
210	1	0.00696329
210	2	0.0352106
210	3	-0.0646531
210	4	0.0276695
210	5	-0.0280143
210	6	-0.0381739
210	7	-0.0173127
210	8	0.0196504
210	9	0.022714
220	0	-0.0383022
220	1	0.0172448
220	2	0.0208937
220	3	-0.0186907
220	4	-0.00903749
220	5	-0.0215262
220	6	0.0356648
220	7	-0.0345246
220	8	0.0164629
220	9	0.0318151
230	0	-0.0246007
230	1	0.0457414
230	2	-0.000432091
230	3	0.0594342
230	4	-0.00927648
230	5	-0.0708021
230	6	-0.00768035
230	7	0.0388522
230	8	-0.0375779
230	9	0.00634187
240	0	0.00340873
240	1	0.00614568
240	2	-0.0212293
240	3	0.0331588
240	4	-0.0258943
240	5	-0.0104265
240	6	-0.0034868
240	7	0.0129197
240	8	0.00886655
240	9	-0.00346263
250	0	-0.00604273
250	1	0.00537363
250	2	0.0186963
250	3	0.00700392
250	4	-0.0554689
250	5	-0.0117436
250	6	-0.0185178
250	7	0.0203068
250	8	0.00465807
250	9	0.0357343
260	0	-0.00653742
260	1	0.00122372
260	2	-0.0257225
260	3	0.0229626
260	4	0.0278857
260	5	0.0192673
260	6	-0.0339454
260	7	-0.0378569
260	8	0.00528827
260	9	0.0274346
270	0	0.019513
270	1	0.0199584
270	2	-0.0123619
270	3	-0.00698212
270	4	0.03737
270	5	0.00197973
270	6	-0.0288934
270	7	-0.0285307
270	8	-0.00997063
270	9	0.00791764
280	0	0.00711203
280	1	0.036958
280	2	0.0310644
280	3	-0.0137422
280	4	0.0223661
280	5	-0.0896693
280	6	0.0217113
280	7	0.0486584
280	8	-0.0785342
280	9	0.0140753
290	0	-0.0224068
290	1	-0.00565761
290	2	0.0159204
290	3	0.0302969
290	4	-0.0121272
290	5	0.0218442
290	6	0.00657174
290	7	-0.030657
290	8	0.0076032
290	9	-0.0113879
300	0	-0.00420646
300	1	-0.0479441
300	2	0.0281046
300	3	0.0052477
300	4	0.00680403
300	5	-0.0526479
300	6	0.0501558
300	7	-0.0117602
300	8	0.0265878
300	9	-0.000341267
310	0	0.000641265
310	1	0.0165854
310	2	-0.00979648
310	3	-0.047014
310	4	-0.0195797
310	5	0.0141522
310	6	-0.00724903
310	7	-0.0142299
310	8	-0.000467792
310	9	0.066958
320	0	-0.0384156
320	1	-0.0224227
320	2	0.0351229
320	3	0.0166077
320	4	-0.0453061
320	5	0.0203882
320	6	0.0283151
320	7	-0.0103209
320	8	-0.0174211
320	9	0.0334525
330	0	0.0548157
330	1	-0.0177175
330	2	-0.0139893
330	3	0.0138362
330	4	-0.0252879
330	5	-0.00918669
330	6	-0.0199037
330	7	0.0154133
330	8	0.0237151
330	9	-0.0216952
340	0	-0.0228297
340	1	0.0451087
340	2	-0.0312165
340	3	0.0192416
340	4	-0.0223148
340	5	0.0396736
