gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.62975,0.63,0.63175,0.6315,0.64775,0.657,0.675,0.66425,0.672,0.663,0.67125,0.68425,0.683,0.6885,0.68925,0.70525,0.68975,0.70275,0.7,0.7155,0.1135,0.121,0.10625,0.108,0.11325,0.11325,0.11825,0.11925,0.12775,0.113,0.11925,0.114,0.1265,0.12125,0.12125,0.125,0.1295,0.14575,0.14825,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1545,0.1775,0.15875,0.17825,0.18075,0.1715,0.16875,0.179,0.1855,0.181,0.1825,0.18475,0.19275,0.1955,0.207,0.21375,0.2205,0.20425,0.207,0.217,0.9045,0.90075,0.897,0.8885,0.89125,0.8935,0.8885,0.88,0.87475,0.876,0.878,0.89125,0.8825,0.894,0.89875,0.9025,0.91375,0.90475,0.893,0.887,0.03425,0.0375,0.03825,0.04225,0.0455,0.0475,0.0425,0.0395,0.0325,0.04125,0.04625,0.04625,0.043,0.052,0.0495,0.0425,0.04,0.04025,0.03375,0.032,0.582,0.594,0.58175,0.57625,0.5795,0.576,0.5665,0.577,0.5775,0.5815,0.59225,0.57925,0.56525,0.55975,0.5615,0.56625,0.56975,0.57075,0.5655,0.58275,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
100, 0.6215,0.6295,0.6385,0.647,0.65175,0.64775,0.6475,0.667,0.66775,0.67725,0.6905,0.695,0.67475,0.68625,0.6815,0.67375,0.678,0.68725,0.68875,0.71225,0.11525,0.11725,0.13025,0.12325,0.1105,0.11475,0.1195,0.12925,0.132,0.119,0.116,0.13075,0.1495,0.1585,0.17675,0.191,0.1955,0.19525,0.20175,0.2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17875,0.188,0.18,0.18225,0.18925,0.187,0.17625,0.185,0.19775,0.1995,0.2,0.20175,0.21,0.209,0.2305,0.2305,0.23375,0.228,0.24125,0.23575,0.89375,0.912,0.90025,0.9055,0.90125,0.9055,0.898,0.8865,0.8865,0.8775,0.89975,0.897,0.88875,0.89775,0.89725,0.88225,0.87925,0.87525,0.898,0.89425,0.0585,0.0605,0.0535,0.047,0.043,0.041,0.04425,0.046,0.044,0.043,0.04475,0.04775,0.0465,0.04,0.044,0.04525,0.04275,0.037,0.03625,0.0355,0.588,0.58675,0.595,0.58325,0.59725,0.58225,0.56775,0.56425,0.56775,0.574,0.5615,0.55675,0.58625,0.58925,0.5925,0.55925,0.556,0.5645,0.56875,0.56675,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
200, 0.6415,0.63225,0.6305,0.6375,0.63925,0.67525,0.67525,0.67225,0.68525,0.667,0.67525,0.6635,0.6625,0.66975,0.6735,0.685,0.68025,0.66475,0.66425,0.6525,0.1155,0.1295,0.12725,0.12325,0.127,0.12925,0.12225,0.13775,0.139,0.134,0.146,0.17425,0.176,0.171,0.1855,0.19125,0.20525,0.20775,0.19275,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17725,0.1665,0.19125,0.18475,0.1875,0.19425,0.2035,0.20375,0.206,0.21775,0.19875,0.193,0.22075,0.1995,0.23075,0.233,0.2585,0.2445,0.24975,0.23475,0.90725,0.88625,0.8885,0.89025,0.89625,0.9005,0.90725,0.904,0.89425,0.8995,0.9,0.889,0.90125,0.89875,0.89325,0.88075,0.88925,0.88175,0.87725,0.88825,0.059,0.0525,0.0485,0.05275,0.0425,0.04275,0.0525,0.04075,0.037,0.03825,0.042,0.05275,0.05775,0.0515,0.05225,0.0495,0.05225,0.0455,0.0425,0.05175,0.5585,0.54675,0.58075,0.5645,0.567,0.5695,0.5645,0.58825,0.59175,0.58875,0.58,0.55325,0.57775,0.57525,0.59225,0.58525,0.582,0.572,0.5705,0.56625,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,
300, 0.66725,0.66425,0.6655,0.64225,0.6495,0.655,0.65475,0.66325,0.6685,0.6665,0.68225,0.69875,0.6865,0.68275,0.65925,0.6865,0.6745,0.681,0.67575,0.6745,0.1495,0.139,0.1315,0.13925,0.1545,0.176,0.18575,0.17325,0.1675,0.16525,0.17675,0.16675,0.18825,0.1815,0.17325,0.1775,0.181,0.1695,0.15675,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17525,0.185,0.1905,0.1925,0.1935,0.19875,0.2105,0.2165,0.2115,0.209,0.21225,0.21175,0.228,0.23575,0.23575,0.24625,0.25525,0.25025,0.2285,0.24125,0.8975,0.91025,0.9085,0.9065,0.89175,0.889,0.893,0.884,0.88,0.88825,0.881,0.89075,0.882,0.88425,0.877,0.89625,0.8855,0.888,0.89325,0.904,0.0455,0.041,0.0425,0.05275,0.052,0.0455,0.04625,0.05025,0.0435,0.04475,0.046,0.0475,0.04875,0.05775,0.0465,0.05275,0.05525,0.05075,0.046,0.05375,0.5535,0.55975,0.55225,0.557,0.56125,0.5785,0.57225,0.56125,0.5655,0.55675,0.56525,0.57775,0.57625,0.58525,0.58925,0.562,0.55775,0.5635,0.555,0.54825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
400, 0.63675,0.64125,0.657,0.66525,0.653,0.66525,0.67575,0.67525,0.6905,0.67275,0.66925,0.67725,0.676,0.711,0.71725,0.73625,0.72075,0.7145,0.6965,0.67975,0.20425,0.21,0.188,0.18325,0.18075,0.17875,0.17575,0.182,0.1605,0.1535,0.16075,0.16275,0.17525,0.155,0.16775,0.17075,0.1585,0.15425,0.1615,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2305,0.23325,0.2185,0.20375,0.21475,0.20275,0.198,0.215,0.214,0.22775,0.23875,0.21475,0.21,0.20775,0.21275,0.21825,0.2285,0.22725,0.21725,0.21525,0.91975,0.915,0.91475,0.90625,0.8945,0.8835,0.87425,0.89,0.88075,0.8955,0.886,0.88875,0.89525,0.886,0.89825,0.9055,0.90625,0.90825,0.91425,0.91625,0.02125,0.02575,0.02925,0.03325,0.03775,0.04375,0.04525,0.044,0.05025,0.049,0.0575,0.05525,0.0635,0.07175,0.0645,0.06375,0.06275,0.0595,0.05025,0.05775,0.5125,0.5345,0.52,0.54375,0.5435,0.54825,0.546,0.5525,0.543,0.5625,0.564,0.5495,0.55325,0.56075,0.575,0.577,0.5815,0.56325,0.594,0.5865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 0.67825,0.6845,0.68475,0.69175,0.70325,0.7095,0.702,0.7045,0.71275,0.7045,0.7215,0.7105,0.7105,0.707,0.7105,0.70825,0.70525,0.70325,0.6915,0.69,0.16275,0.1675,0.191,0.186,0.1925,0.1755,0.1615,0.1665,0.16525,0.1735,0.16475,0.177,0.17375,0.1575,0.1775,0.149,0.14275,0.141,0.13775,0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1925,0.19825,0.2065,0.2055,0.217,0.2295,0.2305,0.22675,0.2315,0.214,0.2205,0.21575,0.21475,0.2275,0.23175,0.21925,0.204,0.19775,0.203,0.1895,0.89025,0.89025,0.891,0.894,0.8935,0.8995,0.9015,0.89775,0.8995,0.9085,0.90775,0.89375,0.8935,0.89525,0.899,0.91075,0.91325,0.902,0.898,0.8935,0.026,0.0255,0.0275,0.026,0.03275,0.027,0.0375,0.0415,0.047,0.04375,0.0485,0.042,0.044,0.04725,0.055,0.0635,0.06475,0.06975,0.087,0.09125,0.53125,0.53025,0.545,0.54325,0.54,0.5495,0.56675,0.5585,0.556,0.57675,0.58275,0.58475,0.56725,0.56975,0.561,0.5625,0.57775,0.58025,0.58475,0.59925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
600, 0.66625,0.6835,0.69,0.69575,0.6885,0.71525,0.7015,0.72325,0.73175,0.74225,0.74575,0.73,0.75,0.73275,0.737,0.72925,0.71775,0.73725,0.7135,0.72325,0.19925,0.19825,0.19,0.17875,0.185,0.1935,0.17975,0.182,0.17475,0.16675,0.17375,0.16075,0.148,0.1415,0.1515,0.14825,0.1495,0.15875,0.172,0.16875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.19875,0.201,0.19025,0.19675,0.20575,0.22525,0.21725,0.21225,0.24225,0.23325,0.23675,0.24175,0.23275,0.23475,0.22425,0.229,0.21725,0.21025,0.234,0.2275,0.92575,0.9325,0.9315,0.92725,0.92975,0.9275,0.92275,0.92425,0.91975,0.914,0.91875,0.9215,0.91775,0.915,0.918,0.9135,0.909,0.90875,0.92075,0.9135,0.028,0.024,0.03225,0.03,0.03075,0.03075,0.0255,0.02975,0.03,0.03,0.0315,0.0335,0.03225,0.032,0.028,0.0345,0.0445,0.04225,0.046,0.05275,0.524,0.5155,0.5185,0.519,0.5305,0.52375,0.544,0.53375,0.517,0.52,0.51575,0.526,0.52775,0.52875,0.5375,0.5245,0.541,0.5595,0.55575,0.55075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 0.747,0.75775,0.75125,0.765,0.7555,0.7585,0.767,0.77675,0.75625,0.758,0.76475,0.765,0.7605,0.75875,0.7715,0.7645,0.78125,0.766,0.77475,0.75525,0.17775,0.18025,0.15875,0.15575,0.15225,0.14675,0.13925,0.13875,0.1435,0.13575,0.1405,0.138,0.1385,0.144,0.13275,0.14525,0.136,0.138,0.13625,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.235,0.231,0.2295,0.23575,0.213,0.20475,0.22475,0.21225,0.20925,0.22225,0.22225,0.22175,0.212,0.207,0.2035,0.20525,0.1965,0.184,0.195,0.21675,0.955,0.95675,0.951,0.94325,0.94175,0.94075,0.92725,0.93,0.9115,0.90825,0.89925,0.892,0.894,0.89975,0.91025,0.90725,0.908,0.91,0.91275,0.91375,0.0235,0.01925,0.02075,0.0225,0.02725,0.0335,0.02725,0.031,0.02875,0.0325,0.02675,0.0275,0.03225,0.02975,0.02525,0.02325,0.02425,0.02375,0.02725,0.023,0.5165,0.521,0.5465,0.55475,0.54825,0.5465,0.5475,0.5365,0.549,0.537,0.5225,0.53875,0.5395,0.54725,0.5555,0.58625,0.569,0.56475,0.54725,0.53975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 0.743,0.746,0.7565,0.75425,0.76375,0.741,0.76775,0.76275,0.75225,0.7685,0.76625,0.77525,0.7715,0.76,0.7725,0.74775,0.7625,0.76225,0.75225,0.7715,0.1515,0.14925,0.144,0.13825,0.1375,0.1625,0.14575,0.1505,0.13925,0.1465,0.14125,0.1515,0.144,0.155,0.14675,0.14225,0.137,0.1385,0.14375,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.215,0.22875,0.23,0.246,0.24375,0.21675,0.208,0.2095,0.20475,0.2125,0.20675,0.20725,0.2165,0.217,0.21125,0.2275,0.2365,0.244,0.24475,0.24425,0.9335,0.93,0.92975,0.92475,0.92825,0.93375,0.93725,0.938,0.9375,0.922,0.924,0.9135,0.9035,0.915,0.9065,0.9135,0.90825,0.91325,0.9125,0.9005,0.0215,0.024,0.03075,0.0265,0.02875,0.02525,0.0235,0.022,0.0265,0.02825,0.03,0.03975,0.04025,0.04125,0.04575,0.041,0.04475,0.0475,0.04075,0.03275,0.54225,0.5365,0.551,0.541,0.54225,0.5525,0.54275,0.57675,0.56875,0.55075,0.543,0.53375,0.52275,0.55,0.55125,0.5345,0.53725,0.551,0.53925,0.54575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 0.76775,0.75725,0.76975,0.7795,0.77725,0.783,0.785,0.7685,0.765,0.77525,0.757,0.75375,0.75725,0.74775,0.75425,0.74575,0.74425,0.7375,0.73625,0.74025,0.1155,0.12325,0.125,0.13825,0.147,0.139,0.145,0.14925,0.1525,0.1585,0.16825,0.1655,0.14225,0.1535,0.15825,0.14725,0.145,0.1345,0.131,0.13725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16075,0.1685,0.1815,0.173,0.16325,0.1705,0.16825,0.16775,0.185,0.1885,0.1965,0.19175,0.18725,0.20575,0.196,0.20225,0.19025,0.1965,0.20275,0.1965,0.91225,0.91325,0.9155,0.91275,0.915,0.909,0.899,0.8945,0.8985,0.89675,0.90875,0.9,0.90375,0.908,0.90675,0.91075,0.90975,0.92675,0.92275,0.92925,0.023,0.02625,0.0255,0.0235,0.018,0.0195,0.021,0.0265,0.02525,0.02,0.027,0.03175,0.03375,0.038,0.03575,0.0385,0.03175,0.038,0.045,0.0555,0.56025,0.57325,0.56275,0.58225,0.5595,0.54475,0.56575,0.5555,0.54725,0.568,0.5895,0.58,0.584,0.5585,0.56875,0.568,0.569,0.5585,0.53675,0.5355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
