gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.99975,0.99975,1,0.9985,0.9975,0.99275,0.9725,0.923,0.82875,0.66475,0.49,0.32075,0.1645,0.06675,0.0245,0.00525,0.00275,0.00075,0.0005,0.00025,1,1,1,0.99925,0.99675,0.99425,0.96975,0.9155,0.808,0.67,0.48275,0.3125,0.15375,0.06175,0.02625,0.00825,0.00275,0.0005,0,0,1,1,1,0.99925,0.998,0.99225,0.97475,0.915,0.827,0.67425,0.4925,0.3005,0.1555,0.05625,0.02975,0.00625,0.00125,0.00025,0.00025,0,0.99975,1,0.99975,0.99975,0.999,0.99325,0.9775,0.929,0.8345,0.67775,0.47725,0.307,0.14325,0.06325,0.0205,0.00525,0.00275,0.001,0.00025,0,1,0.99975,1,0.999,0.99825,0.99375,0.975,0.92375,0.83425,0.68575,0.49825,0.34025,0.16175,0.06375,0.0265,0.00525,0.0015,0.00025,0.00075,0,1,1,1,0.99975,0.998,0.99375,0.96975,0.90975,0.8185,0.651,0.4815,0.32625,0.1615,0.05975,0.0245,0.00625,0.00075,0,0.00025,0,0.9995,1,1,0.99925,0.9985,0.99125,0.97475,0.9275,0.82475,0.67675,0.472,0.3105,0.1615,0.063,0.0265,0.0075,0.0045,0.0005,0.0005,0,1,1,1,0.99925,0.99775,0.9915,0.9685,0.917,0.82975,0.67725,0.475,0.296,0.151,0.061,0.02275,0.00625,0.0025,0.00125,0,0,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,0.999181,
100, 1,1,1,1,0.996,0.98975,0.9715,0.926,0.8095,0.68425,0.49225,0.28625,0.1405,0.07175,0.0285,0.0085,0.0025,0,0.0005,0,1,0.9995,0.99975,0.99875,0.9955,0.98825,0.96425,0.90975,0.797,0.6455,0.477,0.28275,0.147,0.06175,0.0205,0.00425,0.002,0.0005,0,0.0005,1,1,1,0.9995,0.99675,0.9925,0.97,0.92225,0.81475,0.677,0.48375,0.288,0.13675,0.05275,0.024,0.0055,0.0015,0,0,0,1,1,1,0.99975,0.99675,0.99075,0.97675,0.92425,0.823,0.665,0.489,0.30625,0.15375,0.0625,0.02675,0.00675,0.00325,0.00025,0,0,1,1,1,0.9995,0.998,0.99125,0.968,0.919,0.80775,0.663,0.4965,0.28725,0.14675,0.0625,0.02175,0.005,0.00275,0.0005,0,0,1,0.99975,0.99975,0.999,0.998,0.9955,0.9755,0.91725,0.8195,0.66925,0.4775,0.284,0.13925,0.05675,0.02275,0.00475,0.001,0.00025,0.00075,0.00075,1,1,0.99975,0.99925,0.9965,0.99125,0.967,0.917,0.81275,0.667,0.4775,0.3015,0.14725,0.071,0.02775,0.00725,0.0025,0.00175,0.00025,0.00025,1,1,0.99975,0.9985,0.997,0.992,0.964,0.91375,0.8065,0.66925,0.47025,0.29475,0.16875,0.07775,0.02525,0.00625,0.00225,0.00075,0.0005,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
200, 0.99975,0.99975,0.9995,0.9975,0.99675,0.99275,0.9775,0.93625,0.83675,0.68325,0.47575,0.30525,0.149,0.06625,0.02325,0.00725,0.0015,0,0,0,1,1,1,0.999,0.9955,0.98875,0.97275,0.92825,0.8315,0.668,0.47475,0.3285,0.182,0.08425,0.0245,0.007,0.00225,0.00125,0.00025,0,1,1,1,0.9995,0.99725,0.99025,0.971,0.9295,0.83475,0.6745,0.47725,0.311,0.171,0.0785,0.02375,0.00625,0.001,0.00075,0.0005,0.0005,1,1,1,0.99975,0.99825,0.9935,0.97725,0.94,0.834,0.682,0.476,0.308,0.1595,0.0675,0.02175,0.00925,0.00225,0,0.00025,0,1,1,0.9995,0.9995,0.998,0.991,0.979,0.942,0.836,0.6695,0.47225,0.3055,0.1645,0.0715,0.019,0.00625,0.001,0.001,0.00025,0,1,1,1,1,0.99925,0.99475,0.97975,0.94025,0.8465,0.691,0.49625,0.31875,0.166,0.068,0.02525,0.00825,0.00125,0,0,0,1,1,1,0.99975,0.9975,0.99225,0.97625,0.92325,0.82225,0.67875,0.50775,0.3455,0.188,0.0905,0.0355,0.01225,0.0035,0.0005,0,0.0005,1,1,0.99975,0.99975,0.99625,0.99275,0.974,0.92875,0.8355,0.67075,0.47125,0.31825,0.17025,0.0755,0.026,0.01225,0.0025,0.00075,0.0005,0.00075,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,0.99969,
300, 1,1,0.999,0.99875,0.99425,0.993,0.97225,0.931,0.8335,0.66075,0.48375,0.299,0.14925,0.07075,0.0265,0.00675,0.00275,0,0,0,0.9995,0.99875,0.999,0.99775,0.995,0.991,0.9755,0.92675,0.82775,0.65675,0.48325,0.31,0.16225,0.06775,0.031,0.00725,0.0015,0.0005,0,0.00025,1,1,0.9995,0.999,0.99725,0.99125,0.973,0.929,0.8355,0.6835,0.49775,0.304,0.15,0.0615,0.025,0.00475,0.002,0.00025,0,0,1,1,1,0.99975,0.9975,0.993,0.97225,0.9305,0.83275,0.67525,0.48825,0.3045,0.15225,0.0645,0.025,0.006,0.00275,0.0005,0.00025,0,1,1,0.99925,0.9985,0.99825,0.99375,0.97775,0.9295,0.83325,0.68275,0.48975,0.2955,0.14675,0.06475,0.02075,0.00825,0.0025,0,0,0,1,1,0.99925,0.99825,0.9975,0.994,0.975,0.92975,0.84725,0.67825,0.492,0.3135,0.15125,0.06825,0.02425,0.008,0.0025,0.001,0.00025,0,1,1,0.9995,0.999,0.9965,0.98975,0.975,0.93225,0.831,0.6905,0.49775,0.30725,0.1545,0.0805,0.029,0.0075,0.00225,0.0005,0,0,0.99975,0.99975,0.9995,0.99875,0.99675,0.99125,0.97175,0.92425,0.823,0.66575,0.48725,0.31025,0.15225,0.066,0.02575,0.0075,0.0035,0.00125,0.00075,0,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,0.999562,
400, 1,0.99975,1,0.9995,0.998,0.99,0.9785,0.93375,0.837,0.692,0.50725,0.31725,0.1755,0.078,0.02475,0.00725,0.00125,0.001,0.00025,0,1,1,0.99925,0.99925,0.997,0.99075,0.968,0.92825,0.8305,0.705,0.53175,0.32925,0.1725,0.07075,0.02325,0.01,0.00175,0.00075,0,0.0005,1,0.99975,0.99975,0.9995,0.9945,0.99025,0.97275,0.9345,0.8415,0.71575,0.52425,0.3245,0.17275,0.066,0.0255,0.0095,0.00425,0.0005,0.0005,0,1,0.9995,0.99975,1,0.9975,0.9935,0.97875,0.93425,0.85375,0.71125,0.524,0.319,0.18325,0.06625,0.02675,0.00825,0.00325,0.001,0.00025,0,1,1,0.99975,0.99875,0.99775,0.99525,0.97825,0.93525,0.858,0.7115,0.52025,0.32425,0.1695,0.072,0.02225,0.007,0.00125,0.0005,0,0,1,1,0.99975,1,0.998,0.9935,0.98425,0.9465,0.86025,0.7095,0.52675,0.3175,0.174,0.07025,0.02075,0.004,0.00175,0.00025,0,0,1,1,1,0.9995,0.99825,0.99,0.97225,0.92725,0.834,0.68825,0.53725,0.34025,0.18025,0.07775,0.022,0.008,0.00175,0.00075,0.00075,0.00075,1,1,1,0.99975,0.99725,0.99325,0.9745,0.9325,0.843,0.703,0.5095,0.3095,0.17325,0.08325,0.0285,0.00725,0.0025,0,0.00025,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 1,1,0.99975,0.99925,0.998,0.995,0.97725,0.9305,0.8455,0.7075,0.5315,0.33975,0.1855,0.066,0.02275,0.0065,0.0015,0.00025,0.00025,0.00025,1,1,1,0.99925,0.9985,0.99275,0.978,0.93025,0.85075,0.71625,0.53575,0.356,0.1925,0.072,0.03,0.0095,0.003,0.00025,0,0,1,1,1,0.99925,0.9975,0.99375,0.97925,0.94225,0.84525,0.695,0.51825,0.33025,0.18575,0.08275,0.025,0.0085,0.003,0.00075,0,0.00025,1,1,0.9995,0.99925,0.997,0.9945,0.97975,0.9375,0.8505,0.72025,0.52925,0.3575,0.1855,0.07725,0.0295,0.0115,0.00225,0.001,0,0.00025,1,1,1,0.99975,0.9985,0.9935,0.9825,0.95,0.8505,0.71225,0.538,0.3625,0.1895,0.0755,0.036,0.0105,0.0035,0.00125,0,0,1,1,1,0.99875,0.99725,0.9965,0.98,0.939,0.85675,0.70875,0.531,0.347,0.194,0.0805,0.02675,0.009,0.00175,0.0005,0.0005,0,0.99975,1,0.9995,0.999,0.99775,0.99325,0.98,0.93575,0.84975,0.7135,0.54275,0.3505,0.198,0.0765,0.0335,0.012,0.005,0.00275,0.00025,0.00025,1,1,0.99975,0.99975,0.997,0.99325,0.9785,0.9395,0.85325,0.7165,0.54225,0.3685,0.18675,0.0835,0.0275,0.01025,0.00225,0.0015,0,0,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,
600, 1,1,1,1,0.998,0.99625,0.9825,0.9525,0.869,0.752,0.55775,0.36175,0.19525,0.08675,0.03625,0.00925,0.0035,0.0015,0.0005,0,1,0.99925,0.99925,0.999,0.99875,0.9915,0.9815,0.94275,0.8685,0.73775,0.53925,0.36675,0.18875,0.092,0.03275,0.0085,0.005,0.00075,0.00025,0,1,1,0.99975,0.99975,0.99875,0.99575,0.97925,0.943,0.86325,0.73125,0.539,0.35,0.1775,0.08875,0.033,0.011,0.00225,0.001,0.00025,0,1,1,0.99975,1,0.999,0.9945,0.9855,0.9515,0.88175,0.73275,0.567,0.36,0.202,0.0935,0.03275,0.01175,0.002,0.00175,0.0005,0,1,1,1,0.99875,0.99775,0.9955,0.98325,0.94675,0.86375,0.7355,0.54875,0.361,0.19175,0.09025,0.0245,0.01125,0.00325,0.00025,0,0,1,1,1,1,0.9985,0.9945,0.98475,0.951,0.87525,0.74575,0.55425,0.3565,0.1925,0.0895,0.02525,0.0095,0.004,0.001,0.00025,0,1,1,1,0.999,0.99825,0.99325,0.9825,0.93475,0.843,0.72125,0.53575,0.3555,0.1835,0.08225,0.0295,0.0095,0.0035,0.00075,0.0005,0,1,1,1,1,0.99775,0.99825,0.98525,0.94125,0.869,0.73075,0.52825,0.3525,0.189,0.08775,0.0305,0.008,0.00525,0.001,0.0005,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 1,1,1,1,0.99825,0.9935,0.98275,0.95,0.875,0.72825,0.56425,0.3565,0.19325,0.07825,0.02725,0.00675,0.0015,0.00025,0,0,1,1,0.9995,0.99975,0.99875,0.99075,0.97725,0.9425,0.8645,0.72375,0.53125,0.3425,0.19925,0.08375,0.02625,0.009,0.0035,0.0005,0,0,1,1,1,1,0.998,0.99325,0.98125,0.94775,0.859,0.732,0.546,0.34375,0.19525,0.08725,0.028,0.00675,0.00125,0.0005,0,0,1,0.99975,0.99975,0.9995,0.99875,0.99075,0.981,0.949,0.865,0.736,0.55025,0.3685,0.206,0.08,0.028,0.0085,0.00175,0.00025,0.00025,0.0005,1,1,1,0.99975,0.9985,0.995,0.98325,0.9465,0.86875,0.72025,0.54875,0.34975,0.193,0.0895,0.03525,0.01075,0.00375,0.0015,0.00075,0,1,1,0.99975,1,0.99875,0.99375,0.9795,0.948,0.877,0.74675,0.5685,0.36425,0.20525,0.09225,0.032,0.0095,0.002,0,0,0,1,1,1,0.99975,0.9965,0.99375,0.982,0.9405,0.86675,0.735,0.559,0.346,0.19225,0.08925,0.02975,0.01,0.00225,0.001,0,0,1,1,1,0.9995,0.99875,0.992,0.9825,0.9485,0.87125,0.71875,0.55975,0.35875,0.20075,0.09575,0.0355,0.00825,0.00225,0.001,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 1,1,1,0.99925,0.99875,0.9945,0.98325,0.9525,0.87575,0.75525,0.57625,0.36275,0.21075,0.08725,0.03375,0.0095,0.002,0.0005,0.00025,0,1,1,1,0.99975,0.99775,0.991,0.9805,0.94625,0.864,0.73225,0.55925,0.37525,0.2035,0.103,0.038,0.018,0.0025,0.001,0,0.00025,1,1,1,1,0.9995,0.99375,0.98075,0.9485,0.879,0.745,0.576,0.37325,0.20025,0.0815,0.02625,0.00775,0.00125,0.00025,0.00075,0,1,1,1,0.9995,0.9985,0.99475,0.98175,0.95425,0.876,0.74125,0.5875,0.36575,0.216,0.0885,0.02925,0.0075,0.00225,0.00025,0,0.0005,0.99975,1,1,0.999,0.99925,0.99275,0.9825,0.95075,0.887,0.747,0.562,0.34825,0.201,0.0885,0.02875,0.0095,0.00325,0.00075,0.00025,0,1,1,0.99975,0.99875,0.998,0.9915,0.98225,0.951,0.87875,0.73425,0.55825,0.36175,0.197,0.09175,0.03175,0.00975,0.00125,0.001,0.0005,0,1,1,1,0.999,0.9975,0.993,0.978,0.94775,0.87325,0.75125,0.568,0.37225,0.215,0.09575,0.03875,0.01325,0.005,0.00075,0.00075,0.00025,1,1,1,0.99875,0.99825,0.99525,0.9855,0.9595,0.88175,0.756,0.58475,0.37275,0.20975,0.08825,0.03125,0.00825,0.002,0.0005,0,0,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,0.999833,
900, 1,1,1,0.9995,0.9995,0.99325,0.98425,0.95425,0.885,0.76975,0.59175,0.39325,0.211,0.097,0.0385,0.018,0.0035,0.00075,0,0,1,1,0.99975,0.9995,0.9985,0.99425,0.986,0.954,0.89975,0.76775,0.61675,0.4265,0.2505,0.11475,0.03725,0.01475,0.00425,0.00125,0.00025,0.00025,1,1,1,0.9995,0.999,0.99525,0.985,0.95575,0.88175,0.7725,0.60475,0.40775,0.22975,0.11125,0.0465,0.01575,0.00375,0.00125,0,0.0005,1,1,1,0.99975,0.999,0.99375,0.98825,0.96225,0.9015,0.784,0.6,0.4225,0.251,0.11175,0.03925,0.015,0.00275,0.00125,0.00025,0,1,1,1,0.99975,0.998,0.99575,0.98,0.96125,0.89525,0.76475,0.59675,0.40975,0.233,0.0965,0.03225,0.0115,0.00225,0.00125,0,0,1,1,1,1,0.99875,0.99625,0.986,0.9555,0.88775,0.7645,0.59125,0.4195,0.24825,0.112,0.039,0.0155,0.00575,0.00075,0,0,1,1,1,0.99925,0.9975,0.99525,0.98425,0.95925,0.8925,0.75825,0.599,0.42225,0.23425,0.11675,0.04275,0.011,0.00275,0.00125,0.00025,0.00025,1,1,1,1,0.99825,0.9955,0.9855,0.95525,0.877,0.76775,0.61175,0.41725,0.23725,0.103,0.03725,0.01175,0.003,0.0005,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
