gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25475,0.26425,0.266,0.305,0.2935,0.2865,0.24675,0.24475,0.233,0.23375,0.26,0.2765,0.23775,0.222,0.24175,0.20825,0.2,0.20825,0.2125,0.20325,0.95775,0.95725,0.943,0.943,0.9535,0.94675,0.94175,0.956,0.9695,0.97575,0.97375,0.97225,0.9515,0.94975,0.942,0.93875,0.9315,0.92925,0.9495,0.9215,0.68975,0.673,0.66075,0.61775,0.6735,0.6775,0.67925,0.687,0.7485,0.72775,0.75075,0.752,0.763,0.7345,0.7265,0.7385,0.7415,0.7665,0.74925,0.789,0.62525,0.61,0.617,0.60975,0.6145,0.5875,0.5815,0.61925,0.6345,0.65475,0.69975,0.7155,0.69125,0.711,0.72275,0.6985,0.69325,0.63475,0.65475,0.6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
100, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29825,0.29275,0.27025,0.2885,0.29675,0.2965,0.30875,0.286,0.25075,0.21925,0.236,0.23125,0.22875,0.192,0.192,0.1905,0.2055,0.2245,0.21225,0.255,0.95175,0.94425,0.95575,0.969,0.96225,0.97125,0.969,0.959,0.96975,0.96525,0.955,0.966,0.9715,0.96575,0.9625,0.928,0.89875,0.8895,0.92,0.90975,0.6095,0.57825,0.55575,0.586,0.619,0.61075,0.67525,0.68825,0.71225,0.736,0.73875,0.78775,0.739,0.744,0.77775,0.76425,0.73075,0.71725,0.73225,0.7275,0.62925,0.62775,0.5875,0.5645,0.58375,0.65175,0.68975,0.6625,0.69475,0.646,0.6665,0.68025,0.7035,0.733,0.72075,0.732,0.6895,0.70075,0.6825,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
200, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25475,0.2655,0.24375,0.253,0.2665,0.259,0.243,0.2085,0.21375,0.24625,0.26025,0.254,0.27675,0.25925,0.261,0.22175,0.2155,0.23175,0.22,0.21825,0.92625,0.92675,0.93975,0.944,0.96625,0.9585,0.956,0.953,0.9565,0.9495,0.94675,0.9585,0.95975,0.946,0.95775,0.9475,0.936,0.9145,0.9055,0.9065,0.60125,0.6155,0.6065,0.613,0.611,0.63625,0.6605,0.7125,0.6985,0.7075,0.761,0.7605,0.77175,0.74675,0.74075,0.74725,0.75025,0.7255,0.743,0.733,0.62925,0.608,0.60425,0.61275,0.64325,0.63475,0.66175,0.68,0.707,0.72775,0.75975,0.7355,0.795,0.75725,0.7655,0.7675,0.72125,0.7015,0.669,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
300, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20925,0.23,0.2035,0.23175,0.2505,0.222,0.25225,0.284,0.2735,0.254,0.28075,0.2685,0.2575,0.25975,0.23225,0.26275,0.261,0.27375,0.26725,0.26975,0.948,0.94325,0.94975,0.94275,0.95175,0.928,0.95475,0.954,0.949,0.9345,0.9485,0.96375,0.96525,0.95575,0.9415,0.936,0.9175,0.9125,0.90725,0.911,0.63825,0.63,0.61925,0.58775,0.63325,0.66,0.66425,0.6955,0.69025,0.729,0.74675,0.7355,0.719,0.73325,0.72775,0.755,0.77825,0.76375,0.79675,0.81475,0.615,0.623,0.66725,0.69375,0.69425,0.664,0.68675,0.72375,0.73975,0.744,0.771,0.77975,0.78375,0.77275,0.766,0.771,0.7465,0.74175,0.7385,0.75125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
400, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16425,0.20525,0.20075,0.202,0.20075,0.2015,0.22575,0.2175,0.22575,0.278,0.30925,0.30825,0.301,0.27025,0.2605,0.28575,0.2615,0.3035,0.29125,0.3005,0.913,0.93175,0.93425,0.914,0.9165,0.9385,0.95525,0.955,0.9585,0.964,0.965,0.94275,0.93525,0.93575,0.9175,0.934,0.93825,0.92075,0.90375,0.905,0.58775,0.54525,0.5615,0.608,0.62325,0.6555,0.67975,0.653,0.648,0.6455,0.64825,0.65,0.697,0.6985,0.7015,0.727,0.7815,0.78075,0.788,0.78475,0.7095,0.71275,0.7065,0.67825,0.65975,0.69575,0.67825,0.73175,0.72875,0.74625,0.74825,0.7585,0.7455,0.7645,0.734,0.7255,0.7315,0.7145,0.6965,0.68675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17675,0.18175,0.15425,0.18375,0.20925,0.2455,0.26225,0.26,0.224,0.2285,0.27725,0.31025,0.2905,0.2645,0.30875,0.3345,0.2815,0.31075,0.299,0.304,0.901,0.9025,0.91125,0.91325,0.93125,0.95075,0.94075,0.9585,0.9605,0.95575,0.96625,0.96025,0.948,0.94625,0.93875,0.9115,0.92175,0.923,0.90675,0.914,0.55125,0.57525,0.54975,0.581,0.59575,0.609,0.601,0.61825,0.61825,0.636,0.6755,0.6725,0.68625,0.69575,0.69725,0.7305,0.717,0.721,0.74075,0.7325,0.7,0.7115,0.7215,0.689,0.67775,0.687,0.7035,0.7295,0.7285,0.72525,0.754,0.729,0.748,0.7525,0.76025,0.7305,0.743,0.72275,0.73075,0.71475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
600, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.20825,0.20575,0.1825,0.186,0.1995,0.2145,0.21275,0.21825,0.257,0.27975,0.29325,0.286,0.316,0.3105,0.30375,0.281,0.283,0.309,0.29075,0.9515,0.953,0.93725,0.916,0.9195,0.9285,0.93775,0.942,0.943,0.94275,0.94825,0.957,0.94875,0.95925,0.9495,0.944,0.94025,0.93325,0.94975,0.93975,0.52225,0.504,0.4895,0.52525,0.57075,0.6145,0.61975,0.67475,0.679,0.66125,0.6565,0.713,0.70575,0.753,0.76325,0.75525,0.7305,0.75975,0.79625,0.79075,0.73425,0.75375,0.76175,0.7385,0.7395,0.74925,0.7345,0.6935,0.7225,0.7465,0.7645,0.7615,0.7485,0.732,0.7555,0.76225,0.7435,0.762,0.75825,0.76225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0.21175,0.20725,0.223,0.19075,0.20725,0.18775,0.19325,0.2185,0.21825,0.23875,0.27275,0.294,0.3075,0.2845,0.2805,0.308,0.30725,0.29025,0.301,0.96,0.95725,0.95575,0.954,0.95275,0.96025,0.9555,0.95,0.9395,0.9355,0.96175,0.954,0.9425,0.94375,0.929,0.92275,0.9235,0.916,0.902,0.912,0.5685,0.56525,0.555,0.5645,0.57225,0.5415,0.54725,0.573,0.6,0.65875,0.6285,0.68925,0.70825,0.7155,0.749,0.75225,0.769,0.782,0.75075,0.78725,0.7415,0.739,0.7625,0.74725,0.7435,0.71625,0.694,0.73225,0.7535,0.7435,0.75725,0.77475,0.73825,0.7425,0.762,0.739,0.72625,0.7375,0.74175,0.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.2065,0.187,0.1905,0.2115,0.20375,0.2405,0.2615,0.23275,0.275,0.259,0.296,0.2615,0.2755,0.28925,0.32425,0.322,0.366,0.32725,0.3525,0.95925,0.9675,0.967,0.95575,0.95175,0.95825,0.958,0.95975,0.95775,0.95475,0.959,0.97025,0.95375,0.9505,0.94025,0.918,0.9015,0.895,0.88625,0.8925,0.451,0.47,0.491,0.522,0.55275,0.53925,0.54675,0.568,0.614,0.614,0.6135,0.634,0.65125,0.67525,0.69925,0.70525,0.723,0.72275,0.721,0.717,0.759,0.75325,0.76725,0.75325,0.7475,0.75825,0.732,0.73075,0.74675,0.7565,0.73625,0.7195,0.77525,0.7825,0.76125,0.73075,0.70375,0.68975,0.71925,0.7345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19025,0.18825,0.22375,0.24,0.21825,0.22125,0.2185,0.215,0.243,0.23875,0.24175,0.2725,0.2675,0.29175,0.304,0.33,0.30975,0.32975,0.33475,0.34,0.94525,0.94225,0.95025,0.955,0.94725,0.94925,0.9405,0.95075,0.94125,0.94375,0.95725,0.95375,0.9545,0.968,0.953,0.93875,0.93575,0.9155,0.91675,0.92275,0.48175,0.47175,0.4655,0.51425,0.531,0.55475,0.55425,0.551,0.56325,0.5685,0.63075,0.62875,0.6735,0.6565,0.71,0.69275,0.68075,0.67825,0.6925,0.6945,0.72725,0.71425,0.727,0.744,0.76275,0.78,0.7565,0.7525,0.7325,0.7435,0.73225,0.6895,0.6675,0.663,0.63325,0.66275,0.691,0.6775,0.67175,0.65725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
