gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.482,0.4575,0.437,0.455,0.434,0.4425,0.4475,0.45,0.443,0.424,0.418,0.396,0.38,0.408,0.4125,0.455,0.4585,0.467,0.466,0.4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,0.936954,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4585,0.4675,0.4665,0.4575,0.4755,0.472,0.457,0.4475,0.453,0.4625,0.4745,0.453,0.4565,0.487,0.48,0.495,0.4845,0.4905,0.4495,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,0.937002,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.466,0.4695,0.468,0.4495,0.4575,0.4575,0.469,0.472,0.4705,0.447,0.4585,0.472,0.461,0.482,0.478,0.4445,0.446,0.408,0.412,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,0.937063,
300, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4215,0.4235,0.447,0.465,0.4715,0.4845,0.4625,0.447,0.473,0.474,0.488,0.491,0.4965,0.5045,0.513,0.483,0.484,0.504,0.4955,0.5055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,0.936961,
400, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4205,0.4425,0.45,0.4965,0.478,0.46,0.482,0.465,0.4625,0.4645,0.469,0.4615,0.4675,0.49,0.443,0.4705,0.487,0.4875,0.4985,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,0.936767,
500, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.445,0.4685,0.432,0.432,0.462,0.4745,0.4515,0.473,0.465,0.479,0.4825,0.4875,0.457,0.4825,0.489,0.462,0.48,0.4555,0.471,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,0.936871,
600, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.505,0.4895,0.4725,0.4315,0.421,0.4325,0.438,0.4405,0.422,0.4485,0.446,0.4655,0.452,0.4845,0.493,0.494,0.505,0.523,0.511,0.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,0.937025,
700, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.456,0.4305,0.4205,0.43,0.4315,0.421,0.4335,0.446,0.4865,0.4715,0.4845,0.4875,0.448,0.453,0.4675,0.469,0.4605,0.438,0.45,0.4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,0.936811,
800, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.414,0.397,0.42,0.424,0.4185,0.4175,0.402,0.392,0.4,0.4315,0.4365,0.41,0.4275,0.446,0.4405,0.436,0.438,0.434,0.4175,0.4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,0.936904,
900, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.419,0.402,0.3895,0.383,0.389,0.386,0.417,0.4175,0.4,0.4145,0.3885,0.4065,0.428,0.4175,0.4175,0.4445,0.437,0.456,0.4545,0.4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,0.937074,
