gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.51825,0.5125,0.48475,0.49,0.5035,0.485,0.5045,0.48475,0.499,0.48175,0.499,0.488,0.482,0.4735,0.484,0.4895,0.50725,0.499,0.49875,0.5025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,0.940207,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.52125,0.51825,0.5285,0.52275,0.52525,0.51525,0.51025,0.5065,0.49975,0.50675,0.496,0.49425,0.504,0.5085,0.50875,0.507,0.498,0.48825,0.4855,0.49925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,0.940423,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47675,0.47325,0.48425,0.46525,0.4645,0.4735,0.47775,0.48075,0.4825,0.47075,0.49075,0.4915,0.4885,0.47075,0.4745,0.493,0.499,0.526,0.5255,0.537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,0.939827,
300, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47325,0.4765,0.47525,0.488,0.4915,0.4995,0.483,0.4705,0.4915,0.49525,0.4835,0.487,0.489,0.48575,0.47925,0.47375,0.486,0.48575,0.467,0.47775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,0.939699,
400, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.49825,0.51125,0.5135,0.509,0.48925,0.4905,0.50175,0.48325,0.47825,0.48375,0.468,0.47675,0.5,0.4965,0.50125,0.474,0.4935,0.4905,0.49725,0.4885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,0.93963,
500, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4885,0.48275,0.485,0.485,0.49525,0.4955,0.50875,0.50625,0.494,0.4885,0.49075,0.4845,0.49525,0.49325,0.50875,0.509,0.5125,0.501,0.49875,0.49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,0.940447,
600, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.49525,0.48975,0.4805,0.49175,0.47675,0.47875,0.482,0.4995,0.52425,0.51375,0.52125,0.51225,0.503,0.5355,0.537,0.53,0.533,0.51225,0.512,0.53725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,0.939867,
700, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.50275,0.49225,0.50225,0.48725,0.498,0.503,0.5085,0.50025,0.484,0.492,0.4905,0.49775,0.5035,0.507,0.49375,0.50825,0.5035,0.49975,0.505,0.5205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,0.939836,
800, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.50775,0.5135,0.503,0.49675,0.5065,0.49,0.48525,0.50425,0.47875,0.45,0.4625,0.4635,0.468,0.47225,0.4795,0.4825,0.49925,0.483,0.50425,0.5265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,0.939931,
900, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.466,0.466,0.4875,0.482,0.4945,0.484,0.50425,0.4885,0.488,0.49375,0.48975,0.49975,0.49175,0.487,0.48525,0.49425,0.468,0.4715,0.46925,0.46325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,0.939574,
