gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 1,1,0.99975,0.999,0.99275,0.9635,0.84425,0.5865,0.28075,0.0775,0.0195,0.00375,0.0005,0,0,0,0,0,0,0,1,1,0.99975,0.99825,0.99475,0.963,0.83975,0.584,0.28625,0.0765,0.022,0.0035,0.00025,0.0005,0,0,0,0,0,0,1,1,1,0.9985,0.99125,0.95625,0.8395,0.58875,0.28975,0.0815,0.0205,0.00375,0.00025,0.00025,0,0,0,0,0,0,1,1,1,0.9995,0.99275,0.95525,0.84575,0.592,0.292,0.0805,0.02575,0.0045,0.00025,0,0,0,0,0,0,0,1,1,0.99975,0.9995,0.99325,0.9605,0.8465,0.59175,0.286,0.08375,0.02375,0.00375,0.001,0.00075,0,0,0,0,0,0,1,1,1,0.999,0.9945,0.9605,0.84625,0.58525,0.28625,0.08675,0.0215,0.004,0.00075,0,0,0,0,0,0,0,1,1,0.99975,0.999,0.99075,0.95775,0.8455,0.591,0.2885,0.08225,0.01925,0.006,0.00075,0.00025,0,0,0,0,0,0,1,1,1,0.99825,0.9925,0.961,0.84725,0.57425,0.28675,0.081,0.02,0.0045,0.00025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
100, 1,1,0.99975,0.999,0.99125,0.954,0.80925,0.5195,0.246,0.0735,0.01675,0.00175,0.00075,0,0,0,0,0,0,0,1,1,1,0.99875,0.98925,0.95675,0.7995,0.523,0.256,0.06675,0.02075,0.0015,0.00075,0,0,0,0,0,0,0,1,1,0.99975,0.99875,0.99275,0.95275,0.80625,0.52175,0.24625,0.0665,0.01525,0.00225,0.0005,0,0,0,0,0,0,0,1,1,0.99975,0.9985,0.99025,0.9525,0.8035,0.5225,0.24575,0.07375,0.014,0.00175,0.00075,0,0,0,0,0,0,0,1,1,0.99925,0.99875,0.991,0.94975,0.8005,0.53525,0.2555,0.07125,0.01775,0.0015,0.00025,0,0,0,0,0,0,0,1,1,1,0.99875,0.99025,0.95025,0.803,0.5245,0.2525,0.0715,0.021,0.00325,0.0005,0,0,0,0,0,0,0,1,0.99975,0.99975,0.999,0.991,0.94775,0.80925,0.53225,0.25175,0.07725,0.01675,0.00325,0.00075,0,0,0,0,0,0,0,1,1,0.9995,0.99825,0.99125,0.94925,0.814,0.5285,0.25325,0.06825,0.017,0.002,0.00025,0.0005,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
200, 1,1,0.99975,1,0.99375,0.95575,0.83225,0.59575,0.29025,0.0925,0.0195,0.00225,0.00025,0,0,0,0,0,0,0,1,1,1,0.999,0.99225,0.95825,0.8365,0.57975,0.28325,0.09725,0.01675,0.00225,0.00025,0,0,0,0,0,0,0,1,1,1,0.999,0.9945,0.9515,0.83225,0.57625,0.292,0.1,0.019,0.002,0.0005,0.00025,0,0,0,0,0,0,1,1,0.99975,0.9985,0.99275,0.955,0.8375,0.58075,0.2995,0.1035,0.02275,0.00525,0.0015,0,0,0,0,0,0,0,1,1,0.99975,0.999,0.99525,0.9575,0.83425,0.5885,0.297,0.09625,0.019,0.002,0.00025,0,0,0,0,0,0,0,1,1,0.99975,0.99825,0.9925,0.95475,0.8365,0.588,0.29,0.094,0.02225,0.0045,0.00125,0.001,0.00025,0.00025,0,0,0,0,1,1,0.9995,0.99725,0.99125,0.95425,0.8355,0.58525,0.2885,0.10375,0.01825,0.00275,0.00025,0,0,0,0,0,0,0,1,1,0.99975,0.9985,0.99325,0.95425,0.824,0.57275,0.29775,0.0975,0.02175,0.00375,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
300, 1,1,0.99975,1,0.99225,0.965,0.843,0.60675,0.29975,0.10575,0.02325,0.001,0.00025,0,0,0,0,0,0,0,1,1,0.99975,0.99925,0.9915,0.9655,0.85025,0.60325,0.28425,0.102,0.02025,0.0025,0.0005,0,0,0,0,0,0,0,1,1,1,0.99975,0.994,0.969,0.8485,0.611,0.30025,0.10475,0.0195,0.005,0.00075,0,0,0,0,0,0,0,1,1,0.9995,0.99925,0.99125,0.959,0.84975,0.6025,0.30025,0.1015,0.02025,0.00425,0.00025,0,0,0,0,0,0,0,1,1,1,0.9995,0.993,0.96225,0.84825,0.60975,0.29225,0.1005,0.02,0.0025,0.00125,0,0,0,0,0,0,0,1,1,1,0.99925,0.9945,0.9655,0.842,0.598,0.30525,0.0995,0.0225,0.00425,0.00025,0.00025,0,0,0,0,0,0,1,1,1,0.99875,0.993,0.9625,0.84875,0.60025,0.30075,0.101,0.02275,0.00525,0.00025,0,0,0,0,0,0,0,1,1,1,0.99975,0.99525,0.9675,0.85225,0.6115,0.311,0.09375,0.021,0.0045,0.00075,0,0,0,0,0,0,0,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,0.999756,
400, 1,1,1,0.99775,0.9945,0.96775,0.84775,0.5845,0.29525,0.1035,0.01825,0.0025,0.0005,0.0005,0,0,0,0,0,0,1,1,1,0.9995,0.993,0.96675,0.8475,0.581,0.29325,0.101,0.01975,0.00225,0.0005,0,0,0,0,0,0,0,1,1,0.99975,0.999,0.99425,0.96575,0.85125,0.5875,0.29175,0.104,0.02275,0.00325,0.00075,0,0,0,0,0,0,0,1,1,0.99975,0.9985,0.99475,0.963,0.8385,0.57025,0.2925,0.09975,0.02175,0.00325,0.0005,0,0,0,0,0,0,0,1,1,0.99975,0.99875,0.994,0.9575,0.835,0.5845,0.29925,0.0965,0.0175,0.002,0.0005,0,0,0,0,0,0,0,1,1,0.99975,0.99875,0.995,0.96175,0.84125,0.58475,0.29275,0.102,0.0195,0.00275,0.00175,0.00075,0,0,0,0,0,0,1,0.99975,0.99975,0.9995,0.99525,0.96325,0.84125,0.589,0.288,0.094,0.0185,0.0045,0.00125,0,0,0,0,0,0,0,1,1,1,0.99925,0.99425,0.9665,0.8445,0.59075,0.298,0.1055,0.01925,0.00275,0.0005,0.00025,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 1,1,0.99975,0.99925,0.99075,0.96125,0.85675,0.613,0.312,0.108,0.02325,0.00525,0.001,0.00025,0,0,0,0,0,0,1,1,1,0.9995,0.9945,0.9635,0.8615,0.61825,0.326,0.10475,0.02375,0.0035,0.00025,0,0,0,0,0,0,0,1,1,1,0.99825,0.9925,0.9615,0.85575,0.6245,0.30825,0.10975,0.025,0.00475,0.001,0,0,0,0,0,0,0,1,0.9995,0.9995,0.9985,0.9925,0.9575,0.85575,0.6185,0.31775,0.1055,0.02025,0.003,0.0005,0.00025,0.00025,0,0,0,0,0,1,1,0.99925,0.99975,0.99325,0.9595,0.851,0.61525,0.314,0.10725,0.0225,0.00375,0.00025,0,0,0,0,0,0,0,1,1,1,0.9985,0.99275,0.962,0.859,0.61075,0.315,0.10625,0.02525,0.005,0.0005,0,0,0,0,0,0,0,1,1,1,0.9985,0.99225,0.9575,0.8585,0.62475,0.3155,0.106,0.021,0.00275,0.00125,0,0,0,0,0,0,0,1,0.9995,0.999,0.99775,0.99275,0.961,0.85525,0.61575,0.318,0.101,0.02275,0.00525,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
600, 1,1,0.99925,0.9985,0.996,0.97,0.873,0.6045,0.325,0.10825,0.02,0.0045,0.0005,0,0,0,0,0,0,0,1,1,1,0.999,0.99475,0.972,0.873,0.6165,0.32275,0.10575,0.01675,0.002,0.00025,0,0,0,0,0,0,0,1,1,0.99975,0.999,0.995,0.967,0.87075,0.61475,0.32875,0.1055,0.0175,0.004,0.00025,0,0,0,0,0,0,0,1,1,1,0.99975,0.99375,0.96325,0.865,0.622,0.33275,0.099,0.01975,0.00375,0.0005,0,0,0,0,0,0,0,1,1,1,0.9995,0.99675,0.96625,0.87025,0.6115,0.3315,0.1025,0.02025,0.004,0.0005,0,0.00025,0,0,0,0,0,1,1,0.99975,0.99825,0.99275,0.96025,0.8625,0.6135,0.33175,0.108,0.022,0.0045,0.0005,0,0,0,0,0,0,0,1,1,1,0.999,0.99625,0.9665,0.8765,0.622,0.3275,0.1065,0.02125,0.004,0.0005,0.00025,0,0,0,0,0,0,1,1,1,0.99875,0.995,0.9645,0.87275,0.61875,0.33775,0.10225,0.02175,0.00625,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 1,1,0.99975,0.99875,0.99425,0.95925,0.851,0.5975,0.28225,0.1005,0.0265,0.004,0.00025,0,0,0,0,0,0,0,1,1,1,0.9995,0.9915,0.96575,0.84925,0.59125,0.27875,0.09725,0.02675,0.004,0.00025,0,0,0,0,0,0,0,1,1,0.99925,0.99875,0.994,0.962,0.84675,0.593,0.28525,0.096,0.02575,0.00525,0.00025,0,0,0,0,0,0,0,1,1,1,0.9995,0.9915,0.9595,0.854,0.5925,0.2805,0.09825,0.029,0.00375,0.001,0,0,0,0,0,0,0,1,1,1,0.99925,0.994,0.9635,0.85125,0.59775,0.2765,0.0935,0.02575,0.00325,0.001,0,0.00025,0,0,0,0,0,1,1,0.99975,0.9985,0.99075,0.96125,0.85575,0.58625,0.28,0.09825,0.02475,0.0035,0.00025,0.00025,0,0,0,0,0,0,1,1,0.999,0.99825,0.994,0.9605,0.84775,0.60075,0.28725,0.099,0.025,0.00425,0.0005,0,0,0,0,0,0,0,1,1,0.99975,0.9985,0.99325,0.959,0.84975,0.5995,0.282,0.09325,0.0265,0.00425,0.001,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 1,1,0.99975,0.99875,0.995,0.95775,0.82425,0.5515,0.259,0.078,0.01375,0.002,0.00025,0,0,0,0,0,0,0,1,0.99975,0.99975,0.9995,0.994,0.95525,0.8205,0.56075,0.25625,0.07675,0.011,0.002,0.00025,0.00025,0,0,0,0,0,0,1,1,0.99975,0.99975,0.9955,0.9565,0.81325,0.55,0.26025,0.07475,0.0145,0.00175,0.00025,0.00025,0,0,0,0,0,0,1,1,1,0.9985,0.9945,0.95425,0.81375,0.55225,0.25275,0.083,0.01675,0.00225,0.0005,0,0,0,0,0,0,0,1,1,0.99975,0.9985,0.995,0.958,0.82075,0.5465,0.26075,0.075,0.013,0.002,0.00025,0,0,0,0,0,0,0,1,1,0.9995,0.999,0.9935,0.95125,0.8195,0.5485,0.25625,0.074,0.01425,0.002,0.00025,0,0,0,0,0,0,0,1,1,1,0.99875,0.9935,0.95275,0.822,0.5595,0.26525,0.07075,0.0165,0.002,0.00025,0,0,0,0,0,0,0,1,0.99975,1,0.9985,0.992,0.9485,0.8125,0.5565,0.26175,0.07325,0.01275,0.00275,0.00025,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 1,1,1,0.999,0.98925,0.95575,0.81425,0.56075,0.27125,0.079,0.01675,0.002,0.0005,0,0,0,0,0,0,0,1,1,1,0.999,0.9905,0.9545,0.819,0.566,0.2565,0.077,0.017,0.00225,0.00025,0,0,0,0,0,0,0,1,1,0.9995,0.9985,0.988,0.953,0.81625,0.554,0.26775,0.0765,0.019,0.00225,0.00025,0.00025,0,0,0,0,0,0,0.99975,1,0.99975,0.99875,0.9895,0.9605,0.8145,0.55325,0.26525,0.08075,0.021,0.00225,0.00075,0.00025,0,0,0,0,0,0,1,1,0.99975,0.9985,0.991,0.9525,0.81275,0.564,0.259,0.084,0.016,0.002,0.00075,0.00025,0,0,0,0,0,0,1,1,0.9995,0.998,0.98525,0.953,0.812,0.5515,0.26675,0.08625,0.01975,0.002,0.00075,0.00075,0,0,0,0,0,0,1,1,0.9995,0.999,0.9905,0.95125,0.81675,0.55625,0.2645,0.083,0.01825,0.00325,0,0.00025,0,0,0,0,0,0,1,1,0.9995,0.99825,0.989,0.9535,0.81025,0.55325,0.25125,0.082,0.0185,0.002,0.00125,0,0,0,0,0,0,0,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,0.999722,
