gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26475,0.26825,0.2665,0.2385,0.2105,0.19975,0.18825,0.17875,0.1715,0.1655,0.133,0.12275,0.15225,0.15275,0.1815,0.1875,0.1765,0.159,0.16475,0.166,0.90175,0.8945,0.902,0.88,0.90525,0.87625,0.86825,0.85475,0.8775,0.86225,0.87575,0.88625,0.89475,0.907,0.90875,0.91025,0.9085,0.9125,0.92575,0.94,0.37225,0.32,0.3065,0.298,0.2985,0.31275,0.2995,0.27975,0.30325,0.284,0.26575,0.2405,0.24025,0.2595,0.2835,0.2665,0.289,0.30375,0.30625,0.31375,0.4765,0.458,0.4675,0.457,0.45575,0.452,0.49575,0.50725,0.55025,0.53125,0.511,0.544,0.54525,0.51625,0.51125,0.576,0.56875,0.5495,0.50525,0.49725,0.42075,0.43225,0.44775,0.4215,0.4615,0.433,0.43675,0.45875,0.42175,0.4015,0.41475,0.389,0.35,0.3375,0.36625,0.41125,0.45525,0.4375,0.43975,0.43375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.23975,0.2175,0.2375,0.21525,0.20875,0.17725,0.153,0.17,0.1445,0.1525,0.1685,0.14125,0.13025,0.147,0.1625,0.1595,0.1415,0.13,0.11275,0.89575,0.906,0.89975,0.90025,0.88575,0.87475,0.88725,0.86875,0.867,0.86475,0.8725,0.871,0.8935,0.9035,0.887,0.86825,0.877,0.86725,0.89025,0.91575,0.335,0.33375,0.3225,0.32125,0.35825,0.35675,0.32575,0.32325,0.34425,0.36025,0.31775,0.295,0.2735,0.24875,0.256,0.27275,0.26275,0.2695,0.3035,0.2935,0.46975,0.4745,0.46125,0.479,0.493,0.5165,0.5485,0.5745,0.598,0.58225,0.57925,0.57875,0.5465,0.5565,0.5575,0.5765,0.60375,0.57275,0.56125,0.55725,0.4405,0.454,0.4595,0.476,0.5255,0.56025,0.535,0.5275,0.52675,0.5465,0.48025,0.44125,0.40025,0.37275,0.35975,0.3625,0.3575,0.40575,0.40275,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,0.999971,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.2075,0.1955,0.20425,0.18775,0.1925,0.21325,0.18475,0.17675,0.1835,0.188,0.15825,0.16,0.15275,0.16325,0.158,0.10875,0.10225,0.09425,0.107,0.89425,0.8945,0.895,0.863,0.8685,0.8785,0.87475,0.87025,0.886,0.87075,0.8715,0.85625,0.874,0.86025,0.87325,0.88825,0.895,0.89975,0.899,0.909,0.32775,0.3455,0.3475,0.3485,0.369,0.39925,0.38525,0.35625,0.327,0.32725,0.29225,0.27225,0.28275,0.293,0.26175,0.2675,0.2355,0.20825,0.2235,0.2305,0.458,0.42975,0.44725,0.42275,0.51475,0.514,0.51325,0.51275,0.519,0.537,0.58475,0.57875,0.595,0.5775,0.57425,0.5585,0.5615,0.5315,0.547,0.5575,0.4765,0.49275,0.46225,0.4955,0.52275,0.49925,0.53825,0.53925,0.5305,0.543,0.52975,0.43425,0.3775,0.38975,0.35775,0.35275,0.37025,0.3975,0.4275,0.468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,0.99998,
300, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31275,0.28275,0.2695,0.27675,0.20975,0.182,0.196,0.16625,0.16175,0.16325,0.1785,0.17925,0.19175,0.1685,0.16525,0.1445,0.11175,0.111,0.1445,0.14575,0.88525,0.8855,0.8915,0.8955,0.91725,0.90725,0.90375,0.90475,0.914,0.90125,0.9125,0.8925,0.898,0.89625,0.88875,0.9065,0.89,0.885,0.88575,0.88525,0.36275,0.3905,0.34725,0.361,0.374,0.3815,0.377,0.3595,0.348,0.3265,0.29575,0.27575,0.24525,0.2305,0.22075,0.23875,0.23425,0.21325,0.239,0.21725,0.441,0.47,0.479,0.50925,0.546,0.54375,0.51525,0.49125,0.52025,0.54325,0.50775,0.49425,0.51,0.51975,0.493,0.5265,0.5415,0.58025,0.5435,0.57325,0.532,0.5165,0.494,0.5425,0.5535,0.5335,0.50975,0.491,0.527,0.48925,0.47,0.489,0.44975,0.4575,0.4305,0.39925,0.39225,0.41775,0.4185,0.397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,
400, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3045,0.2965,0.2435,0.225,0.2115,0.182,0.20075,0.18525,0.1845,0.1975,0.20225,0.19925,0.18675,0.17475,0.15875,0.125,0.1305,0.12525,0.0975,0.1095,0.86575,0.88125,0.8745,0.90575,0.902,0.8965,0.89475,0.9095,0.901,0.904,0.8905,0.889,0.88075,0.91075,0.8955,0.90425,0.9215,0.91325,0.90075,0.878,0.36175,0.38075,0.363,0.39075,0.39075,0.391,0.3665,0.3265,0.29125,0.27525,0.2595,0.2795,0.24525,0.224,0.23375,0.24,0.2255,0.21975,0.23,0.22975,0.50275,0.52425,0.55025,0.521,0.56325,0.56325,0.559,0.502,0.509,0.51475,0.51275,0.52775,0.50275,0.52275,0.51825,0.51075,0.544,0.541,0.5255,0.52275,0.56125,0.54775,0.525,0.50775,0.50875,0.50175,0.49425,0.5265,0.469,0.44975,0.45175,0.502,0.466,0.413,0.41225,0.431,0.41325,0.447,0.4025,0.41925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,0.999975,
500, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23825,0.2385,0.233,0.25325,0.21825,0.1825,0.19675,0.22325,0.2015,0.192,0.176,0.16225,0.1285,0.1265,0.14325,0.13825,0.12125,0.10675,0.1285,0.129,0.888,0.86925,0.878,0.86275,0.85475,0.8665,0.89025,0.88,0.9,0.899,0.902,0.89,0.913,0.91625,0.91425,0.91525,0.90775,0.9195,0.92275,0.9055,0.383,0.35975,0.3365,0.38225,0.36,0.35125,0.379,0.3435,0.30175,0.28925,0.27475,0.2405,0.25975,0.2505,0.233,0.2025,0.2035,0.20725,0.21525,0.1955,0.5215,0.5525,0.55875,0.559,0.55625,0.59025,0.56625,0.55525,0.54,0.55825,0.553,0.5495,0.53775,0.5025,0.492,0.50225,0.52725,0.5365,0.48125,0.481,0.514,0.5275,0.52975,0.50025,0.5135,0.5015,0.4855,0.4705,0.50525,0.48425,0.47475,0.4735,0.4795,0.474,0.4445,0.446,0.458,0.441,0.3735,0.42325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,0.999977,
600, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17825,0.17525,0.17275,0.202,0.18475,0.1795,0.17925,0.16175,0.1945,0.189,0.14675,0.14225,0.12725,0.12825,0.108,0.0985,0.1075,0.10075,0.1185,0.11875,0.86925,0.857,0.8515,0.879,0.88675,0.902,0.894,0.89075,0.90475,0.90625,0.908,0.89,0.86975,0.881,0.90575,0.90825,0.932,0.93825,0.9115,0.90375,0.344,0.33675,0.3105,0.302,0.29425,0.2945,0.261,0.24075,0.2305,0.2245,0.24775,0.24875,0.22875,0.2145,0.2125,0.21725,0.21975,0.18175,0.1795,0.147,0.555,0.5695,0.62125,0.58975,0.53875,0.538,0.53075,0.53675,0.5595,0.49825,0.535,0.5425,0.56425,0.63275,0.602,0.59,0.6105,0.594,0.55875,0.5425,0.5785,0.5855,0.60275,0.57125,0.55275,0.54625,0.53075,0.50425,0.4955,0.454,0.47425,0.4715,0.46925,0.476,0.425,0.41425,0.42475,0.399,0.406,0.41675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,0.999969,
700, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.17475,0.1765,0.20375,0.18,0.16175,0.13475,0.14675,0.17225,0.17475,0.1475,0.14475,0.167,0.138,0.12975,0.147,0.14825,0.13375,0.1275,0.13875,0.87625,0.867,0.852,0.85875,0.842,0.8475,0.8485,0.87125,0.8945,0.8895,0.88925,0.89975,0.90675,0.90575,0.88625,0.8835,0.86375,0.89575,0.88925,0.8925,0.33025,0.30725,0.316,0.30975,0.27075,0.26925,0.269,0.291,0.27475,0.285,0.27475,0.25375,0.1825,0.205,0.19925,0.1865,0.185,0.173,0.171,0.2015,0.605,0.597,0.603,0.589,0.60925,0.64475,0.59475,0.543,0.538,0.54525,0.56525,0.5675,0.54925,0.573,0.57675,0.55,0.5375,0.54075,0.5295,0.542,0.60825,0.55275,0.591,0.57275,0.55975,0.551,0.521,0.47775,0.46475,0.469,0.43675,0.439,0.42125,0.417,0.4095,0.42375,0.42825,0.42975,0.4505,0.44025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,0.999967,
800, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1175,0.1175,0.132,0.111,0.113,0.1295,0.126,0.138,0.12825,0.125,0.14225,0.1465,0.141,0.13775,0.13825,0.144,0.10425,0.1085,0.1225,0.12525,0.852,0.842,0.87,0.873,0.86025,0.87225,0.8745,0.8645,0.85525,0.87375,0.86975,0.90075,0.90625,0.90525,0.90975,0.8845,0.89875,0.886,0.8875,0.887,0.2535,0.29425,0.30525,0.288,0.2865,0.2915,0.306,0.28475,0.273,0.28975,0.23575,0.24125,0.21125,0.217,0.20025,0.219,0.19925,0.18075,0.17975,0.19675,0.5635,0.577,0.61825,0.55725,0.58175,0.60725,0.59425,0.59025,0.538,0.503,0.49275,0.50175,0.49325,0.51625,0.52575,0.49975,0.51775,0.504,0.535,0.5285,0.5505,0.5615,0.54725,0.54675,0.5425,0.52475,0.454,0.3985,0.42875,0.446,0.44025,0.44375,0.38125,0.3945,0.43925,0.4335,0.40875,0.44575,0.445,0.4615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,0.999974,
900, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08925,0.086,0.0935,0.1155,0.16925,0.1625,0.17325,0.142,0.132,0.133,0.16425,0.12025,0.1355,0.1165,0.10475,0.099,0.0925,0.096,0.07275,0.06625,0.924,0.92,0.89725,0.87775,0.86925,0.89625,0.89425,0.88375,0.89775,0.87775,0.8695,0.88125,0.883,0.88675,0.88625,0.88325,0.897,0.90075,0.90475,0.878,0.263,0.27275,0.24725,0.2535,0.251,0.263,0.26975,0.2385,0.2515,0.23575,0.24475,0.20425,0.1995,0.232,0.206,0.18725,0.15525,0.14675,0.145,0.15275,0.597,0.5815,0.57325,0.6225,0.61,0.592,0.5895,0.5865,0.57,0.55725,0.55425,0.53275,0.55675,0.56375,0.5855,0.58925,0.5725,0.5755,0.55425,0.58775,0.56325,0.51775,0.53275,0.51,0.4915,0.4375,0.45775,0.4455,0.444,0.43375,0.4195,0.40725,0.43525,0.46375,0.42425,0.4395,0.3995,0.40925,0.4195,0.4585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,0.99997,
