gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.752,0.7495,0.775,0.763,0.7765,0.7615,0.784,0.7745,0.768,0.753,0.775,0.757,0.767,0.7405,0.7195,0.713,0.7045,0.7275,0.716,0.658,0.653,0.64,0.65,0.638,0.648,0.6435,0.653,0.652,0.651,0.6455,0.6525,0.644,0.636,0.6315,0.6085,0.609,0.6285,0.6555,0.649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.646,0.641,0.6465,0.6315,0.624,0.626,0.6195,0.608,0.6095,0.6065,0.58,0.59,0.6035,0.591,0.5835,0.601,0.5765,0.5845,0.589,0.6055,0.295,0.322,0.309,0.321,0.3235,0.3045,0.284,0.2765,0.2925,0.279,0.2665,0.2905,0.3115,0.285,0.3185,0.3185,0.3105,0.3245,0.3115,0.3275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,
100, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7555,0.763,0.7565,0.786,0.78,0.798,0.769,0.767,0.769,0.7565,0.7775,0.781,0.777,0.7765,0.746,0.751,0.73,0.7565,0.765,0.7615,0.634,0.6515,0.648,0.648,0.66,0.6345,0.608,0.6365,0.6365,0.6215,0.631,0.618,0.6195,0.6275,0.593,0.5595,0.552,0.553,0.5415,0.516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5945,0.578,0.5755,0.562,0.5625,0.5785,0.5765,0.6215,0.578,0.6305,0.5945,0.6025,0.614,0.5835,0.5885,0.5725,0.5615,0.56,0.577,0.5665,0.338,0.387,0.3625,0.3225,0.323,0.307,0.33,0.31,0.2985,0.3075,0.2965,0.2925,0.307,0.3165,0.305,0.3355,0.3335,0.302,0.315,0.3065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,
200, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.823,0.8165,0.825,0.827,0.812,0.8225,0.822,0.811,0.8215,0.8145,0.805,0.7915,0.801,0.792,0.7745,0.771,0.7605,0.761,0.7545,0.756,0.6805,0.676,0.6535,0.64,0.6065,0.618,0.6215,0.5905,0.598,0.615,0.601,0.5925,0.6035,0.6105,0.5955,0.6085,0.592,0.5545,0.5675,0.5615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5765,0.5805,0.5745,0.565,0.5835,0.5535,0.5745,0.574,0.581,0.5625,0.556,0.546,0.523,0.5465,0.55,0.545,0.5595,0.5585,0.528,0.522,0.2705,0.263,0.2795,0.301,0.281,0.3035,0.2905,0.2825,0.2935,0.3115,0.2875,0.278,0.2935,0.3105,0.2945,0.295,0.315,0.2965,0.297,0.302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,
300, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.829,0.8255,0.8375,0.828,0.8335,0.8175,0.8145,0.8085,0.782,0.803,0.815,0.8055,0.8095,0.819,0.818,0.822,0.8195,0.7985,0.791,0.7955,0.5515,0.5595,0.55,0.561,0.583,0.5875,0.5955,0.606,0.597,0.587,0.5915,0.5835,0.584,0.6055,0.5845,0.6,0.6015,0.6005,0.5995,0.5835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6165,0.595,0.5995,0.6,0.595,0.586,0.596,0.577,0.551,0.561,0.55,0.539,0.6035,0.5845,0.5905,0.607,0.5985,0.578,0.5755,0.6015,0.294,0.3045,0.295,0.3015,0.2855,0.2845,0.274,0.2675,0.252,0.258,0.2325,0.2365,0.2325,0.2175,0.2385,0.2325,0.2205,0.2205,0.2265,0.2345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
400, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.831,0.829,0.824,0.822,0.8085,0.819,0.826,0.8165,0.836,0.847,0.8505,0.854,0.833,0.8245,0.809,0.801,0.8205,0.8355,0.8225,0.8165,0.6165,0.5965,0.6035,0.622,0.6245,0.615,0.6055,0.6245,0.6225,0.606,0.5965,0.6025,0.6295,0.591,0.567,0.5575,0.5715,0.5635,0.5435,0.5105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.578,0.5585,0.555,0.5775,0.612,0.619,0.6265,0.6135,0.642,0.6195,0.639,0.6235,0.627,0.622,0.6155,0.606,0.585,0.5995,0.5995,0.6015,0.2705,0.2745,0.264,0.239,0.2515,0.2555,0.293,0.278,0.264,0.2695,0.267,0.278,0.257,0.2625,0.2785,0.2765,0.303,0.2805,0.282,0.2905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8315,0.821,0.818,0.819,0.8385,0.8345,0.8205,0.8015,0.811,0.7995,0.825,0.831,0.843,0.853,0.8495,0.853,0.8525,0.859,0.874,0.8795,0.568,0.556,0.5475,0.594,0.591,0.5995,0.595,0.606,0.617,0.6005,0.592,0.5805,0.5685,0.558,0.5965,0.6185,0.6155,0.6155,0.6325,0.6275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6375,0.6125,0.611,0.6435,0.6105,0.634,0.635,0.5985,0.6255,0.628,0.6195,0.6185,0.625,0.6015,0.595,0.5995,0.626,0.6145,0.617,0.616,0.1975,0.2075,0.214,0.217,0.2565,0.262,0.2485,0.2745,0.274,0.2695,0.2345,0.263,0.27,0.2365,0.2555,0.277,0.2875,0.263,0.3045,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,
600, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.804,0.8165,0.7895,0.7855,0.7705,0.7795,0.7945,0.806,0.7845,0.814,0.838,0.824,0.8345,0.8555,0.853,0.848,0.861,0.852,0.8545,0.85,0.612,0.6025,0.5745,0.577,0.5975,0.5945,0.6185,0.6185,0.6445,0.6465,0.664,0.7015,0.6905,0.6645,0.6825,0.6685,0.649,0.648,0.625,0.6355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.59,0.612,0.6115,0.587,0.6105,0.61,0.5955,0.575,0.553,0.57,0.598,0.5875,0.579,0.559,0.5545,0.5505,0.5685,0.5645,0.5785,0.5595,0.2505,0.2505,0.257,0.2615,0.2625,0.28,0.2985,0.2925,0.3045,0.324,0.3275,0.308,0.332,0.347,0.3305,0.3435,0.308,0.3205,0.3225,0.3295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
700, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8145,0.828,0.8325,0.836,0.8175,0.8155,0.7755,0.799,0.812,0.8255,0.8365,0.8665,0.8575,0.8465,0.8365,0.842,0.849,0.846,0.8515,0.849,0.6315,0.6335,0.6275,0.5895,0.632,0.6315,0.647,0.6325,0.644,0.649,0.6485,0.6555,0.698,0.719,0.708,0.689,0.665,0.6595,0.6685,0.692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.654,0.6705,0.6535,0.633,0.6565,0.6515,0.643,0.6475,0.6445,0.626,0.618,0.595,0.5985,0.599,0.5965,0.607,0.625,0.621,0.6095,0.601,0.3365,0.3345,0.311,0.306,0.324,0.3025,0.32,0.359,0.342,0.335,0.341,0.353,0.338,0.3285,0.3475,0.329,0.341,0.343,0.321,0.3495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7985,0.7855,0.7945,0.798,0.788,0.789,0.818,0.814,0.803,0.8125,0.805,0.819,0.814,0.8105,0.802,0.8025,0.8,0.8125,0.8035,0.7925,0.628,0.6165,0.645,0.6435,0.6655,0.6795,0.666,0.6695,0.635,0.6485,0.6425,0.6585,0.6785,0.697,0.706,0.691,0.694,0.6885,0.6995,0.678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64,0.628,0.609,0.611,0.59,0.593,0.6245,0.611,0.609,0.563,0.614,0.5955,0.61,0.588,0.6195,0.6315,0.651,0.6465,0.622,0.644,0.313,0.34,0.314,0.322,0.3075,0.3315,0.347,0.33,0.347,0.3265,0.307,0.312,0.3105,0.3295,0.3315,0.3295,0.344,0.333,0.333,0.334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,0.8115,0.807,0.8245,0.812,0.8165,0.831,0.8195,0.8035,0.797,0.8105,0.778,0.802,0.8015,0.8175,0.812,0.8105,0.821,0.8145,0.7885,0.5725,0.5845,0.5835,0.6195,0.6375,0.644,0.6465,0.635,0.6175,0.6245,0.637,0.6685,0.693,0.6805,0.7025,0.7295,0.7185,0.7255,0.725,0.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6295,0.63,0.618,0.616,0.613,0.6075,0.6205,0.63,0.641,0.626,0.593,0.5695,0.5745,0.587,0.583,0.5745,0.5805,0.572,0.551,0.5585,0.291,0.2905,0.291,0.2945,0.295,0.303,0.2955,0.3155,0.329,0.3195,0.339,0.3635,0.358,0.3675,0.3945,0.378,0.37,0.3875,0.392,0.404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
