gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.651,0.668,0.661,0.661,0.625,0.7235,0.6845,0.6585,0.677,0.7255,0.7275,0.669,0.7025,0.6735,0.669,0.599,0.533,0.54,0.5995,0.5795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1675,0.154,0.125,0.113,0.1285,0.1555,0.1645,0.178,0.1485,0.13,0.14,0.1295,0.11,0.1175,0.0915,0.0855,0.0745,0.079,0.0695,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.413,0.4255,0.444,0.456,0.443,0.4185,0.4145,0.424,0.394,0.3945,0.3775,0.372,0.3705,0.3845,0.4205,0.3215,0.28,0.2815,0.3085,0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
100, 0.7255,0.7505,0.718,0.734,0.7125,0.664,0.7005,0.703,0.669,0.621,0.622,0.611,0.644,0.65,0.6775,0.6545,0.656,0.6625,0.647,0.617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1365,0.141,0.186,0.1505,0.172,0.182,0.1825,0.2015,0.1585,0.105,0.0855,0.0865,0.082,0.1045,0.094,0.104,0.077,0.046,0.0555,0.061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3455,0.3755,0.3925,0.4215,0.4065,0.405,0.3965,0.4215,0.4135,0.41,0.368,0.365,0.34,0.277,0.3415,0.2925,0.3375,0.2825,0.252,0.2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
200, 0.763,0.7665,0.7315,0.757,0.716,0.696,0.6935,0.653,0.6785,0.623,0.605,0.6505,0.665,0.6895,0.7245,0.7305,0.708,0.6465,0.6495,0.666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1115,0.1335,0.1735,0.1535,0.198,0.1485,0.121,0.0835,0.1015,0.076,0.084,0.06,0.0465,0.0725,0.076,0.0725,0.0815,0.079,0.074,0.0735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.348,0.317,0.3,0.35,0.3165,0.3605,0.4285,0.45,0.436,0.396,0.3505,0.3525,0.3715,0.316,0.28,0.2695,0.254,0.255,0.335,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
300, 0.761,0.7705,0.776,0.7635,0.72,0.689,0.6475,0.666,0.7035,0.6605,0.6565,0.6355,0.659,0.69,0.6875,0.6595,0.593,0.5615,0.5945,0.6015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1935,0.194,0.19,0.1665,0.169,0.161,0.1455,0.12,0.102,0.0535,0.0435,0.047,0.0495,0.046,0.0365,0.084,0.0905,0.087,0.0755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.234,0.2495,0.264,0.302,0.3095,0.3485,0.373,0.3545,0.2805,0.3185,0.366,0.3755,0.353,0.35,0.3365,0.3645,0.3265,0.2925,0.265,0.2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
400, 0.721,0.753,0.7345,0.75,0.74,0.733,0.7045,0.659,0.6855,0.686,0.686,0.6595,0.6795,0.651,0.654,0.6715,0.6745,0.659,0.681,0.675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2055,0.1915,0.1725,0.148,0.1445,0.122,0.103,0.07,0.0745,0.0625,0.068,0.09,0.1165,0.0905,0.0775,0.077,0.13,0.1435,0.1245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2405,0.272,0.2235,0.22,0.2435,0.2345,0.233,0.243,0.264,0.276,0.2975,0.3295,0.352,0.368,0.3565,0.357,0.335,0.2765,0.221,0.2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 0.7595,0.7725,0.752,0.7865,0.735,0.728,0.7195,0.7055,0.728,0.7675,0.7775,0.759,0.753,0.6755,0.6925,0.705,0.709,0.695,0.682,0.6275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.2115,0.1745,0.188,0.1725,0.1525,0.122,0.1075,0.092,0.0695,0.065,0.0535,0.0615,0.0855,0.099,0.0895,0.095,0.095,0.0555,0.0795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1785,0.169,0.178,0.1865,0.194,0.192,0.214,0.255,0.311,0.3095,0.3705,0.36,0.352,0.3625,0.3795,0.416,0.3655,0.292,0.2805,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
600, 0.7995,0.7765,0.7395,0.7625,0.764,0.772,0.778,0.797,0.7875,0.783,0.7525,0.725,0.7255,0.744,0.7105,0.719,0.6795,0.711,0.638,0.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1425,0.14,0.1315,0.1485,0.125,0.115,0.1035,0.0725,0.073,0.0505,0.055,0.0435,0.063,0.0885,0.0765,0.05,0.0535,0.037,0.0375,0.0385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.158,0.1285,0.1365,0.129,0.1605,0.1735,0.203,0.259,0.2895,0.3125,0.2965,0.312,0.313,0.3555,0.3625,0.369,0.3245,0.3075,0.3155,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 0.639,0.6965,0.713,0.725,0.757,0.7455,0.723,0.712,0.7355,0.7745,0.7885,0.786,0.78,0.744,0.761,0.667,0.679,0.6125,0.6275,0.6405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695,0.083,0.1205,0.0995,0.1175,0.142,0.11,0.0645,0.04,0.038,0.049,0.044,0.0305,0.0365,0.0325,0.0395,0.0355,0.0315,0.0355,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.123,0.1235,0.144,0.1845,0.2005,0.207,0.19,0.2375,0.2345,0.223,0.226,0.2525,0.349,0.3545,0.3555,0.3855,0.397,0.442,0.4495,0.4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 0.599,0.609,0.6645,0.715,0.744,0.735,0.6965,0.7375,0.752,0.74,0.767,0.779,0.7175,0.7865,0.774,0.7045,0.6745,0.715,0.74,0.722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.0925,0.1135,0.1595,0.1225,0.115,0.09,0.105,0.088,0.0775,0.0485,0.0575,0.054,0.0315,0.023,0.0305,0.015,0.015,0.0205,0.033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.105,0.0965,0.1205,0.124,0.147,0.1935,0.1665,0.195,0.209,0.2325,0.236,0.318,0.308,0.362,0.3245,0.342,0.3925,0.381,0.33,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 0.667,0.659,0.6295,0.6395,0.668,0.728,0.6995,0.697,0.731,0.709,0.68,0.7055,0.731,0.7005,0.7615,0.792,0.7945,0.7865,0.82,0.825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.135,0.1235,0.1475,0.173,0.1475,0.1255,0.1085,0.0885,0.0655,0.071,0.053,0.063,0.05,0.021,0.025,0.02,0.019,0.0125,0.0165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0855,0.086,0.13,0.1205,0.171,0.147,0.214,0.2485,0.2545,0.2565,0.229,0.2635,0.2895,0.3355,0.351,0.3225,0.376,0.356,0.375,0.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
