gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 1,1,1,1,1,1,0.9995,0.9985,0.953,0.482,0.043,0.004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.9515,0.4865,0.0555,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.9985,0.948,0.5025,0.0455,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.96,0.469,0.0495,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.951,0.4945,0.0415,0.002,0.001,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.9525,0.4735,0.044,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9965,0.951,0.4695,0.0445,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.956,0.4665,0.0505,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
100, 1,1,1,1,1,1,1,0.999,0.9495,0.533,0.045,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.9945,0.9475,0.5175,0.045,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9965,0.9495,0.5045,0.0405,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.998,0.9485,0.5,0.05,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.999,0.954,0.5035,0.0525,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.9975,0.9535,0.533,0.0505,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.997,0.946,0.528,0.0475,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9965,0.9515,0.5245,0.0475,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
200, 1,1,1,1,1,1,0.9995,0.9945,0.9275,0.411,0.0545,0.0035,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9305,0.445,0.055,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9965,0.937,0.4445,0.0585,0.004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.938,0.4695,0.0555,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.9365,0.4475,0.064,0.0015,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9955,0.9335,0.4305,0.0595,0.004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.998,0.931,0.468,0.052,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.9395,0.434,0.0535,0.002,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
300, 1,1,1,1,1,1,1,0.997,0.9375,0.514,0.0435,0.002,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,0.9995,0.9995,0.939,0.4695,0.0355,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.932,0.473,0.0365,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.933,0.4885,0.031,0.001,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.937,0.4865,0.038,0.002,0.001,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9375,0.453,0.035,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9995,0.9425,0.5025,0.042,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9375,0.4775,0.039,0.0015,0.001,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
400, 1,1,1,1,1,1,1,0.9985,0.9495,0.489,0.0435,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.961,0.521,0.0495,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.956,0.517,0.057,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.956,0.4995,0.0515,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9575,0.488,0.0405,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9565,0.506,0.0465,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.9605,0.4845,0.05,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.9575,0.517,0.056,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 1,1,1,1,1,1,1,0.999,0.9475,0.484,0.049,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.9405,0.493,0.0495,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9425,0.49,0.051,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.9385,0.4775,0.045,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9425,0.479,0.051,0.0005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.947,0.477,0.052,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.938,0.4625,0.0475,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.942,0.484,0.0465,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
600, 1,1,1,1,1,1,1,0.997,0.9305,0.428,0.045,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,0.9995,1,0.9955,0.9345,0.4375,0.0485,0.0015,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9965,0.9375,0.4555,0.0425,0.002,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.995,0.939,0.4635,0.0515,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,0.9995,1,0.9975,0.945,0.448,0.049,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.936,0.4335,0.047,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.999,0.9955,0.9415,0.4135,0.046,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.9405,0.4395,0.0525,0.004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 1,1,1,1,1,1,0.9985,0.9965,0.952,0.491,0.048,0.0005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9525,0.497,0.052,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.947,0.4575,0.05,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.946,0.507,0.057,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.9505,0.4895,0.0585,0.002,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.9445,0.4705,0.053,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9545,0.498,0.052,0.0035,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9955,0.9435,0.463,0.0495,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 1,1,1,1,1,1,1,0.9975,0.953,0.474,0.0395,0.0045,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9525,0.4685,0.045,0.001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.951,0.4735,0.0495,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.954,0.4415,0.048,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.957,0.4685,0.0475,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.9515,0.4645,0.051,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9575,0.4455,0.0455,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.955,0.4585,0.0515,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 1,1,1,1,1,1,1,0.9985,0.9545,0.4895,0.0415,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9545,0.5135,0.0465,0.0015,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.997,0.9525,0.502,0.0455,0.004,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999,0.954,0.506,0.047,0.003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9965,0.9545,0.5215,0.0415,0.0025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.957,0.5095,0.0425,0.003,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.9595,0.504,0.043,0.003,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.956,0.5235,0.0475,0.002,0.0005,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
