gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.68875,0.682,0.68,0.648,0.63975,0.687,0.69775,0.7165,0.7065,0.73725,0.7235,0.71875,0.7655,0.75525,0.77125,0.77125,0.7525,0.808,0.82,0.817,0.5905,0.58575,0.565,0.56375,0.5695,0.55975,0.58425,0.55975,0.57925,0.624,0.6195,0.6215,0.6225,0.59625,0.63025,0.636,0.6425,0.65275,0.6295,0.64425,0.5135,0.5695,0.60625,0.672,0.66325,0.634,0.62925,0.62275,0.6495,0.667,0.65375,0.689,0.671,0.70625,0.7065,0.698,0.70025,0.703,0.75275,0.7785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07625,0.08975,0.0895,0.1035,0.11225,0.134,0.13425,0.15125,0.18325,0.19625,0.18825,0.19325,0.199,0.1855,0.17125,0.17775,0.1745,0.1545,0.15975,0.13225,0.706,0.72325,0.7015,0.66975,0.6365,0.645,0.6815,0.649,0.6255,0.60475,0.6375,0.64625,0.6575,0.6625,0.666,0.68325,0.6665,0.6875,0.6745,0.66,0.656,0.627,0.6215,0.6245,0.65275,0.6465,0.6735,0.644,0.6635,0.6275,0.646,0.62625,0.6605,0.68975,0.70275,0.73725,0.7665,0.77325,0.794,0.80375,0.98275,0.98125,0.97075,0.98125,0.97775,0.9775,0.969,0.98075,0.97725,0.987,0.9745,0.98275,0.965,0.96125,0.964,0.964,0.9575,0.94875,0.95925,0.94975,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,
100, 0.603,0.607,0.62425,0.6645,0.65725,0.68425,0.7065,0.712,0.69625,0.7065,0.72575,0.7495,0.759,0.7665,0.78375,0.79425,0.808,0.81325,0.7995,0.8135,0.5675,0.5805,0.56675,0.55575,0.56025,0.551,0.5405,0.564,0.599,0.6085,0.59725,0.61225,0.5785,0.618,0.601,0.6035,0.6285,0.654,0.667,0.68275,0.5955,0.5855,0.61225,0.57875,0.61225,0.627,0.64625,0.6435,0.6445,0.61325,0.622,0.63475,0.65675,0.66525,0.685,0.6855,0.69975,0.70875,0.73275,0.75675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895,0.098,0.112,0.09125,0.09925,0.12875,0.14025,0.13375,0.165,0.16625,0.17725,0.1815,0.1925,0.20475,0.211,0.16175,0.15,0.1615,0.14725,0.13425,0.6865,0.696,0.6745,0.6875,0.68875,0.67525,0.64675,0.6395,0.62275,0.6515,0.635,0.64875,0.69375,0.6565,0.642,0.66475,0.666,0.68175,0.6575,0.69125,0.66425,0.69975,0.70525,0.69275,0.678,0.6605,0.66875,0.69575,0.65875,0.65175,0.6755,0.71525,0.704,0.7305,0.7435,0.75275,0.72975,0.69675,0.68825,0.6805,0.97775,0.97675,0.9835,0.98175,0.975,0.97725,0.966,0.97075,0.965,0.95875,0.974,0.965,0.9675,0.9515,0.95225,0.9555,0.94425,0.93675,0.93675,0.928,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,0.999905,
200, 0.62725,0.65825,0.6465,0.6195,0.65625,0.64675,0.6915,0.73125,0.741,0.73975,0.734,0.74425,0.772,0.7915,0.82325,0.8325,0.83025,0.8185,0.8285,0.78425,0.5945,0.5795,0.57025,0.586,0.5665,0.538,0.52525,0.50775,0.51675,0.508,0.53875,0.5515,0.56175,0.59925,0.6425,0.66825,0.6395,0.63525,0.637,0.6585,0.588,0.5815,0.5805,0.5865,0.60425,0.64175,0.63375,0.66825,0.6345,0.64075,0.632,0.62825,0.63175,0.6285,0.64675,0.66675,0.6465,0.66475,0.684,0.70225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.099,0.10075,0.11625,0.13975,0.15425,0.14475,0.15725,0.15725,0.169,0.17175,0.19,0.22825,0.2105,0.198,0.18225,0.16825,0.13075,0.1205,0.1145,0.758,0.77325,0.80275,0.7815,0.7565,0.747,0.7205,0.70375,0.67875,0.668,0.67475,0.67925,0.66625,0.6615,0.65925,0.62925,0.6205,0.61325,0.60025,0.607,0.628,0.61075,0.6335,0.645,0.64375,0.63025,0.65325,0.64825,0.63275,0.61975,0.669,0.665,0.66075,0.70075,0.73725,0.7835,0.72975,0.72375,0.68925,0.68525,0.97825,0.97825,0.9855,0.98225,0.97625,0.96475,0.97625,0.98675,0.977,0.97975,0.98675,0.975,0.9745,0.973,0.96,0.956,0.9405,0.94675,0.936,0.94825,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,0.999933,
300, 0.6145,0.6415,0.6115,0.60025,0.63725,0.6945,0.7065,0.7185,0.7255,0.722,0.74975,0.79125,0.7925,0.819,0.854,0.879,0.86275,0.856,0.81225,0.82325,0.5125,0.53075,0.51925,0.563,0.50825,0.52175,0.52375,0.53175,0.531,0.55,0.56775,0.6045,0.5945,0.57125,0.53675,0.56275,0.606,0.637,0.65625,0.653,0.61775,0.60475,0.61275,0.6005,0.603,0.64375,0.6365,0.626,0.6555,0.65975,0.66725,0.63725,0.63625,0.62,0.62925,0.64575,0.6835,0.68025,0.69075,0.69675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1255,0.1445,0.15275,0.156,0.1415,0.1655,0.16725,0.1335,0.14475,0.1755,0.16675,0.16325,0.181,0.16,0.17475,0.15425,0.1515,0.1675,0.164,0.20475,0.80225,0.79325,0.77275,0.75475,0.732,0.73475,0.711,0.722,0.695,0.695,0.6945,0.7005,0.64625,0.6355,0.624,0.6355,0.61,0.6405,0.6445,0.62875,0.677,0.652,0.65525,0.6575,0.679,0.6945,0.65325,0.63425,0.65375,0.648,0.64825,0.69225,0.69375,0.7055,0.6785,0.727,0.736,0.7425,0.7385,0.70025,0.9845,0.98125,0.98625,0.99325,0.98675,0.9855,0.971,0.974,0.97175,0.95975,0.95725,0.95125,0.9395,0.9315,0.93375,0.92725,0.91475,0.90575,0.9125,0.9205,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,0.999935,
400, 0.61925,0.64375,0.63875,0.62175,0.64425,0.65125,0.666,0.673,0.74525,0.77575,0.82325,0.83775,0.83425,0.843,0.83025,0.83275,0.798,0.81075,0.787,0.7835,0.512,0.46825,0.51175,0.4915,0.52925,0.54625,0.53925,0.548,0.58225,0.58225,0.5805,0.557,0.553,0.5675,0.59225,0.60625,0.63325,0.64,0.636,0.614,0.6195,0.6025,0.6145,0.6015,0.62725,0.6,0.6105,0.61625,0.63675,0.63175,0.63375,0.599,0.62275,0.6635,0.69625,0.699,0.6775,0.636,0.69925,0.6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15125,0.1495,0.15625,0.151,0.16575,0.17975,0.16075,0.16175,0.1615,0.148,0.15925,0.14675,0.14,0.149,0.1725,0.141,0.13375,0.14975,0.149,0.157,0.73825,0.716,0.70225,0.70825,0.7285,0.76275,0.773,0.72975,0.74575,0.72475,0.702,0.6935,0.6375,0.621,0.64425,0.627,0.608,0.65575,0.6495,0.66825,0.6635,0.6215,0.64425,0.651,0.66925,0.69875,0.6615,0.67625,0.7125,0.6975,0.66125,0.68175,0.66975,0.6535,0.6365,0.64625,0.663,0.69375,0.681,0.6535,0.98775,0.99175,0.99025,0.99,0.9835,0.983,0.982,0.9825,0.9515,0.9595,0.95875,0.95125,0.93675,0.95175,0.9415,0.92825,0.92425,0.92125,0.91875,0.91475,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,0.99991,
500, 0.59225,0.5705,0.62175,0.67675,0.68625,0.7115,0.69825,0.686,0.69,0.69775,0.73725,0.77675,0.788,0.7825,0.81375,0.8215,0.80225,0.83325,0.7935,0.797,0.44325,0.44925,0.43525,0.46125,0.50875,0.54625,0.5315,0.514,0.52425,0.54375,0.577,0.57375,0.579,0.58875,0.60475,0.6065,0.60125,0.6245,0.62625,0.64125,0.586,0.57075,0.61375,0.6125,0.6465,0.6725,0.67425,0.686,0.67925,0.66075,0.65725,0.62825,0.62225,0.653,0.65375,0.6765,0.674,0.715,0.7075,0.7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16475,0.16475,0.1715,0.17425,0.15275,0.132,0.14675,0.1315,0.12775,0.13,0.1255,0.12575,0.11525,0.11925,0.1205,0.103,0.1035,0.121,0.13075,0.1325,0.661,0.71375,0.71475,0.7155,0.72125,0.74375,0.72675,0.71225,0.74525,0.711,0.6925,0.68375,0.644,0.65,0.67325,0.697,0.71925,0.671,0.64575,0.6685,0.64975,0.6895,0.664,0.62375,0.59975,0.6195,0.59975,0.6225,0.629,0.6655,0.6955,0.68225,0.662,0.6935,0.68275,0.7115,0.7035,0.739,0.7625,0.74225,0.98625,0.99125,0.98925,0.9855,0.98775,0.97175,0.9845,0.982,0.9745,0.96875,0.97625,0.9705,0.9685,0.96125,0.957,0.9465,0.92975,0.91925,0.91325,0.92525,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,0.999883,
600, 0.57375,0.59725,0.60225,0.627,0.641,0.67675,0.71975,0.733,0.72625,0.769,0.787,0.78175,0.77675,0.80625,0.80475,0.80075,0.83175,0.828,0.806,0.8135,0.45525,0.4165,0.41975,0.4275,0.46725,0.4475,0.45925,0.4835,0.501,0.56,0.57225,0.62,0.594,0.6235,0.617,0.6305,0.635,0.62225,0.61575,0.61675,0.61375,0.61875,0.6105,0.646,0.67,0.689,0.65975,0.671,0.693,0.658,0.66825,0.6845,0.67475,0.65525,0.63725,0.6075,0.61925,0.61525,0.65475,0.67675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1485,0.1535,0.141,0.12175,0.128,0.118,0.1405,0.12775,0.11025,0.098,0.11725,0.1165,0.11675,0.10325,0.11125,0.1245,0.117,0.10175,0.096,0.0985,0.734,0.737,0.6795,0.69875,0.6895,0.6935,0.701,0.6885,0.70775,0.719,0.708,0.7165,0.689,0.70525,0.7225,0.73725,0.70825,0.68225,0.71425,0.70175,0.60325,0.6375,0.599,0.5885,0.625,0.5955,0.6035,0.594,0.643,0.682,0.708,0.73375,0.6995,0.68475,0.70525,0.69125,0.67375,0.7045,0.70025,0.69425,0.99575,0.996,0.993,0.9865,0.98525,0.97125,0.96575,0.96325,0.9645,0.96825,0.9675,0.95225,0.951,0.92775,0.92175,0.93325,0.926,0.9305,0.9185,0.9265,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,
700, 0.64275,0.631,0.653,0.66275,0.67375,0.65825,0.6645,0.697,0.71725,0.73125,0.77375,0.781,0.8045,0.79675,0.81125,0.8075,0.8,0.82025,0.82775,0.8395,0.478,0.44775,0.42675,0.4415,0.45425,0.439,0.46875,0.47625,0.4445,0.513,0.4775,0.571,0.5895,0.581,0.5875,0.58575,0.597,0.63825,0.628,0.63475,0.64375,0.646,0.63775,0.61425,0.643,0.652,0.65025,0.66525,0.68775,0.70825,0.70775,0.65275,0.65525,0.6455,0.668,0.676,0.63025,0.5945,0.605,0.6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975,0.08575,0.0895,0.083,0.079,0.0825,0.0955,0.088,0.10325,0.09275,0.084,0.0935,0.09425,0.078,0.06225,0.04875,0.07975,0.0675,0.07825,0.074,0.74075,0.75525,0.709,0.721,0.7025,0.70875,0.7375,0.712,0.729,0.749,0.73175,0.74325,0.74975,0.7495,0.77375,0.71925,0.71,0.73125,0.699,0.713,0.57825,0.551,0.62375,0.6395,0.61225,0.61,0.57575,0.61175,0.60075,0.62275,0.625,0.669,0.709,0.68025,0.6895,0.67275,0.68225,0.69925,0.70625,0.71375,0.991,0.9865,0.9865,0.99075,0.98075,0.98075,0.96175,0.95975,0.931,0.935,0.9455,0.95875,0.9675,0.96425,0.963,0.95775,0.94825,0.942,0.95225,0.94475,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,0.99992,
800, 0.52525,0.58975,0.599,0.5955,0.5965,0.66625,0.68375,0.72625,0.7545,0.7575,0.751,0.77075,0.79575,0.77725,0.7885,0.7875,0.82175,0.80825,0.83525,0.822,0.449,0.44175,0.43725,0.48425,0.49675,0.4815,0.49075,0.50275,0.53575,0.54675,0.549,0.5665,0.60175,0.57525,0.5925,0.59575,0.604,0.62075,0.6435,0.641,0.66925,0.63725,0.61875,0.628,0.629,0.61025,0.6205,0.57775,0.61175,0.59925,0.6235,0.64925,0.63625,0.65025,0.62275,0.62575,0.60075,0.58075,0.62475,0.61825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1045,0.1205,0.1085,0.09575,0.10125,0.0955,0.10725,0.09225,0.12675,0.13025,0.09075,0.07,0.05775,0.052,0.05075,0.0635,0.07075,0.062,0.04725,0.047,0.8195,0.83,0.8105,0.7875,0.72875,0.6915,0.67425,0.68475,0.70175,0.7045,0.67875,0.70175,0.68375,0.6845,0.66075,0.66675,0.723,0.74825,0.69,0.68725,0.6215,0.6215,0.632,0.66825,0.69475,0.69625,0.6525,0.67575,0.6545,0.65175,0.6195,0.63325,0.7025,0.695,0.67875,0.7005,0.7185,0.7105,0.685,0.6975,0.991,0.9855,0.99175,0.991,0.989,0.9875,0.987,0.98375,0.98375,0.98475,0.982,0.9725,0.9635,0.96975,0.957,0.94725,0.9305,0.933,0.9215,0.91525,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,0.999927,
900, 0.64175,0.6445,0.6175,0.6165,0.63,0.67,0.6655,0.636,0.67225,0.717,0.73975,0.75425,0.76125,0.75925,0.8035,0.79825,0.84475,0.83775,0.8725,0.859,0.4595,0.48025,0.49475,0.51,0.481,0.52625,0.50525,0.55625,0.562,0.5095,0.555,0.58125,0.59975,0.60675,0.60775,0.567,0.5975,0.565,0.5785,0.559,0.63575,0.6045,0.59575,0.59925,0.5965,0.65625,0.61525,0.61975,0.6385,0.60675,0.63875,0.62075,0.62625,0.62725,0.63975,0.64675,0.61925,0.604,0.6175,0.5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0.09375,0.0965,0.1,0.09625,0.1205,0.125,0.11775,0.13525,0.118,0.1245,0.088,0.07325,0.07075,0.07075,0.06325,0.04875,0.06375,0.05275,0.06525,0.752,0.74475,0.72975,0.73075,0.70075,0.685,0.6745,0.666,0.688,0.69,0.67725,0.70425,0.67875,0.67525,0.7165,0.737,0.72925,0.71675,0.73025,0.722,0.674,0.6685,0.686,0.63975,0.61675,0.63025,0.61025,0.604,0.60025,0.60075,0.586,0.64575,0.62875,0.64775,0.66175,0.7175,0.6985,0.721,0.7105,0.72725,0.99725,0.998,0.99575,0.993,0.99075,0.9865,0.985,0.98125,0.9785,0.992,0.992,0.98675,0.97825,0.969,0.94825,0.939,0.93875,0.9265,0.919,0.91275,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,
