gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5015,0.5025,0.50675,0.4895,0.4725,0.5025,0.47725,0.50625,0.50175,0.478,0.4805,0.48325,0.48425,0.4675,0.47475,0.476,0.479,0.47675,0.4945,0.49375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9475,0.951,0.94775,0.9535,0.94625,0.94875,0.95825,0.9635,0.95825,0.96125,0.957,0.95925,0.95925,0.9545,0.9465,0.95375,0.957,0.9445,0.94975,0.945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9345,0.938,0.93275,0.92975,0.94125,0.9525,0.9515,0.95225,0.94625,0.946,0.94575,0.9405,0.94225,0.93875,0.94525,0.935,0.9425,0.942,0.9405,0.94125,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,0.999786,
100, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.475,0.4855,0.473,0.47075,0.477,0.4935,0.474,0.46125,0.50125,0.4695,0.47975,0.4845,0.47225,0.46225,0.453,0.45375,0.4585,0.46875,0.482,0.4725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.955,0.952,0.95475,0.95025,0.944,0.94675,0.9485,0.94825,0.9445,0.955,0.951,0.9505,0.9485,0.95675,0.9485,0.952,0.947,0.9505,0.94875,0.93825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.944,0.9385,0.93775,0.9415,0.9285,0.93075,0.925,0.927,0.93175,0.93875,0.9325,0.93175,0.933,0.936,0.9315,0.926,0.93175,0.91925,0.908,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,0.999805,
200, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4565,0.4695,0.4655,0.45125,0.44825,0.473,0.47675,0.4675,0.465,0.47375,0.4745,0.467,0.46125,0.4525,0.44625,0.44775,0.44125,0.43425,0.447,0.44425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93875,0.93225,0.933,0.93975,0.943,0.946,0.943,0.945,0.9495,0.94675,0.9535,0.954,0.95725,0.9485,0.95275,0.953,0.953,0.964,0.96,0.961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92825,0.94025,0.93725,0.9295,0.92825,0.93575,0.93425,0.93625,0.9395,0.93425,0.93525,0.92925,0.922,0.921,0.91825,0.9075,0.91025,0.9165,0.908,0.90975,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,0.999773,
300, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4975,0.49225,0.481,0.47825,0.483,0.4885,0.5065,0.4885,0.4655,0.48275,0.47425,0.468,0.46875,0.462,0.45125,0.46525,0.42625,0.41525,0.4205,0.4045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.935,0.93325,0.934,0.94425,0.94725,0.93675,0.94425,0.94075,0.944,0.948,0.95175,0.96025,0.96375,0.9635,0.963,0.96275,0.96225,0.96675,0.97025,0.96525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9235,0.929,0.92825,0.92175,0.923,0.9315,0.92825,0.9255,0.91775,0.91675,0.918,0.92,0.918,0.92125,0.9175,0.912,0.914,0.91375,0.917,0.90575,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,0.999782,
400, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48075,0.496,0.4815,0.47525,0.4895,0.47175,0.45175,0.45925,0.45575,0.478,0.46675,0.46125,0.457,0.45325,0.45275,0.47525,0.4635,0.47825,0.45025,0.4685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94875,0.9515,0.95175,0.9505,0.95575,0.96075,0.95625,0.96075,0.9615,0.96025,0.9635,0.95825,0.955,0.96225,0.95625,0.96125,0.9625,0.956,0.96625,0.963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93175,0.9265,0.9365,0.9305,0.926,0.927,0.92,0.91625,0.912,0.9085,0.91225,0.9115,0.909,0.90925,0.90375,0.90675,0.896,0.91875,0.92125,0.91825,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,
500, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47725,0.4625,0.47475,0.48025,0.4585,0.47675,0.4725,0.47425,0.4795,0.4905,0.4955,0.50825,0.506,0.52375,0.51775,0.50425,0.49325,0.493,0.46525,0.4665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96225,0.962,0.962,0.96025,0.96275,0.9605,0.95275,0.9575,0.9525,0.9525,0.948,0.94975,0.94125,0.941,0.94775,0.9505,0.944,0.94525,0.951,0.9485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9415,0.93075,0.928,0.9265,0.9305,0.91325,0.91275,0.91225,0.91775,0.9205,0.91725,0.91175,0.903,0.90925,0.90825,0.90075,0.90575,0.90225,0.89975,0.89175,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,0.999803,
600, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.475,0.4755,0.47425,0.48725,0.49525,0.517,0.50275,0.487,0.50025,0.50425,0.49475,0.50075,0.4985,0.49425,0.48825,0.48625,0.47575,0.48225,0.4845,0.4935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94325,0.94175,0.94125,0.94625,0.95075,0.957,0.953,0.954,0.95,0.94775,0.955,0.95375,0.946,0.9455,0.94175,0.9575,0.95825,0.957,0.93875,0.95025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8695,0.85825,0.8895,0.88375,0.891,0.888,0.88875,0.8835,0.88875,0.89175,0.901,0.904,0.8885,0.89525,0.9025,0.89875,0.90525,0.916,0.92,0.91625,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,0.999793,
700, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47575,0.46325,0.45575,0.4705,0.47775,0.4895,0.50725,0.51625,0.51675,0.516,0.52725,0.50425,0.52675,0.5345,0.54375,0.5335,0.5315,0.53675,0.5145,0.5125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945,0.95225,0.94375,0.9445,0.938,0.94025,0.93675,0.944,0.9495,0.9535,0.95525,0.94575,0.9495,0.9565,0.948,0.957,0.956,0.947,0.949,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8945,0.88775,0.88075,0.87275,0.88525,0.87475,0.87275,0.86425,0.86325,0.85575,0.86075,0.8715,0.8835,0.865,0.86775,0.8765,0.8755,0.88625,0.8885,0.894,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,0.999789,
800, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.464,0.45925,0.46275,0.46075,0.4795,0.47725,0.4945,0.496,0.491,0.50675,0.51275,0.51325,0.549,0.54325,0.54375,0.526,0.52875,0.502,0.5215,0.52625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969,0.96825,0.969,0.9675,0.96425,0.9625,0.9575,0.96425,0.9655,0.96225,0.9525,0.95025,0.95525,0.95125,0.95375,0.96125,0.9575,0.96825,0.965,0.9635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87425,0.87475,0.87675,0.87525,0.8765,0.86525,0.85325,0.84775,0.85525,0.85225,0.869,0.867,0.87175,0.881,0.86025,0.86075,0.87225,0.87675,0.87775,0.87075,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,0.999794,
900, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46075,0.44875,0.444,0.4495,0.47125,0.45325,0.4625,0.46275,0.4715,0.48975,0.51375,0.54425,0.53375,0.5095,0.528,0.52525,0.53125,0.5355,0.5305,0.5465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96425,0.97175,0.96925,0.964,0.96575,0.96725,0.97375,0.97125,0.97125,0.96075,0.971,0.96375,0.96575,0.9635,0.95975,0.9615,0.96325,0.95475,0.96075,0.96025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88025,0.874,0.884,0.87825,0.8735,0.864,0.87225,0.88175,0.89025,0.88975,0.885,0.8855,0.89675,0.8915,0.89875,0.895,0.9035,0.904,0.91025,0.905,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,0.999795,
