gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.9955,0.993,0.9715,0.9145,0.803,0.582,0.384,0.148,0.0785,0.022,0.013,0.0025,0.0025,0,0,0,0,0,0,0,0.965,0.9695,0.963,0.915,0.817,0.5335,0.3725,0.1315,0.0605,0.0275,0.005,0.001,0,0,0,0,0,0,0,0,0.8755,0.873,0.829,0.7165,0.632,0.5095,0.427,0.302,0.245,0.1825,0.1905,0.164,0.1135,0.097,0.087,0.0645,0.04,0.026,0.0085,0.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7375,0.691,0.684,0.6195,0.5365,0.4505,0.432,0.375,0.25,0.1685,0.1435,0.1095,0.058,0.0275,0.0135,0.007,0.003,0.001,0.004,0,0.6555,0.6185,0.6515,0.5875,0.537,0.5035,0.4415,0.2885,0.1945,0.1755,0.139,0.1165,0.0765,0.0575,0.0525,0.034,0.0135,0.018,0.022,0.0195,0.723,0.716,0.6745,0.5815,0.4935,0.3945,0.3235,0.2365,0.202,0.1615,0.1035,0.07,0.053,0.021,0.0145,0.0135,0.0035,0,0.001,0.0005,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,0.986196,
100, 0.992,0.9725,0.9475,0.8865,0.762,0.5315,0.283,0.121,0.0475,0.02,0.01,0.0045,0,0,0,0,0,0,0,0,0.9765,0.9565,0.9435,0.881,0.7375,0.481,0.275,0.1355,0.0795,0.016,0.0035,0,0,0.0005,0,0,0,0,0,0,0.7935,0.814,0.773,0.649,0.661,0.564,0.3975,0.3015,0.235,0.208,0.163,0.107,0.0905,0.065,0.05,0.033,0.0525,0.0235,0.0275,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0.5555,0.544,0.4985,0.5065,0.447,0.3535,0.2925,0.1885,0.116,0.102,0.0655,0.061,0.0325,0.008,0.008,0.0015,0.003,0.003,0.0145,0.523,0.5375,0.4835,0.4685,0.428,0.392,0.352,0.2575,0.2185,0.1565,0.1165,0.098,0.053,0.0455,0.061,0.0695,0.0465,0.0335,0.0355,0.0245,0.684,0.646,0.6185,0.4995,0.439,0.391,0.326,0.246,0.1465,0.0955,0.101,0.0675,0.0365,0.0235,0.0075,0.007,0.005,0,0.001,0.0005,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,0.985716,
200, 0.9915,0.9855,0.966,0.912,0.8035,0.55,0.278,0.1255,0.042,0.0135,0.006,0.0015,0,0,0,0,0,0,0,0,0.9735,0.965,0.9445,0.883,0.7505,0.519,0.3135,0.104,0.0415,0.0125,0.003,0.0005,0,0,0,0,0,0,0,0,0.812,0.7915,0.7745,0.748,0.7345,0.5965,0.401,0.3,0.233,0.196,0.1055,0.106,0.0855,0.05,0.0345,0.0305,0.039,0.039,0.0265,0.0535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4455,0.4395,0.423,0.394,0.3625,0.285,0.274,0.1855,0.1285,0.1155,0.113,0.075,0.053,0.0585,0.0285,0.014,0.0105,0.0035,0.006,0.0015,0.3345,0.3395,0.324,0.369,0.369,0.357,0.3135,0.241,0.167,0.1285,0.1125,0.1095,0.081,0.063,0.05,0.0355,0.025,0.061,0.0655,0.06,0.5215,0.526,0.504,0.491,0.446,0.355,0.267,0.19,0.15,0.079,0.0625,0.055,0.0365,0.0255,0.0235,0.0105,0.009,0.0085,0.0015,0,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,0.98535,
300, 0.9965,0.9935,0.973,0.9215,0.8355,0.587,0.287,0.1255,0.048,0.012,0.001,0,0,0,0,0,0,0,0,0,0.985,0.98,0.9445,0.9085,0.7955,0.572,0.288,0.101,0.054,0.018,0.009,0.006,0,0,0,0,0,0,0,0,0.714,0.687,0.675,0.634,0.5945,0.508,0.409,0.286,0.2435,0.1905,0.1605,0.151,0.0815,0.062,0.034,0.046,0.0295,0.025,0.0105,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1905,0.1835,0.1535,0.1455,0.19,0.1775,0.1705,0.164,0.1245,0.093,0.08,0.0525,0.042,0.0165,0.016,0.0075,0.0045,0.0035,0,0,0.3295,0.315,0.315,0.269,0.2355,0.182,0.1835,0.122,0.0845,0.042,0.046,0.0495,0.0435,0.027,0.036,0.0325,0.0415,0.038,0.0315,0.048,0.564,0.5545,0.472,0.4165,0.3505,0.288,0.2225,0.1425,0.074,0.0455,0.0445,0.0195,0.027,0.033,0.021,0.0215,0.014,0.006,0.003,0.0015,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,0.986526,
400, 0.985,0.9805,0.964,0.913,0.766,0.5525,0.344,0.1415,0.0335,0.021,0.019,0.001,0,0,0,0,0,0,0,0,0.9905,0.9875,0.9575,0.905,0.7285,0.5185,0.307,0.1405,0.054,0.017,0.0115,0.0075,0.0055,0.002,0.0005,0,0,0,0,0,0.6245,0.6165,0.583,0.588,0.4735,0.4105,0.3285,0.2635,0.234,0.2,0.1555,0.131,0.0885,0.049,0.0305,0.0295,0.0315,0.0235,0.016,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.123,0.128,0.112,0.1035,0.0985,0.0875,0.112,0.0695,0.0495,0.035,0.024,0.0225,0.022,0.0145,0.007,0.005,0.004,0.0045,0.0005,0.194,0.203,0.2455,0.261,0.247,0.21,0.174,0.1085,0.093,0.078,0.0605,0.0405,0.0345,0.0185,0.0205,0.0215,0.039,0.025,0.033,0.0245,0.3605,0.368,0.3315,0.3175,0.3245,0.192,0.1415,0.1065,0.056,0.0365,0.0175,0.007,0.0135,0.002,0.004,0.0065,0.0005,0.005,0.004,0.0005,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,0.988591,
500, 0.997,0.9955,0.98,0.895,0.746,0.5585,0.3025,0.128,0.061,0.0205,0.0045,0.002,0.001,0.0005,0,0,0,0,0,0,0.9785,0.974,0.953,0.853,0.7145,0.4955,0.2955,0.1175,0.0465,0.036,0.003,0.001,0,0,0,0,0,0,0,0,0.7205,0.6745,0.6925,0.602,0.513,0.474,0.376,0.3015,0.252,0.203,0.146,0.0835,0.041,0.0225,0.0135,0.018,0.0135,0.014,0.0135,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355,0.0335,0.023,0.0235,0.0335,0.0405,0.04,0.03,0.0375,0.041,0.05,0.057,0.0435,0.0425,0.0605,0.038,0.015,0.011,0.0055,0.005,0.1305,0.1315,0.155,0.1575,0.1355,0.099,0.078,0.0675,0.0475,0.0315,0.033,0.058,0.056,0.036,0.0415,0.0165,0.0055,0.009,0.012,0.006,0.2425,0.266,0.208,0.1985,0.193,0.2175,0.1275,0.073,0.0575,0.048,0.0345,0.0245,0.0385,0.0335,0.011,0.004,0.0015,0,0,0,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,0.992234,
600, 0.9945,0.985,0.937,0.8535,0.7355,0.485,0.299,0.1285,0.056,0.0195,0.005,0.0005,0,0,0,0,0,0,0,0,0.9755,0.9725,0.9265,0.839,0.686,0.485,0.2485,0.1065,0.0345,0.0135,0.0015,0,0,0,0,0,0,0,0,0,0.6285,0.6275,0.606,0.591,0.5795,0.454,0.3465,0.29,0.227,0.167,0.0875,0.077,0.0855,0.0675,0.058,0.0315,0.0205,0.0075,0.0025,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045,0.0045,0.0085,0.004,0.0065,0.0225,0.024,0.025,0.0245,0.0215,0.0105,0.0085,0.005,0.001,0.002,0.004,0.005,0.002,0.0025,0.0035,0.1625,0.159,0.1355,0.1035,0.041,0.04,0.052,0.056,0.0545,0.0605,0.048,0.04,0.033,0.023,0.0145,0.023,0.015,0.0125,0.009,0.0015,0.209,0.2095,0.214,0.1615,0.1495,0.151,0.1115,0.078,0.0425,0.0325,0.019,0.0065,0.002,0,0,0,0,0,0,0,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,0.992565,
700, 0.99,0.988,0.9415,0.8645,0.6955,0.4845,0.2435,0.12,0.039,0.01,0.0015,0.0035,0,0,0,0,0,0,0,0,0.971,0.9595,0.8805,0.8185,0.6335,0.383,0.2285,0.118,0.0455,0.0235,0.0035,0.002,0,0,0,0,0,0,0,0,0.6965,0.7075,0.661,0.56,0.4775,0.441,0.327,0.2355,0.1875,0.1565,0.091,0.078,0.0605,0.02,0.0185,0.0235,0.0175,0.0155,0.019,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045,0.003,0.008,0.0025,0.001,0.0025,0.0015,0.002,0.0005,0.003,0,0,0,0,0,0,0.148,0.13,0.1175,0.1095,0.12,0.093,0.0785,0.0645,0.0445,0.044,0.019,0.0105,0.013,0.0075,0.0025,0.002,0.0005,0,0,0,0.2065,0.2135,0.232,0.1985,0.12,0.0945,0.082,0.083,0.058,0.036,0.0415,0.022,0.0085,0.0095,0.0145,0.024,0.0165,0.0055,0.0085,0.0015,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,0.991224,
800, 0.997,0.988,0.9255,0.8385,0.6235,0.3715,0.195,0.0685,0.0305,0.008,0.008,0.0035,0.003,0.0005,0,0,0,0,0,0,0.974,0.972,0.922,0.825,0.6065,0.358,0.1995,0.0875,0.0295,0.017,0.001,0,0,0,0,0,0,0,0,0,0.643,0.6285,0.5935,0.564,0.503,0.382,0.2695,0.1745,0.1195,0.1015,0.067,0.0575,0.045,0.028,0.0365,0.0405,0.022,0.0275,0.022,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0.0045,0.001,0,0,0,0,0,0,0,0,0,0,0,0.104,0.132,0.114,0.1005,0.084,0.048,0.024,0.0195,0.0055,0.0085,0.0035,0.0005,0,0,0,0,0,0,0,0,0.1175,0.125,0.1265,0.1055,0.112,0.0725,0.064,0.0365,0.047,0.0235,0.0225,0.0105,0.014,0.027,0.0225,0.0125,0.0055,0.0165,0.0215,0.024,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,0.993177,
900, 0.9835,0.9755,0.9065,0.8265,0.58,0.3475,0.1515,0.0755,0.0185,0.008,0.0095,0.0005,0,0,0,0,0,0,0,0,0.9805,0.9835,0.933,0.8215,0.608,0.361,0.173,0.0655,0.0185,0.0095,0.004,0.0005,0,0,0,0,0,0,0,0,0.64,0.591,0.534,0.4645,0.335,0.29,0.19,0.154,0.1255,0.087,0.069,0.0485,0.0375,0.049,0.052,0.027,0.0205,0.023,0.0215,0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0045,0.0105,0.002,0,0,0,0,0,0,0,0.0505,0.0585,0.0365,0.026,0.034,0.0305,0.0235,0.025,0.023,0.0125,0.0045,0.0025,0,0,0,0,0,0,0,0,0.104,0.1095,0.0665,0.092,0.0845,0.0605,0.0535,0.0335,0.019,0.008,0.009,0.016,0.0195,0.0265,0.018,0.0145,0.0075,0.0095,0.0035,0.007,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,0.992468,
