gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.998,0.997,0.9885,0.978,0.96,0.887,0.7595,0.685,0.568,0.4115,0.356,0.257,0.153,0.072,0.0315,0.0145,0.003,0,0,0,1,0.999,0.987,0.9715,0.942,0.8775,0.799,0.74,0.6165,0.4835,0.3735,0.283,0.1115,0.065,0.0295,0.0095,0.002,0,0,0,1,1,0.9975,0.99,0.9555,0.9075,0.82,0.7085,0.578,0.453,0.2695,0.206,0.1165,0.045,0.019,0.0025,0.001,0,0,0,0.9995,0.9995,0.993,0.9865,0.977,0.9285,0.853,0.756,0.6255,0.4955,0.336,0.2055,0.109,0.0195,0.0075,0.003,0,0,0,0,1,1,0.9995,0.994,0.9835,0.914,0.841,0.735,0.6165,0.513,0.3775,0.229,0.1185,0.0375,0.0225,0.004,0.0015,0,0,0,0.998,0.9985,0.993,0.9695,0.966,0.9395,0.837,0.703,0.574,0.474,0.37,0.252,0.1305,0.05,0.0195,0.0025,0,0,0,0,1,0.9995,0.998,0.9865,0.9695,0.8985,0.7585,0.558,0.4575,0.3645,0.26,0.1665,0.0775,0.0315,0.006,0.0025,0,0,0,0,0.9995,0.997,0.9965,0.9895,0.978,0.934,0.81,0.712,0.5955,0.4745,0.3815,0.2345,0.1225,0.0375,0.013,0.014,0.0025,0.0015,0,0,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,0.998159,
100, 0.999,0.997,0.9955,0.98,0.955,0.85,0.7655,0.6255,0.5115,0.412,0.2725,0.1515,0.0945,0.05,0.0165,0.0025,0.0005,0,0,0,1,0.9985,0.9945,0.9825,0.9405,0.8655,0.7625,0.6805,0.6075,0.4305,0.298,0.1755,0.1055,0.0485,0.0245,0.014,0.002,0,0,0,0.998,0.998,0.9905,0.984,0.9625,0.8865,0.825,0.6865,0.573,0.4445,0.3465,0.232,0.109,0.034,0.018,0.011,0,0,0,0,0.9975,1,0.9985,0.9895,0.9735,0.9145,0.8165,0.692,0.547,0.4225,0.3045,0.196,0.076,0.018,0.004,0.0005,0,0,0,0,0.9985,0.996,0.992,0.9875,0.948,0.901,0.801,0.7025,0.5355,0.5005,0.363,0.211,0.1295,0.0505,0.0105,0.0075,0.001,0.001,0,0,1,1,0.998,0.9925,0.967,0.8795,0.8465,0.729,0.6135,0.5255,0.3895,0.242,0.103,0.0525,0.02,0.008,0.002,0.0005,0,0,1,1,0.995,0.968,0.955,0.849,0.726,0.6455,0.5205,0.387,0.277,0.1775,0.098,0.029,0.0075,0.0045,0.0005,0,0,0,1,0.9985,0.988,0.9815,0.9605,0.875,0.813,0.78,0.641,0.525,0.3915,0.2725,0.1485,0.0615,0.0225,0.0055,0.0015,0,0,0,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,0.998035,
200, 0.998,0.998,0.996,0.9775,0.9405,0.8605,0.8085,0.6935,0.5455,0.428,0.287,0.1805,0.098,0.0575,0.0185,0.0015,0.0015,0,0,0,0.9975,0.997,0.989,0.968,0.929,0.8595,0.768,0.6515,0.526,0.438,0.3295,0.2035,0.111,0.0565,0.0285,0.012,0,0,0,0,1,0.998,0.998,0.979,0.943,0.9005,0.821,0.7625,0.607,0.4745,0.3415,0.2025,0.107,0.0475,0.0175,0.006,0.006,0,0,0,0.999,1,0.9965,0.997,0.988,0.941,0.852,0.7085,0.5695,0.421,0.3065,0.141,0.0615,0.016,0.0015,0,0,0,0,0,1,1,0.998,0.9815,0.9615,0.8845,0.7905,0.7195,0.528,0.4275,0.317,0.1795,0.0965,0.022,0.014,0.0025,0,0,0,0,1,1,0.9985,0.9905,0.9615,0.88,0.8035,0.7415,0.65,0.5545,0.4315,0.2585,0.141,0.058,0.0215,0.0035,0.0015,0.0025,0.0005,0,1,1,0.997,0.9865,0.963,0.9055,0.793,0.705,0.5475,0.4215,0.3125,0.19,0.0755,0.022,0.0115,0.0035,0.001,0,0,0,0.9995,0.9975,0.9905,0.983,0.936,0.9145,0.834,0.7595,0.679,0.523,0.39,0.229,0.1215,0.0465,0.0095,0.0075,0.0045,0.002,0,0,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,0.998739,
300, 0.9985,0.999,0.996,0.985,0.9465,0.834,0.745,0.669,0.531,0.4405,0.3735,0.226,0.1115,0.0515,0.0335,0.0115,0,0,0,0,0.9825,0.994,0.996,0.988,0.9425,0.8915,0.771,0.6525,0.5595,0.4285,0.3265,0.2075,0.129,0.05,0.0225,0.0055,0.005,0.0005,0.0005,0,0.999,0.998,0.994,0.987,0.9715,0.8705,0.8,0.6965,0.536,0.4725,0.297,0.2505,0.112,0.044,0.021,0.0115,0.003,0.0005,0,0,1,0.997,0.9935,0.989,0.9705,0.905,0.83,0.7565,0.595,0.496,0.3735,0.2555,0.1285,0.0335,0.014,0.0035,0.002,0.0005,0,0,1,0.999,0.995,0.983,0.9325,0.866,0.773,0.6705,0.5445,0.475,0.3435,0.2125,0.103,0.055,0.0085,0.0015,0,0,0,0,0.9995,0.998,0.9995,0.9955,0.981,0.946,0.8685,0.784,0.696,0.584,0.36,0.259,0.1775,0.056,0.0165,0.002,0.0005,0,0,0,1,1,0.9965,0.989,0.953,0.894,0.82,0.7585,0.605,0.4935,0.3935,0.2815,0.18,0.044,0.027,0.0125,0.001,0,0,0,0.9955,0.9965,0.998,0.99,0.9525,0.876,0.8065,0.7205,0.6035,0.462,0.314,0.2585,0.136,0.0645,0.029,0.0025,0.001,0,0.0005,0,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,0.995575,
400, 1,0.999,0.9965,0.9835,0.9705,0.895,0.855,0.759,0.613,0.4645,0.362,0.2365,0.1145,0.0425,0.021,0.0105,0.002,0,0,0,1,1,0.996,0.981,0.9695,0.876,0.7605,0.667,0.519,0.4615,0.3265,0.221,0.1465,0.068,0.029,0.015,0.002,0,0,0,1,1,0.998,0.9815,0.9585,0.9,0.8285,0.7165,0.544,0.3975,0.317,0.2,0.085,0.039,0.0105,0.004,0.001,0,0,0,1,0.9995,1,0.9935,0.9665,0.913,0.807,0.753,0.6525,0.4485,0.3145,0.226,0.0775,0.0275,0.0105,0.0025,0.004,0,0,0,1,0.999,0.993,0.977,0.946,0.894,0.802,0.679,0.616,0.4865,0.368,0.237,0.1535,0.059,0.017,0.0045,0,0,0,0,1,1,0.999,0.993,0.973,0.913,0.8445,0.738,0.6455,0.5405,0.421,0.261,0.1425,0.0455,0.017,0.0055,0.003,0.0005,0,0,1,1,1,0.998,0.9835,0.933,0.8725,0.7695,0.7175,0.5655,0.492,0.325,0.179,0.0695,0.026,0.0105,0.0005,0,0,0,0.9995,0.9995,0.995,0.9885,0.9545,0.8935,0.8155,0.679,0.559,0.46,0.331,0.276,0.1455,0.054,0.0065,0.0035,0,0,0,0,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,0.999078,
500, 1,0.9995,0.997,0.9955,0.9645,0.8875,0.7985,0.6885,0.551,0.4605,0.375,0.286,0.1275,0.057,0.014,0.0035,0,0,0,0,1,0.9995,0.9945,0.9865,0.9705,0.879,0.788,0.6655,0.578,0.5,0.3665,0.2535,0.175,0.0625,0.024,0.0115,0.001,0,0,0,0.997,0.9915,0.99,0.9885,0.9605,0.9205,0.7995,0.706,0.552,0.4195,0.342,0.2445,0.15,0.0645,0.0255,0.012,0.006,0,0,0,1,1,0.9975,0.9955,0.9785,0.931,0.8455,0.757,0.609,0.4135,0.3235,0.2245,0.1245,0.058,0.018,0.004,0.0005,0,0,0,1,1,0.9965,0.9845,0.9695,0.916,0.822,0.717,0.54,0.4085,0.3115,0.227,0.1465,0.066,0.0315,0.0115,0,0,0,0,1,0.998,0.992,0.9845,0.9775,0.931,0.8065,0.7415,0.63,0.4935,0.4035,0.2945,0.189,0.0685,0.031,0.009,0.003,0.0005,0,0,1,1,0.998,0.9915,0.98,0.9405,0.8975,0.7915,0.6855,0.563,0.442,0.2945,0.15,0.0815,0.0355,0.01,0.0055,0.0005,0,0,1,1,0.9965,0.9855,0.9765,0.8865,0.819,0.734,0.5655,0.426,0.34,0.1875,0.1245,0.041,0.011,0.007,0.0025,0,0,0,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,
600, 1,0.999,0.997,0.9885,0.952,0.8995,0.7805,0.643,0.582,0.4875,0.3485,0.2385,0.1215,0.0625,0.041,0.008,0,0,0,0,0.9985,0.998,0.9975,0.9745,0.9435,0.8755,0.7605,0.653,0.547,0.4615,0.368,0.2825,0.1435,0.067,0.043,0.0165,0.0045,0.002,0,0,1,0.999,0.995,0.9885,0.967,0.9265,0.8045,0.628,0.5235,0.411,0.334,0.2445,0.1345,0.05,0.0205,0.0035,0,0,0,0,1,0.9995,0.9975,0.99,0.9635,0.9085,0.8205,0.7215,0.5925,0.409,0.2685,0.143,0.0735,0.039,0.0195,0.009,0.005,0.0005,0,0,1,1,0.998,0.991,0.949,0.897,0.8085,0.7145,0.568,0.4525,0.3495,0.2215,0.132,0.0325,0.006,0.001,0,0,0,0,0.9995,0.996,0.9945,0.9915,0.977,0.94,0.874,0.7455,0.5935,0.4465,0.339,0.2145,0.137,0.055,0.0225,0.01,0.0005,0.0005,0,0,1,0.999,0.995,0.9865,0.951,0.8755,0.786,0.757,0.602,0.5395,0.446,0.3005,0.169,0.0825,0.0405,0.007,0.0005,0,0,0,0.999,0.9965,0.993,0.979,0.9285,0.861,0.7635,0.658,0.5005,0.4225,0.3225,0.232,0.1425,0.069,0.032,0.0045,0.001,0.0005,0,0,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,0.998616,
700, 0.9975,0.9995,0.9945,0.995,0.962,0.8785,0.7135,0.6035,0.526,0.4485,0.327,0.208,0.1095,0.0405,0.0075,0.0005,0,0,0,0,1,1,0.9965,0.9805,0.9495,0.877,0.787,0.609,0.542,0.471,0.381,0.2585,0.152,0.0645,0.028,0.018,0.0035,0.002,0.002,0,0.9995,0.999,0.9935,0.9785,0.945,0.874,0.8185,0.6575,0.5375,0.4085,0.3335,0.1815,0.1405,0.043,0.0145,0.0025,0,0,0.0005,0.001,1,1,1,0.988,0.9775,0.934,0.835,0.7345,0.598,0.472,0.3885,0.1965,0.0935,0.036,0.016,0.002,0,0,0,0,1,0.9955,0.9915,0.982,0.932,0.896,0.802,0.6575,0.512,0.4565,0.3445,0.2235,0.103,0.033,0.011,0.003,0.0055,0,0,0,0.999,0.9995,0.9995,0.989,0.9535,0.909,0.7855,0.6385,0.5775,0.4625,0.3495,0.195,0.098,0.043,0.02,0.004,0.0015,0,0,0,1,1,1,0.996,0.967,0.9265,0.8355,0.724,0.5845,0.4575,0.3545,0.219,0.118,0.035,0.0155,0.0075,0.0025,0,0,0,1,0.999,0.9955,0.983,0.9565,0.897,0.775,0.629,0.4765,0.3715,0.2845,0.1705,0.077,0.0165,0.0075,0.0035,0.0025,0.0005,0,0,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,
800, 0.9995,0.998,0.989,0.969,0.935,0.823,0.7515,0.664,0.572,0.417,0.33,0.217,0.1095,0.054,0.0205,0.0065,0.002,0.0005,0,0,0.9945,0.9975,0.991,0.975,0.9275,0.8765,0.743,0.6375,0.5535,0.436,0.3435,0.26,0.127,0.0455,0.015,0.0095,0.004,0.0005,0,0,0.999,0.998,0.9915,0.9825,0.964,0.9045,0.832,0.7285,0.6725,0.47,0.3625,0.1885,0.097,0.052,0.016,0.002,0,0,0,0,0.9995,0.997,0.9965,0.9885,0.955,0.9125,0.8685,0.7375,0.6185,0.501,0.3765,0.225,0.1,0.0295,0.0065,0.001,0,0,0,0,1,0.999,0.9995,0.989,0.935,0.9005,0.809,0.698,0.597,0.4115,0.3295,0.2395,0.1425,0.038,0.009,0.0085,0.0005,0.0005,0,0,1,1,0.9995,0.99,0.9645,0.9265,0.803,0.6905,0.5675,0.4325,0.365,0.232,0.1265,0.0255,0.012,0.0035,0,0,0,0,1,0.9995,0.9985,0.9925,0.9715,0.9075,0.8325,0.685,0.578,0.488,0.341,0.2005,0.09,0.028,0.01,0.0015,0.0015,0,0,0,0.999,0.9995,0.9915,0.987,0.943,0.8615,0.759,0.629,0.527,0.41,0.2785,0.201,0.0815,0.0315,0.0115,0.011,0.0045,0.005,0.002,0,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,0.997942,
900, 1,0.9995,0.9945,0.9805,0.935,0.859,0.766,0.5915,0.4855,0.408,0.272,0.2065,0.092,0.0515,0.024,0.009,0.001,0,0,0,0.999,0.9995,0.994,0.984,0.93,0.816,0.7335,0.6865,0.587,0.4325,0.327,0.1975,0.1265,0.0705,0.0145,0.002,0.004,0.001,0,0,1,1,0.9995,0.991,0.9635,0.9175,0.8115,0.642,0.584,0.487,0.3305,0.207,0.1395,0.067,0.0195,0.006,0.0055,0,0,0,1,0.9965,0.9965,0.996,0.9685,0.926,0.871,0.792,0.643,0.572,0.399,0.2705,0.1375,0.0615,0.0245,0.005,0.0025,0,0,0.001,0.9985,0.999,0.992,0.981,0.9565,0.8945,0.786,0.6755,0.5795,0.5155,0.4195,0.2675,0.1355,0.047,0.0205,0.008,0.0055,0.002,0.003,0.0005,0.9995,0.9995,0.997,0.9905,0.94,0.8765,0.7905,0.7175,0.6425,0.5395,0.4345,0.2835,0.197,0.081,0.028,0.0075,0.002,0.0035,0.0005,0,1,0.9995,0.9985,0.9845,0.9425,0.9095,0.7885,0.696,0.605,0.436,0.3205,0.201,0.1005,0.049,0.012,0.001,0,0,0,0,1,0.9985,0.9915,0.975,0.9275,0.8215,0.7165,0.6325,0.554,0.44,0.308,0.2255,0.1315,0.0675,0.0235,0.0045,0,0,0,0,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,0.998692,
