gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.97825,0.9785,0.98025,0.971,0.94925,0.91025,0.8615,0.79875,0.7695,0.665,0.5245,0.42375,0.28425,0.1375,0.09825,0.062,0.0325,0.02475,0.01425,0.01225,0.9085,0.90025,0.904,0.87825,0.88125,0.8715,0.8345,0.79375,0.74575,0.67925,0.61275,0.5165,0.433,0.381,0.346,0.31075,0.2395,0.18725,0.20625,0.19225,1,1,0.9995,1,0.99875,0.9975,0.98425,0.957,0.90725,0.8265,0.595,0.36,0.178,0.08275,0.044,0.01475,0.002,0.0025,0.00075,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9805,0.97225,0.96725,0.97425,0.958,0.91275,0.88325,0.841,0.7625,0.69175,0.53325,0.4275,0.2645,0.1895,0.12725,0.09225,0.05175,0.0315,0.02625,0.024,0.99975,0.99825,0.9995,0.9905,0.9935,0.989,0.97125,0.9565,0.89575,0.7995,0.604,0.3815,0.20275,0.106,0.03375,0.025,0.01125,0.00525,0.0015,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1885,0.184,0.161,0.15475,0.16725,0.1595,0.15225,0.14375,0.119,0.11575,0.09825,0.07625,0.07275,0.06275,0.06175,0.03,0.026,0.01425,0.0215,0.02225,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,0.997444,
100, 0.97975,0.977,0.982,0.975,0.97775,0.9595,0.93475,0.89025,0.792,0.68725,0.5915,0.4475,0.30125,0.186,0.1015,0.05525,0.04175,0.02825,0.01325,0.012,0.9195,0.941,0.93175,0.901,0.885,0.8465,0.834,0.78825,0.75075,0.693,0.6165,0.539,0.49225,0.38675,0.3365,0.3225,0.2665,0.211,0.2255,0.20125,1,1,1,0.99975,0.9995,0.99525,0.9855,0.9525,0.9105,0.79575,0.60575,0.355,0.19675,0.096,0.0345,0.01475,0.00475,0.0045,0.00325,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99075,0.9915,0.992,0.977,0.96,0.92575,0.88525,0.8245,0.7505,0.6705,0.58975,0.455,0.32025,0.20375,0.13475,0.07925,0.053,0.03725,0.02525,0.02825,0.99925,0.99775,0.999,0.99875,0.995,0.99375,0.98175,0.9505,0.907,0.76775,0.55875,0.35875,0.17425,0.087,0.04725,0.02225,0.009,0.00325,0.00325,0.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.21475,0.16675,0.156,0.13375,0.125,0.12675,0.13325,0.12725,0.148,0.13175,0.08325,0.04975,0.0445,0.04725,0.03175,0.026,0.01775,0.0115,0.01325,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,0.99814,
200, 0.99025,0.9855,0.972,0.97975,0.98075,0.9585,0.91125,0.868,0.8045,0.6765,0.55625,0.4535,0.309,0.199,0.12275,0.06725,0.04125,0.02925,0.02575,0.0175,0.931,0.93575,0.927,0.911,0.90875,0.88775,0.84825,0.78,0.70525,0.60825,0.54375,0.4785,0.43025,0.35475,0.3525,0.323,0.273,0.2225,0.19925,0.17125,1,1,1,1,0.9995,0.99675,0.9825,0.96325,0.9005,0.7625,0.54125,0.33,0.1575,0.071,0.0185,0.00375,0.00275,0.00375,0.00325,0.00425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98175,0.9875,0.98725,0.97425,0.963,0.94375,0.90825,0.847,0.767,0.66625,0.55225,0.467,0.31825,0.205,0.1375,0.084,0.04725,0.0315,0.01575,0.02075,1,1,1,0.99825,0.99925,0.9925,0.97825,0.95725,0.88425,0.738,0.52575,0.32325,0.165,0.089,0.02725,0.007,0.00625,0.004,0.00175,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23875,0.23125,0.22675,0.18725,0.13025,0.10675,0.1055,0.11975,0.1115,0.10975,0.105,0.08075,0.05025,0.03475,0.029,0.02775,0.025,0.02675,0.019,0.02875,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,0.998158,
300, 0.98425,0.9825,0.9895,0.97,0.9575,0.9525,0.91625,0.87175,0.794,0.663,0.56475,0.403,0.28075,0.1925,0.1285,0.082,0.0445,0.02725,0.01475,0.01175,0.9415,0.9255,0.937,0.94275,0.93125,0.909,0.85725,0.79375,0.7535,0.685,0.608,0.5195,0.418,0.391,0.3415,0.2915,0.23175,0.24075,0.19375,0.158,1,1,1,0.99975,0.997,0.99075,0.98825,0.9575,0.884,0.7255,0.50875,0.282,0.1305,0.06325,0.037,0.01575,0.01,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996,0.99375,0.9805,0.975,0.97425,0.94525,0.90725,0.8415,0.7695,0.65875,0.5585,0.42925,0.29875,0.20275,0.135,0.10025,0.045,0.03675,0.02675,0.02075,0.99775,0.99925,0.999,0.99925,0.99925,0.9935,0.98225,0.95075,0.878,0.72825,0.514,0.294,0.13175,0.05225,0.015,0.00675,0.0015,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.2075,0.203,0.214,0.18525,0.172,0.169,0.14775,0.1075,0.10725,0.07875,0.068,0.05575,0.031,0.02325,0.02575,0.03075,0.03725,0.04325,0.0425,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,
400, 0.99275,0.99375,0.988,0.9785,0.95675,0.947,0.9135,0.85975,0.79375,0.72275,0.584,0.43825,0.28425,0.19825,0.1415,0.06725,0.03975,0.028,0.01925,0.01225,0.92775,0.944,0.944,0.939,0.904,0.8765,0.82625,0.783,0.7475,0.65075,0.59825,0.5275,0.47475,0.4155,0.363,0.30475,0.23375,0.248,0.26775,0.25625,1,1,1,1,0.99975,0.99025,0.9705,0.9355,0.8405,0.65,0.428,0.2245,0.10825,0.04825,0.0155,0.00725,0.0015,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98425,0.98075,0.98675,0.97875,0.95775,0.9285,0.8855,0.81375,0.74725,0.64075,0.492,0.42525,0.305,0.18575,0.13,0.08875,0.047,0.02275,0.02875,0.0355,0.99975,0.992,0.9995,0.9985,0.9965,0.993,0.9785,0.9365,0.84025,0.703,0.482,0.25625,0.1225,0.06675,0.02875,0.01125,0.00225,0.00225,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0.209,0.21025,0.18625,0.16775,0.17675,0.14625,0.15075,0.13175,0.1045,0.079,0.053,0.043,0.0295,0.03375,0.029,0.0255,0.0275,0.0375,0.03075,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,0.998358,
500, 0.98625,0.98875,0.99025,0.9785,0.97275,0.937,0.9035,0.84275,0.81275,0.7105,0.60925,0.44525,0.31275,0.20175,0.14625,0.09725,0.0575,0.0335,0.029,0.02,0.94425,0.9425,0.92625,0.92725,0.90275,0.90675,0.85625,0.82675,0.742,0.66875,0.5605,0.53725,0.434,0.34475,0.33325,0.30025,0.23625,0.22575,0.24425,0.2515,1,1,0.9995,0.99975,0.9975,0.98825,0.97575,0.92075,0.8145,0.64075,0.406,0.2065,0.09575,0.03975,0.017,0.004,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98675,0.98025,0.96725,0.9625,0.95175,0.92925,0.881,0.84975,0.77,0.6535,0.53475,0.39825,0.3035,0.207,0.16775,0.094,0.05925,0.04125,0.0215,0.01275,1,1,1,0.99775,0.99375,0.98925,0.9705,0.91225,0.82825,0.6635,0.44675,0.268,0.132,0.059,0.017,0.00875,0.0055,0.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2265,0.214,0.2055,0.18575,0.18175,0.18125,0.16025,0.139,0.1255,0.09625,0.07425,0.05925,0.04225,0.0295,0.02075,0.023,0.03375,0.02225,0.01725,0.0225,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,0.99833,
600, 0.99575,0.99475,0.98525,0.9785,0.9705,0.9405,0.88225,0.828,0.7495,0.64725,0.531,0.4355,0.33325,0.2555,0.14475,0.08425,0.05275,0.03875,0.03725,0.02375,0.93,0.924,0.91575,0.9135,0.90075,0.87625,0.836,0.8015,0.7605,0.6865,0.6215,0.498,0.42775,0.37175,0.3245,0.30625,0.25225,0.21425,0.209,0.20075,0.99775,0.998,0.9985,0.99925,0.99575,0.98525,0.9755,0.9285,0.8145,0.644,0.4105,0.22075,0.099,0.03425,0.01675,0.00175,0,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98325,0.9745,0.976,0.96475,0.91975,0.907,0.84925,0.79625,0.718,0.6115,0.51275,0.4145,0.297,0.21,0.13375,0.09875,0.05825,0.03325,0.01975,0.01925,1,1,1,0.998,0.9955,0.987,0.972,0.93625,0.8195,0.63575,0.4685,0.23225,0.124,0.0505,0.024,0.007,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28325,0.28775,0.2905,0.26275,0.224,0.201,0.2065,0.1555,0.14275,0.1135,0.1065,0.1,0.07225,0.05275,0.03725,0.0295,0.03475,0.031,0.03075,0.03425,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,0.998168,
700, 0.98,0.98525,0.97,0.9545,0.932,0.91675,0.861,0.79375,0.75025,0.6265,0.52175,0.36625,0.26925,0.1595,0.109,0.06075,0.04875,0.0305,0.0325,0.03075,0.90325,0.914,0.896,0.9015,0.9015,0.87775,0.85575,0.796,0.742,0.65675,0.565,0.504,0.428,0.37625,0.28075,0.24125,0.21175,0.22125,0.246,0.25375,1,1,1,0.99875,0.99625,0.98575,0.95925,0.92875,0.85775,0.6665,0.399,0.22825,0.112,0.0535,0.01575,0.00175,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98525,0.97925,0.9835,0.9835,0.956,0.9165,0.86025,0.824,0.76975,0.6805,0.53775,0.42625,0.27175,0.1795,0.0875,0.062,0.02975,0.0245,0.0235,0.03225,1,1,0.99975,0.998,0.9965,0.99125,0.9615,0.89025,0.827,0.63025,0.3875,0.222,0.1185,0.04075,0.01825,0.00575,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2445,0.247,0.24175,0.246,0.23775,0.21575,0.19375,0.2035,0.1575,0.14175,0.1145,0.0985,0.06875,0.07225,0.0585,0.0455,0.0245,0.0295,0.035,0.0325,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,0.997895,
800, 0.97425,0.98425,0.969,0.9445,0.9505,0.92675,0.86725,0.81525,0.723,0.615,0.488,0.3445,0.22625,0.1385,0.09075,0.04875,0.0315,0.0295,0.027,0.02425,0.935,0.91125,0.91225,0.89425,0.85675,0.8265,0.8145,0.777,0.73225,0.6325,0.549,0.4965,0.43975,0.36875,0.309,0.262,0.25125,0.2255,0.19825,0.2215,1,1,0.99875,0.9995,0.99725,0.9935,0.98125,0.92975,0.85075,0.68825,0.4255,0.24275,0.10575,0.0405,0.0155,0.0025,0.0015,0.00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99275,0.98875,0.9875,0.963,0.943,0.937,0.898,0.83425,0.73325,0.61625,0.51175,0.397,0.25675,0.19475,0.11625,0.0735,0.05575,0.03275,0.018,0.0135,0.99975,0.99825,0.9965,0.99525,0.9905,0.98725,0.957,0.9095,0.8065,0.639,0.38,0.19675,0.09675,0.04975,0.01425,0.008,0.002,0.0005,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3405,0.335,0.302,0.3135,0.29825,0.28,0.2635,0.21525,0.20125,0.167,0.13975,0.12075,0.097,0.0855,0.05775,0.05925,0.0505,0.04025,0.04325,0.02825,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,0.998128,
900, 0.9795,0.9855,0.97575,0.957,0.94025,0.9195,0.88825,0.82,0.7385,0.6235,0.4655,0.35675,0.2255,0.12675,0.078,0.057,0.03825,0.021,0.00925,0.00675,0.9375,0.92475,0.8935,0.89375,0.87075,0.843,0.85325,0.808,0.76475,0.71725,0.65275,0.5735,0.48825,0.394,0.31225,0.2735,0.23825,0.187,0.1485,0.1355,0.99975,0.99925,1,0.99975,0.9985,0.99325,0.9675,0.91525,0.82625,0.62,0.413,0.19875,0.113,0.04625,0.0135,0.0015,0.00025,0.00075,0.00325,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98925,0.986,0.97425,0.9665,0.94275,0.88125,0.83175,0.758,0.5885,0.52775,0.42125,0.315,0.21425,0.1175,0.07625,0.0505,0.02475,0.01125,0.00625,0.99975,0.9995,0.9995,0.99875,0.99325,0.98225,0.95625,0.907,0.7845,0.568,0.336,0.18175,0.0815,0.028,0.01825,0.013,0.00275,0.0005,0.0005,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.265,0.28775,0.29275,0.2605,0.272,0.24975,0.22275,0.1925,0.17125,0.151,0.14425,0.1055,0.0775,0.04825,0.043,0.0475,0.0525,0.05825,0.0625,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,0.998091,
