gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.9775,0.9875,0.985,0.96,0.925,0.845,0.91,0.88,0.71,0.7075,0.66,0.6725,0.555,0.635,0.7925,0.73,0.6275,0.6775,0.7275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,0.999573,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995,0.995,0.995,0.9475,0.7325,0.705,0.65,0.705,0.615,0.55,0.5375,0.455,0.57,0.6525,0.68,0.705,0.6575,0.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995,0.9625,0.9325,0.9225,0.92,0.8725,0.9025,0.8875,0.9025,0.7825,0.7225,0.74,0.67,0.6225,0.7325,0.79,0.7525,0.8425,0.8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952,
300, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.965,0.9725,0.85,0.9125,0.9575,0.9225,0.9425,0.855,0.7125,0.795,0.675,0.7725,0.8325,0.735,0.7825,0.7875,0.7575,0.885,0.8875,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,0.999547,
400, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86,0.885,0.8725,0.885,0.81,0.855,0.835,0.8525,0.685,0.76,0.695,0.65,0.6275,0.6475,0.7525,0.8,0.7925,0.78,0.725,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,0.999585,
500, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8225,0.855,0.88,0.89,0.9325,0.9275,0.9475,0.92,0.8325,0.8675,0.7825,0.7375,0.6525,0.655,0.7725,0.7975,0.7125,0.7525,0.7375,0.6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,0.999603,
600, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,0.9275,0.92,0.905,0.87,0.8175,0.815,0.85,0.77,0.815,0.8675,0.78,0.65,0.785,0.8075,0.68,0.56,0.6825,0.7375,0.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,0.999577,
700, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7025,0.71,0.68,0.7025,0.77,0.7775,0.68,0.7525,0.835,0.7725,0.5525,0.6575,0.785,0.6975,0.7525,0.775,0.7325,0.665,0.7375,0.7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,0.999634,
800, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6025,0.7225,0.7525,0.695,0.72,0.7025,0.77,0.5975,0.5525,0.6225,0.5975,0.6225,0.655,0.7325,0.665,0.7075,0.69,0.6525,0.715,0.6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,0.999522,
900, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6275,0.725,0.725,0.6125,0.6325,0.4825,0.4675,0.63,0.55,0.5125,0.69,0.765,0.65,0.645,0.5675,0.585,0.645,0.6775,0.7125,0.6675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,0.999515,
