gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.6865,0.7225,0.743,0.738,0.679,0.693,0.7205,0.7045,0.734,0.7225,0.6625,0.6245,0.593,0.5035,0.486,0.4655,0.4705,0.49,0.5145,0.4565,1,1,1,1,1,1,0.9995,0.995,0.9805,0.9255,0.739,0.396,0.155,0.041,0.011,0.0065,0.0005,0,0,0,1,1,1,1,1,1,1,0.9985,0.987,0.9085,0.7295,0.383,0.1445,0.0325,0.0075,0.002,0,0,0,0,1,1,1,0.9995,0.9975,0.99,0.9755,0.957,0.911,0.817,0.681,0.3975,0.242,0.1595,0.083,0.0435,0.024,0.0125,0.004,0.0025,1,1,1,1,1,0.9995,0.9965,0.985,0.9575,0.897,0.781,0.582,0.335,0.152,0.0495,0.013,0.0055,0.0005,0,0,1,0.9965,0.994,0.9955,0.9965,0.9965,0.976,0.9535,0.901,0.804,0.6515,0.464,0.291,0.1625,0.0815,0.0575,0.0175,0.014,0.017,0.0085,1,1,1,1,1,0.9995,1,0.9985,0.9885,0.916,0.6795,0.2975,0.0645,0.015,0.002,0.0015,0,0,0,0,0.908,0.897,0.9035,0.9115,0.8765,0.8425,0.8585,0.8425,0.822,0.738,0.5785,0.421,0.3715,0.33,0.3205,0.2665,0.2485,0.217,0.1825,0.184,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,0.999564,
100, 0.667,0.709,0.731,0.732,0.703,0.719,0.7675,0.7195,0.75,0.716,0.5945,0.586,0.4585,0.451,0.495,0.5255,0.515,0.419,0.3855,0.445,1,1,1,1,1,1,0.9995,0.991,0.958,0.881,0.612,0.352,0.1765,0.062,0.017,0.005,0,0,0,0,1,1,1,1,1,1,1,0.9955,0.992,0.928,0.7035,0.344,0.14,0.036,0.0145,0.005,0.0055,0.002,0.002,0.0005,1,0.9995,0.997,0.997,0.993,0.992,0.9865,0.9555,0.9275,0.805,0.6115,0.3925,0.2345,0.0755,0.0585,0.0175,0.028,0.0135,0.0055,0,1,1,1,1,1,1,0.9985,0.993,0.9685,0.902,0.7615,0.5795,0.381,0.131,0.042,0.031,0.0085,0.001,0,0,1,1,1,0.995,0.987,0.977,0.952,0.9265,0.873,0.8155,0.6445,0.467,0.283,0.1345,0.113,0.059,0.0425,0.0305,0.011,0.0065,1,1,1,1,1,1,0.9995,0.9985,0.9715,0.886,0.59,0.2615,0.083,0.021,0.0045,0.0005,0,0,0,0,0.8865,0.858,0.8615,0.8925,0.881,0.8485,0.824,0.7955,0.7655,0.7355,0.6725,0.514,0.4055,0.336,0.2055,0.2105,0.1795,0.174,0.1845,0.1805,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,0.999488,
200, 0.7095,0.645,0.671,0.7075,0.6915,0.6635,0.6635,0.705,0.7095,0.705,0.646,0.5445,0.4995,0.477,0.4115,0.4045,0.3405,0.3705,0.351,0.372,1,1,1,1,1,0.999,0.9955,0.9865,0.9665,0.871,0.656,0.319,0.1275,0.025,0.0105,0.007,0,0,0,0,1,1,1,1,1,1,0.9995,0.993,0.9735,0.9035,0.694,0.334,0.109,0.0265,0.0075,0.0035,0.0015,0.0005,0,0,1,1,1,0.9995,0.9945,0.9885,0.9805,0.95,0.913,0.82,0.6455,0.348,0.207,0.0965,0.0425,0.023,0.019,0.008,0.001,0,1,1,0.999,0.9995,0.9985,0.998,0.9985,0.9915,0.961,0.873,0.664,0.461,0.238,0.098,0.0405,0.017,0.001,0,0,0,1,0.999,0.992,0.991,0.9935,0.9785,0.951,0.912,0.877,0.791,0.6015,0.4005,0.2485,0.1385,0.1,0.0755,0.0405,0.0255,0.0275,0.0135,1,1,1,1,1,1,1,0.993,0.9785,0.88,0.7085,0.2645,0.083,0.0245,0.0015,0,0,0,0,0,0.8345,0.8635,0.8645,0.871,0.8465,0.8515,0.8105,0.802,0.8045,0.7495,0.6365,0.516,0.4405,0.3165,0.2815,0.2655,0.246,0.2185,0.1835,0.192,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,0.999319,
300, 0.7145,0.7535,0.7405,0.7115,0.662,0.6615,0.7305,0.6895,0.646,0.645,0.5425,0.4875,0.4335,0.425,0.391,0.415,0.388,0.4115,0.401,0.402,1,1,1,1,1,1,0.996,0.986,0.9525,0.8505,0.6105,0.3135,0.1095,0.0465,0.014,0.0045,0.0005,0.0005,0,0,1,1,1,1,1,0.9995,1,0.997,0.976,0.8795,0.66,0.331,0.0935,0.0225,0.003,0.0005,0,0,0,0,0.998,0.999,0.996,0.997,0.999,0.9955,0.9855,0.9675,0.939,0.8155,0.614,0.3435,0.156,0.051,0.0455,0.0265,0.029,0.014,0.0005,0.001,1,1,1,0.999,0.997,0.9975,0.9935,0.9905,0.947,0.866,0.715,0.493,0.2285,0.074,0.027,0.007,0.005,0.0005,0,0,0.9965,0.998,0.9975,0.981,0.985,0.968,0.947,0.934,0.8755,0.7585,0.611,0.361,0.2015,0.0815,0.0405,0.0375,0.0305,0.0485,0.0215,0.01,1,1,1,1,1,1,1,0.9985,0.9815,0.85,0.576,0.2145,0.035,0.005,0.0015,0.001,0.0005,0,0,0,0.8945,0.902,0.901,0.881,0.826,0.848,0.8225,0.8155,0.747,0.6985,0.565,0.4315,0.344,0.2865,0.251,0.1935,0.158,0.163,0.152,0.137,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,0.999301,
400, 0.701,0.6615,0.676,0.647,0.6205,0.655,0.614,0.6065,0.654,0.6485,0.5435,0.501,0.493,0.446,0.3665,0.3325,0.3265,0.37,0.421,0.4395,1,1,1,1,1,1,0.9995,0.994,0.969,0.886,0.6405,0.3055,0.1,0.049,0.012,0.007,0.0025,0.001,0,0,1,1,1,1,1,1,0.9985,0.997,0.984,0.902,0.685,0.3045,0.0925,0.034,0.0115,0.001,0,0,0,0,0.996,0.9955,0.998,1,0.9925,0.9845,0.978,0.9535,0.921,0.8315,0.6285,0.3785,0.1985,0.085,0.056,0.0175,0.012,0.0085,0.002,0.0005,1,1,1,1,1,0.999,0.9925,0.9825,0.9465,0.841,0.654,0.3765,0.168,0.067,0.026,0.004,0.001,0,0,0,0.9975,0.9945,0.9955,0.976,0.9735,0.963,0.938,0.8955,0.8755,0.799,0.6335,0.427,0.181,0.076,0.0775,0.037,0.0205,0.0055,0.002,0.003,1,1,1,1,1,1,0.9995,0.999,0.9875,0.9215,0.6765,0.293,0.071,0.0125,0.0035,0,0,0,0,0,0.8705,0.8925,0.849,0.839,0.8025,0.8555,0.8425,0.8175,0.777,0.69,0.572,0.4565,0.3655,0.2985,0.2585,0.25,0.201,0.2015,0.171,0.128,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,0.999074,
500, 0.6215,0.613,0.678,0.701,0.6775,0.699,0.73,0.6495,0.664,0.6035,0.5545,0.457,0.4185,0.392,0.3985,0.3345,0.362,0.342,0.389,0.384,1,1,1,1,1,1,0.9985,0.9965,0.9655,0.9,0.719,0.3885,0.107,0.0505,0.015,0.005,0.0015,0,0,0,1,1,1,1,1,1,1,0.9995,0.982,0.9305,0.7515,0.3735,0.11,0.026,0.003,0.0015,0,0,0,0,1,0.9995,0.9985,0.9855,0.9955,0.974,0.971,0.942,0.884,0.8015,0.664,0.339,0.182,0.0935,0.0435,0.0195,0.0215,0.01,0.001,0,1,1,1,1,0.999,0.9955,0.9955,0.988,0.9215,0.819,0.6235,0.365,0.1655,0.064,0.0165,0.0085,0,0,0,0,0.996,0.9955,0.9935,0.989,0.9795,0.966,0.9475,0.9075,0.862,0.763,0.6515,0.391,0.2105,0.131,0.0595,0.0375,0.0265,0.01,0.0075,0.0025,1,1,1,1,1,1,1,0.9985,0.9825,0.9395,0.748,0.3715,0.092,0.0135,0.001,0,0,0,0,0,0.8715,0.8355,0.8525,0.856,0.78,0.8125,0.8365,0.8,0.785,0.645,0.5565,0.428,0.3315,0.3175,0.256,0.2065,0.243,0.2595,0.2315,0.2225,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,0.999323,
600, 0.684,0.683,0.701,0.64,0.637,0.6595,0.652,0.619,0.5625,0.527,0.468,0.413,0.378,0.3495,0.37,0.336,0.293,0.2805,0.273,0.2285,1,1,1,1,0.9995,0.999,0.997,0.9905,0.971,0.8865,0.704,0.332,0.1305,0.0325,0.009,0.0015,0.0005,0.0015,0,0,1,1,1,1,1,0.9985,0.9955,0.992,0.9795,0.904,0.66,0.3,0.0845,0.0185,0.007,0.002,0,0,0,0,1,1,1,1,0.9965,0.9865,0.9685,0.9305,0.902,0.8355,0.611,0.3505,0.167,0.0745,0.0315,0.0085,0.006,0.003,0.003,0.0115,1,1,1,1,0.9995,0.996,0.9935,0.972,0.929,0.829,0.627,0.376,0.1685,0.0745,0.014,0,0.0015,0.0015,0.001,0.001,0.9925,0.9965,0.9935,0.979,0.969,0.9735,0.9465,0.923,0.8635,0.749,0.597,0.3645,0.178,0.0835,0.0445,0.0445,0.0245,0.017,0.016,0.0045,1,1,1,1,1,1,0.9995,0.9985,0.9855,0.9145,0.6885,0.2835,0.081,0.0155,0.0025,0.001,0.0005,0,0,0,0.8805,0.887,0.8775,0.866,0.866,0.828,0.804,0.794,0.741,0.6685,0.55,0.466,0.3565,0.2845,0.266,0.213,0.236,0.177,0.1685,0.1705,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,0.999228,
700, 0.735,0.703,0.7055,0.688,0.707,0.719,0.695,0.669,0.5715,0.5335,0.4765,0.3845,0.359,0.301,0.2835,0.298,0.2895,0.2715,0.308,0.331,1,1,1,1,1,1,1,0.9915,0.9695,0.8535,0.5565,0.263,0.083,0.0365,0.0055,0.0005,0,0,0,0,1,1,1,1,1,0.9995,0.9985,0.9955,0.9635,0.879,0.6725,0.3265,0.0925,0.0145,0.0015,0,0,0,0,0,1,1,0.9965,0.9945,0.9945,0.9875,0.971,0.9595,0.8865,0.807,0.6175,0.3585,0.139,0.097,0.047,0.0145,0.0075,0.003,0,0,1,1,1,1,1,0.9975,0.987,0.967,0.914,0.79,0.5495,0.401,0.1665,0.0615,0.0085,0.001,0,0,0,0,0.98,0.9715,0.9795,0.9675,0.9715,0.964,0.9445,0.92,0.868,0.726,0.584,0.372,0.2135,0.0995,0.0585,0.057,0.044,0.045,0.033,0.0215,1,1,1,1,1,0.9995,0.9955,0.9935,0.976,0.9075,0.661,0.2635,0.0635,0.0085,0.002,0,0,0,0,0,0.865,0.847,0.873,0.901,0.8605,0.844,0.8115,0.766,0.7495,0.708,0.617,0.499,0.373,0.2575,0.22,0.202,0.18,0.174,0.1525,0.1705,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,0.999024,
800, 0.6505,0.641,0.6925,0.6345,0.6775,0.6735,0.733,0.697,0.616,0.5575,0.522,0.4675,0.39,0.3535,0.3625,0.353,0.3495,0.3235,0.289,0.3055,1,1,1,0.999,0.9995,0.999,0.995,0.9905,0.9745,0.8395,0.58,0.2345,0.078,0.026,0.006,0.0015,0,0,0,0,1,1,1,1,1,1,0.9975,0.9925,0.9695,0.848,0.535,0.2595,0.079,0.028,0.009,0.0015,0.0005,0,0,0,1,1,1,1,0.9975,0.994,0.976,0.97,0.951,0.834,0.586,0.3575,0.1805,0.1085,0.0695,0.0135,0.002,0.001,0.0015,0,1,1,1,1,1,0.9995,0.9945,0.99,0.9565,0.835,0.643,0.3925,0.203,0.0755,0.042,0.013,0.001,0,0,0,0.9795,0.9875,0.9815,0.9775,0.9755,0.968,0.9495,0.917,0.839,0.7015,0.483,0.3135,0.2285,0.1265,0.073,0.0215,0.011,0.0135,0.0085,0.0045,1,1,1,1,1,1,0.9995,0.996,0.9635,0.8545,0.5145,0.1975,0.036,0.0075,0.0025,0.0005,0,0,0,0,0.8815,0.861,0.863,0.876,0.8375,0.7865,0.803,0.7775,0.7335,0.615,0.53,0.371,0.2685,0.269,0.2375,0.211,0.1915,0.1715,0.18,0.1365,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,0.99894,
900, 0.637,0.663,0.674,0.688,0.6595,0.6535,0.696,0.624,0.5925,0.5455,0.452,0.4265,0.38,0.3395,0.281,0.3475,0.2975,0.348,0.345,0.3295,1,1,1,1,1,0.998,0.9955,0.984,0.963,0.848,0.5645,0.306,0.075,0.0455,0.0075,0.002,0.001,0,0,0,1,1,1,1,1,1,1,0.991,0.9745,0.883,0.6265,0.272,0.0605,0.027,0.008,0.001,0,0,0,0,1,1,1,0.9985,0.995,0.99,0.9845,0.971,0.9315,0.787,0.559,0.3295,0.1605,0.0715,0.04,0.0315,0.0145,0.0065,0.0015,0.001,1,1,1,1,1,1,0.994,0.975,0.9375,0.8295,0.681,0.4195,0.204,0.0535,0.017,0.0095,0.004,0.0025,0,0,0.9975,0.996,0.9935,0.9885,0.988,0.9745,0.954,0.9085,0.8905,0.7075,0.518,0.2915,0.173,0.111,0.0685,0.0565,0.0285,0.019,0.0025,0.004,1,1,1,1,1,1,1,0.9945,0.9665,0.8375,0.536,0.182,0.0335,0.002,0,0,0,0,0,0,0.8415,0.844,0.8525,0.786,0.815,0.8295,0.82,0.7415,0.6895,0.6,0.544,0.4145,0.3845,0.37,0.284,0.215,0.2065,0.1995,0.175,0.205,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,0.999202,
