gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.289,0.2835,0.27175,0.29825,0.316,0.30825,0.36075,0.352,0.36725,0.35225,0.3485,0.36475,0.37075,0.383,0.36225,0.384,0.36125,0.34125,0.37,0.04825,0.03425,0.04875,0.05075,0.05525,0.043,0.0605,0.0655,0.055,0.067,0.06225,0.0615,0.0805,0.09025,0.09125,0.11325,0.128,0.1155,0.11325,0.12125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.58,0.5745,0.54,0.5335,0.56475,0.555,0.57625,0.56875,0.60325,0.6155,0.58575,0.5395,0.54125,0.547,0.5515,0.51825,0.54675,0.598,0.55025,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,0.999917,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.2995,0.31875,0.31125,0.33475,0.355,0.316,0.29375,0.296,0.32275,0.35925,0.3975,0.4145,0.3695,0.35175,0.397,0.36525,0.405,0.3965,0.3955,0.05,0.05775,0.03525,0.03525,0.03425,0.032,0.045,0.04575,0.036,0.034,0.04925,0.051,0.04875,0.04775,0.04225,0.05125,0.0675,0.07325,0.0665,0.07475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.52425,0.5245,0.569,0.52275,0.514,0.5355,0.6035,0.5875,0.602,0.6075,0.61475,0.545,0.53575,0.502,0.484,0.5185,0.5225,0.519,0.514,0.52775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,0.999902,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32775,0.275,0.269,0.2855,0.308,0.3235,0.356,0.344,0.384,0.36725,0.37075,0.36975,0.3745,0.36375,0.35325,0.3755,0.389,0.41025,0.41675,0.39775,0.0485,0.04675,0.035,0.03625,0.0395,0.03525,0.04225,0.03875,0.03075,0.02625,0.0355,0.03325,0.04,0.045,0.05275,0.05075,0.068,0.0655,0.06125,0.05275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.531,0.5135,0.5155,0.57775,0.57425,0.5875,0.58975,0.56925,0.58625,0.58875,0.57825,0.56275,0.57075,0.56825,0.5385,0.5465,0.53475,0.52275,0.51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,
300, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.29475,0.28825,0.30325,0.37725,0.37975,0.35975,0.31575,0.32825,0.32425,0.33,0.31,0.323,0.306,0.314,0.35875,0.3385,0.38375,0.421,0.393,0.04275,0.058,0.04975,0.03675,0.034,0.026,0.039,0.0335,0.033,0.03675,0.05575,0.04575,0.03575,0.045,0.06325,0.0565,0.0595,0.0575,0.0655,0.06575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.59025,0.58475,0.548,0.508,0.50225,0.50075,0.51125,0.5015,0.5395,0.526,0.55525,0.56925,0.59175,0.56825,0.5125,0.518,0.5395,0.514,0.51575,0.5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,0.999914,
400, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24525,0.27275,0.298,0.3405,0.31225,0.264,0.32825,0.3035,0.3335,0.3685,0.38725,0.353,0.33725,0.337,0.3425,0.37025,0.397,0.36725,0.353,0.36275,0.05225,0.05075,0.03525,0.0335,0.04425,0.038,0.039,0.042,0.04825,0.04375,0.03575,0.04775,0.04775,0.0525,0.06475,0.062,0.07275,0.0775,0.107,0.085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6035,0.61,0.5755,0.576,0.5155,0.511,0.503,0.50275,0.53275,0.55,0.56075,0.59875,0.594,0.566,0.552,0.52425,0.52025,0.517,0.48975,0.49275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,0.999918,
500, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2655,0.27,0.27525,0.2835,0.28825,0.27425,0.3065,0.31,0.31925,0.335,0.3435,0.34,0.32775,0.352,0.35675,0.3915,0.39775,0.3925,0.39925,0.416,0.0605,0.0445,0.0505,0.05325,0.04375,0.04425,0.03925,0.0435,0.029,0.02425,0.01675,0.01725,0.01425,0.015,0.02675,0.04275,0.055,0.047,0.04575,0.0495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54675,0.53125,0.51475,0.513,0.4885,0.50725,0.50975,0.525,0.54375,0.57575,0.59125,0.57975,0.54225,0.5415,0.57625,0.59,0.55775,0.51925,0.55625,0.58525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,0.999909,
600, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36425,0.37,0.339,0.3285,0.28,0.2705,0.2725,0.27925,0.28725,0.2525,0.23975,0.276,0.32,0.30525,0.30875,0.318,0.344,0.3045,0.3375,0.33875,0.066,0.06675,0.084,0.0545,0.042,0.0445,0.04475,0.0325,0.043,0.0215,0.01475,0.024,0.0215,0.0385,0.0265,0.03125,0.052,0.03775,0.03875,0.03775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.61625,0.62025,0.59275,0.5615,0.54425,0.59125,0.579,0.53925,0.55975,0.55425,0.549,0.5915,0.56875,0.5465,0.56325,0.57625,0.54525,0.5795,0.52825,0.5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,
700, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3605,0.3265,0.35375,0.3475,0.34625,0.3215,0.323,0.3275,0.32,0.33725,0.32025,0.34425,0.35225,0.31225,0.32625,0.3095,0.3055,0.31225,0.3315,0.3275,0.06325,0.07,0.06775,0.05475,0.0445,0.0455,0.0445,0.045,0.02575,0.0185,0.01325,0.01025,0.01775,0.02175,0.025,0.01625,0.01,0.022,0.024,0.02575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.58025,0.56175,0.53875,0.54525,0.52775,0.49675,0.5025,0.5185,0.53775,0.58825,0.5705,0.54175,0.54425,0.564,0.57225,0.54625,0.55425,0.56225,0.566,0.56025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,0.999915,
800, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35075,0.33275,0.33375,0.349,0.29825,0.31125,0.28925,0.2625,0.29175,0.318,0.29,0.27075,0.259,0.28675,0.33175,0.33875,0.3165,0.3175,0.30475,0.29675,0.07325,0.08525,0.088,0.08075,0.0635,0.04875,0.03875,0.03925,0.0285,0.0285,0.022,0.02625,0.027,0.0165,0.021,0.021,0.041,0.05525,0.04125,0.05275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54875,0.58025,0.549,0.53325,0.522,0.50625,0.47725,0.45975,0.48025,0.48475,0.515,0.54825,0.59075,0.559,0.55525,0.56725,0.53775,0.53,0.54525,0.5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,0.999904,
900, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0.38025,0.36125,0.29425,0.29175,0.32575,0.299,0.31675,0.28675,0.3125,0.26225,0.255,0.24325,0.28,0.29725,0.30425,0.2975,0.279,0.26025,0.267,0.0575,0.041,0.03925,0.04775,0.03325,0.038,0.06025,0.04575,0.03525,0.052,0.03425,0.0195,0.03375,0.0305,0.027,0.03675,0.0435,0.04325,0.031,0.0215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.543,0.54275,0.54725,0.5365,0.52175,0.473,0.4905,0.487,0.46925,0.49425,0.487,0.5155,0.509,0.543,0.51825,0.53125,0.49125,0.5275,0.5075,0.48175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,0.999912,
