gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.9995,0.99825,0.99725,0.989,0.98575,0.972,0.909,0.8055,0.6615,0.54175,0.39225,0.32675,0.1825,0.1015,0.044,0.01325,0.00325,0.001,0,0,1,0.99825,0.99875,0.99525,0.97775,0.9535,0.88575,0.76675,0.66125,0.5605,0.461,0.36925,0.21925,0.12875,0.06875,0.02825,0.012,0.003,0.00025,0.00125,1,1,0.9965,0.99725,0.99025,0.9675,0.899,0.7765,0.6545,0.527,0.4085,0.27325,0.16025,0.094,0.04825,0.01025,0.004,0,0,0,1,1,0.999,0.994,0.98275,0.961,0.9145,0.79225,0.671,0.5905,0.45675,0.33625,0.195,0.08825,0.03775,0.007,0.0015,0.001,0,0,1,1,0.99975,0.99925,0.99075,0.9655,0.911,0.80525,0.6805,0.5875,0.46325,0.317,0.202,0.09525,0.0365,0.0125,0.00475,0.0005,0,0.00125,1,0.99925,0.999,0.9955,0.98575,0.956,0.90425,0.77425,0.6955,0.5585,0.4565,0.29325,0.1885,0.093,0.0375,0.01125,0.00375,0.0025,0.001,0,1,1,1,0.99725,0.98825,0.94775,0.916,0.799,0.70775,0.596,0.46,0.34825,0.20875,0.102,0.036,0.0145,0.00275,0.0005,0,0,0.99925,0.999,0.99775,0.9905,0.9895,0.9515,0.893,0.78775,0.6825,0.56575,0.4475,0.34325,0.224,0.09375,0.04175,0.01125,0.001,0.00125,0,0,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,0.998797,
100, 1,0.99875,0.998,0.99725,0.98875,0.95025,0.8855,0.79425,0.7095,0.5815,0.44975,0.2905,0.19225,0.09625,0.04225,0.01175,0.0035,0.001,0,0,0.999,0.99775,0.99575,0.98975,0.9715,0.9385,0.87325,0.794,0.6665,0.558,0.44725,0.30725,0.1965,0.1105,0.0535,0.02375,0.0095,0.0025,0,0.0005,1,0.99925,0.99725,0.9965,0.98375,0.9665,0.895,0.78525,0.67125,0.51225,0.38075,0.241,0.1555,0.08725,0.0325,0.01225,0.00575,0.00225,0.00025,0.00225,1,1,0.99925,0.99625,0.989,0.955,0.8865,0.797,0.653,0.5835,0.40125,0.322,0.19675,0.0935,0.03175,0.014,0.00275,0.00075,0.0005,0.00075,1,1,1,0.99525,0.993,0.956,0.88375,0.79325,0.691,0.6,0.4665,0.34975,0.22425,0.091,0.041,0.01075,0.004,0.0015,0.002,0.0005,1,1,1,0.9995,0.99275,0.96675,0.91775,0.8255,0.713,0.57575,0.408,0.27675,0.193,0.1085,0.0525,0.01675,0.00725,0.00325,0.00025,0,0.99975,1,0.99925,0.99525,0.9915,0.954,0.89375,0.801,0.68225,0.5455,0.4125,0.324,0.211,0.098,0.04075,0.013,0.0065,0.002,0.00025,0,0.99975,0.99875,0.999,0.99575,0.98275,0.94875,0.86625,0.7915,0.69475,0.5605,0.46825,0.35625,0.20275,0.11625,0.03675,0.01425,0.00475,0.00075,0,0,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,0.99869,
200, 1,1,1,0.9975,0.98475,0.96425,0.9085,0.80225,0.71375,0.58275,0.453,0.33425,0.21125,0.11825,0.03525,0.01,0.0005,0,0,0,0.99925,0.99725,0.9935,0.986,0.96725,0.94875,0.8765,0.78175,0.71325,0.6245,0.45725,0.32,0.21675,0.13175,0.065,0.02025,0.0085,0.00275,0.00175,0.00175,1,0.9995,0.998,0.99725,0.9865,0.96325,0.90475,0.8185,0.71425,0.5535,0.383,0.2885,0.159,0.079,0.02925,0.0075,0.004,0,0,0,1,1,0.9995,0.9965,0.98775,0.96375,0.91825,0.8325,0.69975,0.57875,0.40875,0.31225,0.229,0.122,0.04025,0.007,0.002,0.001,0,0,1,0.99975,0.99775,0.993,0.98975,0.9565,0.9015,0.79375,0.711,0.58575,0.43925,0.32425,0.20575,0.1045,0.03975,0.00975,0.0035,0.0005,0,0,0.99975,0.99675,0.99875,0.996,0.9885,0.95525,0.8915,0.80025,0.688,0.5385,0.40275,0.284,0.17825,0.0895,0.04,0.0175,0.008,0.00175,0,0,0.99975,0.99925,0.99725,0.99825,0.989,0.959,0.909,0.83125,0.69975,0.60225,0.4535,0.325,0.21025,0.10425,0.04175,0.00825,0.00175,0,0,0,1,1,0.99675,0.9955,0.986,0.95975,0.908,0.79625,0.635,0.496,0.333,0.23425,0.16975,0.09975,0.04675,0.01075,0.00125,0.001,0.00075,0.00025,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,0.998732,
300, 1,1,1,0.9985,0.989,0.952,0.88675,0.7935,0.6755,0.543,0.4155,0.297,0.184,0.1075,0.03575,0.012,0.00675,0.00225,0,0,0.9995,0.99975,0.9985,0.99225,0.98875,0.96575,0.91625,0.8085,0.70675,0.57775,0.43175,0.372,0.2425,0.1175,0.0475,0.0205,0.00775,0.00175,0,0.00025,0.999,0.999,0.9995,0.9965,0.99,0.96825,0.924,0.83925,0.73525,0.59075,0.4645,0.3425,0.2335,0.10575,0.04025,0.0165,0.003,0,0,0,0.99975,0.99925,0.99725,0.99725,0.98475,0.9665,0.91225,0.81275,0.7025,0.571,0.43525,0.30775,0.225,0.1065,0.04075,0.01125,0.00675,0.002,0.0005,0,1,1,1,0.99475,0.9815,0.96925,0.91375,0.808,0.66375,0.54075,0.38875,0.27925,0.185,0.09925,0.03825,0.008,0.003,0.0005,0,0,1,0.9995,0.9935,0.98825,0.97775,0.9605,0.8995,0.8035,0.6895,0.561,0.41225,0.306,0.18875,0.09775,0.03825,0.00825,0.006,0.00225,0.0005,0,0.99975,0.99975,0.998,0.99375,0.98725,0.96225,0.91075,0.828,0.70675,0.59725,0.4545,0.33675,0.20825,0.11825,0.0385,0.01425,0.00675,0.0015,0.00025,0,1,1,0.9985,0.9965,0.989,0.95825,0.90425,0.7775,0.63975,0.5035,0.35575,0.24425,0.14725,0.083,0.034,0.0135,0.00075,0,0,0,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,0.998673,
400, 1,0.99875,0.99875,0.9965,0.9875,0.9615,0.9035,0.82175,0.68375,0.58975,0.4405,0.30325,0.20575,0.1225,0.05775,0.0185,0.006,0.0015,0.00075,0,1,0.9995,0.99725,0.9925,0.9735,0.94075,0.86125,0.77725,0.68,0.571,0.466,0.36,0.257,0.1505,0.06975,0.02925,0.011,0.00425,0.00025,0,1,1,0.9995,0.99825,0.9895,0.95875,0.895,0.83225,0.71975,0.6095,0.503,0.375,0.2395,0.11425,0.03475,0.0145,0.008,0.00325,0.00125,0.0005,1,1,0.99975,0.9965,0.985,0.96525,0.88225,0.7765,0.66525,0.54575,0.434,0.3105,0.20225,0.13325,0.042,0.00925,0.00475,0.002,0.00175,0,1,1,0.999,0.99275,0.98175,0.94675,0.86525,0.7815,0.662,0.54725,0.44425,0.325,0.2205,0.1075,0.03325,0.0185,0.0035,0.001,0.0005,0,0.99925,1,0.99775,0.99575,0.98675,0.9585,0.8785,0.79625,0.70175,0.571,0.45525,0.354,0.22725,0.1085,0.0565,0.015,0.002,0.0015,0,0,0.99825,0.999,1,0.999,0.991,0.96225,0.90675,0.8285,0.7265,0.599,0.45475,0.3235,0.201,0.10725,0.04,0.02075,0.003,0.00175,0.0005,0.00025,1,0.99925,1,0.99575,0.991,0.96925,0.918,0.79475,0.66125,0.50425,0.39425,0.31575,0.214,0.134,0.0555,0.01675,0.00225,0.0005,0,0,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,
500, 1,1,0.99925,0.99775,0.9875,0.95325,0.87625,0.772,0.6405,0.51525,0.41825,0.2895,0.17925,0.09475,0.0315,0.007,0.00475,0.00225,0.00025,0,0.99875,0.99825,0.99625,0.99175,0.983,0.94175,0.85775,0.7805,0.65875,0.522,0.40175,0.3415,0.2715,0.14475,0.07275,0.03,0.009,0.00225,0.00025,0,1,1,0.99975,0.99925,0.99375,0.96525,0.91,0.81875,0.715,0.60875,0.45325,0.3335,0.2355,0.10825,0.0455,0.013,0.002,0,0.00225,0.00125,1,1,0.99875,0.99325,0.98,0.957,0.914,0.7915,0.6895,0.585,0.46475,0.33575,0.21825,0.11675,0.04325,0.015,0.00425,0.00175,0,0,1,1,0.99575,0.9945,0.98875,0.96675,0.9095,0.7855,0.64625,0.5305,0.4335,0.32625,0.22175,0.1015,0.0405,0.015,0.0015,0.00025,0.002,0.00125,1,1,0.99975,0.99725,0.995,0.97325,0.91975,0.80625,0.685,0.5265,0.42775,0.308,0.1945,0.0865,0.0385,0.00925,0.00275,0,0,0,0.99925,0.9975,0.9965,0.9955,0.987,0.96425,0.9235,0.8245,0.6945,0.5635,0.45825,0.325,0.20575,0.106,0.0475,0.0175,0.00475,0.002,0,0,1,1,0.99925,0.99975,0.99425,0.96825,0.90525,0.79225,0.70925,0.563,0.4495,0.352,0.22225,0.10275,0.04275,0.0125,0.00525,0.00125,0,0,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,0.998593,
600, 0.999,0.9985,0.99475,0.99475,0.98475,0.957,0.8825,0.79075,0.62525,0.50125,0.4095,0.29825,0.1935,0.0905,0.03975,0.00975,0.00275,0.00025,0.00175,0,0.99925,0.9955,0.9915,0.9885,0.97075,0.9385,0.857,0.754,0.67325,0.554,0.381,0.2975,0.18675,0.1115,0.04175,0.02425,0.00525,0.00275,0.0005,0.00175,1,1,0.99975,0.99225,0.97975,0.96125,0.88125,0.75725,0.64125,0.5135,0.411,0.2455,0.14,0.0905,0.0355,0.009,0.00075,0,0,0,1,1,1,0.998,0.9865,0.9595,0.90575,0.81675,0.6855,0.545,0.43175,0.29675,0.182,0.08675,0.03275,0.013,0.00525,0.0005,0.00025,0.0005,0.99875,1,1,0.99575,0.98975,0.95125,0.903,0.80075,0.68675,0.6145,0.443,0.284,0.16325,0.08275,0.02825,0.015,0.0045,0.0025,0.0025,0.0005,1,1,0.9995,0.99475,0.98375,0.943,0.88375,0.761,0.6605,0.5295,0.423,0.29275,0.177,0.086,0.03225,0.01275,0.004,0.00325,0.00075,0.0015,0.99975,1,0.99975,0.99875,0.986,0.939,0.91025,0.8095,0.67525,0.5595,0.39725,0.2645,0.16225,0.1105,0.04225,0.01175,0.006,0.002,0,0,0.99825,0.99575,0.99425,0.99675,0.985,0.9455,0.87875,0.76475,0.688,0.599,0.4935,0.32975,0.1845,0.09925,0.02775,0.013,0.0005,0,0.0005,0,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,0.997959,
700, 0.999,0.99975,0.9985,0.99525,0.983,0.93975,0.85975,0.7145,0.62275,0.5275,0.39725,0.29225,0.1735,0.0805,0.0335,0.01125,0.005,0.0015,0,0.00025,0.9995,0.99775,0.999,0.99425,0.97475,0.92675,0.8645,0.7605,0.651,0.538,0.42075,0.30475,0.22175,0.1135,0.058,0.02625,0.00825,0.00125,0.00075,0.00125,0.99875,0.99725,0.997,0.996,0.9885,0.947,0.87075,0.796,0.67425,0.58725,0.44075,0.3215,0.20375,0.09125,0.02975,0.008,0.001,0.00025,0,0,1,0.99875,0.99975,0.9985,0.98825,0.9515,0.87625,0.78275,0.654,0.53725,0.4155,0.296,0.19275,0.0895,0.03575,0.0145,0.003,0.00225,0.00025,0,1,1,0.9985,0.99725,0.989,0.9465,0.898,0.7915,0.717,0.58175,0.40975,0.2765,0.203,0.09075,0.03825,0.01075,0.00525,0.0025,0.00025,0.00025,1,1,0.99925,0.99575,0.986,0.93325,0.85975,0.75925,0.632,0.52475,0.4285,0.3025,0.17475,0.06925,0.0255,0.006,0.0045,0.0005,0,0,0.9995,0.999,0.99775,0.994,0.983,0.9505,0.8805,0.761,0.647,0.57175,0.45225,0.29575,0.18525,0.0745,0.0255,0.007,0.00125,0.00025,0,0,1,0.99975,0.9975,0.99375,0.98525,0.95925,0.917,0.834,0.734,0.63975,0.4535,0.31325,0.20425,0.114,0.03975,0.0115,0.00175,0.00075,0,0.00125,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,0.998483,
800, 1,0.9995,0.99625,0.99125,0.9835,0.953,0.87975,0.77025,0.6405,0.55925,0.41025,0.3045,0.17725,0.088,0.0345,0.01075,0.00125,0.00275,0.00175,0,0.99875,0.99625,0.99575,0.99,0.9735,0.89925,0.81975,0.73475,0.6205,0.535,0.394,0.267,0.194,0.10875,0.05775,0.01975,0.00475,0.00375,0.00375,0.0035,1,1,0.99875,0.99675,0.985,0.961,0.9115,0.8245,0.68475,0.58975,0.489,0.34075,0.24125,0.08975,0.04975,0.01775,0.00525,0.00075,0,0,1,1,0.9995,0.99325,0.9855,0.954,0.86125,0.76825,0.62775,0.49675,0.3855,0.28025,0.20825,0.10375,0.0425,0.01225,0.00325,0.001,0,0.00025,1,0.99975,0.9995,0.99475,0.98375,0.9435,0.8765,0.778,0.645,0.51875,0.384,0.2935,0.21375,0.1035,0.046,0.0115,0.0035,0.002,0.001,0.00025,1,0.999,0.99925,0.99625,0.989,0.954,0.8935,0.77525,0.67675,0.53125,0.44825,0.29425,0.1865,0.097,0.03225,0.00825,0.00175,0.00075,0,0,1,0.9995,0.99925,0.9925,0.9795,0.9625,0.9195,0.8055,0.71375,0.57875,0.4375,0.30025,0.20275,0.11375,0.06725,0.01825,0.00675,0.0025,0.00175,0.003,1,0.9995,0.9985,0.99225,0.98625,0.9605,0.89075,0.7875,0.691,0.5755,0.46525,0.35625,0.21425,0.1255,0.04525,0.018,0.00475,0.0015,0.0005,0,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,0.998688,
900, 1,0.99975,0.99775,0.999,0.981,0.93175,0.84575,0.73125,0.6025,0.49775,0.40725,0.298,0.2005,0.13075,0.0615,0.012,0.00375,0.00125,0.00075,0.00075,0.9985,0.99975,0.99475,0.975,0.964,0.9475,0.83325,0.769,0.65725,0.553,0.4555,0.33475,0.21275,0.0995,0.04475,0.0175,0.0045,0.00125,0.00025,0.00075,0.9995,0.9985,0.999,0.9915,0.9765,0.93675,0.876,0.792,0.64525,0.55725,0.441,0.33675,0.1925,0.10975,0.04075,0.00875,0.00425,0,0,0,0.99925,0.9995,0.998,0.994,0.97975,0.933,0.85925,0.771,0.68525,0.54275,0.44975,0.312,0.2105,0.103,0.037,0.01675,0.00375,0.00275,0,0,0.99975,0.9995,0.998,0.99325,0.98125,0.9325,0.82575,0.70625,0.604,0.4785,0.4085,0.27925,0.1835,0.08325,0.03075,0.011,0.004,0,0,0,0.99925,0.9995,0.99725,0.988,0.9705,0.9275,0.8625,0.73825,0.63225,0.53825,0.4455,0.3375,0.20025,0.11125,0.02725,0.011,0.00425,0.00075,0,0,0.9995,0.99975,0.99725,0.994,0.9735,0.94075,0.869,0.78925,0.63975,0.562,0.4695,0.32275,0.1945,0.1,0.03575,0.00725,0.00225,0.002,0.00025,0,0.999,0.99775,0.9985,0.9935,0.9805,0.94025,0.85925,0.744,0.6315,0.53675,0.4065,0.27675,0.1785,0.0915,0.06375,0.01975,0.007,0.002,0.00025,0,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,
