gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.70675,0.72825,0.7655,0.799,0.7765,0.80175,0.79375,0.79,0.7465,0.76275,0.741,0.759,0.773,0.78575,0.7655,0.7805,0.7825,0.7625,0.77625,0.7555,0.90025,0.899,0.8785,0.8575,0.86825,0.86325,0.886,0.89425,0.908,0.91275,0.937,0.95,0.9355,0.93325,0.92,0.89475,0.90275,0.88,0.8765,0.87175,0.3035,0.33875,0.36875,0.3675,0.36175,0.375,0.39825,0.3725,0.39025,0.415,0.4525,0.427,0.42575,0.39725,0.411,0.437,0.4425,0.43,0.463,0.47275,0.70025,0.7015,0.70875,0.75925,0.736,0.74125,0.69925,0.69475,0.69075,0.71125,0.71975,0.72475,0.70825,0.71125,0.67525,0.69775,0.69725,0.70175,0.69025,0.70025,0.61925,0.6225,0.6405,0.652,0.6335,0.653,0.65725,0.6615,0.606,0.61425,0.62025,0.55475,0.518,0.51375,0.519,0.552,0.5425,0.5315,0.4805,0.5135,0.50175,0.483,0.51075,0.49275,0.47975,0.51675,0.5135,0.51825,0.52425,0.51225,0.46225,0.47,0.51575,0.5275,0.507,0.46725,0.49975,0.48675,0.45475,0.423,0.832,0.834,0.82275,0.81675,0.8095,0.7975,0.806,0.8,0.82725,0.81775,0.853,0.86125,0.8795,0.87125,0.87225,0.8675,0.88625,0.8825,0.85875,0.868,0.251,0.2725,0.31475,0.33975,0.362,0.31,0.2745,0.3125,0.3125,0.3225,0.31825,0.33075,0.3535,0.36975,0.37075,0.379,0.40175,0.42175,0.37725,0.37575,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
100, 0.7675,0.747,0.7485,0.727,0.71725,0.7485,0.74425,0.76825,0.7645,0.74725,0.799,0.7795,0.78525,0.77225,0.79125,0.79,0.7895,0.77475,0.79025,0.80075,0.87975,0.885,0.8765,0.88225,0.9085,0.91,0.91275,0.9055,0.914,0.92425,0.927,0.91925,0.93825,0.92625,0.892,0.8955,0.91125,0.94625,0.9435,0.94225,0.36875,0.3505,0.33425,0.3485,0.36675,0.375,0.405,0.40425,0.426,0.441,0.46,0.421,0.413,0.39575,0.41475,0.41575,0.398,0.4275,0.43025,0.40875,0.75075,0.7425,0.75075,0.74525,0.73275,0.75525,0.74075,0.74775,0.7365,0.71475,0.7165,0.715,0.714,0.7215,0.72625,0.731,0.7195,0.7295,0.727,0.73175,0.589,0.59725,0.59,0.591,0.6185,0.6485,0.65775,0.60525,0.5985,0.59675,0.59475,0.596,0.58325,0.5095,0.531,0.49425,0.513,0.47225,0.46025,0.4685,0.48775,0.45225,0.483,0.491,0.491,0.5175,0.5375,0.5085,0.52025,0.50725,0.48625,0.49675,0.46075,0.4265,0.45075,0.45675,0.44825,0.46275,0.45475,0.45175,0.81425,0.79975,0.83575,0.84575,0.8185,0.81475,0.798,0.8035,0.8425,0.842,0.883,0.88675,0.9065,0.88025,0.8645,0.882,0.86725,0.87025,0.9045,0.91225,0.24325,0.241,0.25675,0.26775,0.2545,0.28375,0.258,0.295,0.27025,0.293,0.29125,0.304,0.34325,0.3955,0.42825,0.42525,0.41775,0.4235,0.44275,0.43775,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
200, 0.671,0.674,0.706,0.743,0.725,0.70025,0.693,0.71425,0.71625,0.695,0.71675,0.69425,0.682,0.74275,0.768,0.808,0.797,0.83275,0.82425,0.8305,0.89225,0.8925,0.888,0.908,0.9185,0.918,0.90525,0.91025,0.91425,0.9225,0.9195,0.9185,0.884,0.88925,0.912,0.91525,0.9345,0.9335,0.94575,0.9545,0.3105,0.32,0.34475,0.3705,0.393,0.3725,0.34,0.3465,0.3545,0.39125,0.3815,0.39225,0.43825,0.43775,0.49425,0.4445,0.40975,0.41,0.41425,0.43075,0.6735,0.67175,0.70675,0.69825,0.6755,0.7215,0.738,0.733,0.73375,0.73575,0.72175,0.708,0.71675,0.72075,0.698,0.73325,0.7175,0.70925,0.71475,0.71575,0.64525,0.6595,0.6345,0.6515,0.6025,0.58625,0.58425,0.5445,0.55725,0.5495,0.516,0.493,0.49525,0.46825,0.4445,0.41225,0.46275,0.44575,0.4725,0.464,0.485,0.479,0.45925,0.47575,0.5425,0.50875,0.5255,0.50225,0.4995,0.475,0.49125,0.48775,0.44925,0.4605,0.4455,0.45475,0.434,0.44775,0.41725,0.4595,0.84625,0.8475,0.85875,0.85725,0.84625,0.849,0.875,0.8615,0.8385,0.87125,0.86575,0.87075,0.87625,0.88025,0.86175,0.88025,0.91275,0.878,0.86325,0.8715,0.2185,0.2305,0.21375,0.213,0.2165,0.203,0.19125,0.217,0.2465,0.26875,0.28975,0.3305,0.35875,0.36075,0.34075,0.38675,0.37275,0.36875,0.41725,0.43525,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
300, 0.75475,0.74725,0.759,0.765,0.761,0.73,0.70525,0.68025,0.6685,0.67825,0.707,0.725,0.69975,0.7325,0.74775,0.75375,0.80675,0.82275,0.80225,0.78875,0.91825,0.91625,0.91175,0.89875,0.88875,0.90175,0.89125,0.88625,0.907,0.92225,0.90425,0.89075,0.91125,0.9,0.935,0.94125,0.941,0.9205,0.90675,0.9105,0.3305,0.337,0.34125,0.3425,0.3585,0.384,0.403,0.4065,0.41275,0.415,0.4435,0.44425,0.49975,0.5105,0.492,0.4995,0.51375,0.45025,0.4215,0.43425,0.71875,0.65775,0.64325,0.665,0.706,0.7665,0.7925,0.7515,0.70525,0.7175,0.72775,0.711,0.7035,0.688,0.69725,0.72,0.75175,0.765,0.745,0.724,0.63525,0.61125,0.599,0.57825,0.57125,0.5455,0.58225,0.58275,0.57725,0.532,0.5305,0.50425,0.5175,0.4865,0.52625,0.4625,0.43925,0.41525,0.412,0.403,0.43375,0.4105,0.40925,0.40825,0.4255,0.437,0.46925,0.50925,0.50675,0.4675,0.4775,0.438,0.4605,0.46025,0.44525,0.4335,0.44625,0.47825,0.51275,0.485,0.79975,0.80275,0.82725,0.83975,0.83275,0.86125,0.8665,0.875,0.885,0.85025,0.841,0.831,0.84075,0.8605,0.8565,0.86525,0.876,0.87775,0.872,0.85175,0.2365,0.222,0.218,0.26775,0.3025,0.28925,0.26975,0.27275,0.24425,0.267,0.274,0.27275,0.31525,0.388,0.38725,0.3835,0.3675,0.35575,0.3565,0.32925,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
400, 0.7765,0.75775,0.78825,0.7575,0.7315,0.67775,0.6755,0.67575,0.73225,0.69575,0.7305,0.7195,0.698,0.7155,0.727,0.76475,0.75225,0.80875,0.821,0.8095,0.89225,0.90025,0.917,0.91075,0.903,0.91725,0.8995,0.9135,0.91875,0.89675,0.88475,0.86625,0.8805,0.8725,0.881,0.90225,0.8995,0.91575,0.9235,0.94175,0.3395,0.34575,0.313,0.32,0.31125,0.318,0.32225,0.36375,0.35425,0.3955,0.405,0.436,0.4605,0.4525,0.4675,0.474,0.435,0.44675,0.46875,0.4405,0.703,0.726,0.73125,0.70775,0.71725,0.70425,0.705,0.716,0.723,0.699,0.707,0.737,0.73225,0.7155,0.71475,0.77125,0.7765,0.77775,0.7825,0.793,0.58825,0.572,0.61,0.562,0.5575,0.5425,0.547,0.522,0.53825,0.51475,0.51125,0.505,0.5345,0.49475,0.4625,0.43025,0.42075,0.45475,0.443,0.40575,0.433,0.44175,0.402,0.40925,0.37275,0.38575,0.421,0.46675,0.4535,0.46525,0.448,0.43025,0.4195,0.42425,0.41075,0.42275,0.42025,0.4695,0.46875,0.45275,0.84125,0.81525,0.8405,0.85375,0.857,0.839,0.85025,0.8525,0.83425,0.832,0.8295,0.83225,0.82425,0.83175,0.84725,0.85475,0.87275,0.9195,0.907,0.921,0.26725,0.256,0.27925,0.29,0.295,0.30825,0.34,0.33975,0.33775,0.3485,0.33125,0.334,0.33075,0.33725,0.3145,0.347,0.33325,0.33425,0.3525,0.3485,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
500, 0.8045,0.79275,0.75,0.73275,0.75175,0.74975,0.71375,0.69775,0.6695,0.7085,0.6945,0.6965,0.716,0.743,0.75775,0.7635,0.79125,0.80825,0.829,0.848,0.9175,0.918,0.92,0.91625,0.9225,0.899,0.89575,0.88975,0.9035,0.877,0.8975,0.88875,0.90975,0.91475,0.90275,0.9125,0.899,0.93025,0.937,0.9105,0.36375,0.372,0.353,0.36125,0.35075,0.3485,0.32225,0.3335,0.3575,0.38875,0.3995,0.4245,0.43175,0.416,0.454,0.44475,0.4225,0.438,0.424,0.43525,0.68825,0.71425,0.73,0.71625,0.7665,0.74975,0.7605,0.74175,0.78125,0.751,0.775,0.78225,0.7665,0.76425,0.79625,0.8,0.785,0.78325,0.76725,0.74025,0.498,0.5385,0.587,0.56575,0.55675,0.553,0.5235,0.5725,0.53925,0.54875,0.534,0.52575,0.46825,0.429,0.41925,0.412,0.3785,0.39675,0.41,0.404,0.435,0.4595,0.467,0.45375,0.4305,0.4285,0.41325,0.36975,0.39875,0.43025,0.447,0.455,0.4305,0.4335,0.462,0.488,0.504,0.46725,0.4795,0.485,0.8315,0.82275,0.8505,0.855,0.8505,0.832,0.828,0.8535,0.86025,0.83325,0.825,0.81625,0.8055,0.84075,0.842,0.83775,0.84675,0.85825,0.8565,0.85525,0.33575,0.32675,0.3115,0.34375,0.36575,0.38025,0.3805,0.37825,0.3475,0.35425,0.34425,0.3545,0.37375,0.36175,0.37725,0.3785,0.3845,0.34475,0.3435,0.3745,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
600, 0.74425,0.7445,0.75025,0.7355,0.7495,0.74475,0.724,0.72875,0.7205,0.688,0.71875,0.74,0.74075,0.7665,0.7575,0.79125,0.7925,0.79,0.809,0.8045,0.9365,0.945,0.93625,0.93425,0.92225,0.93575,0.91825,0.90475,0.8975,0.91825,0.898,0.8885,0.88975,0.90875,0.897,0.89425,0.90625,0.911,0.8905,0.88725,0.42025,0.396,0.38675,0.3725,0.31025,0.286,0.28675,0.31525,0.348,0.36175,0.3615,0.38675,0.39775,0.44175,0.47675,0.45825,0.4465,0.43925,0.402,0.419,0.7325,0.7165,0.7155,0.7125,0.73375,0.754,0.7445,0.7425,0.77225,0.78825,0.79375,0.80825,0.7955,0.79775,0.81875,0.827,0.802,0.7955,0.80575,0.7975,0.58675,0.599,0.58675,0.585,0.58825,0.64775,0.56325,0.54075,0.55925,0.51025,0.5375,0.50875,0.5025,0.46225,0.5005,0.5395,0.52775,0.52075,0.55925,0.51175,0.49075,0.507,0.49725,0.47475,0.47625,0.445,0.4255,0.379,0.40275,0.43575,0.40475,0.41775,0.4095,0.42575,0.4365,0.4765,0.49075,0.48025,0.502,0.499,0.8425,0.85075,0.86325,0.864,0.85875,0.8375,0.8185,0.8235,0.79275,0.8155,0.79375,0.81125,0.8275,0.80775,0.85,0.85275,0.85925,0.8665,0.83875,0.84975,0.30275,0.314,0.32175,0.30075,0.32875,0.33575,0.36325,0.39125,0.369,0.36675,0.3855,0.39,0.41375,0.41875,0.42025,0.395,0.36,0.368,0.35925,0.3725,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
700, 0.696,0.70925,0.7205,0.731,0.7505,0.754,0.719,0.71325,0.7215,0.75375,0.71675,0.735,0.758,0.765,0.781,0.81375,0.8025,0.799,0.8215,0.85775,0.93775,0.93825,0.94525,0.91675,0.9205,0.9175,0.911,0.89575,0.91175,0.9045,0.91775,0.91775,0.91475,0.929,0.933,0.932,0.922,0.91825,0.91475,0.89925,0.31375,0.31225,0.3465,0.336,0.36375,0.39225,0.35675,0.32525,0.38825,0.3865,0.373,0.40825,0.42575,0.4235,0.4445,0.47425,0.39775,0.463,0.472,0.462,0.613,0.6245,0.66825,0.65075,0.6765,0.6795,0.7355,0.7815,0.8205,0.81975,0.826,0.81925,0.81675,0.799,0.8145,0.81825,0.793,0.815,0.8025,0.83025,0.57325,0.5915,0.60325,0.55475,0.532,0.511,0.49,0.47875,0.499,0.46925,0.4875,0.49375,0.49275,0.49825,0.529,0.52325,0.53675,0.529,0.5295,0.4995,0.466,0.522,0.47175,0.484,0.4785,0.44725,0.415,0.45325,0.4485,0.42675,0.41425,0.462,0.46975,0.4545,0.472,0.49975,0.50025,0.52025,0.49775,0.48325,0.87925,0.8785,0.8835,0.87225,0.87925,0.84075,0.84425,0.808,0.79325,0.77425,0.7785,0.79225,0.827,0.84625,0.8395,0.82725,0.83725,0.82425,0.8235,0.8445,0.26175,0.28175,0.31125,0.306,0.312,0.30825,0.33075,0.32025,0.32675,0.384,0.347,0.3875,0.3905,0.3615,0.3635,0.3235,0.32375,0.30925,0.326,0.33125,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
800, 0.75475,0.7615,0.79375,0.754,0.7605,0.78275,0.763,0.74375,0.75425,0.7365,0.753,0.74175,0.7585,0.78475,0.79575,0.80775,0.80625,0.811,0.786,0.79125,0.93,0.94225,0.9285,0.92175,0.9195,0.92575,0.9215,0.907,0.92375,0.92025,0.91425,0.9325,0.9345,0.925,0.914,0.91325,0.9145,0.90175,0.89525,0.8815,0.32825,0.32575,0.32775,0.33775,0.34925,0.38325,0.37025,0.357,0.31775,0.36,0.3705,0.385,0.413,0.42775,0.4545,0.4665,0.43325,0.45025,0.4215,0.42075,0.6655,0.652,0.65225,0.64975,0.6895,0.71425,0.77275,0.76075,0.811,0.77375,0.81475,0.83125,0.83225,0.7975,0.805,0.79775,0.77775,0.793,0.8145,0.82325,0.513,0.557,0.50725,0.48125,0.5305,0.51325,0.489,0.484,0.474,0.46325,0.43875,0.44825,0.457,0.49575,0.491,0.51225,0.5265,0.49425,0.4875,0.507,0.4245,0.4415,0.4555,0.43875,0.43525,0.4615,0.45225,0.46175,0.47225,0.42775,0.427,0.4195,0.399,0.4195,0.4625,0.4295,0.43975,0.44625,0.469,0.488,0.85675,0.8395,0.85175,0.883,0.86075,0.86125,0.833,0.82425,0.81725,0.81225,0.80225,0.80425,0.81225,0.831,0.81975,0.81425,0.84475,0.86175,0.852,0.82025,0.275,0.2995,0.29625,0.28675,0.3065,0.33725,0.34425,0.36675,0.38775,0.375,0.3605,0.33375,0.346,0.3445,0.30875,0.319,0.327,0.32225,0.29525,0.27325,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
900, 0.69075,0.67925,0.663,0.687,0.72575,0.73025,0.7065,0.71775,0.745,0.7855,0.7895,0.79325,0.7915,0.79125,0.78525,0.80625,0.76075,0.7735,0.7595,0.7385,0.9425,0.94625,0.94525,0.9425,0.91675,0.9085,0.89775,0.88575,0.90325,0.9165,0.9305,0.91125,0.918,0.91775,0.9255,0.9295,0.92325,0.913,0.90575,0.916,0.3365,0.311,0.319,0.3375,0.33675,0.3535,0.3425,0.35,0.3605,0.39175,0.393,0.4,0.42825,0.45125,0.43475,0.4275,0.412,0.44325,0.437,0.471,0.65425,0.6875,0.65525,0.7165,0.73725,0.7475,0.783,0.794,0.794,0.78775,0.81125,0.82575,0.83375,0.843,0.8395,0.8205,0.82575,0.82725,0.8305,0.831,0.5135,0.51325,0.51025,0.5005,0.4955,0.474,0.5105,0.5105,0.461,0.448,0.465,0.49375,0.4855,0.48975,0.53375,0.54625,0.551,0.59525,0.60525,0.61025,0.42725,0.4315,0.448,0.461,0.477,0.45475,0.4615,0.4875,0.46675,0.48425,0.46,0.471,0.4895,0.45425,0.43925,0.378,0.39975,0.4475,0.439,0.44775,0.86775,0.85625,0.855,0.8705,0.8835,0.84875,0.8335,0.83575,0.818,0.807,0.82725,0.78375,0.825,0.82275,0.81475,0.83175,0.822,0.849,0.858,0.87625,0.25125,0.249,0.29325,0.32125,0.3175,0.311,0.31725,0.378,0.398,0.38425,0.384,0.365,0.3405,0.35425,0.3415,0.3205,0.305,0.2845,0.295,0.32175,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
