0	0	-0.0337519
0	1	0.0337519
2	0	0.0294371
2	1	-0.0294371
4	0	-0.0650625
4	1	0.0650625
6	0	-0.00207588
6	1	0.00207588
8	0	-0.0253049
8	1	0.0253049
10	0	0.028747
10	1	-0.028747
12	0	-0.0671131
12	1	0.0671131
14	0	0.00462705
14	1	-0.00462705
16	0	-0.0216615
16	1	0.0216615
18	0	0.0203452
18	1	-0.0203452
20	0	0.0374961
20	1	-0.0374961
22	0	-0.0245127
22	1	0.0245127
24	0	-0.0254357
24	1	0.0254357
26	0	-0.00253092
26	1	0.00253092
28	0	0.0394699
28	1	-0.0394699
30	0	0.0469087
30	1	-0.0469087
32	0	-0.036436
32	1	0.036436
34	0	-0.0507573
34	1	0.0507573
36	0	0.0438301
36	1	-0.0438301
38	0	0.0308574
38	1	-0.0308574
40	0	-0.0536406
40	1	0.0536406
42	0	-0.00505045
42	1	0.00505045
44	0	-0.0408867
44	1	0.0408867
46	0	0.000936168
46	1	-0.000936168
48	0	0.0204181
48	1	-0.0204181
50	0	-0.0633035
50	1	0.0633035
52	0	-0.0202093
52	1	0.0202093
54	0	-0.0498334
54	1	0.0498334
56	0	-0.0124192
56	1	0.0124192
58	0	0.0276012
58	1	-0.0276012
60	0	-0.0254637
60	1	0.0254637
62	0	-0.0156272
62	1	0.0156272
64	0	-0.036001
64	1	0.036001
66	0	-0.0270463
66	1	0.0270463
68	0	0.00325111
68	1	-0.00325111
70	0	-0.059344
70	1	0.059344
72	0	0.0432657
72	1	-0.0432657
74	0	0.00912596
74	1	-0.00912596
76	0	-0.0230847
76	1	0.0230847
78	0	0.00750019
78	1	-0.00750019
80	0	-0.00224312
80	1	0.00224312
82	0	-0.0212744
82	1	0.0212744
84	0	-0.0228769
84	1	0.0228769
86	0	-0.0525632
86	1	0.0525632
88	0	0.0355468
88	1	-0.0355468
90	0	-0.00699056
90	1	0.00699056
92	0	0.0142609
92	1	-0.0142609
94	0	-0.0237748
94	1	0.0237748
96	0	0.0522902
96	1	-0.0522902
98	0	-0.0535297
98	1	0.0535297
100	0	0.0253282
100	1	-0.0253282
102	0	-0.0161916
102	1	0.0161916
104	0	0.0141239
104	1	-0.0141239
106	0	0.0290298
106	1	-0.0290298
108	0	-0.0231314
108	1	0.0231314
110	0	0.042153
110	1	-0.042153
112	0	0.0441357
112	1	-0.0441357
114	0	-0.0260435
114	1	0.0260435
116	0	-0.00498163
116	1	0.00498163
118	0	-0.0305146
118	1	0.0305146
120	0	-0.056788
120	1	0.056788
122	0	-0.0098616
122	1	0.0098616
124	0	0.0529339
124	1	-0.0529339
126	0	-0.0318084
126	1	0.0318084
128	0	-0.00421167
128	1	0.00421167
130	0	0.005298
130	1	-0.005298
132	0	0.0393248
132	1	-0.0393248
134	0	0.04175
134	1	-0.04175
136	0	-0.0727985
136	1	0.0727985
138	0	0.0316891
138	1	-0.0316891
140	0	-0.0108275
140	1	0.0108275
142	0	0.0464182
142	1	-0.0464182
144	0	-0.0840461
144	1	0.0840461
146	0	0.0357018
146	1	-0.0357018
148	0	-0.0038642
148	1	0.0038642
150	0	0.00377753
150	1	-0.00377753
152	0	-0.0279228
152	1	0.0279228
154	0	0.0130761
154	1	-0.0130761
156	0	-0.00909059
156	1	0.00909059
158	0	-0.00326271
158	1	0.00326271
160	0	0.0225991
160	1	-0.0225991
162	0	-0.0271103
162	1	0.0271103
164	0	0.0334315
164	1	-0.0334315
166	0	0.032318
166	1	-0.032318
168	0	0.0552632
168	1	-0.0552632
170	0	-0.00519828
170	1	0.00519828
172	0	0.0311642
172	1	-0.0311642
174	0	-0.0416894
174	1	0.0416894
176	0	-0.0355453
176	1	0.0355453
178	0	-0.0542625
178	1	0.0542625
180	0	0.0305107
180	1	-0.0305107
182	0	-0.0705464
182	1	0.0705464
184	0	0.0210548
184	1	-0.0210548
186	0	-0.0622868
186	1	0.0622868
188	0	0.0432279
188	1	-0.0432279
190	0	0.00459558
190	1	-0.00459558
192	0	-0.0394787
192	1	0.0394787
194	0	0.00242413
194	1	-0.00242413
196	0	0.00208179
196	1	-0.00208179
198	0	0.025231
198	1	-0.025231
