gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.0065,0.0105,0.01475,0.0095,0.011,0.01375,0.01375,0.02075,0.02675,0.02475,0.028,0.019,0.0195,0.01975,0.01675,0.00775,0.0055,0.00575,0.0015,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06625,0.055,0.07425,0.06925,0.08575,0.07975,0.04375,0.041,0.047,0.05025,0.0615,0.0575,0.048,0.0395,0.03075,0.0225,0.00975,0.0165,0.00825,0.01025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.55925,0.54875,0.50325,0.51175,0.562,0.58175,0.5595,0.55375,0.5105,0.517,0.513,0.43275,0.43625,0.41725,0.45325,0.489,0.459,0.489,0.48575,0.4705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,0.999827,
100, 0.007,0.005,0.008,0.00925,0.00625,0.0025,0.0035,0.00825,0.0095,0.00775,0.00675,0.014,0.02025,0.028,0.017,0.0155,0.021,0.02225,0.0095,0.00875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545,0.06075,0.048,0.05325,0.072,0.06925,0.06275,0.06175,0.0615,0.047,0.04225,0.0315,0.026,0.01825,0.01575,0.01225,0.01125,0.006,0.007,0.00925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.52475,0.51625,0.539,0.54125,0.5125,0.527,0.5255,0.529,0.506,0.53,0.465,0.44525,0.4535,0.43475,0.457,0.418,0.4335,0.4405,0.4555,0.43325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,
200, 0,0.00025,0.001,0.00325,0.009,0.00425,0.00325,0.001,0.001,0.00525,0.0065,0.009,0.0135,0.01875,0.011,0.01175,0.01375,0.01875,0.01575,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.05075,0.0555,0.0515,0.062,0.0645,0.06,0.06075,0.0425,0.0315,0.02025,0.01475,0.01125,0.015,0.01325,0.01525,0.01225,0.01125,0.011,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6015,0.57825,0.5585,0.53325,0.50975,0.52725,0.503,0.50425,0.4555,0.4905,0.50175,0.496,0.48875,0.4535,0.47175,0.459,0.4775,0.45275,0.42475,0.41875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,0.999853,
300, 0.00375,0.003,0.006,0.00875,0.01475,0.011,0.00325,0.00325,0.00475,0.00875,0.00275,0.00575,0.01175,0.019,0.01775,0.02275,0.028,0.03125,0.036,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245,0.0305,0.05275,0.0505,0.0585,0.04925,0.053,0.03975,0.04175,0.046,0.041,0.036,0.031,0.02325,0.014,0.01125,0.02,0.02625,0.02375,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54525,0.52475,0.5195,0.529,0.54775,0.5375,0.54075,0.51075,0.4865,0.479,0.46675,0.46075,0.46525,0.50075,0.51475,0.481,0.45925,0.43875,0.4655,0.45875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,0.999855,
400, 0.011,0.0105,0.01525,0.00625,0.00775,0.00875,0.0105,0.00875,0.015,0.019,0.008,0.01675,0.0215,0.03,0.03625,0.03425,0.0215,0.0275,0.0455,0.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435,0.05575,0.04675,0.053,0.05,0.0455,0.03925,0.04125,0.0455,0.051,0.0395,0.0515,0.03975,0.0385,0.03375,0.02875,0.03225,0.03275,0.03725,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.57575,0.56625,0.5385,0.501,0.50475,0.534,0.53,0.51575,0.49925,0.45575,0.4355,0.46675,0.468,0.4535,0.4685,0.464,0.47725,0.4715,0.47425,0.45975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,0.999841,
500, 0,0.00025,0.00225,0.00025,0.0005,0.0005,0.00225,0.007,0.00625,0.0065,0.01125,0.003,0.0045,0.004,0.01425,0.01625,0.02025,0.0235,0.0145,0.01575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07075,0.06275,0.05,0.062,0.04825,0.05175,0.0265,0.02125,0.0165,0.01375,0.016,0.0275,0.02675,0.02675,0.02675,0.03075,0.03,0.03225,0.0275,0.03475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5045,0.51775,0.478,0.42675,0.423,0.41275,0.46425,0.49075,0.44275,0.43,0.41325,0.4055,0.43475,0.508,0.55425,0.48575,0.4565,0.4895,0.48175,0.50125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,0.999819,
600, 0,0,0,0,0,0,0,0.00025,0.003,0.00225,0.00125,0,0.006,0.001,0.0045,0.0055,0.0105,0.0185,0.01425,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06525,0.064,0.06875,0.06625,0.0515,0.04,0.0455,0.03025,0.0215,0.025,0.01925,0.015,0.02325,0.017,0.02775,0.0325,0.0435,0.02425,0.0195,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.59625,0.5885,0.5815,0.56575,0.499,0.46625,0.48725,0.49475,0.4925,0.483,0.49275,0.52175,0.5255,0.5145,0.55325,0.5035,0.497,0.47225,0.452,0.42925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,0.999828,
700, 0,0,0,0,0,0,0,0.0005,0.00075,0.00075,0.00175,0.003,0.0065,0.00275,0.00625,0.0125,0.01275,0.006,0.006,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0.0995,0.099,0.10875,0.087,0.08375,0.0655,0.05125,0.0325,0.0405,0.0395,0.0395,0.04625,0.0355,0.0365,0.015,0.0175,0.021,0.01975,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47975,0.5165,0.50375,0.51975,0.537,0.5275,0.5255,0.5295,0.495,0.43425,0.4645,0.4785,0.48225,0.47675,0.473,0.45625,0.50425,0.4835,0.487,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,0.99978,
800, 0,0,0,0,0,0,0,0,0,0.00025,0.00175,0.006,0.00725,0.00275,0.007,0.0105,0.017,0.008,0.0095,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0.1215,0.09575,0.0935,0.0765,0.0545,0.04825,0.053,0.0525,0.03875,0.0405,0.042,0.04775,0.0515,0.0405,0.03475,0.0405,0.027,0.0235,0.0355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47025,0.47775,0.467,0.51425,0.50775,0.50125,0.5035,0.50375,0.50075,0.526,0.51575,0.507,0.463,0.46,0.47275,0.47775,0.475,0.4985,0.48475,0.47675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,0.999761,
900, 0.00025,0.001,0.001,0.0005,0.00125,0.00225,0.0005,0.0005,0.00125,0.00625,0.01075,0.004,0.00975,0.005,0.01375,0.01025,0.01675,0.0195,0.01575,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.06275,0.0505,0.0675,0.072,0.06075,0.05225,0.03225,0.02975,0.01925,0.0135,0.0145,0.01325,0.0145,0.02475,0.03,0.03225,0.0235,0.03325,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,0.467,0.49675,0.51875,0.52075,0.5375,0.50275,0.49325,0.5015,0.4725,0.493,0.514,0.4865,0.44225,0.43725,0.47825,0.48325,0.5165,0.503,0.5475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,0.999811,
