gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.221,0.1835,0.203,0.1965,0.199,0.2025,0.21,0.2,0.2035,0.172,0.175,0.161,0.1915,0.157,0.1805,0.164,0.1785,0.172,0.1855,0.1705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5255,0.4765,0.4975,0.5285,0.585,0.5805,0.575,0.5745,0.582,0.578,0.577,0.542,0.547,0.567,0.601,0.657,0.6875,0.6875,0.6925,0.694,0.8815,0.887,0.8965,0.88,0.8855,0.895,0.892,0.913,0.8955,0.911,0.899,0.887,0.902,0.9115,0.9165,0.9205,0.939,0.928,0.9325,0.935,0.557,0.539,0.541,0.5625,0.5695,0.557,0.5405,0.5365,0.519,0.5215,0.509,0.5275,0.4905,0.491,0.514,0.4705,0.45,0.4445,0.432,0.4475,0.2735,0.281,0.294,0.3195,0.3135,0.3495,0.345,0.332,0.3385,0.349,0.325,0.3255,0.313,0.325,0.3485,0.351,0.3555,0.302,0.3345,0.2985,0.477,0.4955,0.4825,0.4785,0.498,0.5305,0.543,0.5275,0.519,0.5135,0.5515,0.549,0.5555,0.5495,0.577,0.573,0.566,0.5505,0.561,0.5485,0.715,0.7175,0.714,0.6935,0.6995,0.7165,0.7375,0.7265,0.7265,0.72,0.7345,0.737,0.7535,0.7835,0.761,0.784,0.7755,0.7535,0.733,0.734,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,
100, 0.208,0.1935,0.1735,0.1615,0.163,0.1675,0.203,0.1955,0.214,0.219,0.198,0.2035,0.205,0.1975,0.175,0.1615,0.1635,0.1465,0.1535,0.157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5315,0.514,0.5225,0.5065,0.503,0.528,0.5665,0.5645,0.5885,0.5765,0.594,0.6105,0.622,0.6165,0.6255,0.619,0.6185,0.6215,0.6175,0.6045,0.953,0.9455,0.932,0.9185,0.9185,0.931,0.92,0.915,0.9195,0.916,0.919,0.931,0.9205,0.9325,0.937,0.9415,0.9355,0.9455,0.9375,0.9365,0.5015,0.5145,0.4655,0.476,0.488,0.4555,0.4845,0.4825,0.499,0.4975,0.497,0.4945,0.485,0.4875,0.4775,0.469,0.442,0.434,0.414,0.426,0.383,0.369,0.38,0.394,0.346,0.361,0.35,0.3495,0.386,0.366,0.3585,0.3545,0.338,0.347,0.3305,0.348,0.3665,0.3445,0.337,0.339,0.527,0.5155,0.553,0.5425,0.5565,0.5415,0.567,0.6025,0.6055,0.588,0.6065,0.617,0.603,0.611,0.5985,0.605,0.603,0.572,0.565,0.5805,0.736,0.7445,0.7415,0.745,0.7095,0.702,0.7135,0.692,0.6845,0.6885,0.678,0.6495,0.6875,0.684,0.6905,0.717,0.7245,0.714,0.7,0.7115,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,
200, 0.1895,0.183,0.206,0.1935,0.2145,0.2315,0.228,0.22,0.2215,0.216,0.2075,0.206,0.22,0.221,0.2385,0.2075,0.225,0.223,0.227,0.239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5675,0.5625,0.573,0.5835,0.5805,0.583,0.581,0.6005,0.6255,0.607,0.6355,0.6045,0.58,0.599,0.6065,0.587,0.598,0.6,0.5675,0.537,0.9185,0.9215,0.9255,0.9345,0.9395,0.936,0.939,0.9355,0.929,0.944,0.936,0.935,0.937,0.9445,0.9545,0.9565,0.954,0.9625,0.962,0.9675,0.5045,0.45,0.4935,0.488,0.4695,0.484,0.464,0.492,0.481,0.467,0.478,0.4765,0.4915,0.46,0.4485,0.457,0.43,0.4095,0.4145,0.389,0.3765,0.385,0.4015,0.401,0.3815,0.3795,0.389,0.3665,0.3405,0.3495,0.361,0.329,0.35,0.361,0.329,0.33,0.3315,0.3155,0.3335,0.3275,0.602,0.6225,0.6045,0.6225,0.6225,0.6345,0.6425,0.6255,0.6295,0.593,0.5995,0.59,0.588,0.5845,0.5785,0.59,0.6,0.5645,0.546,0.5325,0.7005,0.6955,0.686,0.7035,0.7055,0.7125,0.6975,0.698,0.6935,0.726,0.7165,0.7005,0.711,0.705,0.6855,0.6805,0.6805,0.657,0.671,0.669,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,
300, 0.239,0.2215,0.2315,0.2245,0.2195,0.195,0.1765,0.1855,0.163,0.1655,0.154,0.168,0.1665,0.15,0.159,0.1595,0.15,0.1415,0.1455,0.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594,0.5765,0.5905,0.614,0.6185,0.605,0.6135,0.592,0.6,0.59,0.6225,0.5985,0.5735,0.5675,0.5545,0.5525,0.535,0.513,0.521,0.5145,0.904,0.9085,0.924,0.9135,0.9165,0.925,0.9345,0.9295,0.9215,0.951,0.939,0.9305,0.9375,0.9215,0.916,0.9205,0.924,0.909,0.9165,0.9175,0.4995,0.491,0.504,0.5405,0.512,0.5085,0.509,0.5025,0.4945,0.479,0.4985,0.492,0.4685,0.457,0.435,0.421,0.444,0.4235,0.4055,0.412,0.325,0.3065,0.3205,0.321,0.3135,0.3185,0.3265,0.3155,0.3425,0.331,0.3715,0.382,0.3815,0.374,0.3615,0.3645,0.3705,0.369,0.378,0.388,0.696,0.7105,0.697,0.679,0.677,0.6245,0.644,0.6215,0.637,0.613,0.6265,0.6385,0.603,0.572,0.5825,0.5965,0.5815,0.582,0.5535,0.5985,0.704,0.6955,0.6785,0.6955,0.6775,0.6645,0.686,0.69,0.682,0.691,0.663,0.6495,0.646,0.6495,0.679,0.6575,0.616,0.6335,0.642,0.6645,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
400, 0.1535,0.146,0.1325,0.1635,0.1585,0.1535,0.1715,0.1545,0.1425,0.1595,0.165,0.169,0.156,0.1695,0.163,0.1515,0.14,0.1365,0.156,0.1455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.564,0.562,0.526,0.527,0.553,0.5535,0.5185,0.5385,0.5535,0.568,0.5405,0.531,0.518,0.5355,0.5345,0.5385,0.5215,0.5215,0.531,0.5315,0.895,0.894,0.9075,0.9155,0.9095,0.895,0.8925,0.9035,0.9195,0.9135,0.926,0.929,0.921,0.909,0.9195,0.919,0.9285,0.9235,0.915,0.914,0.489,0.482,0.494,0.4855,0.4715,0.471,0.4525,0.4745,0.478,0.456,0.457,0.425,0.426,0.4155,0.42,0.401,0.4085,0.3985,0.385,0.368,0.347,0.355,0.353,0.3325,0.332,0.3075,0.299,0.3035,0.2965,0.313,0.337,0.3325,0.3805,0.3935,0.39,0.4105,0.4,0.3665,0.366,0.3635,0.691,0.692,0.699,0.6785,0.699,0.665,0.653,0.653,0.6555,0.652,0.6415,0.594,0.611,0.5835,0.564,0.5265,0.538,0.5435,0.5165,0.51,0.691,0.705,0.6935,0.6885,0.7055,0.66,0.671,0.697,0.7085,0.6985,0.6995,0.6735,0.67,0.6765,0.6515,0.6495,0.6715,0.664,0.6995,0.6765,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,0.999988,
500, 0.2295,0.234,0.1845,0.188,0.1865,0.186,0.185,0.196,0.1815,0.155,0.17,0.184,0.1665,0.1905,0.1865,0.185,0.1795,0.159,0.1505,0.156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5255,0.5335,0.559,0.564,0.5605,0.5875,0.58,0.576,0.559,0.552,0.5465,0.5405,0.5475,0.5285,0.5075,0.5385,0.5355,0.5425,0.5545,0.5605,0.8795,0.8695,0.8555,0.8525,0.8625,0.877,0.8655,0.8615,0.8625,0.884,0.8905,0.8885,0.8845,0.903,0.9,0.9185,0.9345,0.936,0.9265,0.9215,0.5455,0.544,0.555,0.5405,0.526,0.5295,0.539,0.543,0.5125,0.5235,0.5115,0.504,0.4675,0.4695,0.474,0.464,0.447,0.41,0.4175,0.415,0.347,0.335,0.337,0.324,0.323,0.327,0.3265,0.326,0.3125,0.3135,0.3295,0.3235,0.335,0.3315,0.3115,0.327,0.335,0.3355,0.3255,0.351,0.6085,0.6365,0.6525,0.6535,0.6195,0.6165,0.64,0.634,0.642,0.6335,0.6065,0.5845,0.5935,0.583,0.577,0.538,0.553,0.5535,0.5585,0.579,0.75,0.7315,0.752,0.759,0.7365,0.7185,0.716,0.6785,0.656,0.643,0.6675,0.651,0.653,0.619,0.632,0.628,0.624,0.6125,0.5655,0.5685,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,
600, 0.197,0.182,0.203,0.2295,0.2155,0.1945,0.1715,0.1795,0.1955,0.219,0.194,0.2065,0.198,0.197,0.1915,0.231,0.2245,0.2195,0.212,0.2055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6085,0.5955,0.592,0.57,0.5535,0.5585,0.546,0.56,0.5605,0.554,0.545,0.551,0.5425,0.5595,0.56,0.571,0.5575,0.5345,0.5385,0.5205,0.892,0.9085,0.8985,0.893,0.885,0.8855,0.8805,0.872,0.8795,0.8895,0.885,0.885,0.8965,0.8845,0.885,0.9,0.881,0.8775,0.885,0.889,0.489,0.5195,0.5095,0.4675,0.4595,0.4805,0.5195,0.5595,0.575,0.543,0.546,0.525,0.5665,0.5205,0.5105,0.5185,0.4925,0.477,0.466,0.468,0.3805,0.3555,0.36,0.358,0.334,0.3505,0.3295,0.347,0.339,0.3435,0.321,0.3185,0.3035,0.3355,0.3195,0.2945,0.259,0.2885,0.2735,0.2725,0.683,0.666,0.6435,0.6305,0.623,0.6625,0.676,0.6475,0.678,0.663,0.6555,0.6375,0.64,0.6415,0.6265,0.625,0.6055,0.6035,0.6045,0.629,0.71,0.729,0.696,0.701,0.7215,0.734,0.7095,0.7155,0.6905,0.649,0.6405,0.625,0.616,0.633,0.6095,0.6055,0.603,0.5875,0.5895,0.597,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,0.999997,
700, 0.2625,0.2835,0.27,0.2495,0.2365,0.2425,0.2375,0.2385,0.222,0.2065,0.212,0.19,0.186,0.192,0.161,0.187,0.226,0.209,0.2195,0.207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6125,0.6025,0.575,0.5945,0.566,0.573,0.524,0.526,0.5115,0.501,0.546,0.551,0.571,0.5305,0.5315,0.528,0.5545,0.5605,0.6005,0.5995,0.8715,0.8805,0.885,0.873,0.878,0.8585,0.875,0.8765,0.8755,0.884,0.8915,0.9045,0.9045,0.892,0.881,0.866,0.8565,0.874,0.8485,0.8545,0.5575,0.5615,0.56,0.5495,0.5805,0.5685,0.5785,0.583,0.5635,0.571,0.546,0.5495,0.5645,0.54,0.566,0.568,0.54,0.545,0.5605,0.5375,0.3425,0.331,0.3655,0.3335,0.3495,0.3465,0.3475,0.3335,0.3245,0.344,0.3365,0.3345,0.323,0.3335,0.3595,0.3205,0.336,0.315,0.329,0.339,0.611,0.633,0.6445,0.628,0.6195,0.619,0.5965,0.6205,0.5985,0.629,0.627,0.6595,0.663,0.667,0.6455,0.652,0.6735,0.6915,0.657,0.6635,0.6445,0.634,0.617,0.6525,0.646,0.6575,0.667,0.66,0.6685,0.7055,0.6945,0.6925,0.7065,0.6685,0.6705,0.674,0.6565,0.6505,0.671,0.6695,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,
800, 0.274,0.27,0.2825,0.278,0.278,0.265,0.2835,0.2775,0.2695,0.273,0.259,0.26,0.2635,0.2605,0.2845,0.2495,0.25,0.2195,0.206,0.214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5525,0.563,0.5645,0.554,0.556,0.5735,0.5825,0.615,0.5625,0.603,0.587,0.6105,0.62,0.606,0.6105,0.6105,0.618,0.6225,0.613,0.615,0.881,0.878,0.8575,0.847,0.845,0.8465,0.8595,0.849,0.868,0.8675,0.861,0.875,0.8755,0.8705,0.8555,0.87,0.8725,0.888,0.861,0.866,0.5275,0.5255,0.5455,0.5305,0.5325,0.5485,0.537,0.549,0.559,0.5425,0.5525,0.5355,0.5235,0.5385,0.5495,0.5615,0.536,0.5455,0.582,0.597,0.367,0.3495,0.3615,0.373,0.3625,0.3525,0.3415,0.3305,0.3285,0.347,0.3435,0.344,0.3545,0.329,0.327,0.3105,0.317,0.301,0.302,0.293,0.6025,0.5815,0.5915,0.5785,0.5845,0.5945,0.6105,0.618,0.6365,0.635,0.6675,0.6435,0.662,0.677,0.709,0.694,0.694,0.711,0.7135,0.715,0.64,0.6095,0.6045,0.6175,0.644,0.6525,0.663,0.6545,0.6745,0.6975,0.6985,0.707,0.7165,0.715,0.7335,0.7295,0.732,0.7605,0.748,0.756,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,
900, 0.298,0.3145,0.2945,0.266,0.295,0.2755,0.308,0.2595,0.2615,0.274,0.2855,0.2835,0.284,0.278,0.267,0.2625,0.2645,0.231,0.2675,0.246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.501,0.512,0.513,0.5605,0.5455,0.583,0.5555,0.5665,0.5835,0.621,0.6365,0.6485,0.6475,0.6645,0.659,0.666,0.614,0.591,0.629,0.63,0.8405,0.8465,0.8355,0.8545,0.846,0.8195,0.806,0.822,0.8015,0.806,0.8015,0.82,0.8195,0.802,0.8245,0.8125,0.818,0.797,0.791,0.805,0.496,0.5115,0.5245,0.5145,0.514,0.52,0.501,0.5185,0.516,0.511,0.529,0.5165,0.529,0.5475,0.554,0.538,0.531,0.5695,0.5695,0.548,0.325,0.338,0.3235,0.3325,0.3,0.3495,0.3475,0.334,0.33,0.339,0.3395,0.3355,0.3345,0.339,0.348,0.351,0.344,0.351,0.317,0.303,0.6475,0.626,0.609,0.5965,0.5975,0.5775,0.5995,0.6085,0.604,0.607,0.618,0.622,0.6585,0.633,0.654,0.653,0.6545,0.647,0.654,0.671,0.617,0.595,0.597,0.6165,0.5935,0.636,0.6455,0.665,0.6515,0.6815,0.6835,0.675,0.7105,0.702,0.688,0.6945,0.703,0.678,0.6955,0.6995,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,
