gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.348,0.3215,0.333,0.405,0.4195,0.4445,0.528,0.5215,0.5295,0.5745,0.548,0.517,0.5225,0.4745,0.436,0.462,0.4835,0.499,0.577,0.58,0.818,0.787,0.7995,0.8215,0.7765,0.715,0.7775,0.818,0.7925,0.7725,0.7825,0.7575,0.7455,0.7185,0.675,0.691,0.6655,0.671,0.667,0.71,0.0435,0.0355,0.0345,0.0305,0.0355,0.0445,0.032,0.049,0.07,0.0915,0.1545,0.1515,0.1225,0.141,0.1585,0.137,0.145,0.1425,0.1155,0.0935,0.635,0.654,0.6425,0.6605,0.6945,0.705,0.6925,0.678,0.6665,0.6635,0.643,0.6685,0.6315,0.5645,0.5745,0.5845,0.557,0.566,0.6425,0.6285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4,0.428,0.3915,0.3595,0.3445,0.3575,0.372,0.3235,0.335,0.3325,0.3235,0.343,0.332,0.3305,0.303,0.2725,0.2865,0.3415,0.319,0.3325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4185,0.4315,0.471,0.4555,0.4305,0.411,0.44,0.463,0.5405,0.5555,0.547,0.542,0.5595,0.5045,0.523,0.4825,0.531,0.514,0.4695,0.4835,0.764,0.7915,0.801,0.8145,0.833,0.8215,0.7735,0.785,0.7865,0.7495,0.7225,0.7725,0.764,0.7235,0.5985,0.7155,0.6795,0.7015,0.698,0.653,0.0275,0.0315,0.033,0.037,0.052,0.053,0.0645,0.033,0.065,0.115,0.192,0.1545,0.171,0.1685,0.1845,0.1405,0.1235,0.094,0.1,0.1015,0.618,0.675,0.6145,0.6785,0.7055,0.6385,0.665,0.713,0.7585,0.6985,0.672,0.65,0.573,0.5905,0.6485,0.6225,0.639,0.564,0.6035,0.5745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3415,0.3335,0.304,0.334,0.3715,0.316,0.354,0.3505,0.302,0.3545,0.393,0.379,0.392,0.365,0.3415,0.347,0.325,0.3035,0.279,0.3075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.376,0.389,0.386,0.4015,0.446,0.452,0.5125,0.477,0.4275,0.454,0.4935,0.517,0.492,0.495,0.5255,0.564,0.511,0.4945,0.5145,0.5295,0.899,0.875,0.8595,0.8625,0.8555,0.7945,0.81,0.7825,0.8025,0.7995,0.775,0.7485,0.708,0.681,0.664,0.6585,0.6535,0.7115,0.674,0.703,0.0195,0.013,0.0255,0.0195,0.019,0.022,0.03,0.047,0.0725,0.1035,0.1365,0.1315,0.1635,0.1645,0.132,0.117,0.103,0.076,0.0465,0.0745,0.726,0.715,0.6735,0.683,0.6945,0.705,0.742,0.7155,0.6505,0.6275,0.589,0.615,0.588,0.526,0.522,0.5695,0.623,0.6545,0.6695,0.661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34,0.358,0.3445,0.326,0.3,0.325,0.3565,0.364,0.338,0.3225,0.3295,0.33,0.3025,0.2615,0.2645,0.287,0.3005,0.362,0.361,0.324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
300, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,0.391,0.359,0.376,0.417,0.4485,0.456,0.4275,0.3975,0.401,0.413,0.4285,0.4495,0.472,0.4995,0.51,0.5065,0.4975,0.4725,0.507,0.8575,0.8275,0.821,0.826,0.823,0.811,0.828,0.8185,0.7755,0.789,0.807,0.7475,0.731,0.6725,0.656,0.667,0.691,0.641,0.659,0.6345,0.035,0.0205,0.019,0.0185,0.037,0.064,0.0455,0.0675,0.0495,0.0705,0.071,0.0735,0.075,0.139,0.17,0.1545,0.107,0.1245,0.096,0.0695,0.66,0.6235,0.6655,0.6855,0.7025,0.649,0.6605,0.681,0.6225,0.6165,0.627,0.6055,0.607,0.58,0.638,0.6305,0.6625,0.69,0.6845,0.6925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4765,0.432,0.3595,0.348,0.343,0.309,0.306,0.3385,0.337,0.2955,0.3555,0.302,0.2985,0.3025,0.332,0.309,0.379,0.4,0.443,0.4575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
400, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4675,0.4485,0.3825,0.414,0.425,0.3595,0.312,0.3565,0.4145,0.4415,0.495,0.5085,0.463,0.4855,0.5465,0.584,0.558,0.543,0.522,0.519,0.8255,0.8505,0.821,0.822,0.826,0.8345,0.8475,0.8485,0.8315,0.773,0.719,0.698,0.6785,0.684,0.6125,0.5995,0.568,0.5445,0.583,0.526,0.034,0.034,0.0325,0.019,0.015,0.029,0.0365,0.0415,0.073,0.114,0.15,0.1525,0.1205,0.1615,0.175,0.153,0.1485,0.114,0.112,0.101,0.7135,0.7305,0.719,0.7045,0.6695,0.7045,0.679,0.6665,0.662,0.6585,0.6925,0.709,0.739,0.736,0.7235,0.688,0.651,0.7185,0.741,0.7805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3665,0.33,0.3385,0.31,0.339,0.274,0.301,0.362,0.356,0.401,0.425,0.456,0.4425,0.389,0.3695,0.3675,0.405,0.37,0.45,0.4735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.356,0.4255,0.411,0.3845,0.396,0.371,0.347,0.3595,0.368,0.387,0.398,0.428,0.4365,0.4695,0.488,0.469,0.4365,0.499,0.534,0.5425,0.8645,0.891,0.848,0.8715,0.8835,0.8645,0.873,0.823,0.8315,0.8275,0.775,0.737,0.712,0.6205,0.617,0.6385,0.682,0.6405,0.643,0.6035,0.0205,0.0485,0.036,0.022,0.023,0.041,0.067,0.103,0.108,0.1095,0.1085,0.134,0.145,0.1595,0.1595,0.1475,0.169,0.154,0.1285,0.1415,0.731,0.717,0.719,0.6895,0.722,0.7095,0.718,0.7205,0.796,0.779,0.759,0.754,0.723,0.698,0.71,0.7815,0.7575,0.78,0.861,0.8475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4295,0.4065,0.4025,0.435,0.385,0.376,0.321,0.3795,0.38,0.397,0.4325,0.4015,0.37,0.4,0.447,0.3705,0.378,0.422,0.451,0.4855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
600, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.473,0.463,0.459,0.437,0.3975,0.485,0.448,0.488,0.4535,0.4485,0.449,0.4005,0.384,0.384,0.423,0.4175,0.439,0.44,0.479,0.459,0.8695,0.842,0.886,0.9045,0.911,0.8755,0.8365,0.824,0.811,0.7875,0.7775,0.7235,0.7395,0.6805,0.655,0.661,0.6695,0.694,0.6595,0.693,0.056,0.047,0.0335,0.082,0.099,0.078,0.09,0.073,0.076,0.071,0.112,0.12,0.1355,0.114,0.155,0.204,0.202,0.205,0.1945,0.188,0.721,0.6775,0.6675,0.719,0.695,0.695,0.7085,0.7515,0.7775,0.753,0.7795,0.7525,0.811,0.7825,0.7965,0.7675,0.781,0.7665,0.7565,0.7865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3925,0.3875,0.43,0.396,0.3465,0.4105,0.3805,0.3705,0.383,0.4355,0.432,0.4405,0.431,0.4545,0.3975,0.402,0.4045,0.378,0.3565,0.387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3745,0.4085,0.458,0.457,0.4305,0.429,0.452,0.4295,0.4225,0.3715,0.439,0.4455,0.4145,0.4125,0.4295,0.419,0.429,0.4255,0.4135,0.4435,0.8745,0.8995,0.9175,0.8905,0.8595,0.845,0.782,0.7735,0.7785,0.772,0.7305,0.7295,0.677,0.656,0.6235,0.6815,0.6945,0.7205,0.674,0.6755,0.1755,0.153,0.117,0.1105,0.139,0.095,0.118,0.093,0.117,0.125,0.1295,0.1155,0.126,0.176,0.182,0.1735,0.1945,0.238,0.2945,0.292,0.729,0.6915,0.636,0.6345,0.6655,0.741,0.7305,0.7665,0.842,0.8185,0.8105,0.762,0.7495,0.819,0.834,0.8835,0.856,0.8045,0.8105,0.8085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3835,0.3285,0.3495,0.345,0.352,0.4015,0.4695,0.4585,0.43,0.382,0.3945,0.384,0.3885,0.37,0.411,0.3845,0.4035,0.3915,0.327,0.3165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44,0.427,0.391,0.4505,0.462,0.409,0.432,0.381,0.4035,0.3605,0.3385,0.377,0.4275,0.4255,0.406,0.457,0.4765,0.482,0.505,0.533,0.926,0.9295,0.9015,0.895,0.8605,0.83,0.7825,0.771,0.742,0.7625,0.735,0.708,0.737,0.6285,0.628,0.6035,0.6175,0.577,0.5775,0.56,0.1565,0.1525,0.119,0.083,0.09,0.112,0.0805,0.1015,0.089,0.1035,0.1225,0.158,0.1855,0.211,0.178,0.2535,0.335,0.351,0.315,0.3025,0.7525,0.727,0.728,0.7575,0.7465,0.7415,0.7435,0.7595,0.8195,0.827,0.8615,0.89,0.885,0.885,0.8175,0.8255,0.824,0.8475,0.8375,0.8525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3065,0.309,0.341,0.385,0.461,0.4125,0.3915,0.4055,0.474,0.468,0.49,0.461,0.435,0.397,0.3345,0.3375,0.299,0.3255,0.297,0.2905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.448,0.4965,0.4635,0.4255,0.501,0.4695,0.435,0.421,0.3955,0.384,0.43,0.451,0.4565,0.476,0.4615,0.439,0.449,0.4775,0.463,0.481,0.9285,0.9335,0.91,0.8675,0.8415,0.8235,0.753,0.722,0.6955,0.6925,0.6815,0.632,0.601,0.591,0.591,0.639,0.59,0.624,0.629,0.63,0.1315,0.1145,0.1205,0.074,0.072,0.0455,0.066,0.076,0.14,0.145,0.17,0.1745,0.187,0.1565,0.161,0.1715,0.241,0.2895,0.321,0.259,0.658,0.7345,0.7205,0.754,0.76,0.764,0.773,0.765,0.7765,0.7805,0.751,0.7445,0.76,0.8015,0.805,0.8,0.794,0.811,0.8,0.822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.424,0.396,0.3625,0.349,0.4095,0.398,0.409,0.4575,0.4525,0.4245,0.4315,0.432,0.4165,0.3555,0.352,0.356,0.318,0.368,0.371,0.3525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
