0	0	-0.0774071
0	1	-0.256575
0	2	0.0433377
0	3	0.280039
0	4	0.118615
0	5	0.142621
0	6	-0.107997
0	7	-0.142633
8	0	0.0609746
8	1	-0.171203
8	2	0.193615
8	3	-0.116122
8	4	-0.327781
8	5	0.143398
8	6	-0.0423617
8	7	0.25948
16	0	0.0606677
16	1	-0.016638
16	2	-0.0328821
16	3	0.0245688
16	4	0.00779438
16	5	-0.137226
16	6	0.123699
16	7	-0.0299843
24	0	0.103363
24	1	0.196156
24	2	-0.0803952
24	3	0.046618
24	4	-0.0640026
24	5	-0.169674
24	6	0.223254
24	7	-0.255319
32	0	0.233171
32	1	-0.25734
32	2	0.079229
32	3	0.0105675
32	4	-0.0296226
32	5	-0.0527842
32	6	0.0531681
32	7	-0.0363886
