gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.374,0.4065,0.41975,0.414,0.39525,0.383,0.35325,0.34,0.36025,0.3505,0.386,0.4185,0.419,0.4435,0.465,0.498,0.4705,0.49925,0.5165,0.487,0.289,0.2835,0.278,0.24675,0.2905,0.32375,0.37225,0.371,0.36775,0.34975,0.36275,0.387,0.392,0.395,0.3825,0.4025,0.37625,0.4175,0.41575,0.436,0.5525,0.55625,0.58325,0.59375,0.63125,0.64,0.64225,0.619,0.627,0.64225,0.66525,0.68625,0.68325,0.67675,0.6435,0.59475,0.6105,0.60525,0.586,0.6325,0.1645,0.19375,0.18225,0.1705,0.2115,0.215,0.25925,0.2685,0.25325,0.24375,0.23425,0.23425,0.24125,0.2485,0.248,0.24375,0.22325,0.19775,0.2025,0.19875,0.83925,0.856,0.83775,0.84525,0.86525,0.86325,0.85975,0.84875,0.865,0.8365,0.83575,0.83425,0.85475,0.84925,0.839,0.85275,0.83825,0.8485,0.82925,0.83475,0.60975,0.64325,0.61525,0.6755,0.65925,0.6695,0.66575,0.68175,0.628,0.60775,0.62275,0.646,0.6705,0.647,0.61675,0.65625,0.662,0.6635,0.65625,0.6165,0.1995,0.20575,0.1845,0.213,0.20375,0.1825,0.183,0.1575,0.17075,0.17925,0.16475,0.15275,0.1625,0.17525,0.16025,0.1485,0.1575,0.15,0.15575,0.14925,0.338,0.34425,0.3585,0.4175,0.44375,0.4405,0.41725,0.43175,0.443,0.51625,0.4845,0.476,0.46275,0.44675,0.43325,0.41925,0.43625,0.454,0.441,0.425,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,
100, 0.37925,0.358,0.33875,0.37675,0.4265,0.415,0.3975,0.39775,0.39075,0.365,0.39325,0.3795,0.4565,0.46775,0.44825,0.5225,0.51225,0.54,0.48575,0.51925,0.19725,0.23975,0.28325,0.27725,0.2855,0.329,0.375,0.408,0.426,0.41525,0.399,0.412,0.37425,0.40525,0.38675,0.35075,0.36575,0.39225,0.37575,0.387,0.47925,0.4785,0.524,0.54975,0.5685,0.583,0.593,0.5765,0.6215,0.65225,0.6495,0.66525,0.62375,0.6255,0.615,0.60975,0.574,0.55825,0.5595,0.5695,0.17375,0.17175,0.16575,0.19875,0.2545,0.22825,0.224,0.223,0.28325,0.294,0.25225,0.2155,0.1935,0.19875,0.19175,0.206,0.231,0.233,0.24825,0.2675,0.8585,0.87075,0.848,0.84625,0.843,0.86175,0.87275,0.856,0.85575,0.8805,0.859,0.8625,0.88575,0.878,0.8445,0.83175,0.83125,0.796,0.80575,0.812,0.67875,0.61575,0.65675,0.669,0.64225,0.66675,0.672,0.70625,0.65425,0.6335,0.68325,0.668,0.682,0.637,0.631,0.61675,0.653,0.65525,0.66975,0.66375,0.17525,0.1735,0.167,0.188,0.1875,0.17225,0.189,0.2055,0.18425,0.1725,0.169,0.15925,0.153,0.156,0.135,0.11625,0.13225,0.107,0.11975,0.12225,0.344,0.34125,0.304,0.3025,0.30325,0.323,0.36025,0.408,0.38625,0.43475,0.43775,0.42875,0.42275,0.446,0.4815,0.53275,0.5225,0.52425,0.4435,0.4395,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,
200, 0.351,0.36,0.361,0.38125,0.3745,0.39425,0.3895,0.39725,0.395,0.352,0.32975,0.3805,0.38025,0.37275,0.389,0.392,0.4415,0.4765,0.4985,0.50825,0.28625,0.3015,0.328,0.3135,0.298,0.34075,0.38325,0.3965,0.3815,0.37875,0.38525,0.395,0.4055,0.33175,0.29225,0.287,0.2655,0.29775,0.3325,0.331,0.4775,0.5005,0.4805,0.50725,0.5405,0.508,0.51225,0.57675,0.62,0.64,0.63725,0.673,0.6445,0.59725,0.61575,0.61125,0.5735,0.61675,0.554,0.55525,0.22425,0.2425,0.20875,0.1885,0.23175,0.21675,0.2235,0.20325,0.21375,0.23425,0.2135,0.22725,0.21475,0.23425,0.24575,0.2705,0.24625,0.2385,0.2405,0.2205,0.85925,0.87825,0.8685,0.86025,0.85625,0.8405,0.81525,0.85,0.848,0.828,0.80125,0.8195,0.799,0.83825,0.85075,0.85125,0.84075,0.81175,0.8045,0.79875,0.655,0.66575,0.66125,0.6545,0.64975,0.6325,0.65925,0.644,0.68425,0.676,0.72,0.7115,0.7245,0.65375,0.68525,0.6805,0.6885,0.7,0.6985,0.71875,0.17575,0.1875,0.2065,0.144,0.144,0.16475,0.1725,0.1875,0.1885,0.1775,0.16975,0.18225,0.1925,0.1515,0.1235,0.12075,0.10175,0.0955,0.10125,0.10175,0.3735,0.3575,0.37275,0.38275,0.376,0.369,0.37,0.384,0.362,0.3755,0.40575,0.40375,0.4525,0.489,0.54125,0.513,0.50075,0.52025,0.47475,0.45475,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,
300, 0.30225,0.31125,0.29975,0.32475,0.33575,0.3415,0.37925,0.37925,0.36875,0.349,0.36725,0.3775,0.38975,0.35375,0.35325,0.3555,0.4425,0.4815,0.448,0.4145,0.36575,0.35325,0.3545,0.35675,0.37375,0.40275,0.395,0.347,0.33975,0.299,0.30375,0.2895,0.324,0.295,0.325,0.327,0.31375,0.31325,0.32975,0.27675,0.47825,0.4845,0.48,0.5155,0.54675,0.53025,0.571,0.5885,0.60775,0.65575,0.65025,0.62375,0.615,0.61625,0.5425,0.505,0.53175,0.56775,0.59025,0.638,0.226,0.19825,0.21825,0.23025,0.24525,0.21575,0.2305,0.23425,0.227,0.248,0.2445,0.23275,0.27,0.246,0.25375,0.267,0.27725,0.254,0.21125,0.2085,0.84525,0.85775,0.82625,0.8245,0.82475,0.8355,0.842,0.8295,0.81225,0.82825,0.81925,0.82575,0.80925,0.80475,0.8215,0.81675,0.84375,0.848,0.84925,0.85325,0.61025,0.641,0.6565,0.657,0.673,0.69975,0.74675,0.72975,0.7285,0.7165,0.71775,0.71975,0.72325,0.726,0.749,0.7155,0.70175,0.71475,0.70525,0.69625,0.22325,0.1975,0.21475,0.19,0.23025,0.2275,0.19475,0.147,0.1485,0.13725,0.13625,0.13125,0.10825,0.103,0.089,0.084,0.1015,0.10275,0.095,0.08275,0.344,0.31975,0.33625,0.30275,0.32125,0.34825,0.363,0.35975,0.347,0.357,0.3675,0.40325,0.40775,0.3805,0.42125,0.45975,0.47625,0.439,0.43925,0.421,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,0.999991,
400, 0.293,0.2715,0.27975,0.311,0.333,0.35725,0.35175,0.3365,0.366,0.37175,0.34825,0.35775,0.37225,0.381,0.391,0.39075,0.38975,0.49025,0.5005,0.503,0.3375,0.328,0.325,0.31125,0.35525,0.3385,0.32225,0.34175,0.3285,0.359,0.312,0.312,0.34475,0.305,0.29325,0.27375,0.265,0.30875,0.29325,0.29675,0.47975,0.4775,0.49175,0.5235,0.53425,0.55625,0.55175,0.598,0.661,0.6655,0.68225,0.65525,0.60325,0.6005,0.556,0.55775,0.5805,0.59475,0.5665,0.581,0.245,0.26275,0.249,0.24,0.2035,0.21875,0.20125,0.191,0.201,0.22475,0.23725,0.21725,0.23625,0.22275,0.21,0.20575,0.205,0.22875,0.24675,0.21425,0.843,0.854,0.858,0.83125,0.8395,0.81325,0.81925,0.80675,0.80875,0.817,0.8195,0.8345,0.86475,0.85475,0.85525,0.8665,0.86,0.84375,0.8565,0.88725,0.63075,0.655,0.65375,0.67125,0.6755,0.65075,0.69525,0.70675,0.71975,0.71675,0.69975,0.71625,0.68775,0.7255,0.72475,0.732,0.7535,0.73675,0.709,0.73175,0.18875,0.18175,0.191,0.19825,0.171,0.16475,0.1735,0.14375,0.1355,0.13725,0.1495,0.13075,0.1215,0.116,0.11425,0.10725,0.10325,0.09425,0.08325,0.0895,0.298,0.29925,0.34225,0.3815,0.3495,0.3585,0.32175,0.35325,0.37225,0.35925,0.40275,0.3995,0.39125,0.38125,0.42925,0.39675,0.373,0.4245,0.36625,0.38,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,0.999992,
500, 0.31475,0.27525,0.277,0.29575,0.28075,0.26025,0.3055,0.32275,0.34425,0.35275,0.36025,0.3685,0.3505,0.37675,0.38975,0.418,0.4435,0.48225,0.4425,0.45975,0.2965,0.29125,0.2905,0.3425,0.3465,0.3825,0.37,0.3855,0.349,0.34425,0.3395,0.32175,0.33925,0.36075,0.30925,0.29175,0.29475,0.2685,0.282,0.269,0.50425,0.506,0.51875,0.546,0.57025,0.56775,0.5975,0.58475,0.57775,0.5705,0.57025,0.56025,0.57225,0.5815,0.57125,0.61775,0.57875,0.563,0.58675,0.59175,0.21225,0.22475,0.2555,0.22925,0.194,0.21925,0.2065,0.1895,0.20175,0.24525,0.2465,0.28275,0.2865,0.293,0.276,0.25,0.2385,0.23775,0.18775,0.202,0.80075,0.789,0.788,0.8085,0.843,0.823,0.83475,0.824,0.81875,0.82,0.821,0.829,0.84475,0.87,0.8475,0.8675,0.86,0.85675,0.852,0.84675,0.6385,0.62475,0.6565,0.67475,0.66525,0.66875,0.7,0.724,0.72775,0.73575,0.72325,0.69875,0.69475,0.6885,0.69375,0.70775,0.70225,0.7175,0.72725,0.70625,0.2035,0.2025,0.18975,0.191,0.1875,0.18225,0.135,0.108,0.11825,0.1205,0.1295,0.13275,0.141,0.12125,0.128,0.128,0.14375,0.1325,0.1275,0.1065,0.36,0.34475,0.317,0.355,0.332,0.33425,0.35,0.38275,0.38,0.38225,0.39625,0.3785,0.37675,0.35675,0.351,0.36125,0.33525,0.31325,0.3155,0.353,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,
600, 0.25075,0.258,0.25675,0.30525,0.2875,0.32525,0.30675,0.342,0.3185,0.3475,0.3565,0.36725,0.38525,0.38325,0.4235,0.416,0.39325,0.43975,0.45375,0.4675,0.28525,0.279,0.27925,0.2915,0.27,0.27075,0.2925,0.298,0.35125,0.36,0.33825,0.332,0.3445,0.3205,0.3095,0.307,0.298,0.28175,0.27275,0.2835,0.5545,0.539,0.50475,0.52775,0.551,0.567,0.55625,0.5455,0.5675,0.5805,0.55275,0.5015,0.5185,0.537,0.54675,0.57675,0.607,0.613,0.57875,0.6125,0.224,0.21775,0.1955,0.22,0.219,0.20975,0.215,0.24675,0.26925,0.271,0.27925,0.25875,0.211,0.22325,0.23725,0.23325,0.24925,0.252,0.24775,0.21375,0.764,0.766,0.765,0.7575,0.81,0.81725,0.83025,0.844,0.83725,0.8415,0.839,0.84975,0.81325,0.81975,0.83,0.8245,0.856,0.86325,0.89275,0.8945,0.652,0.65,0.68775,0.7065,0.68575,0.7045,0.67575,0.67175,0.65925,0.65625,0.67775,0.702,0.6935,0.69175,0.68725,0.655,0.6675,0.66525,0.6655,0.67075,0.18175,0.178,0.17975,0.17725,0.1765,0.14125,0.129,0.12625,0.144,0.141,0.1665,0.18775,0.16925,0.15975,0.147,0.13625,0.1325,0.1395,0.12575,0.131,0.36825,0.38725,0.32325,0.35575,0.3505,0.3915,0.38825,0.38025,0.3475,0.41825,0.414,0.4205,0.407,0.41575,0.39375,0.3535,0.3805,0.37375,0.3915,0.36725,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,
700, 0.2385,0.2585,0.289,0.2905,0.28025,0.30875,0.319,0.3625,0.32725,0.353,0.36075,0.3805,0.3995,0.4285,0.42225,0.4365,0.4385,0.44925,0.4655,0.48225,0.2905,0.27275,0.25175,0.2775,0.28725,0.2915,0.29875,0.31375,0.30575,0.315,0.334,0.326,0.33825,0.34075,0.3065,0.2965,0.329,0.33,0.3055,0.29275,0.49925,0.505,0.4485,0.48425,0.4835,0.47675,0.5125,0.54875,0.495,0.526,0.5365,0.57325,0.58525,0.619,0.613,0.62775,0.605,0.62525,0.6795,0.66875,0.2425,0.23775,0.24675,0.24125,0.2645,0.28975,0.2825,0.25925,0.241,0.251,0.2435,0.23475,0.24175,0.235,0.23825,0.2555,0.2565,0.242,0.2025,0.185,0.7535,0.75275,0.74475,0.76075,0.7815,0.81175,0.813,0.85,0.846,0.836,0.8545,0.8395,0.8435,0.83825,0.834,0.85875,0.865,0.88775,0.896,0.899,0.7065,0.68475,0.6325,0.64975,0.66075,0.68975,0.675,0.69225,0.6555,0.667,0.6725,0.679,0.717,0.71975,0.73325,0.70625,0.69125,0.60975,0.576,0.59975,0.219,0.20725,0.1815,0.183,0.16275,0.161,0.1525,0.13225,0.11675,0.11875,0.109,0.106,0.09425,0.1315,0.16,0.178,0.136,0.1405,0.15025,0.159,0.3855,0.3675,0.3715,0.3935,0.36575,0.36475,0.3485,0.3725,0.403,0.41825,0.43825,0.413,0.42775,0.421,0.415,0.4145,0.415,0.354,0.36025,0.3275,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,0.999993,
800, 0.272,0.28175,0.26625,0.3155,0.30425,0.27975,0.274,0.2895,0.3145,0.37075,0.3905,0.37675,0.37775,0.40025,0.3915,0.4,0.3865,0.41525,0.389,0.41225,0.2545,0.285,0.2655,0.2515,0.24675,0.26,0.254,0.25625,0.29075,0.32025,0.31625,0.3545,0.30375,0.34075,0.32825,0.3525,0.3535,0.353,0.33075,0.31875,0.526,0.50425,0.5105,0.48075,0.47075,0.426,0.445,0.45775,0.4835,0.523,0.55175,0.592,0.5745,0.6015,0.6215,0.651,0.6305,0.64425,0.625,0.59525,0.2585,0.27725,0.27475,0.2945,0.283,0.24475,0.27825,0.27425,0.246,0.284,0.27625,0.263,0.2785,0.27075,0.25425,0.27025,0.31025,0.297,0.27675,0.281,0.696,0.73175,0.73,0.7285,0.75025,0.7965,0.815,0.806,0.79925,0.82075,0.80725,0.8285,0.8135,0.83725,0.826,0.83575,0.83875,0.84675,0.878,0.87825,0.678,0.68925,0.64275,0.65075,0.63725,0.6375,0.67025,0.65625,0.68375,0.6745,0.7085,0.72625,0.72425,0.6755,0.65425,0.635,0.64,0.624,0.61375,0.56925,0.1175,0.134,0.15675,0.14625,0.12175,0.136,0.133,0.13825,0.13,0.1105,0.11825,0.1185,0.12425,0.13625,0.1355,0.10275,0.126,0.13025,0.151,0.158,0.34325,0.33975,0.32425,0.33325,0.33775,0.37525,0.343,0.3435,0.356,0.37625,0.4325,0.4205,0.4145,0.4485,0.4185,0.39125,0.3875,0.3835,0.36275,0.4105,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,
900, 0.3265,0.32075,0.285,0.2885,0.29625,0.3005,0.2885,0.31125,0.36925,0.3615,0.40575,0.44125,0.43225,0.44575,0.475,0.45725,0.44125,0.4125,0.402,0.392,0.24525,0.2395,0.252,0.2605,0.264,0.283,0.307,0.28675,0.2725,0.28175,0.31275,0.30775,0.31925,0.33475,0.33175,0.31825,0.3355,0.3845,0.40525,0.36475,0.557,0.52625,0.487,0.45875,0.45875,0.46675,0.48475,0.48,0.52375,0.56225,0.5475,0.52825,0.5755,0.58275,0.5895,0.634,0.618,0.651,0.648,0.65425,0.25825,0.25625,0.27675,0.28275,0.2635,0.2875,0.28325,0.26925,0.2765,0.277,0.266,0.28075,0.26,0.267,0.24025,0.2555,0.25825,0.298,0.324,0.28475,0.75375,0.75275,0.76725,0.7405,0.7755,0.77775,0.7785,0.79625,0.80675,0.814,0.84025,0.84925,0.8445,0.82875,0.8565,0.88775,0.85925,0.85475,0.859,0.8265,0.6585,0.675,0.69125,0.7135,0.704,0.651,0.64775,0.66425,0.643,0.66225,0.6295,0.64075,0.67825,0.642,0.6485,0.67075,0.68575,0.6535,0.6685,0.65,0.2005,0.203,0.16125,0.15125,0.14875,0.1375,0.1245,0.1495,0.13525,0.10375,0.1115,0.1275,0.1165,0.1315,0.11625,0.133,0.1195,0.123,0.12775,0.1175,0.388,0.4065,0.39125,0.42,0.42025,0.41325,0.406,0.4305,0.40575,0.38575,0.38875,0.38825,0.42275,0.4095,0.39775,0.4275,0.389,0.3965,0.39225,0.40775,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,0.999994,
