gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W, d1W, d2W, d3W, d4W, d5W, d6W, d7W, d8W, d9W, d10W, d11W, d12W, d13W, d14W, d15W, d16W, d17W, d18W, d19W, 
0, 0.252,0.2325,0.2315,0.21825,0.2165,0.26325,0.243,0.206,0.20275,0.20275,0.22825,0.21075,0.20675,0.22125,0.26075,0.233,0.235,0.21575,0.21025,0.21875,0.3405,0.3505,0.3185,0.29175,0.3075,0.31575,0.35125,0.34625,0.34525,0.32725,0.32875,0.309,0.26875,0.2785,0.28575,0.28425,0.27125,0.282,0.23125,0.2505,0.1935,0.19025,0.2065,0.183,0.165,0.16175,0.12975,0.13975,0.09225,0.09875,0.11075,0.109,0.0895,0.08125,0.08475,0.10025,0.09175,0.1185,0.1395,0.14325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87525,0.8835,0.85475,0.869,0.89475,0.9235,0.91875,0.9215,0.92125,0.90975,0.90425,0.8955,0.88625,0.88,0.8715,0.87125,0.84675,0.83025,0.80525,0.77575,0.48375,0.45775,0.4605,0.466,0.48925,0.503,0.49225,0.4855,0.47675,0.5215,0.4915,0.494,0.5455,0.543,0.53575,0.52575,0.52875,0.55325,0.5695,0.5735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3635,0.3735,0.34625,0.34825,0.32425,0.3555,0.38075,0.3835,0.333,0.3445,0.37875,0.38175,0.35625,0.35675,0.33975,0.328,0.3625,0.3715,0.3775,0.3945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
100, 0.2365,0.2525,0.224,0.214,0.2155,0.23375,0.216,0.21125,0.23575,0.2185,0.2085,0.22925,0.22075,0.2295,0.22325,0.207,0.19975,0.1995,0.23275,0.21425,0.31075,0.34225,0.32425,0.335,0.3405,0.3345,0.345,0.345,0.33925,0.3145,0.29,0.279,0.25975,0.27475,0.29,0.257,0.2575,0.24825,0.23625,0.248,0.1065,0.136,0.11625,0.137,0.12525,0.12075,0.1315,0.13975,0.1465,0.1405,0.116,0.147,0.1295,0.11825,0.14325,0.13575,0.15575,0.17575,0.16775,0.18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908,0.904,0.91575,0.915,0.90725,0.9095,0.91475,0.9085,0.90225,0.8965,0.88375,0.88475,0.9015,0.8945,0.89025,0.87,0.8905,0.8855,0.871,0.86325,0.50625,0.49725,0.487,0.49475,0.45975,0.43925,0.45025,0.44875,0.4615,0.493,0.46225,0.45825,0.4895,0.53625,0.56125,0.54275,0.5245,0.584,0.60875,0.5885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.318,0.3185,0.2905,0.276,0.285,0.3455,0.3585,0.40425,0.38875,0.36025,0.332,0.40075,0.36275,0.35275,0.3605,0.32625,0.331,0.348,0.37275,0.35575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
200, 0.1805,0.1705,0.15075,0.191,0.17725,0.1945,0.199,0.23475,0.22575,0.241,0.25375,0.2275,0.2285,0.2005,0.17875,0.149,0.17175,0.176,0.181,0.20675,0.33725,0.3535,0.33925,0.33875,0.32075,0.3055,0.34825,0.3515,0.37175,0.3545,0.34725,0.325,0.31675,0.28425,0.27125,0.26225,0.26575,0.24375,0.27325,0.28075,0.10925,0.105,0.11525,0.106,0.109,0.09675,0.12475,0.116,0.1045,0.119,0.11825,0.132,0.121,0.12625,0.12375,0.13775,0.181,0.21,0.23275,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9195,0.9225,0.934,0.9095,0.9055,0.92075,0.8995,0.89275,0.90525,0.904,0.90225,0.90275,0.89825,0.8795,0.856,0.87475,0.86725,0.8385,0.863,0.86475,0.41425,0.42175,0.47175,0.5195,0.49575,0.5595,0.5105,0.5135,0.5005,0.5035,0.511,0.5025,0.5385,0.57125,0.54625,0.56475,0.53475,0.544,0.53825,0.53625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3185,0.30775,0.3325,0.2935,0.297,0.3205,0.31475,0.294,0.29825,0.28675,0.296,0.31175,0.3625,0.35825,0.3455,0.31425,0.34925,0.31575,0.32025,0.3275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
300, 0.13225,0.123,0.1555,0.18225,0.175,0.1855,0.176,0.177,0.15675,0.192,0.1905,0.18,0.20525,0.186,0.18925,0.20175,0.20325,0.2145,0.21075,0.20975,0.33525,0.31275,0.35175,0.3315,0.344,0.31875,0.30625,0.3275,0.31075,0.296,0.276,0.29075,0.30875,0.296,0.283,0.2715,0.2865,0.26325,0.282,0.26075,0.11725,0.11575,0.1155,0.13,0.11775,0.11225,0.108,0.11025,0.111,0.12275,0.115,0.1325,0.14925,0.186,0.1685,0.16725,0.16875,0.1655,0.22025,0.20525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93025,0.93475,0.9105,0.9095,0.92475,0.9245,0.91575,0.89425,0.9085,0.89775,0.9065,0.888,0.86875,0.87525,0.8795,0.87675,0.88975,0.89525,0.886,0.88425,0.40875,0.4035,0.4285,0.49125,0.49225,0.53475,0.53225,0.53625,0.5675,0.544,0.517,0.521,0.48775,0.52475,0.5135,0.532,0.509,0.49025,0.55075,0.53075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,0.288,0.31975,0.3305,0.32875,0.321,0.31475,0.29725,0.3155,0.32025,0.3095,0.33875,0.36775,0.36175,0.34125,0.3325,0.32075,0.29175,0.2985,0.29425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
400, 0.1405,0.15225,0.13425,0.1405,0.1145,0.1665,0.182,0.19325,0.1955,0.1865,0.222,0.21775,0.21875,0.2185,0.20475,0.1825,0.203,0.21725,0.216,0.2105,0.34625,0.3105,0.2975,0.29375,0.30825,0.292,0.28875,0.3055,0.324,0.289,0.27425,0.28125,0.25075,0.2545,0.266,0.28375,0.28675,0.3105,0.27525,0.3005,0.099,0.08925,0.09075,0.10875,0.09675,0.078,0.08625,0.12225,0.1095,0.11,0.13225,0.16875,0.14975,0.17225,0.158,0.16825,0.16025,0.1685,0.15825,0.1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93225,0.93125,0.94575,0.9165,0.9215,0.89925,0.89075,0.89075,0.87825,0.883,0.8765,0.8855,0.89675,0.886,0.914,0.9,0.89725,0.87825,0.89475,0.8825,0.481,0.48225,0.47525,0.461,0.46425,0.48275,0.5645,0.54925,0.561,0.56275,0.57025,0.558,0.579,0.6035,0.5765,0.578,0.5995,0.56375,0.5335,0.54475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3325,0.33575,0.36075,0.3265,0.3505,0.31925,0.31725,0.34025,0.289,0.312,0.32,0.33825,0.3635,0.36325,0.3435,0.3675,0.355,0.35725,0.3505,0.35825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500, 0.164,0.163,0.184,0.17,0.17825,0.19575,0.19025,0.19475,0.208,0.191,0.194,0.20075,0.2135,0.1785,0.20125,0.174,0.1735,0.2205,0.209,0.199,0.37825,0.39925,0.388,0.3595,0.34475,0.3115,0.297,0.2855,0.33175,0.3485,0.3405,0.304,0.3165,0.32125,0.3015,0.2985,0.29625,0.25425,0.23925,0.22575,0.07425,0.0905,0.087,0.09075,0.099,0.12475,0.13375,0.16,0.17025,0.11725,0.10725,0.12125,0.138,0.14175,0.141,0.18125,0.20425,0.20375,0.204,0.19425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9545,0.9555,0.934,0.9495,0.93625,0.944,0.922,0.9115,0.9125,0.91375,0.906,0.9145,0.90475,0.88275,0.9105,0.89925,0.89425,0.8895,0.88175,0.8795,0.47775,0.47525,0.481,0.4875,0.46825,0.4835,0.508,0.5165,0.53175,0.548,0.59925,0.57975,0.55675,0.587,0.5855,0.55675,0.5735,0.6115,0.611,0.60925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333,0.316,0.3405,0.321,0.333,0.31175,0.2995,0.332,0.296,0.3165,0.33875,0.31475,0.3225,0.30375,0.33025,0.31225,0.34525,0.357,0.35,0.36625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
600, 0.16575,0.17075,0.21825,0.19975,0.217,0.25275,0.248,0.23225,0.23275,0.2415,0.2245,0.2145,0.235,0.197,0.22825,0.24025,0.249,0.224,0.226,0.22175,0.43025,0.44225,0.43,0.3955,0.37,0.36875,0.3535,0.35425,0.318,0.32025,0.31825,0.32475,0.3105,0.29725,0.3055,0.27875,0.25575,0.27175,0.26925,0.25125,0.0835,0.099,0.08725,0.1175,0.13,0.135,0.12125,0.1325,0.103,0.11225,0.092,0.1145,0.14225,0.14,0.12275,0.13025,0.11975,0.1405,0.118,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97475,0.9695,0.9555,0.962,0.95175,0.95525,0.94425,0.92675,0.90575,0.89,0.898,0.9035,0.8915,0.9,0.875,0.8625,0.875,0.857,0.87475,0.894,0.458,0.4655,0.487,0.501,0.5015,0.50725,0.57025,0.5965,0.6125,0.60725,0.5955,0.58,0.5885,0.61175,0.62875,0.59525,0.5665,0.57175,0.57975,0.5685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.28975,0.25925,0.29475,0.3525,0.35725,0.35875,0.379,0.3745,0.4095,0.41525,0.3775,0.373,0.37475,0.3985,0.39325,0.39875,0.4,0.38125,0.34125,0.364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
700, 0.163,0.22025,0.191,0.171,0.17925,0.21125,0.1895,0.228,0.23875,0.231,0.21975,0.2195,0.25725,0.19275,0.18425,0.1755,0.16125,0.176,0.171,0.181,0.48575,0.44725,0.4435,0.3985,0.35575,0.31575,0.33575,0.29525,0.26325,0.2755,0.284,0.30475,0.3335,0.29075,0.29775,0.2845,0.27175,0.26675,0.25625,0.25375,0.13575,0.13675,0.14225,0.1175,0.096,0.1345,0.1415,0.136,0.14075,0.14025,0.13175,0.13775,0.15275,0.118,0.12175,0.14475,0.1505,0.1565,0.1695,0.1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9535,0.94525,0.9485,0.947,0.94925,0.9295,0.91725,0.90775,0.88425,0.86125,0.85475,0.86725,0.86075,0.8765,0.88325,0.874,0.854,0.83775,0.8155,0.79025,0.47725,0.47325,0.47875,0.48,0.5475,0.591,0.6115,0.5705,0.548,0.58075,0.576,0.6105,0.58475,0.6225,0.59275,0.584,0.52975,0.54325,0.5705,0.56975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27625,0.2995,0.28025,0.3275,0.40675,0.40825,0.36725,0.3645,0.35925,0.412,0.3735,0.3625,0.3625,0.36475,0.37975,0.41925,0.4015,0.406,0.39675,0.421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
800, 0.1595,0.15025,0.18375,0.19275,0.201,0.19275,0.19975,0.23125,0.19975,0.215,0.21725,0.199,0.19575,0.18375,0.18525,0.16,0.135,0.16225,0.177,0.194,0.492,0.4915,0.445,0.38125,0.3905,0.36525,0.33325,0.29425,0.2935,0.32775,0.29125,0.27925,0.29675,0.27575,0.27025,0.2405,0.22825,0.20525,0.231,0.23925,0.16175,0.185,0.15675,0.1285,0.14225,0.1595,0.1555,0.16725,0.15825,0.1635,0.13875,0.125,0.123,0.1425,0.16075,0.176,0.178,0.18525,0.19625,0.1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94575,0.9555,0.94625,0.96225,0.95,0.93475,0.92925,0.90875,0.92,0.9055,0.90125,0.9045,0.88175,0.85525,0.8725,0.858,0.8615,0.841,0.81675,0.83625,0.52625,0.5475,0.549,0.56575,0.56875,0.55625,0.5595,0.58975,0.576,0.55525,0.59775,0.596,0.584,0.578,0.5405,0.5745,0.54725,0.55,0.54975,0.58725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34875,0.35425,0.33675,0.35325,0.35675,0.365,0.3765,0.37475,0.3575,0.386,0.3725,0.3775,0.3945,0.407,0.4065,0.40225,0.34725,0.38025,0.4345,0.398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
900, 0.22125,0.2225,0.1945,0.21125,0.18875,0.2055,0.2435,0.2475,0.2205,0.24975,0.2085,0.24,0.222,0.2205,0.22625,0.20975,0.19275,0.162,0.14725,0.1585,0.43975,0.45475,0.3855,0.394,0.37525,0.3675,0.37575,0.33325,0.306,0.301,0.287,0.2675,0.274,0.2775,0.223,0.22375,0.2305,0.20325,0.22225,0.2075,0.17875,0.18325,0.1835,0.14725,0.15075,0.177,0.16475,0.1945,0.1635,0.1535,0.134,0.118,0.09425,0.10175,0.1115,0.11025,0.1205,0.126,0.152,0.18875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95975,0.96175,0.9605,0.9615,0.9555,0.94575,0.94175,0.94075,0.93325,0.91075,0.8915,0.882,0.90775,0.8995,0.8855,0.87525,0.87325,0.87675,0.86775,0.87225,0.55,0.585,0.58475,0.536,0.5365,0.568,0.58475,0.60775,0.57875,0.6205,0.6455,0.608,0.57375,0.52325,0.53825,0.537,0.49875,0.5,0.56025,0.5355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.36725,0.364,0.361,0.3415,0.31475,0.29175,0.32825,0.30425,0.3135,0.318,0.32325,0.363,0.396,0.405,0.403,0.422,0.38275,0.39875,0.41625,0.373,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,0.999998,
