0	0	-0.0160229
0	1	-0.0028802
0	2	0.0212207
0	3	-0.00505689
0	4	0.00596845
0	5	-0.00696989
0	6	-0.00281522
0	7	-0.0105055
0	8	-0.00178545
0	9	0.0188468
10	0	-0.0128547
10	1	-0.0146447
10	2	-0.0096203
10	3	-0.00910629
10	4	0.0174361
10	5	-0.00779817
10	6	0.014956
10	7	-0.00754245
10	8	0.0190896
10	9	0.0100849
20	0	0.0177454
20	1	0.00114591
20	2	-0.0158961
20	3	-0.00606891
20	4	0.0105869
20	5	0.0143906
20	6	-0.0154018
20	7	-0.00508072
20	8	0.00686661
20	9	-0.00828787
30	0	-0.0160215
30	1	0.000727165
30	2	0.001642
30	3	0.0125931
30	4	0.00358138
30	5	0.00488686
30	6	-0.00321661
30	7	0.00802448
30	8	-0.00197911
30	9	-0.0102378
40	0	0.00327156
40	1	-0.00521357
40	2	-0.0247326
40	3	0.0144547
40	4	-0.00385516
40	5	0.00185065
40	6	0.00127203
40	7	0.00583106
40	8	0.00237532
40	9	0.00474599
50	0	0.0124051
50	1	0.00787199
50	2	-0.00752685
50	3	0.0202205
50	4	-0.000323098
50	5	0.0114974
50	6	-0.0187493
50	7	-0.00664679
50	8	-0.00131743
50	9	-0.0174315
60	0	0.00491816
60	1	-0.00259802
60	2	-0.0163761
60	3	-0.00026634
60	4	0.00565666
60	5	0.0126325
60	6	-0.000561112
60	7	-0.00309956
60	8	-0.00286348
60	9	0.00255733
70	0	-0.00496872
70	1	-0.00689752
70	2	0.0198455
70	3	-0.00784061
70	4	0.00269368
70	5	0.011114
70	6	0.00725838
70	7	-0.0179597
70	8	0.0159396
70	9	-0.0191846
80	0	0.00534896
80	1	0.0157157
80	2	-0.0113966
80	3	-0.00789031
80	4	-0.00913773
80	5	-0.00521824
80	6	0.00646165
80	7	0.00715887
80	8	0.00642672
80	9	-0.00746897
90	0	-0.00233109
90	1	-0.00206002
90	2	0.00123024
90	3	-0.00250427
90	4	0.00261372
90	5	-0.00593732
90	6	-0.00116459
90	7	-0.00724317
90	8	0.0200065
90	9	-0.00260997
100	0	0.00448593
100	1	-0.0174955
100	2	-0.00912397
100	3	-0.00199561
100	4	0.0167789
100	5	0.00951998
100	6	-0.00995966
100	7	-0.00177371
100	8	0.00134303
100	9	0.00822064
110	0	0.00441348
110	1	0.0101565
110	2	-0.0161661
110	3	0.0107036
110	4	-0.00132158
110	5	-0.00897831
110	6	0.000267055
110	7	0.00637345
110	8	-0.00740824
110	9	0.0019602
120	0	-0.0157104
120	1	0.0114446
120	2	0.00412296
120	3	-0.000931717
120	4	0.000167002
120	5	-0.0108333
120	6	0.00879842
120	7	0.00151901
120	8	-0.00745421
120	9	0.00887761
130	0	-0.0104755
130	1	0.00397883
130	2	0.0012114
130	3	0.00731221
130	4	-0.0162612
130	5	0.00914838
130	6	0.00354885
130	7	-0.01223
130	8	0.0216718
130	9	-0.00790481
140	0	0.000557505
140	1	-0.00260686
140	2	0.015028
140	3	0.0229228
140	4	-0.00674028
140	5	-0.00154213
140	6	0.0023382
140	7	0.00967659
140	8	-0.0202247
140	9	-0.0194091
150	0	-0.00812707
150	1	0.00253086
150	2	-0.000768843
150	3	-0.00394831
150	4	0.0140519
150	5	0.0026006
150	6	-0.00190423
150	7	0.00270749
150	8	-0.00843168
150	9	0.0012893
160	0	0.00198787
160	1	-0.00362092
160	2	0.00340709
160	3	-0.002159
160	4	0.0161804
160	5	-0.010068
160	6	0.0137835
160	7	-0.0192178
160	8	-0.00114013
160	9	0.000846944
170	0	0.00621299
170	1	0.00489937
170	2	-0.00703399
170	3	0.00566086
170	4	-0.00604071
170	5	0.00234787
170	6	0.00520311
170	7	0.000853036
170	8	-0.0123517
170	9	0.000249141
180	0	-0.00322314
180	1	-0.00665541
180	2	0.0156524
180	3	-0.0100132
180	4	0.00596731
180	5	-0.00444634
180	6	-0.00595439
180	7	-0.00569809
180	8	0.00890369
180	9	0.00546715
190	0	0.00900697
190	1	-0.00833711
190	2	0.0152059
190	3	-0.00538018
190	4	0.00636608
190	5	-0.00746588
190	6	0.00086456
190	7	-0.00622623
190	8	-0.00696976
190	9	0.00293567
200	0	0.006212
200	1	-0.00414053
200	2	-0.0094971
200	3	-0.00195687
200	4	-0.0107232
200	5	0.0201686
200	6	0.00645195
200	7	0.00331088
200	8	-0.00220068
200	9	-0.00762506
210	0	-0.00736424
210	1	-0.00432159
210	2	0.00558063
210	3	-0.0030851
210	4	0.0151062
210	5	0.0151247
210	6	0.00145158
210	7	-0.0101327
210	8	0.00101425
210	9	-0.0133737
220	0	-0.00709826
220	1	0.00196343
220	2	0.000556423
220	3	0.00253282
220	4	0.00498295
220	5	-0.00584335
220	6	-0.0022562
220	7	0.00850526
220	8	0.0109934
220	9	-0.0143364
230	0	0.015507
230	1	-0.0128877
230	2	0.00273727
230	3	-0.00149602
230	4	0.00756831
230	5	0.00165185
230	6	-0.00475055
230	7	-0.00457373
230	8	-0.0073407
230	9	0.00358435
240	0	0.0127403
240	1	-0.0214205
240	2	0.00112683
240	3	-0.0112458
240	4	0.000952878
240	5	0.000565512
240	6	0.00548246
240	7	-0.00790008
240	8	0.00996533
240	9	0.00973315
250	0	0.00744803
250	1	0.0139689
250	2	0.00800333
250	3	-0.00777065
250	4	-0.00504895
250	5	-0.00109139
250	6	0.000929534
250	7	-0.0167929
250	8	0.00915912
250	9	-0.00880501
260	0	-0.000180313
260	1	0.00178234
260	2	0.00565858
260	3	-0.000585416
260	4	-0.00954732
260	5	-0.0110967
260	6	-0.00344423
260	7	-0.00338537
260	8	0.0156154
260	9	0.00518309
270	0	0.00275287
270	1	-0.00182153
270	2	0.0153744
270	3	-0.000995934
270	4	0.00880594
270	5	0.0015386
270	6	-0.00186974
270	7	-0.0151083
270	8	-0.00806883
270	9	-0.000607509
280	0	-0.00364447
280	1	-0.00549936
280	2	0.0182526
280	3	0.00258056
280	4	0.00657108
280	5	0.0122069
280	6	-0.00261756
280	7	0.00182097
280	8	-0.0158176
280	9	-0.0138532
290	0	-0.00481449
290	1	0.0035032
290	2	-0.00267333
290	3	-0.0162508
290	4	0.00201416
290	5	0.00471123
290	6	0.00231433
290	7	0.00412929
290	8	0.00619282
290	9	0.000873618
300	0	-0.000208706
300	1	-0.000157913
300	2	-0.00291422
300	3	0.00857539
300	4	-0.00533995
300	5	-0.00873751
300	6	0.00473277
300	7	0.00279151
300	8	-0.001287
300	9	0.00254563
310	0	-0.0167814
310	1	-0.0108337
310	2	0.0127083
310	3	0.00392383
310	4	-0.00217077
310	5	0.0157308
