0	0	-0.0492419	1
0	1	-0.00247323	0
0	2	0.0573419	1
0	3	0.0107871	0
0	4	0.0168349	0
0	5	-0.0489535	1
0	6	-0.0219728	0
0	7	0.0376775	1
8	0	-0.144388	0
8	1	-0.00458009	1
8	2	-0.0918281	0
8	3	0.0465096	0
8	4	0.241257	0
8	5	-0.0652807	0
8	6	0.08369	0
8	7	-0.0653799	0
16	0	-0.142815	1
16	1	0.10942	0
16	2	0.0113612	1
16	3	0.00950784	0
16	4	-0.0752568	1
16	5	0.058541	0
16	6	0.193752	1
16	7	-0.16451	0
24	0	-0.0337366	0
24	1	0.0318839	0
24	2	-0.19488	0
24	3	0.0347602	0
24	4	0.15994	0
24	5	-0.0148098	0
24	6	-0.0349738	1
24	7	0.0518163	1
32	0	-0.0986741	0
32	1	0.0150204	1
32	2	-0.0966153	0
32	3	-0.0167438	0
32	4	0.0608109	1
32	5	0.0185319	1
32	6	0.00113066	1
32	7	0.116539	0
40	0	-0.214683	1
40	1	-0.00190514	0
40	2	-0.0522632	1
40	3	0.183272	1
40	4	0.179199	1
40	5	-0.0383378	1
40	6	-0.0447531	0
40	7	-0.010529	0
48	0	-0.0286932	1
48	1	-0.0205952	0
48	2	-0.0403552	1
48	3	-0.0353282	1
48	4	-0.0350818	0
48	5	0.112343	0
48	6	-0.0587592	0
48	7	0.106469	0
56	0	0.00446367	1
56	1	0.0987879	1
56	2	-0.103399	0
56	3	-0.1773	0
56	4	0.0784455	1
56	5	-0.0262406	0
56	6	0.0448664	0
56	7	0.080376	0
64	0	0.0369406	1
64	1	0.108365	0
64	2	-0.0572574	1
64	3	-0.0270383	0
64	4	-0.114227	0
64	5	0.05565	1
64	6	-0.0138489	1
64	7	0.0114162	0
72	0	-0.0953109	1
72	1	0.0895887	1
72	2	-0.0370938	1
72	3	-0.0691958	1
72	4	0.112404	0
72	5	-0.0308585	1
72	6	-0.022495	0
72	7	0.0529615	1
