0	0	-0.0839205	0.5
0	1	0.192254	0.5
0	2	-0.155643	0.5
0	3	0.0035256	0.5
0	4	-0.0636115	0.5
0	5	0.0966991	0.5
0	6	0.0598448	0.5
0	7	0.0508514	0.5
1	0	0.00232134	0.5
1	1	0.181735	0.5
1	2	-0.0952815	0.5
1	3	0.0489482	0.5
1	4	0.131904	0.5
1	5	-0.203951	0.5
1	6	-0.0586853	0.5
1	7	0.0930085	0.5
2	0	0.208904	0.5
2	1	-0.192109	0.5
2	2	-0.129788	0.5
2	3	-0.190797	0.5
2	4	0.130252	0.5
2	5	0.0701025	0.5
2	6	0.0703628	0.5
2	7	0.133072	0.5
3	0	-0.0538693	0.5
3	1	0.0935	0.5
3	2	-0.122735	0.5
3	3	0.0217048	0.5
3	4	0.05545	0.5
3	5	0.036553	0.5
3	6	0.0346725	0.5
3	7	0.0347242	0.5
4	0	0.294298	0.5
4	1	-0.0946421	0.5
4	2	-0.103556	0.5
4	3	0.071418	0.5
4	4	-0.0125269	0.5
4	5	0.145148	0.5
4	6	-0.0610451	0.5
4	7	-0.139094	0.5
