gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.904837, d0W0.97531, d0W1, d0W0.97531, d0W1, d1W1, d1W0.904837, d1W0.97531, d1W1, d1W0.97531, d1W1, d2W1, d2W0.904837, d2W0.97531, d2W1, d2W0.97531, d2W1, d3W1, d3W0.904837, d3W0.97531, d3W1, d3W0.97531, d3W1, d4W1, d4W0.904837, d4W0.97531, d4W1, d4W0.97531, d4W1, d5W1, d5W0.904837, d5W0.97531, d5W1, d5W0.97531, d5W1, d6W1, d6W0.904837, d6W0.97531, d6W1, d6W0.97531, d6W1, d7W1, d7W0.904837, d7W0.97531, d7W1, d7W0.97531, d7W1, d8W1, d8W0.904837, d8W0.97531, d8W1, d8W0.97531, d8W1, d9W1, d9W0.904837, d9W0.97531, d9W1, d9W0.97531, d9W1, d10W1, d10W0.904837, d10W0.97531, d10W1, d10W0.97531, d10W1, d11W1, d11W0.904837, d11W0.97531, d11W1, d11W0.97531, d11W1, d12W1, d12W0.904837, d12W0.97531, d12W1, d12W0.97531, d12W1, d13W1, d13W0.904837, d13W0.97531, d13W1, d13W0.97531, d13W1, d14W1, d14W0.904837, d14W0.97531, d14W1, d14W0.97531, d14W1, d15W1, d15W0.904837, d15W0.97531, d15W1, d15W0.97531, d15W1, d16W1, d16W0.904837, d16W0.97531, d16W1, d16W0.97531, d16W1, d17W1, d17W0.904837, d17W0.97531, d17W1, d17W0.97531, d17W1, d18W1, d18W0.904837, d18W0.97531, d18W1, d18W0.97531, d18W1, d19W1, d19W0.904837, d19W0.97531, d19W1, d19W0.97531, d19W1, 
0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
100, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
200, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
300, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
400, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
500, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
600, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
700, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
800, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
900, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
