gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.367879, d0W0.374494, d0W1, d0W0.374494, d0W0.367879, d1W1, d1W0.367879, d1W0.374494, d1W1, d1W0.374494, d1W0.367879, d2W1, d2W0.367879, d2W0.374494, d2W1, d2W0.374494, d2W0.367879, d3W1, d3W0.367879, d3W0.374494, d3W1, d3W0.374494, d3W0.367879, d4W1, d4W0.367879, d4W0.374494, d4W1, d4W0.374494, d4W0.367879, d5W1, d5W0.367879, d5W0.374494, d5W1, d5W0.374494, d5W0.367879, d6W1, d6W0.367879, d6W0.374494, d6W1, d6W0.374494, d6W0.367879, d7W1, d7W0.367879, d7W0.374494, d7W1, d7W0.374494, d7W0.367879, 
800, 1,1,0.9975,0.89,0.105,0.005,0,0,1,1,0.9975,0.8925,0.1075,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,150,28,22,150,22,28,159,22,19,159,19,22,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,
810, 1,1,0.995,0.8875,0.0675,0.005,0,0,1,1,0.995,0.8925,0.07,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,170,18,12,170,12,18,164,24,12,164,12,24,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,
820, 1,1,0.985,0.8325,0.07,0.005,0,0,1,1,0.985,0.8425,0.0675,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,167,17,16,167,16,17,176,10,14,176,14,10,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,
830, 1,1,0.99,0.9125,0.115,0,0,0,1,1,0.985,0.915,0.12,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,3,3,194,3,3,163,15,22,163,22,15,166,17,17,166,17,17,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,
840, 1,1,0.9975,0.8675,0.1225,0.005,0,0,1,1,0.9975,0.8875,0.12,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,1,4,195,4,1,170,19,11,170,11,19,158,24,18,158,18,24,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
850, 1,1,0.9975,0.8575,0.1525,0.015,0,0,1,1,0.9975,0.845,0.175,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,171,23,6,171,6,23,156,32,12,156,12,32,191,2,7,191,7,2,200,0,0,200,0,0,200,0,0,200,0,0,
860, 1,1,0.995,0.8725,0.1225,0.0025,0,0,1,1,0.9925,0.865,0.135,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,3,0,197,0,3,163,29,8,163,8,29,168,16,16,168,16,16,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,
870, 1,1,0.9925,0.8625,0.0775,0.005,0,0,1,1,0.9875,0.86,0.075,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,162,15,23,162,23,15,174,10,16,174,16,10,198,1,1,198,1,1,199,0,1,199,1,0,200,0,0,200,0,0,
880, 1,1,0.99,0.82,0.11,0,0,0,1,1,0.99,0.825,0.11,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,146,36,18,146,18,36,172,17,11,172,11,17,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,1,0.9925,0.8475,0.1325,0.005,0,0,1,1,0.9925,0.8525,0.1425,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,179,12,9,179,9,12,164,22,14,164,14,22,194,5,1,194,1,5,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,0.9975,0.8725,0.0925,0,0,0,1,1,1,0.88,0.1,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,167,24,9,167,9,24,170,20,10,170,10,20,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,0.995,0.8775,0.115,0,0,0,1,1,1,0.885,0.095,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,172,16,12,172,12,16,156,24,20,156,20,24,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,
920, 1,1,0.9975,0.895,0.12,0.005,0,0,1,1,0.9975,0.8925,0.1325,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,187,7,6,187,6,7,163,21,16,163,16,21,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,
930, 1,1,0.99,0.8925,0.1,0.0075,0.0025,0,1,1,0.9925,0.9125,0.1075,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,170,15,15,170,15,15,161,26,13,161,13,26,195,4,1,195,1,4,200,0,0,200,0,0,200,0,0,200,0,0,
940, 1,1,0.9975,0.86,0.0875,0.005,0,0,1,1,0.9975,0.87,0.08,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,167,17,16,167,16,17,166,20,14,166,14,20,195,3,2,195,2,3,200,0,0,200,0,0,200,0,0,200,0,0,
950, 1,1,1,0.8925,0.13,0.01,0,0,1,1,1,0.885,0.115,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,176,11,13,176,13,11,177,17,6,177,6,17,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,
960, 1,1,1,0.905,0.185,0.0175,0,0,1,1,1,0.9025,0.18,0.0175,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,3,2,195,2,3,169,17,14,169,14,17,167,25,8,167,8,25,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,
970, 1,1,0.9925,0.8375,0.12,0,0,0,1,1,0.99,0.85,0.135,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,2,1,197,1,2,154,35,11,154,11,35,180,11,9,180,9,11,195,1,4,195,4,1,199,0,1,199,1,0,200,0,0,200,0,0,
980, 1,1,0.99,0.895,0.1025,0.005,0,0,1,1,0.99,0.885,0.1,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,2,1,197,1,2,161,21,18,161,18,21,180,7,13,180,13,7,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
990, 1,1,1,0.8775,0.1475,0.005,0,0,1,1,0.995,0.875,0.1375,0.005,0.0025,0,200,0,0,200,0,0,200,0,0,200,0,0,194,5,1,194,1,5,164,27,9,164,9,27,163,29,8,163,8,29,197,1,2,197,2,1,199,0,1,199,1,0,200,0,0,200,0,0,
