gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W0.386878, d0W1, d0W0.374494, d0W0.390417, d0W1, d0W0.369363, d0W0.378684, d0W0.3946, d0W1, d0W0.367879, d0W0.374494, d0W0.383812, d0W0.399715, d0W1, d0W0.369363, d0W0.374494, d0W0.381106, d0W0.390417, d0W0.4063, d0W1, d0W0.374494, d0W0.378684, d0W0.383812, d0W0.390417, d0W0.399715, d0W0.415561, d0W1, d0W0.386878, d0W0.390417, d0W0.3946, d0W0.399715, d0W0.4063, d0W0.415561, d0W0.431324, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d1W1, d1W0.386878, d1W1, d1W0.374494, d1W0.390417, d1W1, d1W0.369363, d1W0.378684, d1W0.3946, d1W1, d1W0.367879, d1W0.374494, d1W0.383812, d1W0.399715, d1W1, d1W0.369363, d1W0.374494, d1W0.381106, d1W0.390417, d1W0.4063, d1W1, d1W0.374494, d1W0.378684, d1W0.383812, d1W0.390417, d1W0.399715, d1W0.415561, d1W1, d1W0.386878, d1W0.390417, d1W0.3946, d1W0.399715, d1W0.4063, d1W0.415561, d1W0.431324, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d2W1, d2W0.386878, d2W1, d2W0.374494, d2W0.390417, d2W1, d2W0.369363, d2W0.378684, d2W0.3946, d2W1, d2W0.367879, d2W0.374494, d2W0.383812, d2W0.399715, d2W1, d2W0.369363, d2W0.374494, d2W0.381106, d2W0.390417, d2W0.4063, d2W1, d2W0.374494, d2W0.378684, d2W0.383812, d2W0.390417, d2W0.399715, d2W0.415561, d2W1, d2W0.386878, d2W0.390417, d2W0.3946, d2W0.399715, d2W0.4063, d2W0.415561, d2W0.431324, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d3W1, d3W0.386878, d3W1, d3W0.374494, d3W0.390417, d3W1, d3W0.369363, d3W0.378684, d3W0.3946, d3W1, d3W0.367879, d3W0.374494, d3W0.383812, d3W0.399715, d3W1, d3W0.369363, d3W0.374494, d3W0.381106, d3W0.390417, d3W0.4063, d3W1, d3W0.374494, d3W0.378684, d3W0.383812, d3W0.390417, d3W0.399715, d3W0.415561, d3W1, d3W0.386878, d3W0.390417, d3W0.3946, d3W0.399715, d3W0.4063, d3W0.415561, d3W0.431324, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d4W1, d4W0.386878, d4W1, d4W0.374494, d4W0.390417, d4W1, d4W0.369363, d4W0.378684, d4W0.3946, d4W1, d4W0.367879, d4W0.374494, d4W0.383812, d4W0.399715, d4W1, d4W0.369363, d4W0.374494, d4W0.381106, d4W0.390417, d4W0.4063, d4W1, d4W0.374494, d4W0.378684, d4W0.383812, d4W0.390417, d4W0.399715, d4W0.415561, d4W1, d4W0.386878, d4W0.390417, d4W0.3946, d4W0.399715, d4W0.4063, d4W0.415561, d4W0.431324, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d5W1, d5W0.386878, d5W1, d5W0.374494, d5W0.390417, d5W1, d5W0.369363, d5W0.378684, d5W0.3946, d5W1, d5W0.367879, d5W0.374494, d5W0.383812, d5W0.399715, d5W1, d5W0.369363, d5W0.374494, d5W0.381106, d5W0.390417, d5W0.4063, d5W1, d5W0.374494, d5W0.378684, d5W0.383812, d5W0.390417, d5W0.399715, d5W0.415561, d5W1, d5W0.386878, d5W0.390417, d5W0.3946, d5W0.399715, d5W0.4063, d5W0.415561, d5W0.431324, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d6W1, d6W0.386878, d6W1, d6W0.374494, d6W0.390417, d6W1, d6W0.369363, d6W0.378684, d6W0.3946, d6W1, d6W0.367879, d6W0.374494, d6W0.383812, d6W0.399715, d6W1, d6W0.369363, d6W0.374494, d6W0.381106, d6W0.390417, d6W0.4063, d6W1, d6W0.374494, d6W0.378684, d6W0.383812, d6W0.390417, d6W0.399715, d6W0.415561, d6W1, d6W0.386878, d6W0.390417, d6W0.3946, d6W0.399715, d6W0.4063, d6W0.415561, d6W0.431324, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d7W1, d7W0.386878, d7W1, d7W0.374494, d7W0.390417, d7W1, d7W0.369363, d7W0.378684, d7W0.3946, d7W1, d7W0.367879, d7W0.374494, d7W0.383812, d7W0.399715, d7W1, d7W0.369363, d7W0.374494, d7W0.381106, d7W0.390417, d7W0.4063, d7W1, d7W0.374494, d7W0.378684, d7W0.383812, d7W0.390417, d7W0.399715, d7W0.415561, d7W1, d7W0.386878, d7W0.390417, d7W0.3946, d7W0.399715, d7W0.4063, d7W0.415561, d7W0.431324, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d8W1, d8W0.386878, d8W1, d8W0.374494, d8W0.390417, d8W1, d8W0.369363, d8W0.378684, d8W0.3946, d8W1, d8W0.367879, d8W0.374494, d8W0.383812, d8W0.399715, d8W1, d8W0.369363, d8W0.374494, d8W0.381106, d8W0.390417, d8W0.4063, d8W1, d8W0.374494, d8W0.378684, d8W0.383812, d8W0.390417, d8W0.399715, d8W0.415561, d8W1, d8W0.386878, d8W0.390417, d8W0.3946, d8W0.399715, d8W0.4063, d8W0.415561, d8W0.431324, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d9W1, d9W0.386878, d9W1, d9W0.374494, d9W0.390417, d9W1, d9W0.369363, d9W0.378684, d9W0.3946, d9W1, d9W0.367879, d9W0.374494, d9W0.383812, d9W0.399715, d9W1, d9W0.369363, d9W0.374494, d9W0.381106, d9W0.390417, d9W0.4063, d9W1, d9W0.374494, d9W0.378684, d9W0.383812, d9W0.390417, d9W0.399715, d9W0.415561, d9W1, d9W0.386878, d9W0.390417, d9W0.3946, d9W0.399715, d9W0.4063, d9W0.415561, d9W0.431324, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d10W1, d10W0.386878, d10W1, d10W0.374494, d10W0.390417, d10W1, d10W0.369363, d10W0.378684, d10W0.3946, d10W1, d10W0.367879, d10W0.374494, d10W0.383812, d10W0.399715, d10W1, d10W0.369363, d10W0.374494, d10W0.381106, d10W0.390417, d10W0.4063, d10W1, d10W0.374494, d10W0.378684, d10W0.383812, d10W0.390417, d10W0.399715, d10W0.415561, d10W1, d10W0.386878, d10W0.390417, d10W0.3946, d10W0.399715, d10W0.4063, d10W0.415561, d10W0.431324, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d11W1, d11W0.386878, d11W1, d11W0.374494, d11W0.390417, d11W1, d11W0.369363, d11W0.378684, d11W0.3946, d11W1, d11W0.367879, d11W0.374494, d11W0.383812, d11W0.399715, d11W1, d11W0.369363, d11W0.374494, d11W0.381106, d11W0.390417, d11W0.4063, d11W1, d11W0.374494, d11W0.378684, d11W0.383812, d11W0.390417, d11W0.399715, d11W0.415561, d11W1, d11W0.386878, d11W0.390417, d11W0.3946, d11W0.399715, d11W0.4063, d11W0.415561, d11W0.431324, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d12W1, d12W0.386878, d12W1, d12W0.374494, d12W0.390417, d12W1, d12W0.369363, d12W0.378684, d12W0.3946, d12W1, d12W0.367879, d12W0.374494, d12W0.383812, d12W0.399715, d12W1, d12W0.369363, d12W0.374494, d12W0.381106, d12W0.390417, d12W0.4063, d12W1, d12W0.374494, d12W0.378684, d12W0.383812, d12W0.390417, d12W0.399715, d12W0.415561, d12W1, d12W0.386878, d12W0.390417, d12W0.3946, d12W0.399715, d12W0.4063, d12W0.415561, d12W0.431324, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d13W1, d13W0.386878, d13W1, d13W0.374494, d13W0.390417, d13W1, d13W0.369363, d13W0.378684, d13W0.3946, d13W1, d13W0.367879, d13W0.374494, d13W0.383812, d13W0.399715, d13W1, d13W0.369363, d13W0.374494, d13W0.381106, d13W0.390417, d13W0.4063, d13W1, d13W0.374494, d13W0.378684, d13W0.383812, d13W0.390417, d13W0.399715, d13W0.415561, d13W1, d13W0.386878, d13W0.390417, d13W0.3946, d13W0.399715, d13W0.4063, d13W0.415561, d13W0.431324, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d14W1, d14W0.386878, d14W1, d14W0.374494, d14W0.390417, d14W1, d14W0.369363, d14W0.378684, d14W0.3946, d14W1, d14W0.367879, d14W0.374494, d14W0.383812, d14W0.399715, d14W1, d14W0.369363, d14W0.374494, d14W0.381106, d14W0.390417, d14W0.4063, d14W1, d14W0.374494, d14W0.378684, d14W0.383812, d14W0.390417, d14W0.399715, d14W0.415561, d14W1, d14W0.386878, d14W0.390417, d14W0.3946, d14W0.399715, d14W0.4063, d14W0.415561, d14W0.431324, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d15W1, d15W0.386878, d15W1, d15W0.374494, d15W0.390417, d15W1, d15W0.369363, d15W0.378684, d15W0.3946, d15W1, d15W0.367879, d15W0.374494, d15W0.383812, d15W0.399715, d15W1, d15W0.369363, d15W0.374494, d15W0.381106, d15W0.390417, d15W0.4063, d15W1, d15W0.374494, d15W0.378684, d15W0.383812, d15W0.390417, d15W0.399715, d15W0.415561, d15W1, d15W0.386878, d15W0.390417, d15W0.3946, d15W0.399715, d15W0.4063, d15W0.415561, d15W0.431324, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d16W1, d16W0.386878, d16W1, d16W0.374494, d16W0.390417, d16W1, d16W0.369363, d16W0.378684, d16W0.3946, d16W1, d16W0.367879, d16W0.374494, d16W0.383812, d16W0.399715, d16W1, d16W0.369363, d16W0.374494, d16W0.381106, d16W0.390417, d16W0.4063, d16W1, d16W0.374494, d16W0.378684, d16W0.383812, d16W0.390417, d16W0.399715, d16W0.415561, d16W1, d16W0.386878, d16W0.390417, d16W0.3946, d16W0.399715, d16W0.4063, d16W0.415561, d16W0.431324, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d17W1, d17W0.386878, d17W1, d17W0.374494, d17W0.390417, d17W1, d17W0.369363, d17W0.378684, d17W0.3946, d17W1, d17W0.367879, d17W0.374494, d17W0.383812, d17W0.399715, d17W1, d17W0.369363, d17W0.374494, d17W0.381106, d17W0.390417, d17W0.4063, d17W1, d17W0.374494, d17W0.378684, d17W0.383812, d17W0.390417, d17W0.399715, d17W0.415561, d17W1, d17W0.386878, d17W0.390417, d17W0.3946, d17W0.399715, d17W0.4063, d17W0.415561, d17W0.431324, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d18W1, d18W0.386878, d18W1, d18W0.374494, d18W0.390417, d18W1, d18W0.369363, d18W0.378684, d18W0.3946, d18W1, d18W0.367879, d18W0.374494, d18W0.383812, d18W0.399715, d18W1, d18W0.369363, d18W0.374494, d18W0.381106, d18W0.390417, d18W0.4063, d18W1, d18W0.374494, d18W0.378684, d18W0.383812, d18W0.390417, d18W0.399715, d18W0.415561, d18W1, d18W0.386878, d18W0.390417, d18W0.3946, d18W0.399715, d18W0.4063, d18W0.415561, d18W0.431324, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d19W1, d19W0.386878, d19W1, d19W0.374494, d19W0.390417, d19W1, d19W0.369363, d19W0.378684, d19W0.3946, d19W1, d19W0.367879, d19W0.374494, d19W0.383812, d19W0.399715, d19W1, d19W0.369363, d19W0.374494, d19W0.381106, d19W0.390417, d19W0.4063, d19W1, d19W0.374494, d19W0.378684, d19W0.383812, d19W0.390417, d19W0.399715, d19W0.415561, d19W1, d19W0.386878, d19W0.390417, d19W0.3946, d19W0.399715, d19W0.4063, d19W0.415561, d19W0.431324, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, 
0, 1,1,1,1,1,0.9925,0.995,0.96,0.86,0.8225,0.3175,0.165,0.0175,0.01,0.025,0.015,0,0,0,0,1,1,1,1,1,1,0.985,0.9225,0.945,0.7775,0.265,0.065,0.0375,0.01,0,0,0,0,0,0,1,0.995,1,1,0.9925,0.975,0.9725,0.91,0.905,0.795,0.2875,0.105,0.08,0.05,0.005,0.015,0.04,0.0125,0.0025,0,1,1,1,1,1,1,1,0.9925,0.9425,0.8275,0.285,0.1175,0.0425,0.0475,0.015,0.0375,0.0275,0.01,0.0025,0,1,0.9975,0.995,0.9875,0.995,0.995,0.975,0.9725,0.9025,0.8075,0.26,0.04,0.0075,0.0025,0.015,0,0,0,0,0,1,1,1,1,0.995,0.9575,0.96,0.945,0.875,0.7775,0.27,0.065,0.0325,0.0075,0,0,0,0,0,0,1,1,1,1,1,0.995,0.995,0.9425,0.93,0.81,0.2475,0.0575,0.05,0.0275,0.0075,0.0025,0.015,0,0.005,0,1,1,1,1,1,0.9975,0.97,0.9175,0.875,0.8225,0.2675,0.105,0.0325,0.005,0.0075,0,0,0,0,0,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,198,2,198,0,0,198,0,0,0,198,0,0,0,0,198,0,0,0,0,0,198,0,0,0,0,0,0,198,2,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,196,2,196,0,1,196,0,0,0,196,0,0,0,1,196,0,0,0,1,0,196,0,0,0,1,1,0,196,2,1,0,1,0,0,0,196,196,196,196,196,196,196,196,196,196,185,4,185,1,6,185,0,0,2,185,0,1,0,2,185,0,1,0,6,0,185,1,0,0,6,2,0,185,4,6,2,2,0,0,0,185,185,185,185,185,185,185,185,185,185,163,3,163,0,6,163,0,1,6,163,0,0,1,8,163,0,0,0,6,3,163,0,1,1,6,8,7,163,3,6,6,8,3,7,2,163,163,163,163,163,163,163,163,163,163,142,3,142,0,9,142,0,0,9,142,0,0,4,15,142,0,0,3,9,4,142,0,0,4,9,15,6,142,3,9,9,15,4,6,5,142,142,142,142,142,142,142,142,142,142,188,2,188,1,5,188,0,0,1,188,0,1,1,2,188,0,1,0,5,0,188,1,0,1,5,2,0,188,2,5,1,2,0,0,0,188,188,188,188,188,188,188,188,188,188,196,3,196,0,0,196,0,0,0,196,0,0,0,0,196,0,0,0,0,1,196,0,0,0,0,0,0,196,3,0,0,0,1,0,0,196,196,196,196,196,196,196,196,196,196,197,0,197,0,3,197,0,0,0,197,0,0,0,0,197,0,0,0,3,0,197,0,0,0,3,0,0,197,0,3,0,0,0,0,0,197,197,197,197,197,197,197,197,197,197,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,
100, 1,1,0.9925,0.9625,0.99,0.975,0.9925,0.975,0.9325,0.7425,0.2575,0.115,0.0225,0.0275,0.0225,0.0175,0,0,0,0,1,1,0.9925,0.9975,0.9875,1,0.9525,0.9025,0.87,0.7375,0.2525,0.065,0.0125,0.0225,0.015,0.005,0.01,0.02,0,0,1,1,1,1,0.9875,0.995,0.9925,0.94,0.8875,0.7225,0.23,0.0825,0.06,0.0175,0,0,0,0,0,0,1,1,1,1,1,1,1,0.97,0.945,0.7375,0.2875,0.0875,0.0325,0.025,0.03,0.0025,0,0,0,0,1,1,1,0.98,0.98,0.9775,0.99,0.97,0.905,0.76,0.2425,0.115,0.075,0.0425,0.015,0.04,0.0025,0.0125,0.0025,0,1,1,1,1,1,0.9925,0.965,0.95,0.93,0.76,0.235,0.09,0.02,0.01,0,0,0,0,0,0,1,1,1,1,1,1,0.9975,0.9775,0.915,0.7575,0.2625,0.075,0.03,0.0125,0.005,0,0,0,0,0,1,0.99,0.965,0.99,0.9875,0.9775,0.9875,0.995,0.96,0.7825,0.255,0.1175,0.0425,0.0275,0.0225,0.0025,0,0,0,0,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,198,2,198,0,0,198,0,0,0,198,0,0,0,0,198,0,0,0,0,0,198,0,0,0,0,0,0,198,2,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,196,4,196,0,0,196,0,0,0,196,0,0,0,0,196,0,0,0,0,0,196,0,0,0,0,0,0,196,4,0,0,0,0,0,0,196,196,196,196,196,196,196,196,196,196,185,3,185,0,8,185,0,0,4,185,0,0,0,0,185,0,0,0,8,0,185,0,0,0,8,0,0,185,3,8,4,0,0,0,0,185,185,185,185,185,185,185,185,185,185,152,3,152,1,10,152,0,1,8,152,0,1,1,10,152,0,1,0,10,5,152,1,1,1,10,10,5,152,3,10,8,10,5,5,4,152,152,152,152,152,152,152,152,152,152,146,3,146,0,8,146,0,4,13,146,0,0,3,3,146,0,0,1,8,6,146,0,4,3,8,3,9,146,3,8,13,3,6,9,4,146,146,146,146,146,146,146,146,146,146,191,3,191,0,1,191,0,0,1,191,0,0,0,3,191,0,0,0,1,0,191,0,0,0,1,3,1,191,3,1,1,3,0,1,0,191,191,191,191,191,191,191,191,191,191,198,1,198,0,0,198,0,0,1,198,0,0,0,0,198,0,0,0,0,0,198,0,0,0,0,0,0,198,1,0,1,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,1,198,0,1,198,0,0,0,198,0,0,0,0,198,0,0,0,1,0,198,0,0,0,1,0,0,198,1,1,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,
