gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W1, d0W1, d0W0.998998, d0W0.999999, d0W1, d0W0.965019, d0W0.999285, d0W0.999998, d0W1, d0W0.904837, d0W0.991189, d0W0.999751, d0W0.999999, d0W1, d0W0.965019, d0W0.991189, d0W0.998998, d0W0.999964, d0W1, d0W1, d0W0.998998, d0W0.999285, d0W0.999751, d0W0.999964, d0W0.999998, d0W1, d0W1, d0W1, d0W0.999999, d0W0.999998, d0W0.999999, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d1W1, d1W1, d1W1, d1W0.998998, d1W0.999999, d1W1, d1W0.965019, d1W0.999285, d1W0.999998, d1W1, d1W0.904837, d1W0.991189, d1W0.999751, d1W0.999999, d1W1, d1W0.965019, d1W0.991189, d1W0.998998, d1W0.999964, d1W1, d1W1, d1W0.998998, d1W0.999285, d1W0.999751, d1W0.999964, d1W0.999998, d1W1, d1W1, d1W1, d1W0.999999, d1W0.999998, d1W0.999999, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d2W1, d2W1, d2W1, d2W0.998998, d2W0.999999, d2W1, d2W0.965019, d2W0.999285, d2W0.999998, d2W1, d2W0.904837, d2W0.991189, d2W0.999751, d2W0.999999, d2W1, d2W0.965019, d2W0.991189, d2W0.998998, d2W0.999964, d2W1, d2W1, d2W0.998998, d2W0.999285, d2W0.999751, d2W0.999964, d2W0.999998, d2W1, d2W1, d2W1, d2W0.999999, d2W0.999998, d2W0.999999, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d3W1, d3W1, d3W1, d3W0.998998, d3W0.999999, d3W1, d3W0.965019, d3W0.999285, d3W0.999998, d3W1, d3W0.904837, d3W0.991189, d3W0.999751, d3W0.999999, d3W1, d3W0.965019, d3W0.991189, d3W0.998998, d3W0.999964, d3W1, d3W1, d3W0.998998, d3W0.999285, d3W0.999751, d3W0.999964, d3W0.999998, d3W1, d3W1, d3W1, d3W0.999999, d3W0.999998, d3W0.999999, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d4W1, d4W1, d4W1, d4W0.998998, d4W0.999999, d4W1, d4W0.965019, d4W0.999285, d4W0.999998, d4W1, d4W0.904837, d4W0.991189, d4W0.999751, d4W0.999999, d4W1, d4W0.965019, d4W0.991189, d4W0.998998, d4W0.999964, d4W1, d4W1, d4W0.998998, d4W0.999285, d4W0.999751, d4W0.999964, d4W0.999998, d4W1, d4W1, d4W1, d4W0.999999, d4W0.999998, d4W0.999999, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d5W1, d5W1, d5W1, d5W0.998998, d5W0.999999, d5W1, d5W0.965019, d5W0.999285, d5W0.999998, d5W1, d5W0.904837, d5W0.991189, d5W0.999751, d5W0.999999, d5W1, d5W0.965019, d5W0.991189, d5W0.998998, d5W0.999964, d5W1, d5W1, d5W0.998998, d5W0.999285, d5W0.999751, d5W0.999964, d5W0.999998, d5W1, d5W1, d5W1, d5W0.999999, d5W0.999998, d5W0.999999, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d6W1, d6W1, d6W1, d6W0.998998, d6W0.999999, d6W1, d6W0.965019, d6W0.999285, d6W0.999998, d6W1, d6W0.904837, d6W0.991189, d6W0.999751, d6W0.999999, d6W1, d6W0.965019, d6W0.991189, d6W0.998998, d6W0.999964, d6W1, d6W1, d6W0.998998, d6W0.999285, d6W0.999751, d6W0.999964, d6W0.999998, d6W1, d6W1, d6W1, d6W0.999999, d6W0.999998, d6W0.999999, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d7W1, d7W1, d7W1, d7W0.998998, d7W0.999999, d7W1, d7W0.965019, d7W0.999285, d7W0.999998, d7W1, d7W0.904837, d7W0.991189, d7W0.999751, d7W0.999999, d7W1, d7W0.965019, d7W0.991189, d7W0.998998, d7W0.999964, d7W1, d7W1, d7W0.998998, d7W0.999285, d7W0.999751, d7W0.999964, d7W0.999998, d7W1, d7W1, d7W1, d7W0.999999, d7W0.999998, d7W0.999999, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d8W1, d8W1, d8W1, d8W0.998998, d8W0.999999, d8W1, d8W0.965019, d8W0.999285, d8W0.999998, d8W1, d8W0.904837, d8W0.991189, d8W0.999751, d8W0.999999, d8W1, d8W0.965019, d8W0.991189, d8W0.998998, d8W0.999964, d8W1, d8W1, d8W0.998998, d8W0.999285, d8W0.999751, d8W0.999964, d8W0.999998, d8W1, d8W1, d8W1, d8W0.999999, d8W0.999998, d8W0.999999, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d9W1, d9W1, d9W1, d9W0.998998, d9W0.999999, d9W1, d9W0.965019, d9W0.999285, d9W0.999998, d9W1, d9W0.904837, d9W0.991189, d9W0.999751, d9W0.999999, d9W1, d9W0.965019, d9W0.991189, d9W0.998998, d9W0.999964, d9W1, d9W1, d9W0.998998, d9W0.999285, d9W0.999751, d9W0.999964, d9W0.999998, d9W1, d9W1, d9W1, d9W0.999999, d9W0.999998, d9W0.999999, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d10W1, d10W1, d10W1, d10W0.998998, d10W0.999999, d10W1, d10W0.965019, d10W0.999285, d10W0.999998, d10W1, d10W0.904837, d10W0.991189, d10W0.999751, d10W0.999999, d10W1, d10W0.965019, d10W0.991189, d10W0.998998, d10W0.999964, d10W1, d10W1, d10W0.998998, d10W0.999285, d10W0.999751, d10W0.999964, d10W0.999998, d10W1, d10W1, d10W1, d10W0.999999, d10W0.999998, d10W0.999999, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d11W1, d11W1, d11W1, d11W0.998998, d11W0.999999, d11W1, d11W0.965019, d11W0.999285, d11W0.999998, d11W1, d11W0.904837, d11W0.991189, d11W0.999751, d11W0.999999, d11W1, d11W0.965019, d11W0.991189, d11W0.998998, d11W0.999964, d11W1, d11W1, d11W0.998998, d11W0.999285, d11W0.999751, d11W0.999964, d11W0.999998, d11W1, d11W1, d11W1, d11W0.999999, d11W0.999998, d11W0.999999, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d12W1, d12W1, d12W1, d12W0.998998, d12W0.999999, d12W1, d12W0.965019, d12W0.999285, d12W0.999998, d12W1, d12W0.904837, d12W0.991189, d12W0.999751, d12W0.999999, d12W1, d12W0.965019, d12W0.991189, d12W0.998998, d12W0.999964, d12W1, d12W1, d12W0.998998, d12W0.999285, d12W0.999751, d12W0.999964, d12W0.999998, d12W1, d12W1, d12W1, d12W0.999999, d12W0.999998, d12W0.999999, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d13W1, d13W1, d13W1, d13W0.998998, d13W0.999999, d13W1, d13W0.965019, d13W0.999285, d13W0.999998, d13W1, d13W0.904837, d13W0.991189, d13W0.999751, d13W0.999999, d13W1, d13W0.965019, d13W0.991189, d13W0.998998, d13W0.999964, d13W1, d13W1, d13W0.998998, d13W0.999285, d13W0.999751, d13W0.999964, d13W0.999998, d13W1, d13W1, d13W1, d13W0.999999, d13W0.999998, d13W0.999999, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d14W1, d14W1, d14W1, d14W0.998998, d14W0.999999, d14W1, d14W0.965019, d14W0.999285, d14W0.999998, d14W1, d14W0.904837, d14W0.991189, d14W0.999751, d14W0.999999, d14W1, d14W0.965019, d14W0.991189, d14W0.998998, d14W0.999964, d14W1, d14W1, d14W0.998998, d14W0.999285, d14W0.999751, d14W0.999964, d14W0.999998, d14W1, d14W1, d14W1, d14W0.999999, d14W0.999998, d14W0.999999, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d15W1, d15W1, d15W1, d15W0.998998, d15W0.999999, d15W1, d15W0.965019, d15W0.999285, d15W0.999998, d15W1, d15W0.904837, d15W0.991189, d15W0.999751, d15W0.999999, d15W1, d15W0.965019, d15W0.991189, d15W0.998998, d15W0.999964, d15W1, d15W1, d15W0.998998, d15W0.999285, d15W0.999751, d15W0.999964, d15W0.999998, d15W1, d15W1, d15W1, d15W0.999999, d15W0.999998, d15W0.999999, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d16W1, d16W1, d16W1, d16W0.998998, d16W0.999999, d16W1, d16W0.965019, d16W0.999285, d16W0.999998, d16W1, d16W0.904837, d16W0.991189, d16W0.999751, d16W0.999999, d16W1, d16W0.965019, d16W0.991189, d16W0.998998, d16W0.999964, d16W1, d16W1, d16W0.998998, d16W0.999285, d16W0.999751, d16W0.999964, d16W0.999998, d16W1, d16W1, d16W1, d16W0.999999, d16W0.999998, d16W0.999999, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d17W1, d17W1, d17W1, d17W0.998998, d17W0.999999, d17W1, d17W0.965019, d17W0.999285, d17W0.999998, d17W1, d17W0.904837, d17W0.991189, d17W0.999751, d17W0.999999, d17W1, d17W0.965019, d17W0.991189, d17W0.998998, d17W0.999964, d17W1, d17W1, d17W0.998998, d17W0.999285, d17W0.999751, d17W0.999964, d17W0.999998, d17W1, d17W1, d17W1, d17W0.999999, d17W0.999998, d17W0.999999, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d18W1, d18W1, d18W1, d18W0.998998, d18W0.999999, d18W1, d18W0.965019, d18W0.999285, d18W0.999998, d18W1, d18W0.904837, d18W0.991189, d18W0.999751, d18W0.999999, d18W1, d18W0.965019, d18W0.991189, d18W0.998998, d18W0.999964, d18W1, d18W1, d18W0.998998, d18W0.999285, d18W0.999751, d18W0.999964, d18W0.999998, d18W1, d18W1, d18W1, d18W0.999999, d18W0.999998, d18W0.999999, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d19W1, d19W1, d19W1, d19W0.998998, d19W0.999999, d19W1, d19W0.965019, d19W0.999285, d19W0.999998, d19W1, d19W0.904837, d19W0.991189, d19W0.999751, d19W0.999999, d19W1, d19W0.965019, d19W0.991189, d19W0.998998, d19W0.999964, d19W1, d19W1, d19W0.998998, d19W0.999285, d19W0.999751, d19W0.999964, d19W0.999998, d19W1, d19W1, d19W1, d19W0.999999, d19W0.999998, d19W0.999999, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, 
0, 0.827,0.851,0.853,0.8435,0.8485,0.853,0.8715,0.8695,0.8615,0.8685,0.87,0.87,0.85,0.8515,0.869,0.881,0.879,0.878,0.867,0.882,0.7545,0.7245,0.7365,0.7405,0.752,0.75,0.7285,0.733,0.7565,0.735,0.7565,0.7445,0.7335,0.735,0.74,0.748,0.7545,0.7395,0.739,0.7335,0.9525,0.964,0.9645,0.9675,0.967,0.961,0.9645,0.9675,0.9665,0.962,0.9495,0.95,0.9515,0.9425,0.9315,0.931,0.921,0.9305,0.914,0.933,0.765,0.7865,0.787,0.7845,0.7855,0.7805,0.7685,0.752,0.74,0.752,0.7515,0.7595,0.7625,0.753,0.75,0.742,0.748,0.7545,0.7515,0.748,0.724,0.7235,0.7115,0.7025,0.723,0.711,0.701,0.7005,0.7035,0.7195,0.7195,0.7255,0.726,0.7285,0.713,0.728,0.733,0.7405,0.725,0.7225,0.872,0.8755,0.875,0.891,0.8845,0.866,0.851,0.871,0.844,0.848,0.845,0.838,0.8025,0.8185,0.803,0.834,0.821,0.8075,0.816,0.831,0.8185,0.825,0.781,0.7945,0.7965,0.7805,0.792,0.8,0.799,0.7775,0.7675,0.7655,0.773,0.7795,0.774,0.792,0.793,0.771,0.767,0.7335,0.5735,0.5765,0.5705,0.5855,0.5715,0.5585,0.5675,0.5615,0.5275,0.5535,0.5295,0.5215,0.538,0.517,0.538,0.5255,0.5575,0.5345,0.521,0.532,96,51,96,7,137,177,2,26,113,209,0,2,23,137,134,2,2,7,13,51,209,7,26,23,13,113,10,177,51,137,113,137,51,10,134,96,96,96,177,209,134,209,177,96,96,102,63,102,10,150,194,1,14,104,204,0,3,22,150,115,1,3,10,12,63,204,10,14,22,12,104,6,194,63,150,104,150,63,6,115,102,102,102,194,204,115,204,194,102,102,113,57,113,6,174,182,4,13,104,198,0,5,19,174,99,4,5,6,15,57,198,6,13,19,15,104,11,182,57,174,104,174,57,11,99,113,113,113,182,198,99,198,182,113,113,119,41,119,4,145,187,1,16,107,218,0,2,28,145,106,1,2,4,16,41,218,4,16,28,16,107,10,187,41,145,107,145,41,10,106,119,119,119,187,218,106,218,187,119,119,106,41,106,5,164,190,0,16,114,215,0,2,22,164,101,0,2,5,15,41,215,5,16,22,15,114,9,190,41,164,114,164,41,9,101,106,106,106,190,215,101,215,190,106,106,120,52,120,11,151,173,2,20,110,208,0,2,26,151,103,2,2,11,9,52,208,11,20,26,9,110,13,173,52,151,110,151,52,13,103,120,120,120,173,208,103,208,173,120,120,103,49,103,3,147,171,2,22,113,226,0,4,24,147,107,2,4,3,12,49,226,3,22,24,12,113,17,171,49,147,113,147,49,17,107,103,103,103,171,226,107,226,171,103,103,86,68,86,13,135,166,1,19,119,221,0,3,23,135,125,1,3,13,13,68,221,13,19,23,13,119,8,166,68,135,119,135,68,8,125,86,86,86,166,221,125,221,166,86,86,89,74,89,7,140,174,2,22,124,205,0,6,20,140,109,2,6,7,12,74,205,7,22,20,12,124,16,174,74,140,124,140,74,16,109,89,89,89,174,205,109,205,174,89,89,80,57,80,16,166,160,0,19,108,218,0,6,34,166,107,0,6,16,22,57,218,16,19,34,22,108,7,160,57,166,108,166,57,7,107,80,80,80,160,218,107,218,160,80,80,86,61,86,9,176,161,0,18,124,203,0,3,29,176,111,0,3,9,14,61,203,9,18,29,14,124,5,161,61,176,124,176,61,5,111,86,86,86,161,203,111,203,161,86,86,97,74,97,8,146,162,0,27,110,207,0,5,25,146,105,0,5,8,19,74,207,8,27,25,19,110,15,162,74,146,110,146,74,15,105,97,97,97,162,207,105,207,162,97,97,70,66,70,11,153,173,1,29,110,206,0,5,20,153,134,1,5,11,12,66,206,11,29,20,12,110,10,173,66,153,110,153,66,10,134,70,70,70,173,206,134,206,173,70,70,82,67,82,8,156,132,1,17,113,230,0,0,30,156,126,1,0,8,28,67,230,8,17,30,28,113,10,132,67,156,113,156,67,10,126,82,82,82,132,230,126,230,132,82,82,94,81,94,12,169,134,1,24,108,206,0,2,27,169,107,1,2,12,23,81,206,12,24,27,23,108,12,134,81,169,108,169,81,12,107,94,94,94,134,206,107,206,134,94,94,73,72,73,12,182,162,1,26,122,208,0,2,28,182,87,1,2,12,15,72,208,12,26,28,15,122,10,162,72,182,122,182,72,10,87,73,73,73,162,208,87,208,162,73,73,100,60,100,13,157,156,1,15,116,217,0,2,15,157,113,1,2,13,17,60,217,13,15,15,17,116,18,156,60,157,116,157,60,18,113,100,100,100,156,217,113,217,156,100,100,93,76,93,9,151,175,1,13,113,206,0,4,18,151,115,1,4,9,16,76,206,9,13,18,16,113,10,175,76,151,113,151,76,10,115,93,93,93,175,206,115,206,175,93,93,77,73,77,7,181,150,1,18,105,204,0,2,25,181,124,1,2,7,14,73,204,7,18,25,14,105,19,150,73,181,105,181,73,19,124,77,77,77,150,204,124,204,150,77,77,96,55,96,15,128,145,1,30,114,228,0,3,30,128,114,1,3,15,24,55,228,15,30,30,24,114,17,145,55,128,114,128,55,17,114,96,96,96,145,228,114,228,145,96,96,
100, 0.836,0.852,0.8505,0.868,0.8725,0.8645,0.8515,0.8435,0.8395,0.8375,0.8285,0.8545,0.851,0.8665,0.881,0.867,0.865,0.856,0.858,0.851,0.748,0.755,0.755,0.7495,0.732,0.7595,0.7455,0.7515,0.7625,0.7445,0.7475,0.7585,0.756,0.7725,0.7365,0.754,0.7565,0.7365,0.7445,0.7465,0.959,0.9615,0.9565,0.972,0.969,0.9705,0.973,0.9795,0.9575,0.9535,0.9575,0.9345,0.935,0.9225,0.9245,0.9215,0.911,0.8995,0.9085,0.9035,0.731,0.728,0.744,0.7605,0.7475,0.742,0.749,0.744,0.731,0.739,0.7355,0.7355,0.7485,0.733,0.749,0.7405,0.7455,0.7365,0.7435,0.726,0.7155,0.691,0.707,0.6885,0.674,0.6655,0.6445,0.6395,0.6595,0.6735,0.6655,0.6675,0.675,0.6655,0.67,0.6485,0.6495,0.652,0.6715,0.6505,0.91,0.9115,0.9125,0.906,0.892,0.8965,0.884,0.9,0.8865,0.867,0.863,0.8615,0.8355,0.8475,0.8505,0.8545,0.85,0.8455,0.866,0.866,0.798,0.788,0.8015,0.7975,0.7945,0.7475,0.7845,0.759,0.7575,0.7665,0.7575,0.7875,0.7685,0.7585,0.772,0.7715,0.7885,0.7755,0.7705,0.783,0.634,0.6455,0.5935,0.6025,0.6085,0.6405,0.6125,0.588,0.5835,0.574,0.569,0.5565,0.5585,0.53,0.539,0.5365,0.5405,0.5375,0.5085,0.509,103,50,103,8,133,194,0,15,118,222,0,6,17,133,116,0,6,8,11,50,222,8,15,17,11,118,7,194,50,133,118,133,50,7,116,103,103,103,194,222,116,222,194,103,103,113,49,113,5,141,170,2,16,112,226,0,2,25,141,121,2,2,5,11,49,226,5,16,25,11,112,7,170,49,141,112,141,49,7,121,113,113,113,170,226,121,226,170,113,113,126,53,126,10,137,196,1,15,104,220,0,1,18,137,100,1,1,10,13,53,220,10,15,18,13,104,6,196,53,137,104,137,53,6,100,126,126,126,196,220,100,220,196,126,126,104,46,104,11,149,188,0,25,104,224,0,5,11,149,104,0,5,11,16,46,224,11,25,11,16,104,13,188,46,149,104,149,46,13,104,104,104,104,188,224,104,224,188,104,104,107,47,107,8,152,173,0,19,96,236,0,1,20,152,114,0,1,8,16,47,236,8,19,20,16,96,11,173,47,152,96,152,47,11,114,107,107,107,173,236,114,236,173,107,107,106,53,106,10,145,178,2,17,118,203,0,1,23,145,124,2,1,10,13,53,203,10,17,23,13,118,7,178,53,145,118,145,53,7,124,106,106,106,178,203,124,203,178,106,106,110,43,110,11,155,179,2,20,114,216,0,4,26,155,101,2,4,11,12,43,216,11,20,26,12,114,7,179,43,155,114,155,43,7,101,110,110,110,179,216,101,216,179,110,110,87,55,87,7,152,178,0,25,119,229,1,3,36,152,86,0,3,7,13,55,229,7,25,36,13,119,9,178,55,152,119,152,55,9,86,87,87,87,178,229,86,229,178,87,87,94,57,94,14,148,150,0,21,122,222,0,6,25,148,116,0,6,14,9,57,222,14,21,25,9,122,16,150,57,148,122,148,57,16,116,94,94,94,150,222,116,222,150,94,94,82,63,82,13,138,147,2,23,116,212,0,10,31,138,134,2,10,13,12,63,212,13,23,31,12,116,17,147,63,138,116,138,63,17,134,82,82,82,147,212,134,212,147,82,82,85,61,85,11,165,161,1,22,104,211,0,5,27,165,108,1,5,11,23,61,211,11,22,27,23,104,16,161,61,165,104,165,61,16,108,85,85,85,161,211,108,211,161,85,85,82,65,82,5,140,166,1,17,119,239,1,5,19,140,115,1,5,5,12,65,239,5,17,19,12,119,14,166,65,140,119,140,65,14,115,82,82,82,166,239,115,239,166,82,82,66,78,66,10,151,155,3,15,105,224,0,2,30,151,128,3,2,10,17,78,224,10,15,30,17,105,16,155,78,151,105,151,78,16,128,66,66,66,155,224,128,224,155,66,66,74,66,74,12,152,150,2,27,114,210,0,9,24,152,125,2,9,12,21,66,210,12,27,24,21,114,14,150,66,152,114,152,66,14,125,74,74,74,150,210,125,210,150,74,74,81,70,81,13,165,147,4,17,108,206,0,6,24,165,130,4,6,13,15,70,206,13,17,24,15,108,14,147,70,165,108,165,70,14,130,81,81,81,147,206,130,206,147,81,81,73,74,73,4,168,151,3,18,130,196,0,1,31,168,113,3,1,4,18,74,196,4,18,31,18,130,20,151,74,168,130,168,74,20,113,73,73,73,151,196,113,196,151,73,73,62,52,62,12,154,156,3,26,96,228,0,2,29,154,135,3,2,12,22,52,228,12,26,29,22,96,23,156,52,154,96,154,52,23,135,62,62,62,156,228,135,228,156,62,62,66,84,66,7,154,136,1,20,118,220,0,4,29,154,122,1,4,7,22,84,220,7,20,29,22,118,17,136,84,154,118,154,84,17,122,66,66,66,136,220,122,220,136,66,66,58,66,58,7,170,148,1,18,108,231,0,1,28,170,123,1,1,7,24,66,231,7,18,28,24,108,17,148,66,170,108,170,66,17,123,58,58,58,148,231,123,231,148,58,58,67,67,67,9,154,143,2,23,133,228,0,4,33,154,110,2,4,9,15,67,228,9,23,33,15,133,12,143,67,154,133,154,67,12,110,67,67,67,143,228,110,228,143,67,67,
