gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.367879, d0W0.374494, d0W1, d0W0.374494, d0W0.367879, d1W1, d1W0.367879, d1W0.374494, d1W1, d1W0.374494, d1W0.367879, d2W1, d2W0.367879, d2W0.374494, d2W1, d2W0.374494, d2W0.367879, d3W1, d3W0.367879, d3W0.374494, d3W1, d3W0.374494, d3W0.367879, d4W1, d4W0.367879, d4W0.374494, d4W1, d4W0.374494, d4W0.367879, d5W1, d5W0.367879, d5W0.374494, d5W1, d5W0.374494, d5W0.367879, d6W1, d6W0.367879, d6W0.374494, d6W1, d6W0.374494, d6W0.367879, d7W1, d7W0.367879, d7W0.374494, d7W1, d7W0.374494, d7W0.367879, 
300, 1,1,1,0.9825,0.0275,0,0,0,1,1,1,0.985,0.0275,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,11,0,189,0,11,195,4,1,195,1,4,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
310, 1,1,1,0.9875,0.035,0,0,0,1,1,0.9975,0.9825,0.03,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,5,2,193,2,5,193,5,2,193,2,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
320, 1,1,1,0.985,0.04,0,0,0,1,1,1,0.985,0.035,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
330, 1,1,1,0.995,0.005,0,0,0,1,1,1,0.9925,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,4,0,196,0,4,196,3,1,196,1,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
340, 1,1,1,1,0.015,0,0,0,1,1,1,1,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,194,6,0,194,0,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
350, 1,1,1,0.99,0.015,0,0,0,1,1,1,0.9875,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,5,2,193,2,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
360, 1,1,1,0.995,0.015,0,0,0,1,1,1,0.9925,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
370, 1,1,1,0.9825,0.0125,0,0,0,1,1,1,0.9825,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,4,1,195,1,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
380, 1,1,1,0.9775,0.0025,0,0,0,1,1,1,0.9775,0.0025,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,4,0,196,0,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
390, 1,1,1,0.985,0.0225,0,0,0,1,1,1,0.9875,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,2,3,195,3,2,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
400, 1,1,1,0.9975,0.01,0,0,0,1,1,1,0.9975,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
410, 1,1,1,0.99,0.015,0,0,0,1,1,1,0.99,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
420, 1,1,1,0.9875,0.0175,0,0,0,1,1,1,0.9875,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,196,3,1,196,1,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
430, 1,1,1,0.99,0.025,0,0,0,1,1,1,0.99,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,5,6,189,6,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
440, 1,1,1,0.985,0.03,0,0,0,1,1,1,0.99,0.03,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,5,1,194,1,5,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
450, 1,1,0.9975,0.995,0,0,0,0,1,1,0.9975,0.995,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
460, 1,1,1,0.985,0.015,0,0,0,1,1,1,0.9825,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,194,3,3,194,3,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
470, 1,1,1,0.995,0.02,0,0,0,1,1,1,0.995,0.0175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,193,4,3,193,3,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
480, 1,1,1,0.99,0.005,0,0,0,1,1,1,0.99,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
490, 1,1,1,0.9875,0.025,0,0,0,1,1,1,0.9925,0.025,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
500, 1,1,1,0.9875,0.0075,0,0,0,1,1,1,0.9875,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,193,6,1,193,1,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
510, 1,1,1,0.97,0.01,0,0,0,1,1,1,0.9775,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,9,1,190,1,9,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
520, 1,1,1,0.9775,0.01,0,0,0,1,1,1,0.9775,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,191,6,3,191,3,6,191,3,6,191,6,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
530, 1,1,1,0.9825,0.01,0,0,0,1,1,1,0.985,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,195,1,4,195,4,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
540, 1,1,1,0.9875,0.005,0,0,0,1,1,1,0.985,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
550, 1,1,1,0.9975,0.0225,0,0,0,1,1,1,0.9975,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,3,0,197,0,3,195,5,0,195,0,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
560, 1,1,1,0.975,0.0125,0,0,0,1,1,1,0.9775,0.0175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,4,2,194,2,4,190,6,4,190,4,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
570, 1,1,1,0.9575,0.04,0,0,0,1,1,1,0.9625,0.0325,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,2,3,195,3,2,191,9,0,191,0,9,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
580, 1,1,1,0.99,0.01,0,0,0,1,1,1,0.9925,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,5,0,195,0,5,194,4,2,194,2,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
590, 1,1,1,0.99,0.0075,0,0,0,1,1,1,0.9925,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,192,3,5,192,5,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
600, 1,1,1,0.98,0.005,0,0,0,1,1,1,0.985,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,2,1,197,1,2,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
610, 1,1,1,0.995,0,0,0,0,1,1,1,0.995,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,1,3,196,3,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
620, 1,1,1,0.98,0.0075,0,0,0,1,1,1,0.9725,0.005,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,3,0,197,0,3,199,1,0,199,0,1,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
630, 1,1,1,0.9825,0.0125,0,0,0,1,1,1,0.975,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,197,3,0,197,0,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
640, 1,1,1,0.9825,0.01,0,0,0,1,1,1,0.985,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,9,4,187,4,9,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
650, 1,1,1,0.9875,0.0125,0,0,0,1,1,1,0.9875,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
660, 1,1,1,1,0.0225,0,0,0,1,1,1,1,0.03,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,194,6,0,194,0,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
670, 1,1,1,0.99,0.005,0,0,0,1,1,1,0.9925,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
680, 1,1,1,0.965,0.0125,0,0,0,1,1,1,0.96,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,4,0,196,0,4,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
690, 1,1,1,0.995,0.015,0,0,0,1,1,1,0.9925,0.0175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,4,0,196,0,4,197,3,0,197,0,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
700, 1,1,1,0.9875,0.0175,0,0,0,1,1,1,0.985,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,3,1,196,1,3,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
710, 1,1,1,0.98,0.005,0,0,0,1,1,1,0.9725,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,0,6,194,6,0,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
720, 1,1,1,0.985,0.0125,0,0,0,1,1,1,0.98,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,8,1,191,1,8,192,6,2,192,2,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
730, 1,1,1,0.9775,0.005,0,0,0,1,1,1,0.98,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,7,0,193,0,7,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
740, 1,1,1,0.9825,0.0275,0,0,0,1,1,1,0.985,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,5,7,188,7,5,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
750, 1,1,1,0.99,0.0025,0,0,0,1,1,1,0.99,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,8,2,190,2,8,193,4,3,193,3,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
760, 1,1,1,0.9725,0.005,0,0,0,1,1,1,0.9725,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,7,4,189,4,7,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
770, 1,1,1,1,0.0175,0,0,0,1,1,1,1,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,3,4,193,4,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
780, 1,1,1,0.9875,0.01,0,0,0,1,1,1,0.9875,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,8,0,192,0,8,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
790, 1,1,1,0.98,0.0175,0,0,0,1,1,1,0.9775,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,186,13,1,186,1,13,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
800, 1,1,1,0.995,0.0075,0,0,0,1,1,1,0.9975,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,3,1,196,1,3,196,4,0,196,0,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
810, 1,1,1,0.9925,0.015,0,0,0,1,1,1,0.9875,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,7,4,189,4,7,194,3,3,194,3,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
820, 1,1,1,0.9875,0.0275,0.0025,0,0,1,1,1,0.9875,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
830, 1,1,1,0.99,0.0125,0,0,0,1,1,1,0.99,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,196,4,0,196,0,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
840, 1,1,1,0.9725,0.02,0,0,0,1,1,1,0.975,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,3,0,197,0,3,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
850, 1,1,1,0.995,0.02,0,0,0,1,1,1,0.995,0.0175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,
860, 1,1,1,0.97,0.0325,0,0,0,1,1,1,0.97,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,188,8,4,188,4,8,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
870, 1,1,1,0.9925,0.0075,0,0,0,1,1,1,0.9925,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
880, 1,1,1,0.995,0,0,0,0,1,1,1,0.995,0,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,1,1,0.98,0.0075,0,0,0,1,1,1,0.98,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,197,2,1,197,1,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,1,0.9925,0.015,0,0,0,1,1,1,0.9875,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,4,2,194,2,4,192,5,3,192,3,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,1,0.9825,0.005,0,0,0,1,1,1,0.98,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,2,1,197,1,2,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
