gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.449329, d0W0.548812, d0W1, d0W0.548812, d0W0.449329, d1W1, d1W0.449329, d1W0.548812, d1W1, d1W0.548812, d1W0.449329, d2W1, d2W0.449329, d2W0.548812, d2W1, d2W0.548812, d2W0.449329, d3W1, d3W0.449329, d3W0.548812, d3W1, d3W0.548812, d3W0.449329, d4W1, d4W0.449329, d4W0.548812, d4W1, d4W0.548812, d4W0.449329, d5W1, d5W0.449329, d5W0.548812, d5W1, d5W0.548812, d5W0.449329, d6W1, d6W0.449329, d6W0.548812, d6W1, d6W0.548812, d6W0.449329, d7W1, d7W0.449329, d7W0.548812, d7W1, d7W0.548812, d7W0.449329, 
390, 1,1,0.9975,0.8675,0.135,0.0075,0,0,1,1,0.9925,0.875,0.13,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,167,17,16,167,16,17,164,24,12,164,12,24,195,2,3,195,3,2,200,0,0,200,0,0,200,0,0,200,0,0,
400, 1,0.9975,0.995,0.8525,0.1075,0.0025,0,0,1,1,0.9825,0.83,0.0875,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,3,2,195,2,3,142,26,32,142,32,26,180,9,11,180,11,9,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
410, 1,1,0.98,0.8425,0.105,0.0075,0,0,1,0.9925,0.9775,0.8325,0.1025,0.01,0,0,199,0,1,199,1,0,197,0,3,197,3,0,193,1,6,193,6,1,147,27,26,147,26,27,169,16,15,169,15,16,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,
420, 1,1,0.99,0.9,0.1,0.0125,0.0025,0,1,1,0.995,0.8975,0.085,0.005,0.0025,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,157,18,25,157,25,18,161,17,22,161,22,17,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
430, 1,1,0.9875,0.8925,0.1275,0,0,0,1,1,0.9975,0.8875,0.1175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,160,25,15,160,15,25,171,10,19,171,19,10,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
440, 1,1,0.9825,0.8525,0.14,0.0075,0,0,1,1,0.98,0.85,0.135,0.0125,0,0,200,0,0,200,0,0,199,0,1,199,1,0,190,5,5,190,5,5,158,19,23,158,23,19,161,27,12,161,12,27,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,
450, 1,0.995,0.99,0.855,0.1325,0.01,0,0,1,0.9975,0.99,0.8525,0.1325,0.0175,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,151,19,30,151,30,19,159,23,18,159,18,23,191,4,5,191,5,4,200,0,0,200,0,0,200,0,0,200,0,0,
460, 1,1,0.9925,0.885,0.0975,0.01,0,0,1,1,0.9975,0.9125,0.1075,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,155,28,17,155,17,28,158,14,28,158,28,14,186,1,13,186,13,1,200,0,0,200,0,0,200,0,0,200,0,0,
470, 1,1,0.995,0.88,0.1825,0.005,0.0025,0,1,1,0.995,0.885,0.1625,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,4,0,196,0,4,146,22,32,146,32,22,146,31,23,146,23,31,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
480, 1,1,0.9875,0.8775,0.085,0.0175,0,0,1,1,0.9875,0.885,0.0925,0.015,0,0,200,0,0,200,0,0,199,0,1,199,1,0,197,1,2,197,2,1,171,15,14,171,14,15,159,16,25,159,25,16,194,2,4,194,4,2,200,0,0,200,0,0,200,0,0,200,0,0,
490, 1,0.9975,0.9925,0.9,0.16,0.0175,0,0,1,1,0.9875,0.89,0.155,0.02,0.0025,0,200,0,0,200,0,0,198,1,1,198,1,1,197,0,3,197,3,0,154,21,25,154,25,21,158,20,22,158,22,20,191,5,4,191,4,5,200,0,0,200,0,0,200,0,0,200,0,0,
500, 1,1,0.9975,0.9125,0.1125,0.005,0,0,1,1,0.995,0.8975,0.1325,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,173,8,19,173,19,8,159,19,22,159,22,19,199,1,0,199,0,1,200,0,0,200,0,0,200,0,0,200,0,0,
510, 1,0.9975,0.9925,0.86,0.19,0.0125,0,0,1,0.9975,0.9975,0.855,0.19,0.0175,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,0,7,193,7,0,124,42,34,124,34,42,160,21,19,160,19,21,193,4,3,193,3,4,200,0,0,200,0,0,200,0,0,200,0,0,
520, 1,1,0.9925,0.8825,0.1525,0.0225,0,0,1,1,0.9975,0.8775,0.125,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,155,19,26,155,26,19,136,24,40,136,40,24,194,1,5,194,5,1,200,0,0,200,0,0,200,0,0,200,0,0,
530, 1,0.9975,0.98,0.91,0.155,0.0225,0,0,1,1,0.9875,0.9175,0.145,0.025,0.005,0,200,0,0,200,0,0,200,0,0,200,0,0,193,1,6,193,6,1,157,22,21,157,21,22,112,32,56,112,56,32,177,11,12,177,12,11,198,0,2,198,2,0,200,0,0,200,0,0,
540, 1,1,0.99,0.8425,0.1575,0.005,0,0,1,1,0.99,0.855,0.16,0.005,0,0,200,0,0,200,0,0,197,0,3,197,3,0,197,3,0,197,0,3,159,20,21,159,21,20,163,22,15,163,15,22,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
550, 1,0.9975,0.99,0.835,0.22,0.03,0,0,1,0.9975,0.9975,0.8375,0.21,0.025,0,0,200,0,0,200,0,0,198,1,1,198,1,1,194,2,4,194,4,2,141,37,22,141,22,37,147,30,23,147,23,30,193,6,1,193,1,6,200,0,0,200,0,0,200,0,0,200,0,0,
560, 1,0.995,0.99,0.8625,0.165,0.0125,0.0025,0,1,1,0.9825,0.87,0.1575,0.0125,0,0,200,0,0,200,0,0,198,0,2,198,2,0,192,3,5,192,5,3,157,29,14,157,14,29,147,28,25,147,25,28,194,1,5,194,5,1,200,0,0,200,0,0,200,0,0,200,0,0,
570, 1,0.9975,0.99,0.8325,0.1275,0.0025,0.005,0,1,1,0.9925,0.815,0.135,0.0125,0.005,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,140,23,37,140,37,23,149,28,23,149,23,28,189,2,9,189,9,2,198,1,1,198,1,1,200,0,0,200,0,0,
580, 1,1,0.97,0.835,0.1275,0.015,0.0025,0,1,0.9975,0.99,0.84,0.1225,0.0125,0,0,200,0,0,200,0,0,199,0,1,199,1,0,189,2,9,189,9,2,146,26,28,146,28,26,154,22,24,154,24,22,191,3,6,191,6,3,199,0,1,199,1,0,200,0,0,200,0,0,
590, 1,1,0.9925,0.8725,0.085,0.0025,0,0,1,1,0.99,0.8675,0.0775,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,2,5,193,5,2,158,22,20,158,20,22,170,13,17,170,17,13,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
600, 1,1,0.9875,0.7975,0.095,0.0075,0,0,1,1,0.99,0.8125,0.0975,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,150,26,24,150,24,26,153,21,26,153,26,21,195,3,2,195,2,3,200,0,0,200,0,0,200,0,0,200,0,0,
610, 1,1,0.995,0.8675,0.1575,0.0075,0,0,1,1,0.9975,0.8475,0.1625,0.0075,0.005,0,200,0,0,200,0,0,200,0,0,200,0,0,194,2,4,194,4,2,140,34,26,140,26,34,143,25,32,143,32,25,192,2,6,192,6,2,199,1,0,199,0,1,200,0,0,200,0,0,
620, 1,1,0.99,0.8725,0.0925,0,0,0,1,1,0.9925,0.8725,0.1025,0.005,0.0025,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,146,32,22,146,22,32,158,22,20,158,20,22,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,
630, 1,1,0.9825,0.8575,0.145,0.0125,0,0,1,1,0.9875,0.855,0.15,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,175,10,15,175,15,10,148,21,31,148,31,21,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,
640, 1,1,0.99,0.8825,0.1475,0,0,0,1,1,0.9875,0.8625,0.1375,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,1,6,193,6,1,157,21,22,157,22,21,152,20,28,152,28,20,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
650, 1,1,0.9675,0.81,0.11,0.0125,0,0,1,1,0.9825,0.8325,0.1375,0.005,0,0,200,0,0,200,0,0,199,0,1,199,1,0,190,3,7,190,7,3,134,36,30,134,30,36,162,28,10,162,10,28,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,
660, 1,1,0.9925,0.8425,0.15,0.0125,0,0,1,1,0.9925,0.8475,0.1325,0.015,0.005,0,200,0,0,200,0,0,200,0,0,200,0,0,192,4,4,192,4,4,137,24,39,137,39,24,134,27,39,134,39,27,193,2,5,193,5,2,200,0,0,200,0,0,200,0,0,200,0,0,
670, 1,1,0.99,0.835,0.1075,0.01,0,0,1,1,0.9825,0.8525,0.105,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,3,6,191,6,3,149,28,23,149,23,28,170,13,17,170,17,13,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
680, 1,0.9975,0.985,0.84,0.125,0.01,0,0,0.9975,0.9975,0.99,0.8425,0.1375,0.0125,0.0025,0,200,0,0,200,0,0,198,0,2,198,2,0,193,3,4,193,4,3,153,18,29,153,29,18,161,14,25,161,25,14,193,3,4,193,4,3,200,0,0,200,0,0,200,0,0,200,0,0,
690, 1,1,0.9875,0.89,0.1325,0.01,0,0,1,1,0.9825,0.9,0.145,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,2,7,191,7,2,158,24,18,158,18,24,142,30,28,142,28,30,193,3,4,193,4,3,199,0,1,199,1,0,200,0,0,200,0,0,
700, 1,1,0.985,0.865,0.1275,0.01,0,0,1,1,0.9825,0.85,0.1125,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,4,3,193,3,4,156,20,24,156,24,20,159,14,27,159,27,14,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
710, 1,0.9975,0.99,0.8875,0.1325,0.0075,0,0,0.9975,1,0.9925,0.89,0.135,0.0125,0.005,0,200,0,0,200,0,0,197,0,3,197,3,0,191,3,6,191,6,3,154,21,25,154,25,21,154,21,25,154,25,21,190,5,5,190,5,5,199,1,0,199,0,1,200,0,0,200,0,0,
720, 1,0.9975,0.9875,0.8675,0.115,0.0025,0,0,1,1,0.9925,0.8675,0.1175,0,0,0,200,0,0,200,0,0,198,0,2,198,2,0,191,0,9,191,9,0,159,22,19,159,19,22,167,18,15,167,15,18,197,2,1,197,1,2,199,0,1,199,1,0,200,0,0,200,0,0,
730, 1,1,0.9825,0.8025,0.09,0.0075,0,0,1,1,0.9775,0.7975,0.1,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,2,10,188,10,2,139,33,28,139,28,33,179,16,5,179,5,16,194,3,3,194,3,3,200,0,0,200,0,0,200,0,0,200,0,0,
740, 1,1,0.995,0.9175,0.165,0.01,0,0,1,1,1,0.9075,0.13,0.0075,0,0,200,0,0,200,0,0,199,0,1,199,1,0,200,0,0,200,0,0,154,25,21,154,21,25,149,24,27,149,27,24,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,
750, 1,1,0.9875,0.8825,0.1325,0.0025,0,0,1,1,0.995,0.8725,0.11,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,3,1,196,1,3,172,18,10,172,10,18,141,28,31,141,31,28,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
760, 1,1,0.9975,0.9,0.19,0.02,0,0,1,1,0.9975,0.9,0.18,0.02,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,161,19,20,161,20,19,144,34,22,144,22,34,195,3,2,195,2,3,200,0,0,200,0,0,200,0,0,200,0,0,
770, 1,1,0.99,0.83,0.1075,0.01,0,0,1,1,0.985,0.8375,0.11,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,1,3,196,3,1,164,13,23,164,23,13,141,30,29,141,29,30,196,2,2,196,2,2,199,1,0,199,0,1,200,0,0,200,0,0,
780, 1,1,0.995,0.8875,0.16,0.01,0,0,1,1,0.995,0.875,0.1575,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,150,20,30,150,30,20,144,26,30,144,30,26,194,4,2,194,2,4,200,0,0,200,0,0,200,0,0,200,0,0,
790, 1,1,0.9825,0.8375,0.1125,0.0175,0,0,1,1,0.9825,0.845,0.1,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,2,1,197,1,2,150,26,24,150,24,26,167,16,17,167,17,16,194,1,5,194,5,1,200,0,0,200,0,0,200,0,0,200,0,0,
800, 1,1,0.9925,0.8475,0.1575,0.0075,0,0,1,1,0.99,0.8375,0.1475,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,1,3,196,3,1,159,24,17,159,17,24,156,25,19,156,19,25,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
810, 1,1,0.995,0.865,0.14,0.01,0,0,1,1,0.9925,0.895,0.135,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,159,17,24,159,24,17,167,14,19,167,19,14,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
820, 1,1,0.9875,0.885,0.1325,0.0025,0,0,1,1,0.9875,0.89,0.1425,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,3,7,190,7,3,167,12,21,167,21,12,143,22,35,143,35,22,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
830, 1,1,0.99,0.86,0.18,0.0075,0,0,1,0.9975,0.9925,0.88,0.18,0.0075,0,0.0025,200,0,0,200,0,0,200,0,0,200,0,0,192,5,3,192,3,5,159,28,13,159,13,28,143,27,30,143,30,27,190,4,6,190,6,4,199,0,1,199,1,0,200,0,0,200,0,0,
840, 1,1,0.9875,0.8625,0.1725,0.02,0,0,1,1,0.9925,0.875,0.195,0.02,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,161,20,19,161,19,20,149,23,28,149,28,23,187,4,9,187,9,4,200,0,0,200,0,0,200,0,0,200,0,0,
