gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.449329, d0W0.45578, d0W1, d0W0.45578, d0W0.449329, d1W1, d1W0.449329, d1W0.45578, d1W1, d1W0.45578, d1W0.449329, d2W1, d2W0.449329, d2W0.45578, d2W1, d2W0.45578, d2W0.449329, d3W1, d3W0.449329, d3W0.45578, d3W1, d3W0.45578, d3W0.449329, d4W1, d4W0.449329, d4W0.45578, d4W1, d4W0.45578, d4W0.449329, d5W1, d5W0.449329, d5W0.45578, d5W1, d5W0.45578, d5W0.449329, d6W1, d6W0.449329, d6W0.45578, d6W1, d6W0.45578, d6W0.449329, d7W1, d7W0.449329, d7W0.45578, d7W1, d7W0.45578, d7W0.449329, 
730, 1,1,0.9925,0.865,0.1175,0.0175,0,0,1,1,0.995,0.85,0.1075,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,147,25,28,147,28,25,152,31,17,152,17,31,193,2,5,193,5,2,200,0,0,200,0,0,200,0,0,200,0,0,
740, 1,1,0.9975,0.8175,0.125,0.025,0,0,1,1,0.995,0.845,0.15,0.0225,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,1,5,194,5,1,149,27,24,149,24,27,154,29,17,154,17,29,193,4,3,193,3,4,200,0,0,200,0,0,200,0,0,200,0,0,
750, 1,1,0.99,0.885,0.1925,0,0,0,1,1,0.99,0.8775,0.1675,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,160,22,18,160,18,22,155,17,28,155,28,17,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
760, 1,1,0.9925,0.92,0.1225,0.0125,0,0,1,1,0.9975,0.9125,0.14,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,1,0,199,0,1,172,18,10,172,10,18,167,22,11,167,11,22,193,2,5,193,5,2,200,0,0,200,0,0,200,0,0,200,0,0,
770, 1,1,0.995,0.8475,0.115,0.0075,0.0025,0,1,1,0.9925,0.8525,0.1325,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,2,0,198,0,2,166,15,19,166,19,15,163,16,21,163,21,16,196,1,3,196,3,1,200,0,0,200,0,0,200,0,0,200,0,0,
780, 1,1,0.995,0.885,0.16,0.0125,0,0,1,0.9975,0.9925,0.875,0.1475,0.0075,0,0,200,0,0,200,0,0,198,0,2,198,2,0,197,1,2,197,2,1,143,32,25,143,25,32,154,14,32,154,32,14,197,2,1,197,1,2,200,0,0,200,0,0,200,0,0,200,0,0,
790, 1,1,0.99,0.84,0.145,0.005,0,0,1,1,0.9875,0.8525,0.155,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,3,4,193,4,3,157,31,12,157,12,31,167,12,21,167,21,12,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
800, 1,1,0.985,0.81,0.13,0,0,0,1,0.9975,0.9925,0.83,0.1325,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,186,7,7,186,7,7,150,31,19,150,19,31,170,22,8,170,8,22,198,1,1,198,1,1,200,0,0,200,0,0,200,0,0,200,0,0,
810, 1,1,0.99,0.89,0.145,0.0075,0,0,1,1,0.9925,0.87,0.1475,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,3,1,196,1,3,159,32,9,159,9,32,156,24,20,156,20,24,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,
820, 1,1,0.9925,0.8475,0.11,0.02,0,0,1,1,0.9925,0.855,0.1,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,1,5,194,5,1,156,24,20,156,20,24,174,14,12,174,12,14,195,0,5,195,5,0,200,0,0,200,0,0,200,0,0,200,0,0,
830, 1,1,0.9975,0.905,0.1025,0.005,0,0,1,1,0.9975,0.905,0.0875,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,162,24,14,162,14,24,167,12,21,167,21,12,197,1,2,197,2,1,199,0,1,199,1,0,200,0,0,200,0,0,
840, 1,1,0.995,0.8575,0.12,0.0075,0,0,1,1,0.9875,0.855,0.125,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,1,5,194,5,1,150,28,22,150,22,28,153,22,25,153,25,22,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,
850, 1,0.9975,0.9925,0.88,0.14,0.0075,0,0,1,1,0.9925,0.8875,0.13,0.01,0,0,200,0,0,200,0,0,198,0,2,198,2,0,197,1,2,197,2,1,163,23,14,163,14,23,174,16,10,174,10,16,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,
860, 1,1,0.995,0.8475,0.15,0.01,0,0,1,1,0.9975,0.855,0.1375,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,161,20,19,161,19,20,155,22,23,155,23,22,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
870, 1,1,0.9925,0.85,0.15,0.005,0,0,1,0.9975,0.9925,0.8375,0.1325,0.005,0,0,200,0,0,200,0,0,199,0,1,199,1,0,193,3,4,193,4,3,159,14,27,159,27,14,160,24,16,160,16,24,198,2,0,198,0,2,200,0,0,200,0,0,200,0,0,200,0,0,
880, 1,1,0.98,0.845,0.1325,0.01,0,0,1,1,0.9875,0.83,0.13,0.0125,0,0,200,0,0,200,0,0,198,0,2,198,2,0,193,4,3,193,3,4,143,38,19,143,19,38,147,29,24,147,24,29,193,2,5,193,5,2,199,0,1,199,1,0,200,0,0,200,0,0,
890, 1,1,0.9925,0.91,0.1225,0.0075,0,0,1,1,0.9975,0.91,0.1025,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,1,5,194,5,1,164,14,22,164,22,14,151,29,20,151,20,29,194,1,5,194,5,1,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,0.9875,0.8725,0.17,0.0075,0,0,1,1,0.99,0.8825,0.165,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,167,15,18,167,18,15,156,29,15,156,15,29,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
910, 1,1,1,0.915,0.1375,0.01,0,0,1,1,0.9975,0.9175,0.1225,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,175,13,12,175,12,13,174,11,15,174,15,11,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
920, 1,1,0.9925,0.885,0.145,0.01,0,0,1,1,0.9875,0.8875,0.16,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,0,5,195,5,0,172,14,14,172,14,14,161,21,18,161,18,21,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,
930, 1,1,0.9925,0.85,0.1325,0.01,0,0,1,1,1,0.86,0.135,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,1,1,198,1,1,150,27,23,150,23,27,160,24,16,160,16,24,194,1,5,194,5,1,200,0,0,200,0,0,200,0,0,200,0,0,
940, 1,1,0.9925,0.9275,0.1375,0.0125,0,0,1,1,0.995,0.9225,0.1525,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,2,2,196,2,2,163,12,25,163,25,12,145,16,39,145,39,16,195,1,4,195,4,1,200,0,0,200,0,0,200,0,0,200,0,0,
950, 1,1,0.9925,0.8525,0.135,0.0175,0,0,1,1,0.99,0.8675,0.1425,0.0125,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,3,3,194,3,3,170,17,13,170,13,17,162,23,15,162,15,23,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
960, 1,1,0.9925,0.9075,0.165,0.01,0.0025,0,1,1,0.9925,0.9025,0.165,0.0075,0.0025,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,164,11,25,164,25,11,166,19,15,166,15,19,196,1,3,196,3,1,198,0,2,198,2,0,200,0,0,200,0,0,
970, 1,1,0.9975,0.88,0.125,0.01,0,0,1,1,0.9975,0.8775,0.1225,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,167,12,21,167,21,12,158,20,22,158,22,20,197,1,2,197,2,1,200,0,0,200,0,0,200,0,0,200,0,0,
980, 1,1,0.99,0.86,0.13,0.0075,0,0,1,1,0.995,0.885,0.1275,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,5,3,192,3,5,156,20,24,156,24,20,163,16,21,163,21,16,195,3,2,195,2,3,200,0,0,200,0,0,200,0,0,200,0,0,
990, 1,1,1,0.8825,0.145,0.0125,0.0025,0,1,1,1,0.8875,0.1375,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,164,18,18,164,18,18,145,21,34,145,34,21,194,0,6,194,6,0,200,0,0,200,0,0,200,0,0,200,0,0,
