gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W0.386878, d0W0.418605, d0W0.374494, d0W0.384541, d0W0.4063, d0W0.369363, d0W0.374978, d0W0.383812, d0W0.401193, d0W0.367879, d0W0.371364, d0W0.376494, d0W0.384541, d0W0.399715, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.379266, d0W0.386878, d0W0.401193, d0W0.374494, d0W0.374978, d0W0.376494, d0W0.379266, d0W0.383812, d0W0.391394, d0W0.4063, d0W0.386878, d0W0.384541, d0W0.383812, d0W0.384541, d0W0.386878, d0W0.391394, d0W0.399715, d0W0.418605, d0W1, d0W0.418605, d0W0.4063, d0W0.401193, d0W0.399715, d0W0.401193, d0W0.4063, d0W0.418605, d0W1, d1W1, d1W0.386878, d1W0.418605, d1W0.374494, d1W0.384541, d1W0.4063, d1W0.369363, d1W0.374978, d1W0.383812, d1W0.401193, d1W0.367879, d1W0.371364, d1W0.376494, d1W0.384541, d1W0.399715, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.379266, d1W0.386878, d1W0.401193, d1W0.374494, d1W0.374978, d1W0.376494, d1W0.379266, d1W0.383812, d1W0.391394, d1W0.4063, d1W0.386878, d1W0.384541, d1W0.383812, d1W0.384541, d1W0.386878, d1W0.391394, d1W0.399715, d1W0.418605, d1W1, d1W0.418605, d1W0.4063, d1W0.401193, d1W0.399715, d1W0.401193, d1W0.4063, d1W0.418605, d1W1, d2W1, d2W0.386878, d2W0.418605, d2W0.374494, d2W0.384541, d2W0.4063, d2W0.369363, d2W0.374978, d2W0.383812, d2W0.401193, d2W0.367879, d2W0.371364, d2W0.376494, d2W0.384541, d2W0.399715, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.379266, d2W0.386878, d2W0.401193, d2W0.374494, d2W0.374978, d2W0.376494, d2W0.379266, d2W0.383812, d2W0.391394, d2W0.4063, d2W0.386878, d2W0.384541, d2W0.383812, d2W0.384541, d2W0.386878, d2W0.391394, d2W0.399715, d2W0.418605, d2W1, d2W0.418605, d2W0.4063, d2W0.401193, d2W0.399715, d2W0.401193, d2W0.4063, d2W0.418605, d2W1, d3W1, d3W0.386878, d3W0.418605, d3W0.374494, d3W0.384541, d3W0.4063, d3W0.369363, d3W0.374978, d3W0.383812, d3W0.401193, d3W0.367879, d3W0.371364, d3W0.376494, d3W0.384541, d3W0.399715, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.379266, d3W0.386878, d3W0.401193, d3W0.374494, d3W0.374978, d3W0.376494, d3W0.379266, d3W0.383812, d3W0.391394, d3W0.4063, d3W0.386878, d3W0.384541, d3W0.383812, d3W0.384541, d3W0.386878, d3W0.391394, d3W0.399715, d3W0.418605, d3W1, d3W0.418605, d3W0.4063, d3W0.401193, d3W0.399715, d3W0.401193, d3W0.4063, d3W0.418605, d3W1, d4W1, d4W0.386878, d4W0.418605, d4W0.374494, d4W0.384541, d4W0.4063, d4W0.369363, d4W0.374978, d4W0.383812, d4W0.401193, d4W0.367879, d4W0.371364, d4W0.376494, d4W0.384541, d4W0.399715, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.379266, d4W0.386878, d4W0.401193, d4W0.374494, d4W0.374978, d4W0.376494, d4W0.379266, d4W0.383812, d4W0.391394, d4W0.4063, d4W0.386878, d4W0.384541, d4W0.383812, d4W0.384541, d4W0.386878, d4W0.391394, d4W0.399715, d4W0.418605, d4W1, d4W0.418605, d4W0.4063, d4W0.401193, d4W0.399715, d4W0.401193, d4W0.4063, d4W0.418605, d4W1, d5W1, d5W0.386878, d5W0.418605, d5W0.374494, d5W0.384541, d5W0.4063, d5W0.369363, d5W0.374978, d5W0.383812, d5W0.401193, d5W0.367879, d5W0.371364, d5W0.376494, d5W0.384541, d5W0.399715, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.379266, d5W0.386878, d5W0.401193, d5W0.374494, d5W0.374978, d5W0.376494, d5W0.379266, d5W0.383812, d5W0.391394, d5W0.4063, d5W0.386878, d5W0.384541, d5W0.383812, d5W0.384541, d5W0.386878, d5W0.391394, d5W0.399715, d5W0.418605, d5W1, d5W0.418605, d5W0.4063, d5W0.401193, d5W0.399715, d5W0.401193, d5W0.4063, d5W0.418605, d5W1, d6W1, d6W0.386878, d6W0.418605, d6W0.374494, d6W0.384541, d6W0.4063, d6W0.369363, d6W0.374978, d6W0.383812, d6W0.401193, d6W0.367879, d6W0.371364, d6W0.376494, d6W0.384541, d6W0.399715, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.379266, d6W0.386878, d6W0.401193, d6W0.374494, d6W0.374978, d6W0.376494, d6W0.379266, d6W0.383812, d6W0.391394, d6W0.4063, d6W0.386878, d6W0.384541, d6W0.383812, d6W0.384541, d6W0.386878, d6W0.391394, d6W0.399715, d6W0.418605, d6W1, d6W0.418605, d6W0.4063, d6W0.401193, d6W0.399715, d6W0.401193, d6W0.4063, d6W0.418605, d6W1, d7W1, d7W0.386878, d7W0.418605, d7W0.374494, d7W0.384541, d7W0.4063, d7W0.369363, d7W0.374978, d7W0.383812, d7W0.401193, d7W0.367879, d7W0.371364, d7W0.376494, d7W0.384541, d7W0.399715, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.379266, d7W0.386878, d7W0.401193, d7W0.374494, d7W0.374978, d7W0.376494, d7W0.379266, d7W0.383812, d7W0.391394, d7W0.4063, d7W0.386878, d7W0.384541, d7W0.383812, d7W0.384541, d7W0.386878, d7W0.391394, d7W0.399715, d7W0.418605, d7W1, d7W0.418605, d7W0.4063, d7W0.401193, d7W0.399715, d7W0.401193, d7W0.4063, d7W0.418605, d7W1, d8W1, d8W0.386878, d8W0.418605, d8W0.374494, d8W0.384541, d8W0.4063, d8W0.369363, d8W0.374978, d8W0.383812, d8W0.401193, d8W0.367879, d8W0.371364, d8W0.376494, d8W0.384541, d8W0.399715, d8W0.369363, d8W0.371364, d8W0.374494, d8W0.379266, d8W0.386878, d8W0.401193, d8W0.374494, d8W0.374978, d8W0.376494, d8W0.379266, d8W0.383812, d8W0.391394, d8W0.4063, d8W0.386878, d8W0.384541, d8W0.383812, d8W0.384541, d8W0.386878, d8W0.391394, d8W0.399715, d8W0.418605, d8W1, d8W0.418605, d8W0.4063, d8W0.401193, d8W0.399715, d8W0.401193, d8W0.4063, d8W0.418605, d8W1, d9W1, d9W0.386878, d9W0.418605, d9W0.374494, d9W0.384541, d9W0.4063, d9W0.369363, d9W0.374978, d9W0.383812, d9W0.401193, d9W0.367879, d9W0.371364, d9W0.376494, d9W0.384541, d9W0.399715, d9W0.369363, d9W0.371364, d9W0.374494, d9W0.379266, d9W0.386878, d9W0.401193, d9W0.374494, d9W0.374978, d9W0.376494, d9W0.379266, d9W0.383812, d9W0.391394, d9W0.4063, d9W0.386878, d9W0.384541, d9W0.383812, d9W0.384541, d9W0.386878, d9W0.391394, d9W0.399715, d9W0.418605, d9W1, d9W0.418605, d9W0.4063, d9W0.401193, d9W0.399715, d9W0.401193, d9W0.4063, d9W0.418605, d9W1, d10W1, d10W0.386878, d10W0.418605, d10W0.374494, d10W0.384541, d10W0.4063, d10W0.369363, d10W0.374978, d10W0.383812, d10W0.401193, d10W0.367879, d10W0.371364, d10W0.376494, d10W0.384541, d10W0.399715, d10W0.369363, d10W0.371364, d10W0.374494, d10W0.379266, d10W0.386878, d10W0.401193, d10W0.374494, d10W0.374978, d10W0.376494, d10W0.379266, d10W0.383812, d10W0.391394, d10W0.4063, d10W0.386878, d10W0.384541, d10W0.383812, d10W0.384541, d10W0.386878, d10W0.391394, d10W0.399715, d10W0.418605, d10W1, d10W0.418605, d10W0.4063, d10W0.401193, d10W0.399715, d10W0.401193, d10W0.4063, d10W0.418605, d10W1, d11W1, d11W0.386878, d11W0.418605, d11W0.374494, d11W0.384541, d11W0.4063, d11W0.369363, d11W0.374978, d11W0.383812, d11W0.401193, d11W0.367879, d11W0.371364, d11W0.376494, d11W0.384541, d11W0.399715, d11W0.369363, d11W0.371364, d11W0.374494, d11W0.379266, d11W0.386878, d11W0.401193, d11W0.374494, d11W0.374978, d11W0.376494, d11W0.379266, d11W0.383812, d11W0.391394, d11W0.4063, d11W0.386878, d11W0.384541, d11W0.383812, d11W0.384541, d11W0.386878, d11W0.391394, d11W0.399715, d11W0.418605, d11W1, d11W0.418605, d11W0.4063, d11W0.401193, d11W0.399715, d11W0.401193, d11W0.4063, d11W0.418605, d11W1, d12W1, d12W0.386878, d12W0.418605, d12W0.374494, d12W0.384541, d12W0.4063, d12W0.369363, d12W0.374978, d12W0.383812, d12W0.401193, d12W0.367879, d12W0.371364, d12W0.376494, d12W0.384541, d12W0.399715, d12W0.369363, d12W0.371364, d12W0.374494, d12W0.379266, d12W0.386878, d12W0.401193, d12W0.374494, d12W0.374978, d12W0.376494, d12W0.379266, d12W0.383812, d12W0.391394, d12W0.4063, d12W0.386878, d12W0.384541, d12W0.383812, d12W0.384541, d12W0.386878, d12W0.391394, d12W0.399715, d12W0.418605, d12W1, d12W0.418605, d12W0.4063, d12W0.401193, d12W0.399715, d12W0.401193, d12W0.4063, d12W0.418605, d12W1, d13W1, d13W0.386878, d13W0.418605, d13W0.374494, d13W0.384541, d13W0.4063, d13W0.369363, d13W0.374978, d13W0.383812, d13W0.401193, d13W0.367879, d13W0.371364, d13W0.376494, d13W0.384541, d13W0.399715, d13W0.369363, d13W0.371364, d13W0.374494, d13W0.379266, d13W0.386878, d13W0.401193, d13W0.374494, d13W0.374978, d13W0.376494, d13W0.379266, d13W0.383812, d13W0.391394, d13W0.4063, d13W0.386878, d13W0.384541, d13W0.383812, d13W0.384541, d13W0.386878, d13W0.391394, d13W0.399715, d13W0.418605, d13W1, d13W0.418605, d13W0.4063, d13W0.401193, d13W0.399715, d13W0.401193, d13W0.4063, d13W0.418605, d13W1, d14W1, d14W0.386878, d14W0.418605, d14W0.374494, d14W0.384541, d14W0.4063, d14W0.369363, d14W0.374978, d14W0.383812, d14W0.401193, d14W0.367879, d14W0.371364, d14W0.376494, d14W0.384541, d14W0.399715, d14W0.369363, d14W0.371364, d14W0.374494, d14W0.379266, d14W0.386878, d14W0.401193, d14W0.374494, d14W0.374978, d14W0.376494, d14W0.379266, d14W0.383812, d14W0.391394, d14W0.4063, d14W0.386878, d14W0.384541, d14W0.383812, d14W0.384541, d14W0.386878, d14W0.391394, d14W0.399715, d14W0.418605, d14W1, d14W0.418605, d14W0.4063, d14W0.401193, d14W0.399715, d14W0.401193, d14W0.4063, d14W0.418605, d14W1, d15W1, d15W0.386878, d15W0.418605, d15W0.374494, d15W0.384541, d15W0.4063, d15W0.369363, d15W0.374978, d15W0.383812, d15W0.401193, d15W0.367879, d15W0.371364, d15W0.376494, d15W0.384541, d15W0.399715, d15W0.369363, d15W0.371364, d15W0.374494, d15W0.379266, d15W0.386878, d15W0.401193, d15W0.374494, d15W0.374978, d15W0.376494, d15W0.379266, d15W0.383812, d15W0.391394, d15W0.4063, d15W0.386878, d15W0.384541, d15W0.383812, d15W0.384541, d15W0.386878, d15W0.391394, d15W0.399715, d15W0.418605, d15W1, d15W0.418605, d15W0.4063, d15W0.401193, d15W0.399715, d15W0.401193, d15W0.4063, d15W0.418605, d15W1, d16W1, d16W0.386878, d16W0.418605, d16W0.374494, d16W0.384541, d16W0.4063, d16W0.369363, d16W0.374978, d16W0.383812, d16W0.401193, d16W0.367879, d16W0.371364, d16W0.376494, d16W0.384541, d16W0.399715, d16W0.369363, d16W0.371364, d16W0.374494, d16W0.379266, d16W0.386878, d16W0.401193, d16W0.374494, d16W0.374978, d16W0.376494, d16W0.379266, d16W0.383812, d16W0.391394, d16W0.4063, d16W0.386878, d16W0.384541, d16W0.383812, d16W0.384541, d16W0.386878, d16W0.391394, d16W0.399715, d16W0.418605, d16W1, d16W0.418605, d16W0.4063, d16W0.401193, d16W0.399715, d16W0.401193, d16W0.4063, d16W0.418605, d16W1, d17W1, d17W0.386878, d17W0.418605, d17W0.374494, d17W0.384541, d17W0.4063, d17W0.369363, d17W0.374978, d17W0.383812, d17W0.401193, d17W0.367879, d17W0.371364, d17W0.376494, d17W0.384541, d17W0.399715, d17W0.369363, d17W0.371364, d17W0.374494, d17W0.379266, d17W0.386878, d17W0.401193, d17W0.374494, d17W0.374978, d17W0.376494, d17W0.379266, d17W0.383812, d17W0.391394, d17W0.4063, d17W0.386878, d17W0.384541, d17W0.383812, d17W0.384541, d17W0.386878, d17W0.391394, d17W0.399715, d17W0.418605, d17W1, d17W0.418605, d17W0.4063, d17W0.401193, d17W0.399715, d17W0.401193, d17W0.4063, d17W0.418605, d17W1, d18W1, d18W0.386878, d18W0.418605, d18W0.374494, d18W0.384541, d18W0.4063, d18W0.369363, d18W0.374978, d18W0.383812, d18W0.401193, d18W0.367879, d18W0.371364, d18W0.376494, d18W0.384541, d18W0.399715, d18W0.369363, d18W0.371364, d18W0.374494, d18W0.379266, d18W0.386878, d18W0.401193, d18W0.374494, d18W0.374978, d18W0.376494, d18W0.379266, d18W0.383812, d18W0.391394, d18W0.4063, d18W0.386878, d18W0.384541, d18W0.383812, d18W0.384541, d18W0.386878, d18W0.391394, d18W0.399715, d18W0.418605, d18W1, d18W0.418605, d18W0.4063, d18W0.401193, d18W0.399715, d18W0.401193, d18W0.4063, d18W0.418605, d18W1, d19W1, d19W0.386878, d19W0.418605, d19W0.374494, d19W0.384541, d19W0.4063, d19W0.369363, d19W0.374978, d19W0.383812, d19W0.401193, d19W0.367879, d19W0.371364, d19W0.376494, d19W0.384541, d19W0.399715, d19W0.369363, d19W0.371364, d19W0.374494, d19W0.379266, d19W0.386878, d19W0.401193, d19W0.374494, d19W0.374978, d19W0.376494, d19W0.379266, d19W0.383812, d19W0.391394, d19W0.4063, d19W0.386878, d19W0.384541, d19W0.383812, d19W0.384541, d19W0.386878, d19W0.391394, d19W0.399715, d19W0.418605, d19W1, d19W0.418605, d19W0.4063, d19W0.401193, d19W0.399715, d19W0.401193, d19W0.4063, d19W0.418605, d19W1, 
0, 1,1,1,1,1,1,1,1,0.989,0.9525,0.8185,0.5455,0.2435,0.055,0.0075,0.001,0,0,0,0,1,1,1,1,1,1,1,0.999,0.9935,0.959,0.817,0.539,0.2445,0.049,0.007,0.0015,0,0,0,0,1,1,1,1,1,1,1,1,0.994,0.9605,0.811,0.5545,0.243,0.0555,0.007,0.001,0,0,0,0,1,1,1,1,1,1,1,0.9995,0.9945,0.95,0.807,0.549,0.2355,0.0585,0.013,0.003,0,0,0,0,1,1,1,1,1,1,1,0.999,0.994,0.953,0.813,0.5395,0.23,0.0575,0.0095,0.0005,0,0,0,0,1,1,1,1,1,1,0.9995,1,0.9925,0.949,0.816,0.5415,0.2405,0.0565,0.009,0.0005,0,0.0005,0,0,1,1,1,1,1,1,1,0.9995,0.994,0.9515,0.81,0.563,0.239,0.0555,0.0095,0.0015,0,0,0,0,1,1,1,1,1,1,1,0.9995,0.9955,0.9565,0.805,0.545,0.2465,0.0595,0.011,0,0.0005,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,996,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,996,3,1,0,0,0,1,3,996,989,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,989,6,5,0,0,0,5,6,989,957,0,18,0,1,12,0,0,0,8,0,0,0,1,4,0,0,0,0,0,8,0,0,0,0,0,0,12,0,1,0,1,0,0,4,18,957,18,12,8,4,8,12,18,957,803,3,60,0,2,52,0,0,4,52,0,0,0,2,22,0,0,0,0,3,52,0,0,0,0,4,2,52,3,2,4,2,3,2,22,60,803,60,52,52,22,52,52,60,803,549,12,112,4,8,113,0,0,10,113,0,0,4,8,60,0,0,4,3,12,113,4,0,4,3,10,12,113,12,8,10,8,12,12,60,112,549,112,113,113,60,113,113,112,549,356,20,114,4,22,150,0,1,14,173,0,2,5,22,103,0,2,4,10,20,173,4,1,5,10,14,26,150,20,22,14,22,20,26,103,114,356,114,150,173,103,173,150,114,356,483,14,117,1,17,115,1,1,7,152,0,0,2,17,69,1,0,1,9,14,152,1,1,2,9,7,12,115,14,17,7,17,14,12,69,117,483,117,115,152,69,152,115,117,483,734,6,81,1,4,70,0,0,3,62,0,0,1,4,33,0,0,1,1,6,62,1,0,1,1,3,4,70,6,4,3,4,6,4,33,81,734,81,70,62,33,62,70,81,734,925,0,43,0,0,8,0,0,1,20,0,0,0,0,3,0,0,0,0,0,20,0,0,0,0,1,0,8,0,0,1,0,0,0,3,43,925,43,8,20,3,20,8,43,925,989,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,989,9,1,1,0,1,1,9,989,996,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,996,4,0,0,0,0,0,4,996,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,
100, 1,1,1,1,1,1,1,0.9995,0.995,0.9725,0.8595,0.6025,0.2915,0.0755,0.0095,0.003,0.0005,0,0,0,1,1,1,1,1,1,1,0.999,0.996,0.9595,0.8395,0.6015,0.2845,0.077,0.0115,0.0035,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9965,0.9655,0.8515,0.605,0.2905,0.0765,0.015,0.0025,0,0,0,0,1,1,1,1,1,1,0.9995,0.9995,0.9955,0.967,0.845,0.6035,0.288,0.084,0.013,0.003,0.0005,0,0,0,1,1,1,1,1,1,1,0.9995,0.9935,0.9675,0.858,0.613,0.289,0.077,0.0125,0.0025,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.9955,0.969,0.8405,0.6145,0.293,0.078,0.015,0.003,0,0,0,0,1,1,1,1,1,1,1,1,0.997,0.9625,0.846,0.603,0.287,0.0865,0.0115,0.002,0,0,0,0,1,1,1,1,1,1,1,1,0.996,0.972,0.8515,0.604,0.288,0.074,0.0155,0.0025,0.001,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,999,0,1,0,0,0,1,0,999,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,994,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,994,5,1,0,0,0,1,5,994,945,1,22,0,0,16,0,0,0,13,0,0,0,0,3,0,0,0,0,1,13,0,0,0,0,0,0,16,1,0,0,0,1,0,3,22,945,22,16,13,3,13,16,22,945,810,1,64,0,0,58,0,0,4,34,0,1,0,0,24,0,1,0,1,1,34,0,0,0,1,4,3,58,1,0,4,0,1,3,24,64,810,64,58,34,24,34,58,64,810,601,9,97,0,15,90,0,2,8,105,0,1,4,15,54,0,1,0,4,9,105,0,2,4,4,8,10,90,9,15,8,15,9,10,54,97,601,97,90,105,54,105,90,97,601,359,25,118,1,16,128,0,3,18,165,0,4,8,16,117,0,4,1,16,25,165,1,3,8,16,18,22,128,25,16,18,16,25,22,117,118,359,118,128,165,117,165,128,118,359,431,23,124,4,12,134,0,2,8,158,0,0,1,12,72,0,0,4,12,23,158,4,2,1,12,8,19,134,23,12,8,12,23,19,72,124,431,124,134,158,72,158,134,124,431,683,1,86,0,9,82,0,2,4,78,0,0,2,9,46,0,0,0,1,1,78,0,2,2,1,4,6,82,1,9,4,9,1,6,46,86,683,86,82,78,46,78,82,86,683,894,0,35,0,1,30,0,0,0,32,0,0,0,1,8,0,0,0,0,0,32,0,0,0,0,0,0,30,0,1,0,1,0,0,8,35,894,35,30,32,8,32,30,35,894,983,0,8,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,983,8,2,7,0,7,2,8,983,998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,998,0,1,1,0,1,1,0,998,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,
