gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.606531, d0W0.882497, d0W1, d0W0.882497, d0W1, d1W1, d1W0.606531, d1W0.882497, d1W1, d1W0.882497, d1W1, d2W1, d2W0.606531, d2W0.882497, d2W1, d2W0.882497, d2W1, d3W1, d3W0.606531, d3W0.882497, d3W1, d3W0.882497, d3W1, d4W1, d4W0.606531, d4W0.882497, d4W1, d4W0.882497, d4W1, d5W1, d5W0.606531, d5W0.882497, d5W1, d5W0.882497, d5W1, d6W1, d6W0.606531, d6W0.882497, d6W1, d6W0.882497, d6W1, d7W1, d7W0.606531, d7W0.882497, d7W1, d7W0.882497, d7W1, d8W1, d8W0.606531, d8W0.882497, d8W1, d8W0.882497, d8W1, d9W1, d9W0.606531, d9W0.882497, d9W1, d9W0.882497, d9W1, d10W1, d10W0.606531, d10W0.882497, d10W1, d10W0.882497, d10W1, d11W1, d11W0.606531, d11W0.882497, d11W1, d11W0.882497, d11W1, d12W1, d12W0.606531, d12W0.882497, d12W1, d12W0.882497, d12W1, d13W1, d13W0.606531, d13W0.882497, d13W1, d13W0.882497, d13W1, d14W1, d14W0.606531, d14W0.882497, d14W1, d14W0.882497, d14W1, d15W1, d15W0.606531, d15W0.882497, d15W1, d15W0.882497, d15W1, d16W1, d16W0.606531, d16W0.882497, d16W1, d16W0.882497, d16W1, d17W1, d17W0.606531, d17W0.882497, d17W1, d17W0.882497, d17W1, d18W1, d18W0.606531, d18W0.882497, d18W1, d18W0.882497, d18W1, d19W1, d19W0.606531, d19W0.882497, d19W1, d19W0.882497, d19W1, 
0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
100, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
200, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
300, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
400, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
500, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
600, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
700, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
800, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
900, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
