gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.367879, d0W0.778801, d0W1, d0W0.778801, d0W1, d1W1, d1W0.367879, d1W0.778801, d1W1, d1W0.778801, d1W1, d2W1, d2W0.367879, d2W0.778801, d2W1, d2W0.778801, d2W1, d3W1, d3W0.367879, d3W0.778801, d3W1, d3W0.778801, d3W1, d4W1, d4W0.367879, d4W0.778801, d4W1, d4W0.778801, d4W1, d5W1, d5W0.367879, d5W0.778801, d5W1, d5W0.778801, d5W1, d6W1, d6W0.367879, d6W0.778801, d6W1, d6W0.778801, d6W1, d7W1, d7W0.367879, d7W0.778801, d7W1, d7W0.778801, d7W1, d8W1, d8W0.367879, d8W0.778801, d8W1, d8W0.778801, d8W1, d9W1, d9W0.367879, d9W0.778801, d9W1, d9W0.778801, d9W1, d10W1, d10W0.367879, d10W0.778801, d10W1, d10W0.778801, d10W1, d11W1, d11W0.367879, d11W0.778801, d11W1, d11W0.778801, d11W1, d12W1, d12W0.367879, d12W0.778801, d12W1, d12W0.778801, d12W1, d13W1, d13W0.367879, d13W0.778801, d13W1, d13W0.778801, d13W1, d14W1, d14W0.367879, d14W0.778801, d14W1, d14W0.778801, d14W1, d15W1, d15W0.367879, d15W0.778801, d15W1, d15W0.778801, d15W1, d16W1, d16W0.367879, d16W0.778801, d16W1, d16W0.778801, d16W1, d17W1, d17W0.367879, d17W0.778801, d17W1, d17W0.778801, d17W1, d18W1, d18W0.367879, d18W0.778801, d18W1, d18W0.778801, d18W1, d19W1, d19W0.367879, d19W0.778801, d19W1, d19W0.778801, d19W1, 
0, 1,1,1,1,1,1,1,0.9975,0.989,0.932,0.7015,0.249,0.048,0.0135,0.0015,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9945,0.935,0.6875,0.2425,0.062,0.01,0.001,0.0005,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,995,0,5,995,5,995,981,0,19,981,19,981,844,5,151,844,151,844,560,53,387,560,387,560,582,36,382,582,382,582,869,3,128,869,128,869,955,0,45,955,45,955,996,0,4,996,4,996,999,0,1,999,1,999,999,0,1,999,1,999,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
100, 1,1,1,1,1,1,1,0.9985,0.9955,0.9565,0.828,0.415,0.117,0.016,0.0015,0,0,0,0,0,1,1,1,1,1,1,1,1,0.9945,0.9705,0.8295,0.4165,0.1055,0.012,0.0035,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,998,0,2,998,2,998,990,0,10,990,10,990,894,2,104,894,104,894,654,14,332,654,332,654,512,54,434,512,434,512,766,9,225,766,225,766,959,0,41,959,41,959,985,0,15,985,15,985,999,0,1,999,1,999,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
200, 1,1,1,1,1,1,1,0.9995,0.9945,0.968,0.8015,0.4315,0.1065,0.0105,0.001,0,0,0,0,0,1,1,1,1,1,1,1,0.9985,0.996,0.9665,0.8095,0.384,0.0965,0.0175,0.0055,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,999,0,1,999,1,999,987,0,13,987,13,987,900,3,97,900,97,900,625,22,353,625,353,625,511,62,427,511,427,511,721,18,261,721,261,721,950,0,50,950,50,950,989,0,11,989,11,989,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
300, 1,1,1,1,1,1,0.9995,0.999,0.9955,0.973,0.807,0.4315,0.101,0.019,0.004,0.001,0,0,0,0,1,1,1,1,1,1,1,0.9995,0.9935,0.9685,0.824,0.4525,0.101,0.0105,0.0015,0,0.0005,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,997,0,3,997,3,997,987,0,13,987,13,987,912,1,87,912,87,912,656,21,323,656,323,656,532,53,415,532,415,532,728,15,257,728,257,728,937,2,61,937,61,937,986,0,14,986,14,986,997,0,3,997,3,997,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
400, 1,1,1,1,1,1,1,1,0.9955,0.963,0.812,0.3965,0.1115,0.012,0.0035,0,0,0,0,0,1,1,1,1,1,1,1,0.9995,0.996,0.966,0.8335,0.419,0.097,0.0155,0.0015,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,997,0,3,997,3,997,975,0,25,975,25,975,903,3,94,903,94,903,645,20,335,645,335,645,475,56,469,475,469,475,741,11,248,741,248,741,946,0,54,946,54,946,996,0,4,996,4,996,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
500, 1,1,1,1,1,1,1,1,0.99,0.953,0.815,0.3915,0.084,0.0115,0.009,0,0,0,0,0,1,1,1,1,1,1,1,0.998,0.994,0.9565,0.8025,0.395,0.0955,0.0125,0.002,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,999,0,1,999,1,999,977,0,23,977,23,977,874,4,122,874,122,874,626,33,341,626,341,626,473,66,461,473,461,473,795,14,191,795,191,795,969,0,31,969,31,969,981,0,19,981,19,981,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
600, 1,1,1,1,1,1,1,0.999,0.994,0.972,0.8195,0.442,0.0905,0.013,0.0025,0,0,0,0,0,1,1,1,1,1,1,1,1,0.994,0.9755,0.839,0.4155,0.105,0.0235,0.002,0.0005,0.0005,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,998,0,2,998,2,998,975,0,25,975,25,975,911,3,86,911,86,911,680,21,299,680,299,680,501,58,441,501,441,501,773,13,214,773,214,773,932,0,68,932,68,932,992,0,8,992,8,992,998,0,2,998,2,998,999,0,1,999,1,999,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
700, 1,1,1,1,0.9995,0.9995,1,0.999,0.995,0.971,0.814,0.3595,0.0875,0.0135,0.002,0.0005,0,0,0,0,1,1,1,1,1,1,1,0.9945,0.9925,0.961,0.8295,0.3695,0.0625,0.0075,0.0005,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,999,0,1,999,1,999,998,0,2,998,2,998,991,0,9,991,9,991,973,0,27,973,27,973,908,0,92,908,92,908,681,18,301,681,301,681,550,48,402,550,402,550,825,5,170,825,170,825,953,2,45,953,45,953,996,0,4,996,4,996,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
800, 1,1,1,1,1,1,1,1,0.9945,0.977,0.8515,0.4505,0.101,0.0155,0.001,0,0,0,0,0,1,1,1,1,1,1,1,0.9975,0.9975,0.978,0.8375,0.4125,0.091,0.0185,0.0025,0.0015,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,996,0,4,996,4,996,989,0,11,989,11,989,925,1,74,925,74,925,678,20,302,678,302,678,523,62,415,523,415,523,772,11,217,772,217,772,946,1,53,946,53,946,993,0,7,993,7,993,999,0,1,999,1,999,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
900, 1,1,1,1,1,1,1,1,0.995,0.952,0.7665,0.3655,0.084,0.0135,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9995,0.991,0.9575,0.7855,0.399,0.0845,0.014,0.001,0,0,0,0,0,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,998,0,2,998,2,998,979,0,21,979,21,979,885,4,111,885,111,885,578,35,387,578,387,578,514,54,432,514,432,514,785,12,203,785,203,785,960,0,40,960,40,960,996,0,4,996,4,996,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,1000,0,0,1000,0,1000,
