0	p2: 8	p12: 0	HI: 1	fitness: 1
1	p2: 7	p12: 0	HI: 0.875	fitness: 0.621996
2	p2: 7	p12: 1	HI: 0.9375	fitness: 0.633398
3	p2: 6	p12: 0	HI: 0.75	fitness: 0.611959
4	p2: 6	p12: 1	HI: 0.8125	fitness: 0.615846
5	p2: 6	p12: 2	HI: 0.875	fitness: 0.621996
6	p2: 5	p12: 0	HI: 0.625	fitness: 0.607753
7	p2: 5	p12: 1	HI: 0.6875	fitness: 0.609396
8	p2: 5	p12: 2	HI: 0.75	fitness: 0.611959
9	p2: 5	p12: 3	HI: 0.8125	fitness: 0.615846
10	p2: 4	p12: 0	HI: 0.5	fitness: 0.606531
11	p2: 4	p12: 1	HI: 0.5625	fitness: 0.606829
12	p2: 4	p12: 2	HI: 0.625	fitness: 0.607753
13	p2: 4	p12: 3	HI: 0.6875	fitness: 0.609396
14	p2: 4	p12: 4	HI: 0.75	fitness: 0.611959
15	p2: 3	p12: 0	HI: 0.375	fitness: 0.607753
16	p2: 3	p12: 1	HI: 0.4375	fitness: 0.606829
17	p2: 3	p12: 2	HI: 0.5	fitness: 0.606531
18	p2: 3	p12: 3	HI: 0.5625	fitness: 0.606829
19	p2: 3	p12: 4	HI: 0.625	fitness: 0.607753
20	p2: 3	p12: 5	HI: 0.6875	fitness: 0.609396
21	p2: 2	p12: 0	HI: 0.25	fitness: 0.611959
22	p2: 2	p12: 1	HI: 0.3125	fitness: 0.609396
23	p2: 2	p12: 2	HI: 0.375	fitness: 0.607753
24	p2: 2	p12: 3	HI: 0.4375	fitness: 0.606829
25	p2: 2	p12: 4	HI: 0.5	fitness: 0.606531
26	p2: 2	p12: 5	HI: 0.5625	fitness: 0.606829
27	p2: 2	p12: 6	HI: 0.625	fitness: 0.607753
28	p2: 1	p12: 0	HI: 0.125	fitness: 0.621996
29	p2: 1	p12: 1	HI: 0.1875	fitness: 0.615846
30	p2: 1	p12: 2	HI: 0.25	fitness: 0.611959
31	p2: 1	p12: 3	HI: 0.3125	fitness: 0.609396
32	p2: 1	p12: 4	HI: 0.375	fitness: 0.607753
33	p2: 1	p12: 5	HI: 0.4375	fitness: 0.606829
34	p2: 1	p12: 6	HI: 0.5	fitness: 0.606531
35	p2: 1	p12: 7	HI: 0.5625	fitness: 0.606829
36	p2: 0	p12: 0	HI: 0	fitness: 1
37	p2: 0	p12: 1	HI: 0.0625	fitness: 0.633398
38	p2: 0	p12: 2	HI: 0.125	fitness: 0.621996
39	p2: 0	p12: 3	HI: 0.1875	fitness: 0.615846
40	p2: 0	p12: 4	HI: 0.25	fitness: 0.611959
41	p2: 0	p12: 5	HI: 0.3125	fitness: 0.609396
42	p2: 0	p12: 6	HI: 0.375	fitness: 0.607753
43	p2: 0	p12: 7	HI: 0.4375	fitness: 0.606829
44	p2: 0	p12: 8	HI: 0.5	fitness: 0.606531
round: 0	nbSign: 0	last?: 0	accGen: 0
round: 1	nbSign: 46	last?: 1	accGen: 1000
1000 generations ont pris99secondes
