gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W0.621996, d0W0.646997, d0W0.611959, d0W0.620114, d0W0.637417, d0W0.607753, d0W0.612354, d0W0.619525, d0W0.633398, d0W0.606531, d0W0.609396, d0W0.613591, d0W0.620114, d0W0.63223, d0W0.607753, d0W0.609396, d0W0.611959, d0W0.615846, d0W0.621996, d0W0.633398, d0W0.611959, d0W0.612354, d0W0.613591, d0W0.615846, d0W0.619525, d0W0.625615, d0W0.637417, d0W0.621996, d0W0.620114, d0W0.619525, d0W0.620114, d0W0.621996, d0W0.625615, d0W0.63223, d0W0.646997, d0W1, d0W0.646997, d0W0.637417, d0W0.633398, d0W0.63223, d0W0.633398, d0W0.637417, d0W0.646997, d0W1, d1W1, d1W0.621996, d1W0.646997, d1W0.611959, d1W0.620114, d1W0.637417, d1W0.607753, d1W0.612354, d1W0.619525, d1W0.633398, d1W0.606531, d1W0.609396, d1W0.613591, d1W0.620114, d1W0.63223, d1W0.607753, d1W0.609396, d1W0.611959, d1W0.615846, d1W0.621996, d1W0.633398, d1W0.611959, d1W0.612354, d1W0.613591, d1W0.615846, d1W0.619525, d1W0.625615, d1W0.637417, d1W0.621996, d1W0.620114, d1W0.619525, d1W0.620114, d1W0.621996, d1W0.625615, d1W0.63223, d1W0.646997, d1W1, d1W0.646997, d1W0.637417, d1W0.633398, d1W0.63223, d1W0.633398, d1W0.637417, d1W0.646997, d1W1, d2W1, d2W0.621996, d2W0.646997, d2W0.611959, d2W0.620114, d2W0.637417, d2W0.607753, d2W0.612354, d2W0.619525, d2W0.633398, d2W0.606531, d2W0.609396, d2W0.613591, d2W0.620114, d2W0.63223, d2W0.607753, d2W0.609396, d2W0.611959, d2W0.615846, d2W0.621996, d2W0.633398, d2W0.611959, d2W0.612354, d2W0.613591, d2W0.615846, d2W0.619525, d2W0.625615, d2W0.637417, d2W0.621996, d2W0.620114, d2W0.619525, d2W0.620114, d2W0.621996, d2W0.625615, d2W0.63223, d2W0.646997, d2W1, d2W0.646997, d2W0.637417, d2W0.633398, d2W0.63223, d2W0.633398, d2W0.637417, d2W0.646997, d2W1, d3W1, d3W0.621996, d3W0.646997, d3W0.611959, d3W0.620114, d3W0.637417, d3W0.607753, d3W0.612354, d3W0.619525, d3W0.633398, d3W0.606531, d3W0.609396, d3W0.613591, d3W0.620114, d3W0.63223, d3W0.607753, d3W0.609396, d3W0.611959, d3W0.615846, d3W0.621996, d3W0.633398, d3W0.611959, d3W0.612354, d3W0.613591, d3W0.615846, d3W0.619525, d3W0.625615, d3W0.637417, d3W0.621996, d3W0.620114, d3W0.619525, d3W0.620114, d3W0.621996, d3W0.625615, d3W0.63223, d3W0.646997, d3W1, d3W0.646997, d3W0.637417, d3W0.633398, d3W0.63223, d3W0.633398, d3W0.637417, d3W0.646997, d3W1, d4W1, d4W0.621996, d4W0.646997, d4W0.611959, d4W0.620114, d4W0.637417, d4W0.607753, d4W0.612354, d4W0.619525, d4W0.633398, d4W0.606531, d4W0.609396, d4W0.613591, d4W0.620114, d4W0.63223, d4W0.607753, d4W0.609396, d4W0.611959, d4W0.615846, d4W0.621996, d4W0.633398, d4W0.611959, d4W0.612354, d4W0.613591, d4W0.615846, d4W0.619525, d4W0.625615, d4W0.637417, d4W0.621996, d4W0.620114, d4W0.619525, d4W0.620114, d4W0.621996, d4W0.625615, d4W0.63223, d4W0.646997, d4W1, d4W0.646997, d4W0.637417, d4W0.633398, d4W0.63223, d4W0.633398, d4W0.637417, d4W0.646997, d4W1, d5W1, d5W0.621996, d5W0.646997, d5W0.611959, d5W0.620114, d5W0.637417, d5W0.607753, d5W0.612354, d5W0.619525, d5W0.633398, d5W0.606531, d5W0.609396, d5W0.613591, d5W0.620114, d5W0.63223, d5W0.607753, d5W0.609396, d5W0.611959, d5W0.615846, d5W0.621996, d5W0.633398, d5W0.611959, d5W0.612354, d5W0.613591, d5W0.615846, d5W0.619525, d5W0.625615, d5W0.637417, d5W0.621996, d5W0.620114, d5W0.619525, d5W0.620114, d5W0.621996, d5W0.625615, d5W0.63223, d5W0.646997, d5W1, d5W0.646997, d5W0.637417, d5W0.633398, d5W0.63223, d5W0.633398, d5W0.637417, d5W0.646997, d5W1, d6W1, d6W0.621996, d6W0.646997, d6W0.611959, d6W0.620114, d6W0.637417, d6W0.607753, d6W0.612354, d6W0.619525, d6W0.633398, d6W0.606531, d6W0.609396, d6W0.613591, d6W0.620114, d6W0.63223, d6W0.607753, d6W0.609396, d6W0.611959, d6W0.615846, d6W0.621996, d6W0.633398, d6W0.611959, d6W0.612354, d6W0.613591, d6W0.615846, d6W0.619525, d6W0.625615, d6W0.637417, d6W0.621996, d6W0.620114, d6W0.619525, d6W0.620114, d6W0.621996, d6W0.625615, d6W0.63223, d6W0.646997, d6W1, d6W0.646997, d6W0.637417, d6W0.633398, d6W0.63223, d6W0.633398, d6W0.637417, d6W0.646997, d6W1, d7W1, d7W0.621996, d7W0.646997, d7W0.611959, d7W0.620114, d7W0.637417, d7W0.607753, d7W0.612354, d7W0.619525, d7W0.633398, d7W0.606531, d7W0.609396, d7W0.613591, d7W0.620114, d7W0.63223, d7W0.607753, d7W0.609396, d7W0.611959, d7W0.615846, d7W0.621996, d7W0.633398, d7W0.611959, d7W0.612354, d7W0.613591, d7W0.615846, d7W0.619525, d7W0.625615, d7W0.637417, d7W0.621996, d7W0.620114, d7W0.619525, d7W0.620114, d7W0.621996, d7W0.625615, d7W0.63223, d7W0.646997, d7W1, d7W0.646997, d7W0.637417, d7W0.633398, d7W0.63223, d7W0.633398, d7W0.637417, d7W0.646997, d7W1, d8W1, d8W0.621996, d8W0.646997, d8W0.611959, d8W0.620114, d8W0.637417, d8W0.607753, d8W0.612354, d8W0.619525, d8W0.633398, d8W0.606531, d8W0.609396, d8W0.613591, d8W0.620114, d8W0.63223, d8W0.607753, d8W0.609396, d8W0.611959, d8W0.615846, d8W0.621996, d8W0.633398, d8W0.611959, d8W0.612354, d8W0.613591, d8W0.615846, d8W0.619525, d8W0.625615, d8W0.637417, d8W0.621996, d8W0.620114, d8W0.619525, d8W0.620114, d8W0.621996, d8W0.625615, d8W0.63223, d8W0.646997, d8W1, d8W0.646997, d8W0.637417, d8W0.633398, d8W0.63223, d8W0.633398, d8W0.637417, d8W0.646997, d8W1, d9W1, d9W0.621996, d9W0.646997, d9W0.611959, d9W0.620114, d9W0.637417, d9W0.607753, d9W0.612354, d9W0.619525, d9W0.633398, d9W0.606531, d9W0.609396, d9W0.613591, d9W0.620114, d9W0.63223, d9W0.607753, d9W0.609396, d9W0.611959, d9W0.615846, d9W0.621996, d9W0.633398, d9W0.611959, d9W0.612354, d9W0.613591, d9W0.615846, d9W0.619525, d9W0.625615, d9W0.637417, d9W0.621996, d9W0.620114, d9W0.619525, d9W0.620114, d9W0.621996, d9W0.625615, d9W0.63223, d9W0.646997, d9W1, d9W0.646997, d9W0.637417, d9W0.633398, d9W0.63223, d9W0.633398, d9W0.637417, d9W0.646997, d9W1, d10W1, d10W0.621996, d10W0.646997, d10W0.611959, d10W0.620114, d10W0.637417, d10W0.607753, d10W0.612354, d10W0.619525, d10W0.633398, d10W0.606531, d10W0.609396, d10W0.613591, d10W0.620114, d10W0.63223, d10W0.607753, d10W0.609396, d10W0.611959, d10W0.615846, d10W0.621996, d10W0.633398, d10W0.611959, d10W0.612354, d10W0.613591, d10W0.615846, d10W0.619525, d10W0.625615, d10W0.637417, d10W0.621996, d10W0.620114, d10W0.619525, d10W0.620114, d10W0.621996, d10W0.625615, d10W0.63223, d10W0.646997, d10W1, d10W0.646997, d10W0.637417, d10W0.633398, d10W0.63223, d10W0.633398, d10W0.637417, d10W0.646997, d10W1, d11W1, d11W0.621996, d11W0.646997, d11W0.611959, d11W0.620114, d11W0.637417, d11W0.607753, d11W0.612354, d11W0.619525, d11W0.633398, d11W0.606531, d11W0.609396, d11W0.613591, d11W0.620114, d11W0.63223, d11W0.607753, d11W0.609396, d11W0.611959, d11W0.615846, d11W0.621996, d11W0.633398, d11W0.611959, d11W0.612354, d11W0.613591, d11W0.615846, d11W0.619525, d11W0.625615, d11W0.637417, d11W0.621996, d11W0.620114, d11W0.619525, d11W0.620114, d11W0.621996, d11W0.625615, d11W0.63223, d11W0.646997, d11W1, d11W0.646997, d11W0.637417, d11W0.633398, d11W0.63223, d11W0.633398, d11W0.637417, d11W0.646997, d11W1, d12W1, d12W0.621996, d12W0.646997, d12W0.611959, d12W0.620114, d12W0.637417, d12W0.607753, d12W0.612354, d12W0.619525, d12W0.633398, d12W0.606531, d12W0.609396, d12W0.613591, d12W0.620114, d12W0.63223, d12W0.607753, d12W0.609396, d12W0.611959, d12W0.615846, d12W0.621996, d12W0.633398, d12W0.611959, d12W0.612354, d12W0.613591, d12W0.615846, d12W0.619525, d12W0.625615, d12W0.637417, d12W0.621996, d12W0.620114, d12W0.619525, d12W0.620114, d12W0.621996, d12W0.625615, d12W0.63223, d12W0.646997, d12W1, d12W0.646997, d12W0.637417, d12W0.633398, d12W0.63223, d12W0.633398, d12W0.637417, d12W0.646997, d12W1, d13W1, d13W0.621996, d13W0.646997, d13W0.611959, d13W0.620114, d13W0.637417, d13W0.607753, d13W0.612354, d13W0.619525, d13W0.633398, d13W0.606531, d13W0.609396, d13W0.613591, d13W0.620114, d13W0.63223, d13W0.607753, d13W0.609396, d13W0.611959, d13W0.615846, d13W0.621996, d13W0.633398, d13W0.611959, d13W0.612354, d13W0.613591, d13W0.615846, d13W0.619525, d13W0.625615, d13W0.637417, d13W0.621996, d13W0.620114, d13W0.619525, d13W0.620114, d13W0.621996, d13W0.625615, d13W0.63223, d13W0.646997, d13W1, d13W0.646997, d13W0.637417, d13W0.633398, d13W0.63223, d13W0.633398, d13W0.637417, d13W0.646997, d13W1, d14W1, d14W0.621996, d14W0.646997, d14W0.611959, d14W0.620114, d14W0.637417, d14W0.607753, d14W0.612354, d14W0.619525, d14W0.633398, d14W0.606531, d14W0.609396, d14W0.613591, d14W0.620114, d14W0.63223, d14W0.607753, d14W0.609396, d14W0.611959, d14W0.615846, d14W0.621996, d14W0.633398, d14W0.611959, d14W0.612354, d14W0.613591, d14W0.615846, d14W0.619525, d14W0.625615, d14W0.637417, d14W0.621996, d14W0.620114, d14W0.619525, d14W0.620114, d14W0.621996, d14W0.625615, d14W0.63223, d14W0.646997, d14W1, d14W0.646997, d14W0.637417, d14W0.633398, d14W0.63223, d14W0.633398, d14W0.637417, d14W0.646997, d14W1, d15W1, d15W0.621996, d15W0.646997, d15W0.611959, d15W0.620114, d15W0.637417, d15W0.607753, d15W0.612354, d15W0.619525, d15W0.633398, d15W0.606531, d15W0.609396, d15W0.613591, d15W0.620114, d15W0.63223, d15W0.607753, d15W0.609396, d15W0.611959, d15W0.615846, d15W0.621996, d15W0.633398, d15W0.611959, d15W0.612354, d15W0.613591, d15W0.615846, d15W0.619525, d15W0.625615, d15W0.637417, d15W0.621996, d15W0.620114, d15W0.619525, d15W0.620114, d15W0.621996, d15W0.625615, d15W0.63223, d15W0.646997, d15W1, d15W0.646997, d15W0.637417, d15W0.633398, d15W0.63223, d15W0.633398, d15W0.637417, d15W0.646997, d15W1, d16W1, d16W0.621996, d16W0.646997, d16W0.611959, d16W0.620114, d16W0.637417, d16W0.607753, d16W0.612354, d16W0.619525, d16W0.633398, d16W0.606531, d16W0.609396, d16W0.613591, d16W0.620114, d16W0.63223, d16W0.607753, d16W0.609396, d16W0.611959, d16W0.615846, d16W0.621996, d16W0.633398, d16W0.611959, d16W0.612354, d16W0.613591, d16W0.615846, d16W0.619525, d16W0.625615, d16W0.637417, d16W0.621996, d16W0.620114, d16W0.619525, d16W0.620114, d16W0.621996, d16W0.625615, d16W0.63223, d16W0.646997, d16W1, d16W0.646997, d16W0.637417, d16W0.633398, d16W0.63223, d16W0.633398, d16W0.637417, d16W0.646997, d16W1, d17W1, d17W0.621996, d17W0.646997, d17W0.611959, d17W0.620114, d17W0.637417, d17W0.607753, d17W0.612354, d17W0.619525, d17W0.633398, d17W0.606531, d17W0.609396, d17W0.613591, d17W0.620114, d17W0.63223, d17W0.607753, d17W0.609396, d17W0.611959, d17W0.615846, d17W0.621996, d17W0.633398, d17W0.611959, d17W0.612354, d17W0.613591, d17W0.615846, d17W0.619525, d17W0.625615, d17W0.637417, d17W0.621996, d17W0.620114, d17W0.619525, d17W0.620114, d17W0.621996, d17W0.625615, d17W0.63223, d17W0.646997, d17W1, d17W0.646997, d17W0.637417, d17W0.633398, d17W0.63223, d17W0.633398, d17W0.637417, d17W0.646997, d17W1, d18W1, d18W0.621996, d18W0.646997, d18W0.611959, d18W0.620114, d18W0.637417, d18W0.607753, d18W0.612354, d18W0.619525, d18W0.633398, d18W0.606531, d18W0.609396, d18W0.613591, d18W0.620114, d18W0.63223, d18W0.607753, d18W0.609396, d18W0.611959, d18W0.615846, d18W0.621996, d18W0.633398, d18W0.611959, d18W0.612354, d18W0.613591, d18W0.615846, d18W0.619525, d18W0.625615, d18W0.637417, d18W0.621996, d18W0.620114, d18W0.619525, d18W0.620114, d18W0.621996, d18W0.625615, d18W0.63223, d18W0.646997, d18W1, d18W0.646997, d18W0.637417, d18W0.633398, d18W0.63223, d18W0.633398, d18W0.637417, d18W0.646997, d18W1, d19W1, d19W0.621996, d19W0.646997, d19W0.611959, d19W0.620114, d19W0.637417, d19W0.607753, d19W0.612354, d19W0.619525, d19W0.633398, d19W0.606531, d19W0.609396, d19W0.613591, d19W0.620114, d19W0.63223, d19W0.607753, d19W0.609396, d19W0.611959, d19W0.615846, d19W0.621996, d19W0.633398, d19W0.611959, d19W0.612354, d19W0.613591, d19W0.615846, d19W0.619525, d19W0.625615, d19W0.637417, d19W0.621996, d19W0.620114, d19W0.619525, d19W0.620114, d19W0.621996, d19W0.625615, d19W0.63223, d19W0.646997, d19W1, d19W0.646997, d19W0.637417, d19W0.633398, d19W0.63223, d19W0.633398, d19W0.637417, d19W0.646997, d19W1, 
0, 0.99875,0.997,0.98625,0.963,0.9065,0.77225,0.56375,0.33225,0.15375,0.04725,0.01625,0.00375,0.00175,0,0,0,0,0,0,0,0.999,0.99825,0.9905,0.97025,0.9125,0.78,0.56525,0.346,0.1705,0.0545,0.0165,0.0035,0.00125,0,0.0005,0,0,0,0,0,0.99925,0.999,0.9935,0.968,0.91175,0.7795,0.56375,0.332,0.16175,0.05375,0.01725,0.00525,0.00125,0.00025,0,0,0,0,0,0,0.999,0.998,0.992,0.969,0.9145,0.77725,0.5815,0.3485,0.17175,0.057,0.018,0.00775,0.001,0.00025,0,0.00025,0.00025,0.00025,0,0,0.998,0.999,0.992,0.97275,0.9145,0.77075,0.563,0.3365,0.1555,0.0565,0.018,0.00475,0.00075,0.00025,0,0.00025,0,0,0,0,0.9995,0.99775,0.99025,0.97175,0.9155,0.783,0.56875,0.348,0.174,0.05925,0.0165,0.00425,0.00025,0.00025,0.00075,0,0,0,0,0,0.99875,0.9975,0.99175,0.9735,0.9175,0.7875,0.5805,0.3445,0.1615,0.057,0.02275,0.00475,0.0005,0.00025,0,0,0,0,0,0,0.99875,0.99775,0.99075,0.96575,0.91175,0.78675,0.57475,0.33575,0.16075,0.0485,0.01775,0.00325,0,0.00025,0,0,0,0,0,0,1959,0,38,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,1959,38,2,1,0,1,2,38,1959,1933,0,58,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,58,1933,58,8,1,0,1,8,58,1933,1807,0,147,0,0,27,0,0,0,15,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,27,0,0,0,0,0,0,4,147,1807,147,27,15,4,15,27,147,1807,1494,4,267,1,6,134,0,0,7,67,0,0,1,6,17,0,0,1,0,4,67,1,0,1,0,7,2,134,4,6,7,6,4,2,17,267,1494,267,134,67,17,67,134,267,1494,921,25,393,2,37,254,0,0,31,196,0,1,6,37,106,0,1,2,9,25,196,2,0,6,9,31,19,254,25,37,31,37,25,19,106,393,921,393,254,196,106,196,254,393,921,428,97,322,7,102,351,0,7,74,280,0,4,35,102,185,0,4,7,45,97,280,7,7,35,45,74,63,351,97,102,74,102,97,63,185,322,428,322,351,280,185,280,351,322,428,140,151,222,13,149,312,1,9,132,331,1,12,39,149,244,1,12,13,83,151,331,13,9,39,83,132,161,312,151,149,132,149,151,161,244,222,140,222,312,331,244,331,312,222,140,208,128,255,13,122,301,0,6,115,343,0,9,39,122,251,0,9,13,82,128,343,13,6,39,82,115,128,301,128,122,115,122,128,128,251,255,208,255,301,343,251,343,301,255,208,592,68,351,3,81,300,0,4,53,290,0,2,9,81,159,0,2,3,32,68,290,3,4,9,32,53,56,300,68,81,53,81,68,56,159,351,592,351,300,290,159,290,300,351,592,1196,7,389,0,25,182,0,2,20,106,0,0,4,25,60,0,0,0,1,7,106,0,2,4,1,20,8,182,7,25,20,25,7,8,60,389,1196,389,182,106,60,106,182,389,1196,1616,1,249,0,2,84,0,0,1,31,0,0,0,2,16,0,0,0,0,1,31,0,0,0,0,1,0,84,1,2,1,2,1,0,16,249,1616,249,84,31,16,31,84,249,1616,1891,0,88,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,88,1891,88,20,1,0,1,20,88,1891,1971,0,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,1971,27,2,0,0,0,2,27,1971,1990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1990,10,0,0,0,0,0,10,1990,1997,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1997,3,0,0,0,0,0,3,1997,1998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1998,2,0,0,0,0,0,2,1998,1998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1998,2,0,0,0,0,0,2,1998,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,1,0,0,0,0,0,1,1999,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,
100, 0.999,0.99725,0.98875,0.96325,0.92,0.76525,0.56825,0.3455,0.17075,0.0575,0.0175,0.00475,0.0015,0.0005,0,0,0,0,0,0,1,0.9985,0.99025,0.9625,0.90125,0.78125,0.56425,0.35025,0.17475,0.0625,0.01625,0.00475,0.00075,0,0,0,0,0,0,0,0.9995,0.998,0.9905,0.9645,0.9155,0.7775,0.55425,0.35275,0.175,0.0555,0.02125,0.004,0.0015,0,0,0,0,0,0,0,0.9995,0.9975,0.99225,0.96975,0.91175,0.78275,0.56825,0.34475,0.17775,0.05625,0.01525,0.00375,0.00175,0.0005,0,0,0,0,0,0,0.999,0.9985,0.98925,0.97375,0.91375,0.78275,0.55425,0.36225,0.1805,0.05825,0.01825,0.00325,0.00225,0.00075,0.00025,0,0,0,0,0,0.999,0.9975,0.99025,0.96775,0.90425,0.76875,0.57375,0.35225,0.17375,0.058,0.01775,0.00475,0.0005,0,0.00025,0,0,0,0,0,0.999,0.9975,0.9915,0.97075,0.90575,0.772,0.576,0.353,0.19675,0.07075,0.0215,0.004,0.002,0.00075,0,0,0,0,0,0,0.997,0.99825,0.9885,0.9635,0.89925,0.77675,0.55875,0.333,0.1765,0.06175,0.01975,0.00275,0.001,0.0005,0,0,0,0,0,0,1981,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1981,18,1,0,0,0,1,18,1981,1942,0,52,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,52,1942,52,5,1,0,1,5,52,1942,1800,0,152,0,1,30,0,0,2,11,0,0,0,1,4,0,0,0,0,0,11,0,0,0,0,2,0,30,0,1,2,1,0,0,4,152,1800,152,30,11,4,11,30,152,1800,1417,1,341,0,9,119,1,2,3,70,0,0,1,9,32,1,0,0,1,1,70,0,2,1,1,3,3,119,1,9,3,9,1,3,32,341,1417,341,119,70,32,70,119,341,1417,949,31,371,5,30,259,0,3,31,181,0,1,11,30,96,0,1,5,14,31,181,5,3,11,14,31,18,259,31,30,31,30,31,18,96,371,949,371,259,181,96,181,259,371,949,406,73,324,11,95,341,0,13,71,338,0,2,20,95,181,0,2,11,45,73,338,11,13,20,45,71,80,341,73,95,71,95,73,80,181,324,406,324,341,338,181,338,341,324,406,154,146,194,22,122,288,1,11,127,370,1,10,38,122,243,1,10,22,93,146,370,22,11,38,93,127,180,288,146,122,127,122,146,180,243,194,154,194,288,370,243,370,288,194,154,194,139,246,15,130,339,2,9,90,351,1,9,32,130,229,2,9,15,66,139,351,15,9,32,66,90,148,339,139,130,90,130,139,148,229,246,194,246,339,351,229,351,339,246,194,548,70,369,7,75,332,0,6,55,276,0,1,15,75,160,0,1,7,39,70,276,7,6,15,39,55,47,332,70,75,55,75,70,47,160,369,548,369,332,276,160,276,332,369,548,1145,19,367,1,30,192,0,0,14,156,0,0,3,30,53,0,0,1,9,19,156,1,0,3,9,14,11,192,19,30,14,30,19,11,53,367,1145,367,192,156,53,156,192,367,1145,1623,3,240,0,2,95,0,0,2,28,0,0,0,2,6,0,0,0,0,3,28,0,0,0,0,2,1,95,3,2,2,2,3,1,6,240,1623,240,95,28,6,28,95,240,1623,1883,0,101,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,101,1883,101,10,6,0,6,10,101,1883,1958,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,1958,40,2,0,0,0,2,40,1958,1985,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1985,15,0,0,0,0,0,15,1985,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,2000,
