gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W0.621996, d0W1, d0W0.611959, d0W0.624834, d0W1, d0W0.607753, d0W0.615373, d0W0.628172, d0W1, d0W0.606531, d0W0.611959, d0W0.619525, d0W0.63223, d0W1, d0W0.607753, d0W0.611959, d0W0.617338, d0W0.624834, d0W0.637417, d0W1, d0W0.611959, d0W0.615373, d0W0.619525, d0W0.624834, d0W0.63223, d0W0.64464, d0W1, d0W0.621996, d0W0.624834, d0W0.628172, d0W0.63223, d0W0.637417, d0W0.64464, d0W0.656752, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d1W1, d1W0.621996, d1W1, d1W0.611959, d1W0.624834, d1W1, d1W0.607753, d1W0.615373, d1W0.628172, d1W1, d1W0.606531, d1W0.611959, d1W0.619525, d1W0.63223, d1W1, d1W0.607753, d1W0.611959, d1W0.617338, d1W0.624834, d1W0.637417, d1W1, d1W0.611959, d1W0.615373, d1W0.619525, d1W0.624834, d1W0.63223, d1W0.64464, d1W1, d1W0.621996, d1W0.624834, d1W0.628172, d1W0.63223, d1W0.637417, d1W0.64464, d1W0.656752, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d2W1, d2W0.621996, d2W1, d2W0.611959, d2W0.624834, d2W1, d2W0.607753, d2W0.615373, d2W0.628172, d2W1, d2W0.606531, d2W0.611959, d2W0.619525, d2W0.63223, d2W1, d2W0.607753, d2W0.611959, d2W0.617338, d2W0.624834, d2W0.637417, d2W1, d2W0.611959, d2W0.615373, d2W0.619525, d2W0.624834, d2W0.63223, d2W0.64464, d2W1, d2W0.621996, d2W0.624834, d2W0.628172, d2W0.63223, d2W0.637417, d2W0.64464, d2W0.656752, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d3W1, d3W0.621996, d3W1, d3W0.611959, d3W0.624834, d3W1, d3W0.607753, d3W0.615373, d3W0.628172, d3W1, d3W0.606531, d3W0.611959, d3W0.619525, d3W0.63223, d3W1, d3W0.607753, d3W0.611959, d3W0.617338, d3W0.624834, d3W0.637417, d3W1, d3W0.611959, d3W0.615373, d3W0.619525, d3W0.624834, d3W0.63223, d3W0.64464, d3W1, d3W0.621996, d3W0.624834, d3W0.628172, d3W0.63223, d3W0.637417, d3W0.64464, d3W0.656752, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d4W1, d4W0.621996, d4W1, d4W0.611959, d4W0.624834, d4W1, d4W0.607753, d4W0.615373, d4W0.628172, d4W1, d4W0.606531, d4W0.611959, d4W0.619525, d4W0.63223, d4W1, d4W0.607753, d4W0.611959, d4W0.617338, d4W0.624834, d4W0.637417, d4W1, d4W0.611959, d4W0.615373, d4W0.619525, d4W0.624834, d4W0.63223, d4W0.64464, d4W1, d4W0.621996, d4W0.624834, d4W0.628172, d4W0.63223, d4W0.637417, d4W0.64464, d4W0.656752, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d5W1, d5W0.621996, d5W1, d5W0.611959, d5W0.624834, d5W1, d5W0.607753, d5W0.615373, d5W0.628172, d5W1, d5W0.606531, d5W0.611959, d5W0.619525, d5W0.63223, d5W1, d5W0.607753, d5W0.611959, d5W0.617338, d5W0.624834, d5W0.637417, d5W1, d5W0.611959, d5W0.615373, d5W0.619525, d5W0.624834, d5W0.63223, d5W0.64464, d5W1, d5W0.621996, d5W0.624834, d5W0.628172, d5W0.63223, d5W0.637417, d5W0.64464, d5W0.656752, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d6W1, d6W0.621996, d6W1, d6W0.611959, d6W0.624834, d6W1, d6W0.607753, d6W0.615373, d6W0.628172, d6W1, d6W0.606531, d6W0.611959, d6W0.619525, d6W0.63223, d6W1, d6W0.607753, d6W0.611959, d6W0.617338, d6W0.624834, d6W0.637417, d6W1, d6W0.611959, d6W0.615373, d6W0.619525, d6W0.624834, d6W0.63223, d6W0.64464, d6W1, d6W0.621996, d6W0.624834, d6W0.628172, d6W0.63223, d6W0.637417, d6W0.64464, d6W0.656752, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d7W1, d7W0.621996, d7W1, d7W0.611959, d7W0.624834, d7W1, d7W0.607753, d7W0.615373, d7W0.628172, d7W1, d7W0.606531, d7W0.611959, d7W0.619525, d7W0.63223, d7W1, d7W0.607753, d7W0.611959, d7W0.617338, d7W0.624834, d7W0.637417, d7W1, d7W0.611959, d7W0.615373, d7W0.619525, d7W0.624834, d7W0.63223, d7W0.64464, d7W1, d7W0.621996, d7W0.624834, d7W0.628172, d7W0.63223, d7W0.637417, d7W0.64464, d7W0.656752, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d8W1, d8W0.621996, d8W1, d8W0.611959, d8W0.624834, d8W1, d8W0.607753, d8W0.615373, d8W0.628172, d8W1, d8W0.606531, d8W0.611959, d8W0.619525, d8W0.63223, d8W1, d8W0.607753, d8W0.611959, d8W0.617338, d8W0.624834, d8W0.637417, d8W1, d8W0.611959, d8W0.615373, d8W0.619525, d8W0.624834, d8W0.63223, d8W0.64464, d8W1, d8W0.621996, d8W0.624834, d8W0.628172, d8W0.63223, d8W0.637417, d8W0.64464, d8W0.656752, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d9W1, d9W0.621996, d9W1, d9W0.611959, d9W0.624834, d9W1, d9W0.607753, d9W0.615373, d9W0.628172, d9W1, d9W0.606531, d9W0.611959, d9W0.619525, d9W0.63223, d9W1, d9W0.607753, d9W0.611959, d9W0.617338, d9W0.624834, d9W0.637417, d9W1, d9W0.611959, d9W0.615373, d9W0.619525, d9W0.624834, d9W0.63223, d9W0.64464, d9W1, d9W0.621996, d9W0.624834, d9W0.628172, d9W0.63223, d9W0.637417, d9W0.64464, d9W0.656752, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d10W1, d10W0.621996, d10W1, d10W0.611959, d10W0.624834, d10W1, d10W0.607753, d10W0.615373, d10W0.628172, d10W1, d10W0.606531, d10W0.611959, d10W0.619525, d10W0.63223, d10W1, d10W0.607753, d10W0.611959, d10W0.617338, d10W0.624834, d10W0.637417, d10W1, d10W0.611959, d10W0.615373, d10W0.619525, d10W0.624834, d10W0.63223, d10W0.64464, d10W1, d10W0.621996, d10W0.624834, d10W0.628172, d10W0.63223, d10W0.637417, d10W0.64464, d10W0.656752, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d11W1, d11W0.621996, d11W1, d11W0.611959, d11W0.624834, d11W1, d11W0.607753, d11W0.615373, d11W0.628172, d11W1, d11W0.606531, d11W0.611959, d11W0.619525, d11W0.63223, d11W1, d11W0.607753, d11W0.611959, d11W0.617338, d11W0.624834, d11W0.637417, d11W1, d11W0.611959, d11W0.615373, d11W0.619525, d11W0.624834, d11W0.63223, d11W0.64464, d11W1, d11W0.621996, d11W0.624834, d11W0.628172, d11W0.63223, d11W0.637417, d11W0.64464, d11W0.656752, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d12W1, d12W0.621996, d12W1, d12W0.611959, d12W0.624834, d12W1, d12W0.607753, d12W0.615373, d12W0.628172, d12W1, d12W0.606531, d12W0.611959, d12W0.619525, d12W0.63223, d12W1, d12W0.607753, d12W0.611959, d12W0.617338, d12W0.624834, d12W0.637417, d12W1, d12W0.611959, d12W0.615373, d12W0.619525, d12W0.624834, d12W0.63223, d12W0.64464, d12W1, d12W0.621996, d12W0.624834, d12W0.628172, d12W0.63223, d12W0.637417, d12W0.64464, d12W0.656752, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d13W1, d13W0.621996, d13W1, d13W0.611959, d13W0.624834, d13W1, d13W0.607753, d13W0.615373, d13W0.628172, d13W1, d13W0.606531, d13W0.611959, d13W0.619525, d13W0.63223, d13W1, d13W0.607753, d13W0.611959, d13W0.617338, d13W0.624834, d13W0.637417, d13W1, d13W0.611959, d13W0.615373, d13W0.619525, d13W0.624834, d13W0.63223, d13W0.64464, d13W1, d13W0.621996, d13W0.624834, d13W0.628172, d13W0.63223, d13W0.637417, d13W0.64464, d13W0.656752, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d14W1, d14W0.621996, d14W1, d14W0.611959, d14W0.624834, d14W1, d14W0.607753, d14W0.615373, d14W0.628172, d14W1, d14W0.606531, d14W0.611959, d14W0.619525, d14W0.63223, d14W1, d14W0.607753, d14W0.611959, d14W0.617338, d14W0.624834, d14W0.637417, d14W1, d14W0.611959, d14W0.615373, d14W0.619525, d14W0.624834, d14W0.63223, d14W0.64464, d14W1, d14W0.621996, d14W0.624834, d14W0.628172, d14W0.63223, d14W0.637417, d14W0.64464, d14W0.656752, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d15W1, d15W0.621996, d15W1, d15W0.611959, d15W0.624834, d15W1, d15W0.607753, d15W0.615373, d15W0.628172, d15W1, d15W0.606531, d15W0.611959, d15W0.619525, d15W0.63223, d15W1, d15W0.607753, d15W0.611959, d15W0.617338, d15W0.624834, d15W0.637417, d15W1, d15W0.611959, d15W0.615373, d15W0.619525, d15W0.624834, d15W0.63223, d15W0.64464, d15W1, d15W0.621996, d15W0.624834, d15W0.628172, d15W0.63223, d15W0.637417, d15W0.64464, d15W0.656752, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d16W1, d16W0.621996, d16W1, d16W0.611959, d16W0.624834, d16W1, d16W0.607753, d16W0.615373, d16W0.628172, d16W1, d16W0.606531, d16W0.611959, d16W0.619525, d16W0.63223, d16W1, d16W0.607753, d16W0.611959, d16W0.617338, d16W0.624834, d16W0.637417, d16W1, d16W0.611959, d16W0.615373, d16W0.619525, d16W0.624834, d16W0.63223, d16W0.64464, d16W1, d16W0.621996, d16W0.624834, d16W0.628172, d16W0.63223, d16W0.637417, d16W0.64464, d16W0.656752, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d17W1, d17W0.621996, d17W1, d17W0.611959, d17W0.624834, d17W1, d17W0.607753, d17W0.615373, d17W0.628172, d17W1, d17W0.606531, d17W0.611959, d17W0.619525, d17W0.63223, d17W1, d17W0.607753, d17W0.611959, d17W0.617338, d17W0.624834, d17W0.637417, d17W1, d17W0.611959, d17W0.615373, d17W0.619525, d17W0.624834, d17W0.63223, d17W0.64464, d17W1, d17W0.621996, d17W0.624834, d17W0.628172, d17W0.63223, d17W0.637417, d17W0.64464, d17W0.656752, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d18W1, d18W0.621996, d18W1, d18W0.611959, d18W0.624834, d18W1, d18W0.607753, d18W0.615373, d18W0.628172, d18W1, d18W0.606531, d18W0.611959, d18W0.619525, d18W0.63223, d18W1, d18W0.607753, d18W0.611959, d18W0.617338, d18W0.624834, d18W0.637417, d18W1, d18W0.611959, d18W0.615373, d18W0.619525, d18W0.624834, d18W0.63223, d18W0.64464, d18W1, d18W0.621996, d18W0.624834, d18W0.628172, d18W0.63223, d18W0.637417, d18W0.64464, d18W0.656752, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d19W1, d19W0.621996, d19W1, d19W0.611959, d19W0.624834, d19W1, d19W0.607753, d19W0.615373, d19W0.628172, d19W1, d19W0.606531, d19W0.611959, d19W0.619525, d19W0.63223, d19W1, d19W0.607753, d19W0.611959, d19W0.617338, d19W0.624834, d19W0.637417, d19W1, d19W0.611959, d19W0.615373, d19W0.619525, d19W0.624834, d19W0.63223, d19W0.64464, d19W1, d19W0.621996, d19W0.624834, d19W0.628172, d19W0.63223, d19W0.637417, d19W0.64464, d19W0.656752, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, 
0, 1,1,1,1,0.9925,0.945,0.96,0.96,0.955,0.8275,0.715,0.27,0.11,0.065,0.02,0.0075,0.0025,0,0.0025,0.0025,0.9925,0.985,0.9825,0.985,0.995,0.995,0.99,0.95,0.96,0.9225,0.775,0.36,0.165,0.025,0.025,0.0075,0.02,0.025,0.04,0.03,1,1,1,1,1,1,0.985,0.98,0.975,0.9125,0.72,0.3125,0.125,0.0675,0.015,0.0125,0,0.005,0,0,1,1,1,1,1,1,1,0.9975,0.9825,0.9225,0.785,0.2275,0.1725,0.12,0.0375,0.0175,0.04,0.0125,0.015,0,0.9575,0.97,0.99,0.99,1,0.995,0.96,0.97,0.9175,0.8825,0.74,0.3275,0.125,0.0425,0.0325,0.0175,0.0225,0.0075,0,0,1,1,1,1,1,0.9975,0.9775,0.9825,0.98,0.905,0.7775,0.3525,0.21,0.07,0.0175,0,0,0,0,0,1,1,1,1,1,0.9875,0.95,0.9575,0.8875,0.87,0.8125,0.27,0.1175,0.04,0.0125,0.0175,0.0175,0.0225,0.0225,0.0025,1,0.9975,0.9925,0.9975,0.9925,0.9975,0.9825,0.9575,0.9725,0.865,0.7725,0.34,0.075,0.0375,0.0125,0.0225,0.0225,0.0025,0.0075,0,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,198,0,198,0,2,198,0,0,0,198,0,0,0,0,198,0,0,0,2,0,198,0,0,0,2,0,0,198,0,2,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,196,1,196,0,3,196,0,0,0,196,0,0,0,0,196,0,0,0,3,0,196,0,0,0,3,0,0,196,1,3,0,0,0,0,0,196,196,196,196,196,196,196,196,196,196,176,4,176,0,9,176,0,1,6,176,0,0,0,3,176,0,0,0,9,1,176,0,1,0,9,3,0,176,4,9,6,3,1,0,0,176,176,176,176,176,176,176,176,176,176,139,3,139,1,8,139,0,4,11,139,0,1,7,11,139,0,1,1,8,8,139,1,4,7,8,11,7,139,3,8,11,11,8,7,0,139,139,139,139,139,139,139,139,139,139,116,1,116,1,12,116,1,2,12,116,0,1,4,15,116,1,1,0,12,10,116,1,2,4,12,15,20,116,1,12,12,15,10,20,6,116,116,116,116,116,116,116,116,116,116,170,2,170,0,12,170,0,1,9,170,0,0,1,5,170,0,0,0,12,0,170,0,1,1,12,5,0,170,2,12,9,5,0,0,0,170,170,170,170,170,170,170,170,170,170,186,8,186,0,4,186,0,0,1,186,0,0,0,0,186,0,0,0,4,0,186,0,0,0,4,0,1,186,8,4,1,0,0,1,0,186,186,186,186,186,186,186,186,186,186,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,
100, 1,1,1,1,1,0.995,0.995,0.97,0.9675,0.925,0.695,0.2725,0.1025,0.0125,0,0,0,0.0025,0.0025,0,1,1,1,1,1,0.9975,1,0.995,0.9625,0.8875,0.725,0.29,0.1225,0.0475,0.0325,0.0375,0.055,0.0325,0.0475,0.0525,1,1,1,1,0.9925,1,0.995,0.99,0.9475,0.8625,0.66,0.3325,0.075,0.025,0.085,0.0675,0.065,0.0475,0.0125,0.02,0.98,0.9725,0.9775,0.9975,0.9875,0.975,0.9775,0.96,0.86,0.885,0.645,0.2925,0.1775,0.055,0.025,0,0,0,0,0,1,0.9925,0.985,0.9525,0.9775,0.9775,0.9975,0.985,0.93,0.87,0.72,0.295,0.115,0.055,0.0125,0.025,0,0,0,0,1,1,1,1,1,1,0.9875,0.9575,0.985,0.9075,0.6525,0.2875,0.1175,0.095,0.05,0.0075,0.055,0.035,0.0075,0.0325,1,1,1,1,1,1,0.9675,0.985,0.94,0.9125,0.6775,0.25,0.0975,0.1,0.06,0.0875,0.02,0.02,0.0575,0.05,1,1,1,0.9875,0.9725,0.995,0.98,0.965,0.8975,0.8625,0.7325,0.26,0.0825,0.045,0.0275,0.02,0,0.0075,0.0175,0.005,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,199,0,199,0,0,199,0,0,1,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,0,0,1,0,0,0,0,199,199,199,199,199,199,199,199,199,199,191,0,191,0,5,191,0,0,3,191,0,0,1,0,191,0,0,0,5,0,191,0,0,1,5,0,0,191,0,5,3,0,0,0,0,191,191,191,191,191,191,191,191,191,191,183,1,183,0,6,183,0,1,3,183,0,0,0,2,183,0,0,0,6,2,183,0,1,0,6,2,1,183,1,6,3,2,2,1,1,183,183,183,183,183,183,183,183,183,183,121,0,121,2,10,121,0,1,7,121,0,2,5,15,121,0,2,1,10,19,121,2,1,5,10,15,15,121,0,10,7,15,19,15,4,121,121,121,121,121,121,121,121,121,121,130,1,130,1,11,130,0,3,13,130,0,1,6,18,130,0,1,1,11,7,130,1,3,6,11,18,5,130,1,11,13,18,7,5,4,130,130,130,130,130,130,130,130,130,130,181,3,181,0,7,181,0,0,4,181,0,0,1,2,181,0,0,0,7,1,181,0,0,1,7,2,1,181,3,7,4,2,1,1,0,181,181,181,181,181,181,181,181,181,181,195,0,195,0,1,195,0,1,2,195,0,0,0,0,195,0,0,0,1,1,195,0,1,0,1,0,0,195,0,1,2,0,1,0,0,195,195,195,195,195,195,195,195,195,195,197,2,197,0,1,197,0,0,0,197,0,0,0,0,197,0,0,0,1,0,197,0,0,0,1,0,0,197,2,1,0,0,0,0,0,197,197,197,197,197,197,197,197,197,197,197,2,197,0,1,197,0,0,0,197,0,0,0,0,197,0,0,0,1,0,197,0,0,0,1,0,0,197,2,1,0,0,0,0,0,197,197,197,197,197,197,197,197,197,197,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,197,3,197,0,0,197,0,0,0,197,0,0,0,0,197,0,0,0,0,0,197,0,0,0,0,0,0,197,3,0,0,0,0,0,0,197,197,197,197,197,197,197,197,197,197,200,0,200,0,0,200,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,199,1,199,0,0,199,0,0,0,199,0,0,0,0,199,0,0,0,0,0,199,0,0,0,0,0,0,199,1,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,
