gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.645649, d0W0.791065, d0W0.472367, d0W0.543691, d0W0.645649, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.543691, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.423427, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W0.391606, d0W0.645649, d0W0.543691, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d0W0.373673, d0W1, d0W0.791065, d0W0.645649, d0W0.543691, d0W0.472367, d0W0.423427, d0W0.391606, d0W0.373673, d0W0.367879, d1W1, d1W0.645649, d1W0.791065, d1W0.472367, d1W0.543691, d1W0.645649, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.543691, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.423427, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W0.391606, d1W0.645649, d1W0.543691, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d1W0.373673, d1W1, d1W0.791065, d1W0.645649, d1W0.543691, d1W0.472367, d1W0.423427, d1W0.391606, d1W0.373673, d1W0.367879, d2W1, d2W0.645649, d2W0.791065, d2W0.472367, d2W0.543691, d2W0.645649, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.543691, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.423427, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W0.391606, d2W0.645649, d2W0.543691, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d2W0.373673, d2W1, d2W0.791065, d2W0.645649, d2W0.543691, d2W0.472367, d2W0.423427, d2W0.391606, d2W0.373673, d2W0.367879, d3W1, d3W0.645649, d3W0.791065, d3W0.472367, d3W0.543691, d3W0.645649, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.543691, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.423427, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W0.391606, d3W0.645649, d3W0.543691, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d3W0.373673, d3W1, d3W0.791065, d3W0.645649, d3W0.543691, d3W0.472367, d3W0.423427, d3W0.391606, d3W0.373673, d3W0.367879, d4W1, d4W0.645649, d4W0.791065, d4W0.472367, d4W0.543691, d4W0.645649, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.543691, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.423427, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W0.391606, d4W0.645649, d4W0.543691, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d4W0.373673, d4W1, d4W0.791065, d4W0.645649, d4W0.543691, d4W0.472367, d4W0.423427, d4W0.391606, d4W0.373673, d4W0.367879, d5W1, d5W0.645649, d5W0.791065, d5W0.472367, d5W0.543691, d5W0.645649, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.543691, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.423427, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W0.391606, d5W0.645649, d5W0.543691, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d5W0.373673, d5W1, d5W0.791065, d5W0.645649, d5W0.543691, d5W0.472367, d5W0.423427, d5W0.391606, d5W0.373673, d5W0.367879, d6W1, d6W0.645649, d6W0.791065, d6W0.472367, d6W0.543691, d6W0.645649, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.543691, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.423427, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W0.391606, d6W0.645649, d6W0.543691, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d6W0.373673, d6W1, d6W0.791065, d6W0.645649, d6W0.543691, d6W0.472367, d6W0.423427, d6W0.391606, d6W0.373673, d6W0.367879, d7W1, d7W0.645649, d7W0.791065, d7W0.472367, d7W0.543691, d7W0.645649, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.543691, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.423427, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W0.391606, d7W0.645649, d7W0.543691, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, d7W0.373673, d7W1, d7W0.791065, d7W0.645649, d7W0.543691, d7W0.472367, d7W0.423427, d7W0.391606, d7W0.373673, d7W0.367879, 
100, 1,1,0.985,0.8275,0.115,0.0225,0,0,1,1,0.9925,0.8075,0.12,0.0125,0,0,1,1,0.99,0.8425,0.1225,0.0175,0,0.0025,0.9975,0.995,0.995,0.84,0.1075,0.01,0.005,0,1,1,0.995,0.8275,0.105,0.0075,0,0,0.9975,0.9975,0.9925,0.8275,0.1025,0.0225,0,0,1,1,0.99,0.8125,0.115,0.0175,0,0,1,1,0.995,0.83,0.0975,0.0175,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,184,4,9,0,2,4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,1,0,184,9,4,2,0,0,0,0,1,120,8,24,7,7,8,3,3,7,7,17,11,3,3,7,3,11,17,11,3,3,7,3,3,11,17,11,3,8,7,7,3,3,11,17,11,120,24,8,7,7,3,3,11,17,138,11,18,3,2,11,3,3,3,2,17,5,3,3,3,3,5,17,5,3,3,3,3,3,5,17,5,3,11,2,3,3,3,5,17,5,138,18,11,2,3,3,3,5,17,184,3,10,1,1,3,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,1,0,184,10,3,1,1,0,0,0,1,197,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197,2,1,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
110, 1,1,0.9875,0.8725,0.125,0,0,0,1,1,0.985,0.845,0.15,0.0075,0,0,1,1,0.985,0.8375,0.14,0.0075,0,0,1,1,0.99,0.855,0.125,0.005,0,0,1,1,0.9875,0.85,0.135,0.01,0,0,1,1,0.9925,0.845,0.13,0.0025,0,0,1,1,0.99,0.865,0.1225,0.015,0.0025,0,1,1,0.9875,0.84,0.13,0.015,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,180,4,8,0,1,4,1,2,0,1,2,2,1,2,0,1,2,2,2,1,2,0,2,1,2,2,2,1,4,1,0,2,1,2,2,2,180,8,4,1,0,2,1,2,2,117,9,16,8,7,9,4,11,8,7,20,8,4,11,8,4,8,20,8,4,11,8,11,4,8,20,8,4,9,7,8,11,4,8,20,8,117,16,9,7,8,11,4,8,20,110,8,42,5,7,8,1,2,5,7,20,5,1,2,5,1,5,20,5,1,2,5,2,1,5,20,5,1,8,7,5,2,1,5,20,5,110,42,8,7,5,2,1,5,20,187,4,7,0,1,4,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,1,0,0,0,187,7,4,1,0,0,1,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
120, 1,1,1,0.905,0.1025,0,0,0,1,1,1,0.91,0.11,0.0075,0.0025,0.0025,1,1,1,0.895,0.1175,0.0075,0,0,1,1,0.9975,0.89,0.08,0.0075,0,0,1,1,0.9925,0.895,0.09,0.0125,0,0,1,1,0.9925,0.88,0.1025,0.0075,0,0,1,1,0.9925,0.9075,0.095,0.005,0,0,1,1,0.99,0.89,0.0925,0.0025,0.0025,0.005,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,192,1,6,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,192,6,1,0,0,0,1,0,0,120,11,27,7,3,11,3,3,7,3,23,3,3,3,7,3,3,23,3,3,3,7,3,3,3,23,3,3,11,3,7,3,3,3,23,3,120,27,11,3,7,3,3,3,23,124,15,37,4,9,15,3,2,4,9,4,2,3,2,4,3,2,4,2,3,2,4,2,3,2,4,2,3,15,9,4,2,3,2,4,2,124,37,15,9,4,2,3,2,4,188,2,7,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,188,7,2,3,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,
130, 1,1,0.985,0.8275,0.18,0.0075,0,0,1,1,0.985,0.8525,0.195,0.0125,0,0,1,1,0.9925,0.84,0.17,0.0075,0,0,1,1,0.9975,0.815,0.165,0.0075,0,0,1,1,0.9825,0.83,0.165,0.0175,0,0,1,0.9975,0.9925,0.8225,0.1825,0.01,0.005,0,1,1,0.9975,0.815,0.185,0.0125,0,0,1,0.9975,0.98,0.82,0.1825,0.0275,0.005,0.0025,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,181,2,12,1,0,2,0,2,1,0,2,0,0,2,1,0,0,2,0,0,2,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,181,12,2,0,1,2,0,0,2,95,22,27,14,8,22,6,3,14,8,13,12,6,3,14,6,12,13,12,6,3,14,3,6,12,13,12,6,22,8,14,3,6,12,13,12,95,27,22,8,14,3,6,12,13,99,24,32,5,10,24,4,4,5,10,19,3,4,4,5,4,3,19,3,4,4,5,4,4,3,19,3,4,24,10,5,4,4,3,19,3,99,32,24,10,5,4,4,3,19,175,4,18,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,175,18,4,0,0,0,0,0,3,195,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
140, 0.9925,0.9975,0.99,0.86,0.16,0.0125,0,0,1,0.9975,0.9775,0.865,0.1775,0.04,0.0075,0,1,0.9875,0.9775,0.8475,0.165,0.02,0,0,1,1,0.995,0.875,0.1875,0.035,0,0,1,1,0.9825,0.8225,0.155,0.01,0,0,1,1,0.985,0.8475,0.1575,0.0075,0,0,1,1,0.9925,0.83,0.165,0.0125,0.0025,0,1,1,0.985,0.8475,0.1775,0.0075,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,193,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193,6,1,0,0,0,0,0,0,159,5,26,1,1,5,1,2,1,1,5,0,1,2,1,1,0,5,0,1,2,1,2,1,0,5,0,1,5,1,1,2,1,0,5,0,159,26,5,1,1,2,1,0,5,99,18,32,5,11,18,8,6,5,11,15,6,8,6,5,8,6,15,6,8,6,5,6,8,6,15,6,8,18,11,5,6,8,6,15,6,99,32,18,11,5,6,8,6,15,107,10,31,4,12,10,3,9,4,12,18,6,3,9,4,3,6,18,6,3,9,4,9,3,6,18,6,3,10,12,4,9,3,6,18,6,107,31,10,12,4,9,3,6,18,165,4,22,3,2,4,1,0,3,2,2,1,1,0,3,1,1,2,1,1,0,3,0,1,1,2,1,1,4,2,3,0,1,1,2,1,165,22,4,2,3,0,1,1,2,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
150, 1,1,0.9825,0.905,0.13,0.0125,0.0025,0,1,1,0.97,0.88,0.1375,0.0175,0,0,1,1,0.9975,0.9125,0.15,0.0125,0.005,0,1,1,0.9825,0.9025,0.125,0,0,0,1,1,0.9775,0.885,0.125,0.005,0,0,1,1,1,0.8975,0.1525,0,0,0,1,0.9975,0.99,0.865,0.1275,0.0025,0,0,1,1,1,0.91,0.165,0.0025,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199,0,0,1,0,0,0,0,0,171,3,21,1,1,3,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,3,1,1,1,0,1,1,1,171,21,3,1,1,1,0,1,1,102,23,44,5,6,23,2,2,5,6,14,2,2,2,5,2,2,14,2,2,2,5,2,2,2,14,2,2,23,6,5,2,2,2,14,2,102,44,23,6,5,2,2,2,14,107,8,39,5,8,8,3,11,5,8,9,10,3,11,5,3,10,9,10,3,11,5,11,3,10,9,10,3,8,8,5,11,3,10,9,10,107,39,8,8,5,11,3,10,9,179,2,18,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,179,18,2,0,1,0,0,0,0,194,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,194,5,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
160, 1,1,0.9875,0.8525,0.1825,0.0175,0,0,1,1,0.99,0.8475,0.155,0.02,0.0025,0,1,1,0.99,0.8625,0.1775,0.0275,0,0,1,1,0.9825,0.87,0.14,0.04,0,0,1,1,0.99,0.8725,0.13,0.03,0.005,0,1,1,0.9925,0.8875,0.14,0.0125,0,0,1,1,0.9875,0.8475,0.1525,0.0125,0,0,1,1,0.99,0.8575,0.17,0.0075,0.005,0.0025,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,185,2,9,0,0,2,0,3,0,0,1,0,0,3,0,0,0,1,0,0,3,0,3,0,0,1,0,0,2,0,0,3,0,0,1,0,185,9,2,0,0,3,0,0,1,121,13,16,12,5,13,4,6,12,5,19,4,4,6,12,4,4,19,4,4,6,12,6,4,4,19,4,4,13,5,12,6,4,4,19,4,121,16,13,5,12,6,4,4,19,105,14,32,4,14,14,7,8,4,14,12,4,7,8,4,7,4,12,4,7,8,4,8,7,4,12,4,7,14,14,4,8,7,4,12,4,105,32,14,14,4,8,7,4,12,180,2,11,2,3,2,0,0,2,3,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,2,3,2,0,0,0,2,0,180,11,2,3,2,0,0,0,2,194,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194,5,1,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
170, 1,1,0.9825,0.8925,0.1125,0.0075,0,0,1,1,0.99,0.8925,0.115,0,0,0,1,1,0.995,0.9075,0.16,0.0075,0,0,1,0.9925,0.99,0.89,0.1225,0.01,0.005,0,1,1,0.9925,0.9075,0.125,0.0025,0,0,0.9975,0.9975,0.99,0.905,0.17,0.0025,0,0,0.9975,1,0.9725,0.87,0.1125,0.015,0,0,1,1,0.995,0.8875,0.125,0,0.005,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198,1,1,0,0,0,0,0,0,178,3,14,0,1,3,1,2,0,1,1,0,1,2,0,1,0,1,0,1,2,0,2,1,0,1,0,1,3,1,0,2,1,0,1,0,178,14,3,1,0,2,1,0,1,108,18,35,2,16,18,3,4,2,16,9,5,3,4,2,3,5,9,5,3,4,2,4,3,5,9,5,3,18,16,2,4,3,5,9,5,108,35,18,16,2,4,3,5,9,111,10,36,6,7,10,7,4,6,7,18,1,7,4,6,7,1,18,1,7,4,6,4,7,1,18,1,7,10,7,6,4,7,1,18,1,111,36,10,7,6,4,7,1,18,180,1,18,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,180,18,1,0,1,0,0,0,0,197,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197,2,0,1,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,
180, 1,1,0.9875,0.8825,0.1275,0.0075,0,0,1,1,0.9925,0.865,0.1625,0.0075,0.0025,0,1,1,0.985,0.86,0.1425,0.005,0.005,0,1,1,0.9925,0.8925,0.135,0.005,0,0,1,1,0.9875,0.8725,0.135,0.005,0,0,1,1,0.985,0.875,0.1375,0.01,0,0,1,1,0.9875,0.8775,0.1375,0.0025,0,0,1,1,0.9925,0.885,0.1225,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,188,1,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,188,10,1,0,0,0,0,0,1,127,15,39,4,7,15,2,1,4,7,1,4,2,1,4,2,4,1,4,2,1,4,1,2,4,1,4,2,15,7,4,1,2,4,1,4,127,39,15,7,4,1,2,4,1,108,14,38,10,11,14,3,3,10,11,11,2,3,3,10,3,2,11,2,3,3,10,3,3,2,11,2,3,14,11,10,3,3,2,11,2,108,38,14,11,10,3,3,2,11,183,1,13,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,183,13,1,0,1,0,0,1,1,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
190, 1,1,0.985,0.775,0.1475,0.0175,0,0,1,0.9975,0.98,0.83,0.145,0.02,0.0025,0.0025,1,1,0.985,0.815,0.1575,0.0225,0,0.0025,1,1,0.98,0.83,0.145,0.0125,0,0,1,1,0.98,0.79,0.13,0.015,0,0,1,1,0.98,0.8175,0.135,0.0225,0,0,1,1,0.9825,0.8225,0.1475,0.0175,0,0,1,1,0.9825,0.82,0.1375,0.01,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,190,2,4,0,2,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,190,4,2,2,0,2,0,0,0,115,11,25,7,11,11,6,7,7,11,11,7,6,7,7,6,7,11,7,6,7,7,7,6,7,11,7,6,11,11,7,7,6,7,11,7,115,25,11,11,7,7,6,7,11,97,24,36,10,15,24,5,6,10,15,5,2,5,6,10,5,2,5,2,5,6,10,6,5,2,5,2,5,24,15,10,6,5,2,5,2,97,36,24,15,10,6,5,2,5,188,0,10,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,188,10,0,1,1,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,199,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,
200, 0.9975,0.9925,0.965,0.855,0.11,0.0075,0,0,1,0.9975,0.9775,0.8575,0.11,0.0075,0,0,1,0.9925,0.99,0.875,0.1075,0.01,0.005,0.0025,1,0.9975,0.9825,0.8675,0.095,0.01,0,0,1,0.995,0.9725,0.8725,0.11,0.01,0.0025,0.0025,1,0.995,0.98,0.855,0.105,0.0025,0,0,1,0.9925,0.9725,0.86,0.1025,0.0075,0,0,1,0.9975,0.97,0.86,0.0925,0.0025,0.0025,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,190,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,9,0,1,0,0,0,0,0,170,1,26,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,170,26,1,1,0,0,1,0,1,103,14,47,5,7,14,4,5,5,7,9,6,4,5,5,4,6,9,6,4,5,5,5,4,6,9,6,4,14,7,5,5,4,6,9,6,103,47,14,7,5,5,4,6,9,135,12,32,3,8,12,0,1,3,8,8,1,0,1,3,0,1,8,1,0,1,3,1,0,1,8,1,0,12,8,3,1,0,1,8,1,135,32,12,8,3,1,0,1,8,185,1,11,0,2,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,185,11,1,2,0,0,0,0,1,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,
