gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.367879, d0W0.399715, d0W1, d0W0.399715, d0W1, d1W1, d1W0.367879, d1W0.399715, d1W1, d1W0.399715, d1W1, d2W1, d2W0.367879, d2W0.399715, d2W1, d2W0.399715, d2W1, d3W1, d3W0.367879, d3W0.399715, d3W1, d3W0.399715, d3W1, d4W1, d4W0.367879, d4W0.399715, d4W1, d4W0.399715, d4W1, d5W1, d5W0.367879, d5W0.399715, d5W1, d5W0.399715, d5W1, d6W1, d6W0.367879, d6W0.399715, d6W1, d6W0.399715, d6W1, d7W1, d7W0.367879, d7W0.399715, d7W1, d7W0.399715, d7W1, d8W1, d8W0.367879, d8W0.399715, d8W1, d8W0.399715, d8W1, d9W1, d9W0.367879, d9W0.399715, d9W1, d9W0.399715, d9W1, d10W1, d10W0.367879, d10W0.399715, d10W1, d10W0.399715, d10W1, d11W1, d11W0.367879, d11W0.399715, d11W1, d11W0.399715, d11W1, d12W1, d12W0.367879, d12W0.399715, d12W1, d12W0.399715, d12W1, d13W1, d13W0.367879, d13W0.399715, d13W1, d13W0.399715, d13W1, d14W1, d14W0.367879, d14W0.399715, d14W1, d14W0.399715, d14W1, d15W1, d15W0.367879, d15W0.399715, d15W1, d15W0.399715, d15W1, d16W1, d16W0.367879, d16W0.399715, d16W1, d16W0.399715, d16W1, d17W1, d17W0.367879, d17W0.399715, d17W1, d17W0.399715, d17W1, d18W1, d18W0.367879, d18W0.399715, d18W1, d18W0.399715, d18W1, d19W1, d19W0.367879, d19W0.399715, d19W1, d19W0.399715, d19W1, 
0, 1,1,1,1,1,1,1,1,0.99725,0.9945,0.9835,0.94025,0.79375,0.58575,0.33075,0.14825,0.04675,0.01225,0.003,0.00025,1,1,1,1,1,1,1,1,0.99875,0.994,0.98275,0.93525,0.7965,0.58675,0.339,0.14125,0.04525,0.0115,0.0025,0.00075,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1996,0,4,1996,4,1996,1963,0,37,1963,37,1963,1911,0,89,1911,89,1911,1720,9,271,1720,271,1720,1430,41,529,1430,529,1430,1235,63,702,1235,702,1235,1309,55,636,1309,636,1309,1558,12,430,1558,430,1558,1814,3,183,1814,183,1814,1939,0,61,1939,61,1939,1975,0,25,1975,25,1975,1993,0,7,1993,7,1993,
100, 1,1,1,1,1,1,1,1,0.99975,0.9965,0.97825,0.92825,0.79025,0.55175,0.32,0.142,0.04075,0.01,0.004,0,1,1,1,1,1,1,1,0.9995,0.99925,0.995,0.9765,0.9215,0.794,0.55675,0.32425,0.13325,0.03625,0.009,0.0025,0.00125,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1993,0,7,1993,7,1993,1970,0,30,1970,30,1970,1895,3,102,1895,102,1895,1691,18,291,1691,291,1691,1426,33,541,1426,541,1426,1247,73,680,1247,680,1247,1333,47,620,1333,620,1333,1572,22,406,1572,406,1572,1811,5,184,1811,184,1811,1955,0,45,1955,45,1955,1981,0,19,1981,19,1981,1994,0,6,1994,6,1994,
200, 1,1,1,1,1,1,1,1,0.99925,0.9965,0.98625,0.9495,0.85375,0.6605,0.39275,0.17275,0.05075,0.01225,0.0025,0.0025,1,1,1,1,1,1,1,1,0.9995,0.9975,0.98775,0.954,0.84925,0.66825,0.3975,0.17775,0.0525,0.01575,0.00375,0.00175,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,1978,0,22,1978,22,1978,1917,3,80,1917,80,1917,1778,7,215,1778,215,1778,1542,24,434,1542,434,1542,1267,52,681,1267,681,1267,1245,56,699,1245,699,1245,1475,25,500,1475,500,1475,1768,5,227,1768,227,1768,1924,1,75,1924,75,1924,1983,0,17,1983,17,1983,1988,0,12,1988,12,1988,
300, 1,1,1,1,1,1,1,1,0.999,0.99675,0.98525,0.9445,0.83625,0.63225,0.3735,0.153,0.05525,0.0155,0.00175,0.00125,1,1,1,1,1,1,1,0.99975,0.99875,0.998,0.988,0.94325,0.83225,0.61825,0.359,0.16075,0.05475,0.01625,0.00275,0.00075,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1996,0,4,1996,4,1996,1979,0,21,1979,21,1979,1928,0,72,1928,72,1928,1818,5,177,1818,177,1818,1540,27,433,1540,433,1540,1291,36,673,1291,673,1291,1276,45,679,1276,679,1276,1506,27,467,1506,467,1506,1781,4,215,1781,215,1781,1929,0,71,1929,71,1929,1975,0,25,1975,25,1975,1988,0,12,1988,12,1988,
400, 1,1,1,1,1,1,1,1,1,0.99675,0.98925,0.954,0.84575,0.65925,0.39725,0.19075,0.065,0.015,0.004,0.0005,1,1,1,1,1,1,1,0.99975,0.9995,0.99725,0.99,0.94725,0.85475,0.66325,0.411,0.19225,0.06275,0.01525,0.0025,0.00025,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1981,0,19,1981,19,1981,1933,0,67,1933,67,1933,1809,10,181,1809,181,1809,1566,17,417,1566,417,1566,1296,55,649,1296,649,1296,1272,54,674,1272,674,1272,1491,31,478,1491,478,1491,1788,4,208,1788,208,1788,1924,0,76,1924,76,1924,1975,1,24,1975,24,1975,1989,0,11,1989,11,1989,
500, 1,1,1,1,1,1,1,1,0.99875,0.996,0.98675,0.94325,0.822,0.60775,0.3425,0.154,0.059,0.01275,0.00375,0,1,1,1,1,1,1,1,1,0.99925,0.99475,0.97875,0.93275,0.82175,0.60125,0.34,0.14175,0.05375,0.01375,0.0035,0.00175,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1996,0,4,1996,4,1996,1992,0,8,1992,8,1992,1972,0,28,1972,28,1972,1902,1,97,1902,97,1902,1758,4,238,1758,238,1758,1470,24,506,1470,506,1470,1240,70,690,1240,690,1240,1249,45,706,1249,706,1249,1534,30,436,1534,436,1534,1770,4,226,1770,226,1770,1925,1,74,1925,74,1925,1981,0,19,1981,19,1981,1991,0,9,1991,9,1991,
600, 1,1,1,1,1,1,1,1,0.99925,0.99675,0.98325,0.934,0.8135,0.61,0.3445,0.16725,0.05375,0.01075,0.00225,0.001,1,1,1,1,1,1,1,1,0.99875,0.99725,0.98425,0.93425,0.8215,0.61975,0.3455,0.155,0.05275,0.013,0.0035,0.00125,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1996,0,4,1996,4,1996,1974,0,26,1974,26,1974,1917,1,82,1917,82,1917,1763,5,232,1763,232,1763,1482,25,493,1482,493,1482,1237,56,707,1237,707,1237,1322,38,640,1322,640,1322,1542,23,435,1542,435,1542,1780,4,216,1780,216,1780,1922,0,78,1922,78,1922,1985,0,15,1985,15,1985,1994,0,6,1994,6,1994,
700, 1,1,1,1,1,1,1,1,0.9965,0.99275,0.978,0.9095,0.7565,0.517,0.27575,0.11175,0.0315,0.00775,0.0015,0.0005,1,1,1,1,1,1,1,1,0.99775,0.99225,0.97425,0.9125,0.7475,0.515,0.27,0.11225,0.03025,0.0055,0.00125,0.0005,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1990,0,10,1990,10,1990,1976,0,24,1976,24,1976,1899,1,100,1899,100,1899,1703,5,292,1703,292,1703,1407,41,552,1407,552,1407,1286,48,666,1286,666,1286,1374,50,576,1374,576,1374,1621,16,363,1621,363,1621,1842,2,156,1842,156,1842,1952,0,48,1952,48,1952,1986,0,14,1986,14,1986,1990,0,10,1990,10,1990,
800, 1,1,1,1,1,0.99975,1,0.99975,0.999,0.993,0.97025,0.908,0.73625,0.486,0.256,0.09025,0.03225,0.008,0.00175,0.0015,1,1,1,1,1,1,1,0.99975,0.999,0.99225,0.97325,0.903,0.74575,0.49,0.256,0.092,0.03325,0.0075,0.0025,0.0005,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1999,0,1,1999,1,1999,1995,0,5,1995,5,1995,1972,0,28,1972,28,1972,1876,3,121,1876,121,1876,1621,20,359,1621,359,1621,1366,38,596,1366,596,1366,1249,47,704,1249,704,1249,1389,31,580,1389,580,1389,1639,12,349,1639,349,1639,1845,1,154,1845,154,1845,1958,0,42,1958,42,1958,1984,0,16,1984,16,1984,1997,0,3,1997,3,1997,
900, 1,1,1,1,1,1,1,0.999,0.99825,0.99075,0.9635,0.868,0.679,0.43475,0.20725,0.0645,0.01675,0.0065,0.001,0.001,1,1,1,1,1,1,1,0.9995,0.9975,0.992,0.96375,0.869,0.68225,0.42725,0.19925,0.06925,0.0205,0.005,0.00175,0.00025,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1986,0,14,1986,14,1986,1954,0,46,1954,46,1954,1798,6,196,1798,196,1798,1558,24,418,1558,418,1558,1324,39,637,1324,637,1324,1212,65,723,1212,723,1212,1433,31,536,1433,536,1433,1731,3,266,1731,266,1731,1900,0,100,1900,100,1900,1977,0,23,1977,23,1977,1994,0,6,1994,6,1994,1996,0,4,1996,4,1996,
