gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.386878, d0W0.401193, d0W0.374494, d0W0.379266, d0W0.386878, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.379266, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.371364, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W0.369363, d0W0.386878, d0W0.379266, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d0W0.368242, d0W1, d0W0.401193, d0W0.386878, d0W0.379266, d0W0.374494, d0W0.371364, d0W0.369363, d0W0.368242, d0W0.367879, d1W1, d1W0.386878, d1W0.401193, d1W0.374494, d1W0.379266, d1W0.386878, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.379266, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.371364, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W0.369363, d1W0.386878, d1W0.379266, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d1W0.368242, d1W1, d1W0.401193, d1W0.386878, d1W0.379266, d1W0.374494, d1W0.371364, d1W0.369363, d1W0.368242, d1W0.367879, d2W1, d2W0.386878, d2W0.401193, d2W0.374494, d2W0.379266, d2W0.386878, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.379266, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.371364, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W0.369363, d2W0.386878, d2W0.379266, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d2W0.368242, d2W1, d2W0.401193, d2W0.386878, d2W0.379266, d2W0.374494, d2W0.371364, d2W0.369363, d2W0.368242, d2W0.367879, d3W1, d3W0.386878, d3W0.401193, d3W0.374494, d3W0.379266, d3W0.386878, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.379266, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.371364, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W0.369363, d3W0.386878, d3W0.379266, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d3W0.368242, d3W1, d3W0.401193, d3W0.386878, d3W0.379266, d3W0.374494, d3W0.371364, d3W0.369363, d3W0.368242, d3W0.367879, d4W1, d4W0.386878, d4W0.401193, d4W0.374494, d4W0.379266, d4W0.386878, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.379266, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.371364, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W0.369363, d4W0.386878, d4W0.379266, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d4W0.368242, d4W1, d4W0.401193, d4W0.386878, d4W0.379266, d4W0.374494, d4W0.371364, d4W0.369363, d4W0.368242, d4W0.367879, d5W1, d5W0.386878, d5W0.401193, d5W0.374494, d5W0.379266, d5W0.386878, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.379266, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.371364, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W0.369363, d5W0.386878, d5W0.379266, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d5W0.368242, d5W1, d5W0.401193, d5W0.386878, d5W0.379266, d5W0.374494, d5W0.371364, d5W0.369363, d5W0.368242, d5W0.367879, d6W1, d6W0.386878, d6W0.401193, d6W0.374494, d6W0.379266, d6W0.386878, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.379266, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.371364, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W0.369363, d6W0.386878, d6W0.379266, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d6W0.368242, d6W1, d6W0.401193, d6W0.386878, d6W0.379266, d6W0.374494, d6W0.371364, d6W0.369363, d6W0.368242, d6W0.367879, d7W1, d7W0.386878, d7W0.401193, d7W0.374494, d7W0.379266, d7W0.386878, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.379266, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.371364, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W0.369363, d7W0.386878, d7W0.379266, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, d7W0.368242, d7W1, d7W0.401193, d7W0.386878, d7W0.379266, d7W0.374494, d7W0.371364, d7W0.369363, d7W0.368242, d7W0.367879, 
100, 1,1,0.9975,0.915,0.1275,0.005,0,0,1,1,0.9975,0.9,0.1325,0.0025,0,0,1,1,0.9975,0.9125,0.12,0.0025,0,0,1,1,0.9975,0.905,0.1175,0.0025,0,0,1,1,0.9975,0.9075,0.13,0.0025,0,0,1,1,0.9975,0.9175,0.115,0.0025,0,0,1,1,0.9975,0.9025,0.1125,0.005,0,0,1,1,0.9975,0.92,0.1225,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,198,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,198,0,2,0,0,0,0,0,0,165,7,16,2,3,7,2,2,2,3,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,7,3,2,2,2,1,2,1,165,16,7,3,2,2,2,1,2,166,4,7,2,5,4,2,1,2,5,13,0,2,1,2,2,0,13,0,2,1,2,1,2,0,13,0,2,4,5,2,1,2,0,13,0,166,7,4,5,2,1,2,0,13,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
110, 1,1,0.995,0.865,0.0725,0.005,0,0,1,1,0.995,0.875,0.08,0.0025,0.0025,0,1,1,0.995,0.8625,0.0725,0.0025,0,0,1,1,0.995,0.8825,0.0725,0.005,0.0025,0,1,1,0.99,0.8825,0.0775,0.0025,0,0,1,1,0.9925,0.8725,0.0775,0.0025,0.0025,0,1,1,0.9925,0.88,0.08,0.0075,0,0,1,1,0.9925,0.875,0.065,0.0025,0.0025,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,195,0,1,1,0,0,0,1,1,0,2,0,0,1,1,0,0,2,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,2,0,195,1,0,0,1,1,0,0,2,142,10,9,4,4,10,1,9,4,4,21,0,1,9,4,1,0,21,0,1,9,4,9,1,0,21,0,1,10,4,4,9,1,0,21,0,142,9,10,4,4,9,1,0,21,173,3,2,2,5,3,1,1,2,5,13,0,1,1,2,1,0,13,0,1,1,2,1,1,0,13,0,1,3,5,2,1,1,0,13,0,173,2,3,5,2,1,1,0,13,193,2,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,0,193,2,2,0,0,0,0,0,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
120, 1,1,0.9925,0.9,0.1125,0.005,0,0,1,1,0.9975,0.9075,0.1125,0.01,0,0,1,0.9975,0.995,0.9075,0.11,0.005,0,0,1,1,1,0.8975,0.1175,0.0125,0,0,1,1,0.995,0.9175,0.115,0.01,0,0,1,1,0.9925,0.9025,0.115,0.005,0,0,1,1,0.995,0.905,0.1075,0.005,0,0,1,1,0.995,0.9025,0.12,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,195,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,195,3,0,1,0,0,0,0,1,161,3,10,5,1,3,4,3,5,1,12,1,4,3,5,4,1,12,1,4,3,5,3,4,1,12,1,4,3,1,5,3,4,1,12,1,161,10,3,1,5,3,4,1,12,159,10,12,5,7,10,0,4,5,7,2,1,0,4,5,0,1,2,1,0,4,5,4,0,1,2,1,0,10,7,5,4,0,1,2,1,159,12,10,7,5,4,0,1,2,196,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,3,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
130, 1,1,0.9975,0.93,0.0675,0.0025,0,0,1,1,0.9925,0.94,0.085,0.0025,0,0,1,1,1,0.9375,0.075,0.0025,0,0,1,1,1,0.945,0.0725,0.0025,0,0,1,1,0.9975,0.93,0.07,0.0025,0,0,1,1,1,0.945,0.075,0.0025,0,0,1,1,1,0.9375,0.065,0.0025,0,0,1,1,1,0.93,0.065,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,0,1,2,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,196,1,0,0,2,0,0,0,1,162,1,5,4,3,1,1,6,4,3,17,1,1,6,4,1,1,17,1,1,6,4,6,1,1,17,1,1,1,3,4,6,1,1,17,1,162,5,1,3,4,6,1,1,17,160,6,11,3,3,6,2,3,3,3,11,1,2,3,3,2,1,11,1,2,3,3,3,2,1,11,1,2,6,3,3,3,2,1,11,1,160,11,6,3,3,3,2,1,11,199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,199,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
140, 1,1,0.9925,0.89,0.09,0.0025,0,0,1,1,0.9975,0.8875,0.11,0.0025,0,0,1,1,0.995,0.89,0.1175,0.0025,0,0,1,1,0.995,0.9025,0.1175,0.0025,0,0,1,1,0.9925,0.8975,0.1175,0.0025,0,0,1,1,0.995,0.89,0.1075,0.0025,0,0,1,1,0.9925,0.895,0.125,0.0025,0,0,1,1,0.995,0.905,0.11,0.0025,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,196,1,2,1,0,0,0,0,0,160,6,7,0,5,6,2,3,0,5,14,3,2,3,0,2,3,14,3,2,3,0,3,2,3,14,3,2,6,5,0,3,2,3,14,3,160,7,6,5,0,3,2,3,14,142,7,11,5,5,7,0,4,5,5,22,4,0,4,5,0,4,22,4,0,4,5,4,0,4,22,4,0,7,5,5,4,0,4,22,4,142,11,7,5,5,4,0,4,22,198,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,198,1,0,0,1,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
150, 0.995,0.9975,0.99,0.8425,0.095,0.0075,0,0,1,1,0.9875,0.85,0.1,0.005,0,0,1,1,0.99,0.87,0.1075,0.005,0,0,1,1,0.995,0.86,0.09,0.0025,0,0,1,1,0.99,0.86,0.105,0.005,0,0,1,1,0.995,0.88,0.1125,0.0075,0,0,1,1,0.9925,0.8625,0.09,0.005,0,0,1,1,0.9925,0.865,0.09,0.0075,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,192,1,2,3,1,1,0,0,3,1,1,0,0,0,3,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,3,0,0,0,1,0,192,2,1,1,3,0,0,0,1,128,12,18,7,6,12,6,4,7,6,14,5,6,4,7,6,5,14,5,6,4,7,4,6,5,14,5,6,12,6,7,4,6,5,14,5,128,18,12,6,7,4,6,5,14,162,3,8,7,1,3,3,5,7,1,9,2,3,5,7,3,2,9,2,3,5,7,5,3,2,9,2,3,3,1,7,5,3,2,9,2,162,8,3,1,7,5,3,2,9,194,2,0,1,1,2,0,0,1,1,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,2,1,1,0,0,0,2,0,194,0,2,1,1,0,0,0,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
160, 1,1,0.9875,0.88,0.1725,0.005,0,0,1,1,0.9925,0.875,0.165,0.0125,0,0,1,1,0.9925,0.8825,0.16,0.005,0,0,1,1,0.9925,0.87,0.175,0.0075,0,0,1,1,0.995,0.87,0.16,0.0075,0,0,1,1,0.995,0.875,0.1575,0.015,0,0,1,1,0.9975,0.89,0.175,0.0075,0,0,1,1,0.9925,0.8675,0.1725,0.0125,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,191,1,6,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,191,6,1,0,0,1,1,0,0,156,1,12,0,4,1,1,1,0,4,25,0,1,1,0,1,0,25,0,1,1,0,1,1,0,25,0,1,1,4,0,1,1,0,25,0,156,12,1,4,0,1,1,0,25,160,3,6,4,4,3,4,2,4,4,14,3,4,2,4,4,3,14,3,4,2,4,2,4,3,14,3,4,3,4,4,2,4,3,14,3,160,6,3,4,4,2,4,3,14,191,0,3,0,1,0,1,0,0,1,3,1,1,0,0,1,1,3,1,1,0,0,0,1,1,3,1,1,0,1,0,0,1,1,3,1,191,3,0,1,0,0,1,1,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
170, 1,1,0.9975,0.91,0.155,0.0075,0,0,1,1,1,0.9025,0.145,0.01,0.005,0,1,1,0.9975,0.89,0.145,0.015,0.005,0,1,1,1,0.9075,0.1475,0.0075,0,0,1,1,1,0.8825,0.145,0.01,0.0075,0,1,1,1,0.9125,0.1525,0.0075,0,0,1,0.995,1,0.885,0.1425,0.0075,0.0025,0,1,1,1,0.8975,0.1325,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,198,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,0,193,1,3,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,193,3,1,1,1,0,0,0,1,145,11,15,4,5,11,2,0,4,5,17,1,2,0,4,2,1,17,1,2,0,4,0,2,1,17,1,2,11,5,4,0,2,1,17,1,145,15,11,5,4,0,2,1,17,133,8,14,4,6,8,4,8,4,6,18,5,4,8,4,4,5,18,5,4,8,4,8,4,5,18,5,4,8,6,4,8,4,5,18,5,133,14,8,6,4,8,4,5,18,194,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,194,2,2,2,0,0,0,0,0,198,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,1,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
180, 1,1,0.995,0.855,0.1075,0.0075,0,0,1,1,0.995,0.8775,0.11,0.0125,0,0,1,1,0.9975,0.8775,0.1125,0.015,0,0,1,1,0.9975,0.8625,0.115,0.0025,0,0,1,1,0.9975,0.8525,0.11,0.0075,0,0,1,1,0.99,0.8725,0.115,0.01,0,0,1,1,0.995,0.87,0.1075,0.0075,0,0,1,1,0.9975,0.875,0.11,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,195,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,195,2,1,0,0,1,0,0,1,142,6,10,6,5,6,3,7,6,5,16,5,3,7,6,3,5,16,5,3,7,6,7,3,5,16,5,3,6,5,6,7,3,5,16,5,142,10,6,5,6,7,3,5,16,157,3,8,5,2,3,0,3,5,2,21,1,0,3,5,0,1,21,1,0,3,5,3,0,1,21,1,0,3,2,5,3,0,1,21,1,157,8,3,2,5,3,0,1,21,193,3,1,0,1,3,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3,1,0,1,0,0,1,0,193,1,3,1,0,1,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
190, 1,1,0.995,0.8875,0.155,0.005,0,0,1,1,0.995,0.8925,0.1675,0.0025,0,0,1,1,0.995,0.8875,0.16,0.005,0,0,1,1,0.9975,0.8925,0.175,0.005,0,0,1,1,0.995,0.8775,0.1575,0.0025,0,0,1,1,0.995,0.88,0.165,0.005,0,0,1,1,0.995,0.8975,0.16,0.005,0,0,1,1,0.9925,0.875,0.17,0.005,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,2,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,196,0,2,0,1,0,0,0,1,163,5,4,4,4,5,5,3,4,4,12,0,5,3,4,5,0,12,0,5,3,4,3,5,0,12,0,5,5,4,4,3,5,0,12,0,163,4,5,4,4,3,5,0,12,161,8,10,3,2,8,0,2,3,2,13,1,0,2,3,0,1,13,1,0,2,3,2,0,1,13,1,0,8,2,3,2,0,1,13,1,161,10,8,2,3,2,0,1,13,199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199,0,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
200, 1,1,0.9975,0.805,0.0825,0.005,0.0025,0,1,1,0.9975,0.815,0.0875,0.01,0.005,0,1,1,1,0.825,0.1,0.0025,0,0,1,1,0.9975,0.83,0.095,0.01,0,0,1,1,1,0.805,0.085,0.0175,0.005,0,1,1,0.9975,0.8225,0.1,0.01,0,0,1,1,1,0.8175,0.0725,0.0025,0,0,1,1,1,0.8325,0.0925,0.0075,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,196,1,2,1,0,0,0,0,0,151,6,7,4,4,6,0,5,4,4,22,1,0,5,4,0,1,22,1,0,5,4,5,0,1,22,1,0,6,4,4,5,0,1,22,1,151,7,6,4,4,5,0,1,22,158,6,7,7,8,6,1,1,7,8,9,3,1,1,7,1,3,9,3,1,1,7,1,1,3,9,3,1,6,8,7,1,1,3,9,3,158,7,6,8,7,1,1,3,9,189,1,3,3,1,1,1,2,3,1,0,0,1,2,3,1,0,0,0,1,2,3,2,1,0,0,0,1,1,1,3,2,1,0,0,0,189,3,1,1,3,2,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,
