gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0W1, d0W0.367879, d0W0.990027, d0W1, d0W0.990027, d0W0.367879, d1W1, d1W0.367879, d1W0.990027, d1W1, d1W0.990027, d1W0.367879, d2W1, d2W0.367879, d2W0.990027, d2W1, d2W0.990027, d2W0.367879, d3W1, d3W0.367879, d3W0.990027, d3W1, d3W0.990027, d3W0.367879, d4W1, d4W0.367879, d4W0.990027, d4W1, d4W0.990027, d4W0.367879, d5W1, d5W0.367879, d5W0.990027, d5W1, d5W0.990027, d5W0.367879, d6W1, d6W0.367879, d6W0.990027, d6W1, d6W0.990027, d6W0.367879, d7W1, d7W0.367879, d7W0.990027, d7W1, d7W0.990027, d7W0.367879, 
100, 1,1,1,0.9425,0.02,0,0,0,1,1,1,0.98,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,179,2,19,179,19,2,186,1,13,186,13,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
110, 1,1,1,0.9575,0.0275,0,0,0,1,1,1,0.985,0.045,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,186,2,12,186,12,2,190,1,9,190,9,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
120, 1,1,1,0.9575,0.025,0,0,0,1,1,1,0.99,0.065,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,1,10,189,10,1,171,3,26,171,26,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
130, 1,1,1,0.94,0.0675,0.035,0,0,1,1,1,0.985,0.06,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,178,4,18,178,18,4,163,12,25,163,25,12,188,1,11,188,11,1,200,0,0,200,0,0,200,0,0,200,0,0,
140, 1,1,1,0.9775,0.035,0.0225,0,0,1,1,1,0.995,0.1175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,0,8,192,8,0,152,6,42,152,42,6,184,0,16,184,16,0,200,0,0,200,0,0,200,0,0,200,0,0,
150, 1,1,1,0.9675,0.0375,0.01,0,0,1,1,1,0.995,0.04,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,183,1,16,183,16,1,177,2,21,177,21,2,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
160, 1,1,1,0.99,0.0375,0,0,0,1,1,1,0.985,0.0375,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,5,0,195,0,5,185,0,15,185,15,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
170, 1,1,1,0.905,0.0125,0,0,0,1,1,1,0.985,0.0475,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,168,0,32,168,32,0,173,4,23,173,23,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
180, 1,1,1,0.95,0.0225,0,0,0,1,1,1,0.97,0.0825,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,165,10,25,165,25,10,173,3,24,173,24,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
190, 1,1,1,0.9625,0.0275,0,0,0,1,1,1,0.9725,0.03,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,180,4,16,180,16,4,185,6,9,185,9,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
200, 1,1,1,0.9875,0.005,0,0,0,1,1,1,0.98,0.0275,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,2,7,191,7,2,184,4,12,184,12,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
210, 1,1,1,0.9775,0.0225,0,0,0,1,1,1,0.975,0.0275,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,3,7,190,7,3,189,1,10,189,10,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
220, 1,1,1,0.995,0.0075,0,0,0,1,1,1,0.97,0.0175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,0,7,193,7,0,196,2,2,196,2,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
230, 1,1,1,0.9775,0.02,0.0025,0,0,1,1,1,0.95,0.0875,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,181,3,16,181,16,3,168,4,28,168,28,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
240, 1,1,1,0.9725,0.015,0,0,0,1,1,1,0.9475,0.04,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,179,6,15,179,15,6,188,0,12,188,12,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
250, 1,1,0.9975,0.9475,0.0175,0,0,0,1,1,1,0.97,0.07,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,174,13,13,174,13,13,177,3,20,177,20,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
260, 1,1,1,0.9925,0.05,0.0025,0,0,1,1,1,0.995,0.1325,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,0,3,197,3,0,155,5,40,155,40,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
270, 1,1,1,0.99,0.01,0,0,0,1,1,1,0.98,0.11,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,1,12,187,12,1,154,6,40,154,40,6,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
280, 1,1,1,0.99,0.0225,0,0,0,1,1,1,0.9875,0.0725,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,0,7,193,7,0,169,0,31,169,31,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
290, 1,1,1,0.99,0.0525,0,0,0,1,1,1,0.9825,0.035,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,4,4,192,4,4,165,5,30,165,30,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
300, 1,1,1,0.9725,0.04,0,0,0,1,1,1,0.9775,0.035,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,190,1,9,190,9,1,178,3,19,178,19,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
310, 1,1,1,0.985,0.0275,0,0,0,1,1,1,0.985,0.065,0.01,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,2,7,191,7,2,177,5,18,177,18,5,193,0,7,193,7,0,200,0,0,200,0,0,200,0,0,200,0,0,
320, 1,1,0.9975,0.955,0.02,0,0,0,1,1,1,0.96,0.0325,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,163,3,34,163,34,3,186,0,14,186,14,0,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
330, 1,1,1,0.96,0.045,0.0175,0,0,1,1,1,0.9825,0.035,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,178,7,15,178,15,7,177,1,22,177,22,1,195,0,5,195,5,0,200,0,0,200,0,0,200,0,0,200,0,0,
340, 1,1,1,0.96,0.0425,0,0,0,1,1,1,0.9825,0.0175,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,184,3,13,184,13,3,181,0,19,181,19,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
350, 1,1,1,0.98,0.045,0,0,0,1,1,1,0.975,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,182,2,16,182,16,2,179,5,16,179,16,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
360, 1,1,1,0.975,0.0175,0,0,0,1,1,1,0.9825,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,2,9,189,9,2,192,4,4,192,4,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
370, 1,1,1,0.9875,0.0225,0.0075,0,0,1,1,1,0.9825,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,186,9,5,186,5,9,193,1,6,193,6,1,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,
380, 1,1,1,0.9475,0.03,0.025,0,0,1,1,1,0.9675,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,185,6,9,185,9,6,188,3,9,188,9,3,189,0,11,189,11,0,200,0,0,200,0,0,200,0,0,200,0,0,
390, 1,1,1,0.97,0.055,0.03,0,0,1,1,1,0.9825,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,185,2,13,185,13,2,181,3,16,181,16,3,185,0,15,185,15,0,200,0,0,200,0,0,200,0,0,200,0,0,
400, 1,1,1,0.9525,0.0225,0.0375,0,0,1,1,1,0.9675,0.025,0.0275,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,172,5,23,172,23,5,183,2,15,183,15,2,171,1,28,171,28,1,200,0,0,200,0,0,200,0,0,200,0,0,
410, 1,1,1,0.98,0.01,0.035,0,0,1,1,1,0.965,0.01,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,180,1,19,180,19,1,193,1,6,193,6,1,174,0,26,174,26,0,200,0,0,200,0,0,200,0,0,200,0,0,
420, 1,1,1,0.9825,0.06,0.0575,0.0025,0,1,1,0.9975,0.9475,0,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,177,1,22,177,22,1,180,0,20,180,20,0,168,1,31,168,31,1,200,0,0,200,0,0,200,0,0,200,0,0,
430, 1,1,1,0.9575,0.055,0.005,0,0,1,1,0.995,0.9325,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,160,1,39,160,39,1,176,2,22,176,22,2,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
440, 1,1,1,0.965,0.035,0,0,0,1,1,1,0.95,0.01,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,172,4,24,172,24,4,186,1,13,186,13,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
450, 1,1,1,0.97,0.055,0,0,0,1,1,1,0.96,0.06,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,180,3,17,180,17,3,170,0,30,170,30,0,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,
460, 1,1,0.9975,0.9475,0.0375,0,0,0,1,1,1,0.955,0.0125,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,170,4,26,170,26,4,177,8,15,177,15,8,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
470, 1,1,1,0.94,0.0475,0,0,0,1,1,0.9975,0.97,0.03,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,174,1,25,174,25,1,172,5,23,172,23,5,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
480, 1,1,0.975,0.965,0.085,0,0,0,1,1,1,0.9825,0.0375,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,0,8,192,8,0,190,0,10,190,10,0,149,7,44,149,44,7,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
490, 1,1,0.9775,0.95,0.1025,0,0,0,1,1,0.995,0.985,0.0525,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,1,8,191,8,1,171,4,25,171,25,4,148,7,45,148,45,7,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
500, 1,1,1,0.9825,0.08,0.0025,0,0,1,1,0.985,0.99,0.0675,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,1,8,191,8,1,198,0,2,198,2,0,146,2,52,146,52,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
510, 1,1,0.99,0.9625,0.02,0,0,0,1,1,1,0.985,0.0625,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,193,0,7,193,7,0,187,0,13,187,13,0,173,3,24,173,24,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
520, 1,1,1,0.935,0.03,0.0075,0,0,1,1,1,0.97,0.03,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,182,4,14,182,14,4,171,3,26,171,26,3,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
530, 1,1,1,0.995,0.0575,0.01,0,0,1,1,1,0.995,0.0475,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,161,2,37,161,37,2,195,0,5,195,5,0,200,0,0,200,0,0,200,0,0,200,0,0,
540, 1,1,1,0.9825,0.03,0.005,0,0,1,1,1,0.98,0.035,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,2,6,192,6,2,177,1,22,177,22,1,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
550, 1,1,1,0.9925,0.0675,0,0,0,1,1,1,0.9675,0.0375,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,182,2,16,182,16,2,163,8,29,163,29,8,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
560, 1,1,1,0.9825,0.0525,0,0,0,1,1,0.9975,0.965,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,0,5,195,5,0,181,4,15,181,15,4,180,8,12,180,12,8,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
570, 1,1,1,0.97,0.0425,0,0,0,1,1,1,0.97,0.065,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,183,3,14,183,14,3,171,1,28,171,28,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
580, 1,1,0.9975,0.9525,0.0425,0,0,0,1,1,1,0.93,0.0475,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,162,3,35,162,35,3,181,5,14,181,14,5,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
590, 1,1,1,0.86,0.0275,0,0,0,1,1,1,0.9875,0.0525,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,153,3,44,153,44,3,170,2,28,170,28,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
600, 1,1,1,0.97,0.0475,0,0,0,1,1,1,0.9875,0.0375,0,0.005,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,1,11,188,11,1,171,4,25,171,25,4,200,0,0,200,0,0,196,0,4,196,4,0,200,0,0,200,0,0,
610, 1,1,1,0.9775,0.02,0,0,0,1,1,1,0.99,0.035,0,0.01,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,6,6,188,6,6,183,3,14,183,14,3,200,0,0,200,0,0,195,0,5,195,5,0,200,0,0,200,0,0,
620, 1,1,1,0.955,0.01,0,0,0,1,1,1,0.98,0.08,0,0.0075,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,187,1,12,187,12,1,172,5,23,172,23,5,200,0,0,200,0,0,196,0,4,196,4,0,200,0,0,200,0,0,
630, 1,1,1,0.9875,0.015,0,0,0,1,1,1,0.985,0.0675,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,189,1,10,189,10,1,174,0,26,174,26,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
640, 1,1,1,0.94,0.03,0,0,0,1,1,1,0.9675,0.08,0.0075,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,183,9,8,183,8,9,167,4,29,167,29,4,197,0,3,197,3,0,200,0,0,200,0,0,200,0,0,200,0,0,
650, 1,1,1,0.9825,0.025,0,0,0,1,1,1,0.965,0.025,0.02,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,195,3,2,195,2,3,185,0,15,185,15,0,191,0,9,191,9,0,200,0,0,200,0,0,200,0,0,200,0,0,
660, 1,1,1,0.9975,0.025,0,0,0,1,1,1,0.97,0.0425,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,1,8,191,8,1,172,6,22,172,22,6,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
670, 1,1,1,0.9825,0.03,0.0025,0,0,1,1,1,0.9775,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,7,2,191,2,7,188,1,11,188,11,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
680, 1,1,1,0.99,0.055,0,0,0,1,1,1,0.995,0.0725,0.0175,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,2,7,191,7,2,169,3,28,169,28,3,196,0,4,196,4,0,200,0,0,200,0,0,200,0,0,200,0,0,
690, 1,1,1,0.9875,0.0275,0.0025,0,0,1,1,1,0.9825,0.0275,0.015,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,197,1,2,197,2,1,179,3,18,179,18,3,190,0,10,190,10,0,200,0,0,200,0,0,200,0,0,200,0,0,
700, 1,1,0.9875,0.99,0.005,0,0,0,1,1,1,0.9925,0.0075,0.02,0,0,200,0,0,200,0,0,200,0,0,200,0,0,192,1,7,192,7,1,194,2,4,194,4,2,194,5,1,194,1,5,190,0,10,190,10,0,200,0,0,200,0,0,200,0,0,200,0,0,
710, 1,1,0.995,0.97,0.03,0,0,0,1,1,1,0.96,0.025,0.005,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,190,0,10,190,10,0,189,3,8,189,8,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
720, 1,1,0.995,0.9425,0.0275,0,0.0025,0,1,1,1,0.95,0.0075,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,198,0,2,198,2,0,170,1,29,170,29,1,189,0,11,189,11,0,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
730, 1,1,1,0.9375,0.01,0,0,0,1,1,1,0.9475,0.0225,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,168,2,30,168,30,2,191,2,7,191,7,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
740, 1,1,1,0.9625,0.03,0,0,0,1,1,1,0.9675,0.0525,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,1,11,188,11,1,186,2,12,186,12,2,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
750, 1,1,1,0.94,0.075,0,0,0,1,1,1,0.9675,0.045,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,169,5,26,169,26,5,160,12,28,160,28,12,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
760, 1,1,1,0.965,0.005,0,0,0,1,1,0.9975,0.94,0.0375,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,162,2,36,162,36,2,176,2,22,176,22,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
770, 1,1,0.9975,0.95,0.0275,0,0,0,1,1,1,0.93,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,159,6,35,159,35,6,190,0,10,190,10,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
780, 1,1,1,0.955,0.045,0,0,0,1,1,1,0.9675,0.025,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,171,6,23,171,23,6,183,1,16,183,16,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
790, 1,1,1,0.9675,0.0525,0,0,0,1,1,1,0.95,0.0475,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,167,5,28,167,28,5,182,0,18,182,18,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
800, 1,1,1,0.9925,0.04,0,0,0,1,1,0.985,0.905,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,196,0,4,196,4,0,166,5,29,166,29,5,176,3,21,176,21,3,199,0,1,199,1,0,200,0,0,200,0,0,200,0,0,200,0,0,
810, 1,1,1,0.98,0.0225,0,0,0,1,1,1,0.935,0.005,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,174,3,23,174,23,3,184,5,11,184,11,5,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
820, 1,1,1,0.99,0.045,0,0,0,1,1,1,0.98,0.0375,0.0025,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,188,2,10,188,10,2,180,7,13,180,13,7,198,0,2,198,2,0,200,0,0,200,0,0,200,0,0,200,0,0,
830, 1,1,1,0.9825,0.0175,0,0,0,1,1,1,0.9825,0.02,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,191,3,6,191,6,3,182,2,16,182,16,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
840, 1,1,0.9975,0.9825,0.015,0,0,0,1,1,1,0.9825,0.0125,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,193,4,3,193,3,4,190,4,6,190,6,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
850, 1,1,0.9825,0.9625,0.0175,0,0,0,1,1,1,0.9825,0.015,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,194,0,6,194,6,0,188,5,7,188,7,5,193,1,6,193,6,1,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
860, 1,0.985,0.99,0.975,0.01,0,0,0,1,1,1,0.9625,0.01,0,0,0,200,0,0,200,0,0,197,0,3,197,3,0,196,0,4,196,4,0,178,5,17,178,17,5,191,3,6,191,6,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
870, 1,0.9775,0.995,0.9175,0.0325,0,0,0,1,1,1,0.9675,0.0225,0,0,0,200,0,0,200,0,0,189,0,11,189,11,0,198,0,2,198,2,0,178,0,22,178,22,0,187,3,10,187,10,3,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
880, 1,0.9725,0.98,0.9775,0.0225,0,0,0,1,1,1,0.985,0.0075,0,0,0,200,0,0,200,0,0,192,0,8,192,8,0,195,0,5,195,5,0,182,1,17,182,17,1,188,2,10,188,10,2,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
890, 1,0.9925,0.99,0.955,0,0,0,0,1,1,1,0.9825,0.02,0,0,0,200,0,0,200,0,0,197,0,3,197,3,0,195,0,5,195,5,0,185,6,9,185,9,6,190,0,10,190,10,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
900, 1,1,0.9975,0.945,0.015,0,0,0,1,1,1,0.9825,0.085,0,0,0,200,0,0,200,0,0,200,0,0,200,0,0,199,0,1,199,1,0,178,3,19,178,19,3,166,4,30,166,30,4,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,200,0,0,
