gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W0.999999, d0W1, d0W0.995001, d0W0.999995, d0W1, d0W0.836911, d0W0.996428, d0W0.999992, d0W1, d0W0.606531, d0W0.956717, d0W0.998755, d0W0.999995, d0W1, d0W0.836911, d0W0.956717, d0W0.995001, d0W0.999819, d0W0.999999, d0W1, d0W0.995001, d0W0.996428, d0W0.998755, d0W0.999819, d0W0.999992, d0W1, d0W1, d0W0.999999, d0W0.999995, d0W0.999992, d0W0.999995, d0W0.999999, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d1W1, d1W0.999999, d1W1, d1W0.995001, d1W0.999995, d1W1, d1W0.836911, d1W0.996428, d1W0.999992, d1W1, d1W0.606531, d1W0.956717, d1W0.998755, d1W0.999995, d1W1, d1W0.836911, d1W0.956717, d1W0.995001, d1W0.999819, d1W0.999999, d1W1, d1W0.995001, d1W0.996428, d1W0.998755, d1W0.999819, d1W0.999992, d1W1, d1W1, d1W0.999999, d1W0.999995, d1W0.999992, d1W0.999995, d1W0.999999, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d2W1, d2W0.999999, d2W1, d2W0.995001, d2W0.999995, d2W1, d2W0.836911, d2W0.996428, d2W0.999992, d2W1, d2W0.606531, d2W0.956717, d2W0.998755, d2W0.999995, d2W1, d2W0.836911, d2W0.956717, d2W0.995001, d2W0.999819, d2W0.999999, d2W1, d2W0.995001, d2W0.996428, d2W0.998755, d2W0.999819, d2W0.999992, d2W1, d2W1, d2W0.999999, d2W0.999995, d2W0.999992, d2W0.999995, d2W0.999999, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d3W1, d3W0.999999, d3W1, d3W0.995001, d3W0.999995, d3W1, d3W0.836911, d3W0.996428, d3W0.999992, d3W1, d3W0.606531, d3W0.956717, d3W0.998755, d3W0.999995, d3W1, d3W0.836911, d3W0.956717, d3W0.995001, d3W0.999819, d3W0.999999, d3W1, d3W0.995001, d3W0.996428, d3W0.998755, d3W0.999819, d3W0.999992, d3W1, d3W1, d3W0.999999, d3W0.999995, d3W0.999992, d3W0.999995, d3W0.999999, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d4W1, d4W0.999999, d4W1, d4W0.995001, d4W0.999995, d4W1, d4W0.836911, d4W0.996428, d4W0.999992, d4W1, d4W0.606531, d4W0.956717, d4W0.998755, d4W0.999995, d4W1, d4W0.836911, d4W0.956717, d4W0.995001, d4W0.999819, d4W0.999999, d4W1, d4W0.995001, d4W0.996428, d4W0.998755, d4W0.999819, d4W0.999992, d4W1, d4W1, d4W0.999999, d4W0.999995, d4W0.999992, d4W0.999995, d4W0.999999, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d5W1, d5W0.999999, d5W1, d5W0.995001, d5W0.999995, d5W1, d5W0.836911, d5W0.996428, d5W0.999992, d5W1, d5W0.606531, d5W0.956717, d5W0.998755, d5W0.999995, d5W1, d5W0.836911, d5W0.956717, d5W0.995001, d5W0.999819, d5W0.999999, d5W1, d5W0.995001, d5W0.996428, d5W0.998755, d5W0.999819, d5W0.999992, d5W1, d5W1, d5W0.999999, d5W0.999995, d5W0.999992, d5W0.999995, d5W0.999999, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d6W1, d6W0.999999, d6W1, d6W0.995001, d6W0.999995, d6W1, d6W0.836911, d6W0.996428, d6W0.999992, d6W1, d6W0.606531, d6W0.956717, d6W0.998755, d6W0.999995, d6W1, d6W0.836911, d6W0.956717, d6W0.995001, d6W0.999819, d6W0.999999, d6W1, d6W0.995001, d6W0.996428, d6W0.998755, d6W0.999819, d6W0.999992, d6W1, d6W1, d6W0.999999, d6W0.999995, d6W0.999992, d6W0.999995, d6W0.999999, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d7W1, d7W0.999999, d7W1, d7W0.995001, d7W0.999995, d7W1, d7W0.836911, d7W0.996428, d7W0.999992, d7W1, d7W0.606531, d7W0.956717, d7W0.998755, d7W0.999995, d7W1, d7W0.836911, d7W0.956717, d7W0.995001, d7W0.999819, d7W0.999999, d7W1, d7W0.995001, d7W0.996428, d7W0.998755, d7W0.999819, d7W0.999992, d7W1, d7W1, d7W0.999999, d7W0.999995, d7W0.999992, d7W0.999995, d7W0.999999, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d8W1, d8W0.999999, d8W1, d8W0.995001, d8W0.999995, d8W1, d8W0.836911, d8W0.996428, d8W0.999992, d8W1, d8W0.606531, d8W0.956717, d8W0.998755, d8W0.999995, d8W1, d8W0.836911, d8W0.956717, d8W0.995001, d8W0.999819, d8W0.999999, d8W1, d8W0.995001, d8W0.996428, d8W0.998755, d8W0.999819, d8W0.999992, d8W1, d8W1, d8W0.999999, d8W0.999995, d8W0.999992, d8W0.999995, d8W0.999999, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d9W1, d9W0.999999, d9W1, d9W0.995001, d9W0.999995, d9W1, d9W0.836911, d9W0.996428, d9W0.999992, d9W1, d9W0.606531, d9W0.956717, d9W0.998755, d9W0.999995, d9W1, d9W0.836911, d9W0.956717, d9W0.995001, d9W0.999819, d9W0.999999, d9W1, d9W0.995001, d9W0.996428, d9W0.998755, d9W0.999819, d9W0.999992, d9W1, d9W1, d9W0.999999, d9W0.999995, d9W0.999992, d9W0.999995, d9W0.999999, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d10W1, d10W0.999999, d10W1, d10W0.995001, d10W0.999995, d10W1, d10W0.836911, d10W0.996428, d10W0.999992, d10W1, d10W0.606531, d10W0.956717, d10W0.998755, d10W0.999995, d10W1, d10W0.836911, d10W0.956717, d10W0.995001, d10W0.999819, d10W0.999999, d10W1, d10W0.995001, d10W0.996428, d10W0.998755, d10W0.999819, d10W0.999992, d10W1, d10W1, d10W0.999999, d10W0.999995, d10W0.999992, d10W0.999995, d10W0.999999, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d11W1, d11W0.999999, d11W1, d11W0.995001, d11W0.999995, d11W1, d11W0.836911, d11W0.996428, d11W0.999992, d11W1, d11W0.606531, d11W0.956717, d11W0.998755, d11W0.999995, d11W1, d11W0.836911, d11W0.956717, d11W0.995001, d11W0.999819, d11W0.999999, d11W1, d11W0.995001, d11W0.996428, d11W0.998755, d11W0.999819, d11W0.999992, d11W1, d11W1, d11W0.999999, d11W0.999995, d11W0.999992, d11W0.999995, d11W0.999999, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d12W1, d12W0.999999, d12W1, d12W0.995001, d12W0.999995, d12W1, d12W0.836911, d12W0.996428, d12W0.999992, d12W1, d12W0.606531, d12W0.956717, d12W0.998755, d12W0.999995, d12W1, d12W0.836911, d12W0.956717, d12W0.995001, d12W0.999819, d12W0.999999, d12W1, d12W0.995001, d12W0.996428, d12W0.998755, d12W0.999819, d12W0.999992, d12W1, d12W1, d12W0.999999, d12W0.999995, d12W0.999992, d12W0.999995, d12W0.999999, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d13W1, d13W0.999999, d13W1, d13W0.995001, d13W0.999995, d13W1, d13W0.836911, d13W0.996428, d13W0.999992, d13W1, d13W0.606531, d13W0.956717, d13W0.998755, d13W0.999995, d13W1, d13W0.836911, d13W0.956717, d13W0.995001, d13W0.999819, d13W0.999999, d13W1, d13W0.995001, d13W0.996428, d13W0.998755, d13W0.999819, d13W0.999992, d13W1, d13W1, d13W0.999999, d13W0.999995, d13W0.999992, d13W0.999995, d13W0.999999, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d14W1, d14W0.999999, d14W1, d14W0.995001, d14W0.999995, d14W1, d14W0.836911, d14W0.996428, d14W0.999992, d14W1, d14W0.606531, d14W0.956717, d14W0.998755, d14W0.999995, d14W1, d14W0.836911, d14W0.956717, d14W0.995001, d14W0.999819, d14W0.999999, d14W1, d14W0.995001, d14W0.996428, d14W0.998755, d14W0.999819, d14W0.999992, d14W1, d14W1, d14W0.999999, d14W0.999995, d14W0.999992, d14W0.999995, d14W0.999999, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d15W1, d15W0.999999, d15W1, d15W0.995001, d15W0.999995, d15W1, d15W0.836911, d15W0.996428, d15W0.999992, d15W1, d15W0.606531, d15W0.956717, d15W0.998755, d15W0.999995, d15W1, d15W0.836911, d15W0.956717, d15W0.995001, d15W0.999819, d15W0.999999, d15W1, d15W0.995001, d15W0.996428, d15W0.998755, d15W0.999819, d15W0.999992, d15W1, d15W1, d15W0.999999, d15W0.999995, d15W0.999992, d15W0.999995, d15W0.999999, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d16W1, d16W0.999999, d16W1, d16W0.995001, d16W0.999995, d16W1, d16W0.836911, d16W0.996428, d16W0.999992, d16W1, d16W0.606531, d16W0.956717, d16W0.998755, d16W0.999995, d16W1, d16W0.836911, d16W0.956717, d16W0.995001, d16W0.999819, d16W0.999999, d16W1, d16W0.995001, d16W0.996428, d16W0.998755, d16W0.999819, d16W0.999992, d16W1, d16W1, d16W0.999999, d16W0.999995, d16W0.999992, d16W0.999995, d16W0.999999, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d17W1, d17W0.999999, d17W1, d17W0.995001, d17W0.999995, d17W1, d17W0.836911, d17W0.996428, d17W0.999992, d17W1, d17W0.606531, d17W0.956717, d17W0.998755, d17W0.999995, d17W1, d17W0.836911, d17W0.956717, d17W0.995001, d17W0.999819, d17W0.999999, d17W1, d17W0.995001, d17W0.996428, d17W0.998755, d17W0.999819, d17W0.999992, d17W1, d17W1, d17W0.999999, d17W0.999995, d17W0.999992, d17W0.999995, d17W0.999999, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d18W1, d18W0.999999, d18W1, d18W0.995001, d18W0.999995, d18W1, d18W0.836911, d18W0.996428, d18W0.999992, d18W1, d18W0.606531, d18W0.956717, d18W0.998755, d18W0.999995, d18W1, d18W0.836911, d18W0.956717, d18W0.995001, d18W0.999819, d18W0.999999, d18W1, d18W0.995001, d18W0.996428, d18W0.998755, d18W0.999819, d18W0.999992, d18W1, d18W1, d18W0.999999, d18W0.999995, d18W0.999992, d18W0.999995, d18W0.999999, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d19W1, d19W0.999999, d19W1, d19W0.995001, d19W0.999995, d19W1, d19W0.836911, d19W0.996428, d19W0.999992, d19W1, d19W0.606531, d19W0.956717, d19W0.998755, d19W0.999995, d19W1, d19W0.836911, d19W0.956717, d19W0.995001, d19W0.999819, d19W0.999999, d19W1, d19W0.995001, d19W0.996428, d19W0.998755, d19W0.999819, d19W0.999992, d19W1, d19W1, d19W0.999999, d19W0.999995, d19W0.999992, d19W0.999995, d19W0.999999, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, 
0, 0.9655,0.96775,0.9635,0.96525,0.96525,0.96125,0.96875,0.9695,0.96075,0.96175,0.96075,0.954,0.954,0.9535,0.95275,0.9515,0.95075,0.95575,0.95375,0.9635,1,1,1,1,0.99975,0.99975,0.99975,0.9995,0.99975,1,1,1,1,1,1,1,1,1,1,1,0.70075,0.7065,0.70325,0.70525,0.69125,0.69425,0.70825,0.69725,0.711,0.70275,0.71025,0.688,0.69125,0.67125,0.6695,0.667,0.66425,0.68625,0.67925,0.6895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96375,0.96075,0.96125,0.9525,0.96475,0.96725,0.965,0.96225,0.95725,0.95975,0.95475,0.9575,0.9625,0.96225,0.951,0.95125,0.96375,0.96475,0.96675,0.97525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9895,0.98625,0.9875,0.98375,0.98675,0.98775,0.986,0.9885,0.98675,0.98975,0.9865,0.99175,0.99275,0.993,0.99225,0.99425,0.99275,0.99525,0.9945,0.997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,838,133,863,0,33,121,0,0,0,12,0,0,0,33,0,0,0,0,0,133,12,0,0,0,0,0,0,121,133,33,0,33,133,0,0,863,838,863,121,12,0,12,121,863,838,826,151,861,0,20,138,0,0,1,3,0,0,0,20,0,0,0,0,0,151,3,0,0,0,0,1,0,138,151,20,1,20,151,0,0,861,826,861,138,3,0,3,138,861,826,855,139,800,1,28,167,0,1,1,8,0,0,0,28,0,0,0,1,0,139,8,1,1,0,0,1,0,167,139,28,1,28,139,0,0,800,855,800,167,8,0,8,167,800,855,838,163,826,1,34,129,0,0,2,7,0,0,0,34,0,0,0,1,0,163,7,1,0,0,0,2,0,129,163,34,2,34,163,0,0,826,838,826,129,7,0,7,129,826,838,826,146,836,1,42,143,0,0,1,5,0,0,0,42,0,0,0,1,0,146,5,1,0,0,0,1,0,143,146,42,1,42,146,0,0,836,826,836,143,5,0,5,143,836,826,800,173,863,0,24,131,0,0,3,6,0,0,0,24,0,0,0,0,0,173,6,0,0,0,0,3,0,131,173,24,3,24,173,0,0,863,800,863,131,6,0,6,131,863,800,783,166,896,1,19,130,0,0,0,5,0,0,0,19,0,0,0,1,0,166,5,1,0,0,0,0,0,130,166,19,0,19,166,0,0,896,783,896,130,5,0,5,130,896,783,827,159,847,0,33,126,0,0,1,7,0,0,0,33,0,0,0,0,0,159,7,0,0,0,0,1,0,126,159,33,1,33,159,0,0,847,827,847,126,7,0,7,126,847,827,841,135,873,2,25,121,0,0,1,2,0,0,0,25,0,0,0,2,0,135,2,2,0,0,0,1,0,121,135,25,1,25,135,0,0,873,841,873,121,2,0,2,121,873,841,812,130,874,1,29,146,0,0,3,5,0,0,0,29,0,0,0,1,0,130,5,1,0,0,0,3,0,146,130,29,3,29,130,0,0,874,812,874,146,5,0,5,146,874,812,831,165,805,1,24,160,0,0,1,13,0,0,0,24,0,0,0,1,0,165,13,1,0,0,0,1,0,160,165,24,1,24,165,0,0,805,831,805,160,13,0,13,160,805,831,773,151,872,0,39,152,0,1,5,7,0,0,0,39,0,0,0,0,0,151,7,0,1,0,0,5,0,152,151,39,5,39,151,0,0,872,773,872,152,7,0,7,152,872,773,777,161,860,0,38,159,0,0,1,4,0,0,0,38,0,0,0,0,0,161,4,0,0,0,0,1,0,159,161,38,1,38,161,0,0,860,777,860,159,4,0,4,159,860,777,733,177,895,0,36,144,0,0,3,12,0,0,0,36,0,0,0,0,0,177,12,0,0,0,0,3,0,144,177,36,3,36,177,0,0,895,733,895,144,12,0,12,144,895,733,711,191,899,1,42,140,0,1,2,13,0,0,0,42,0,0,0,1,0,191,13,1,1,0,0,2,0,140,191,42,2,42,191,0,0,899,711,899,140,13,0,13,140,899,711,745,179,863,1,48,158,0,0,1,5,0,0,0,48,0,0,0,1,0,179,5,1,0,0,0,1,0,158,179,48,1,48,179,0,0,863,745,863,158,5,0,5,158,863,745,714,190,868,2,44,170,0,1,4,7,0,0,0,44,0,0,0,2,0,190,7,2,1,0,0,4,0,170,190,44,4,44,190,0,0,868,714,868,170,7,0,7,170,868,714,750,203,866,0,44,125,0,0,3,9,0,0,0,44,0,0,0,0,0,203,9,0,0,0,0,3,0,125,203,44,3,44,203,0,0,866,750,866,125,9,0,9,125,866,750,809,182,833,1,27,142,0,0,2,4,0,0,0,27,0,0,0,1,0,182,4,1,0,0,0,2,0,142,182,27,2,27,182,0,0,833,809,833,142,4,0,4,142,833,809,800,195,844,0,31,126,0,0,0,4,0,0,0,31,0,0,0,0,0,195,4,0,0,0,0,0,0,126,195,31,0,31,195,0,0,844,800,844,126,4,0,4,126,844,800,
100, 0.9875,0.991,0.99,0.9905,0.99075,0.98925,0.98825,0.98225,0.98475,0.97975,0.97675,0.9755,0.9685,0.96525,0.96625,0.96425,0.96675,0.96625,0.969,0.97025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7385,0.731,0.7285,0.71875,0.71725,0.7245,0.70725,0.70525,0.7095,0.69625,0.67775,0.68775,0.6865,0.69375,0.67225,0.674,0.65575,0.66325,0.66175,0.64275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.95,0.94725,0.9485,0.94525,0.95175,0.9475,0.9525,0.9515,0.95125,0.949,0.946,0.944,0.95825,0.95025,0.957,0.95975,0.96125,0.95525,0.95925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983,0.984,0.98225,0.983,0.98675,0.98275,0.98825,0.9885,0.99225,0.9915,0.991,0.99225,0.9905,0.99375,0.99375,0.99325,0.994,0.9915,0.99475,0.99375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,910,127,843,1,23,91,0,0,0,5,0,0,0,23,0,0,0,1,0,127,5,1,0,0,0,0,0,91,127,23,0,23,127,0,0,843,910,843,91,5,0,5,91,843,910,912,112,832,0,23,113,0,0,1,7,0,0,0,23,0,0,0,0,0,112,7,0,0,0,0,1,0,113,112,23,1,23,112,0,0,832,912,832,113,7,0,7,113,832,912,900,129,817,0,28,118,0,0,1,7,0,0,0,28,0,0,0,0,0,129,7,0,0,0,0,1,0,118,129,28,1,28,129,0,0,817,900,817,118,7,0,7,118,817,900,869,146,820,1,37,125,0,0,0,2,0,0,0,37,0,0,0,1,0,146,2,1,0,0,0,0,0,125,146,37,0,37,146,0,0,820,869,820,125,2,0,2,125,820,869,907,143,797,1,30,118,0,0,1,3,0,0,0,30,0,0,0,1,0,143,3,1,0,0,0,1,0,118,143,30,1,30,143,0,0,797,907,797,118,3,0,3,118,797,907,888,158,815,0,17,114,0,0,2,5,0,0,0,17,1,0,0,0,0,158,5,0,0,0,0,2,0,114,158,17,2,17,158,0,1,815,888,815,114,5,1,5,114,815,888,863,146,817,0,24,143,0,0,1,6,0,0,0,24,0,0,0,0,0,146,6,0,0,0,0,1,0,143,146,24,1,24,146,0,0,817,863,817,143,6,0,6,143,817,863,866,189,811,1,17,109,0,0,3,4,0,0,0,17,0,0,0,1,0,189,4,1,0,0,0,3,0,109,189,17,3,17,189,0,0,811,866,811,109,4,0,4,109,811,866,867,152,832,0,29,114,0,0,1,5,0,0,0,29,0,0,0,0,0,152,5,0,0,0,0,1,0,114,152,29,1,29,152,0,0,832,867,832,114,5,0,5,114,832,867,817,149,852,0,38,136,0,0,0,8,0,0,0,38,0,0,0,0,0,149,8,0,0,0,0,0,0,136,149,38,0,38,149,0,0,852,817,852,136,8,0,8,136,852,817,812,169,852,1,32,125,0,1,2,6,0,0,0,32,0,0,0,1,0,169,6,1,1,0,0,2,0,125,169,32,2,32,169,0,0,852,812,852,125,6,0,6,125,852,812,798,169,866,1,32,123,0,0,0,11,0,0,0,32,0,0,0,1,0,169,11,1,0,0,0,0,0,123,169,32,0,32,169,0,0,866,798,866,123,11,0,11,123,866,798,791,149,879,0,30,137,0,0,2,12,0,0,0,30,0,0,0,0,0,149,12,0,0,0,0,2,0,137,149,30,2,30,149,0,0,879,791,879,137,12,0,12,137,879,791,778,189,860,0,23,139,0,0,0,11,0,0,0,23,0,0,0,0,0,189,11,0,0,0,0,0,0,139,189,23,0,23,189,0,0,860,778,860,139,11,0,11,139,860,778,796,172,858,1,21,147,0,0,1,4,0,0,0,21,0,0,0,1,0,172,4,1,0,0,0,1,0,147,172,21,1,21,172,0,0,858,796,858,147,4,0,4,147,858,796,774,176,887,1,32,125,0,0,1,4,0,0,0,32,0,0,0,1,0,176,4,1,0,0,0,1,0,125,176,32,1,32,176,0,0,887,774,887,125,4,0,4,125,887,774,751,200,881,0,30,133,0,0,2,2,0,0,0,30,1,0,0,0,0,200,2,0,0,0,0,2,0,133,200,30,2,30,200,0,1,881,751,881,133,2,1,2,133,881,751,748,190,891,0,25,140,0,0,3,3,0,0,0,25,0,0,0,0,0,190,3,0,0,0,0,3,0,140,190,25,3,25,190,0,0,891,748,891,140,3,0,3,140,891,748,725,198,903,0,37,129,0,0,3,5,0,0,0,37,0,0,0,0,0,198,5,0,0,0,0,3,0,129,198,37,3,37,198,0,0,903,725,903,129,5,0,5,129,903,725,706,183,925,0,39,140,0,0,3,4,0,0,0,39,0,0,0,0,0,183,4,0,0,0,0,3,0,140,183,39,3,39,183,0,0,925,706,925,140,4,0,4,140,925,706,
200, 0.989,0.9885,0.988,0.987,0.98025,0.98675,0.98175,0.985,0.97875,0.9785,0.97575,0.98125,0.9735,0.976,0.97725,0.97775,0.98375,0.98025,0.98425,0.97925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.67375,0.6725,0.68475,0.688,0.68975,0.7145,0.69625,0.705,0.72825,0.7165,0.7215,0.73,0.7355,0.72,0.7285,0.72,0.7115,0.72025,0.7235,0.7255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95375,0.951,0.952,0.95725,0.96175,0.96475,0.96825,0.95475,0.96125,0.96475,0.95575,0.949,0.953,0.95725,0.9565,0.95025,0.95525,0.95825,0.9535,0.95725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9865,0.98175,0.98525,0.9895,0.99175,0.98925,0.9915,0.9905,0.9925,0.99,0.988,0.99275,0.994,0.99375,0.9945,0.9945,0.99,0.9945,0.99425,0.99425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,771,178,880,1,26,140,0,0,1,3,0,0,0,26,0,0,0,1,0,178,3,1,0,0,0,1,0,140,178,26,1,26,178,0,0,880,771,880,140,3,0,3,140,880,771,759,187,913,1,37,94,0,0,3,6,0,0,0,37,0,0,0,1,0,187,6,1,0,0,0,3,0,94,187,37,3,37,187,0,0,913,759,913,94,6,0,6,94,913,759,796,163,895,2,29,104,0,0,1,10,0,0,0,29,0,0,0,2,0,163,10,2,0,0,0,1,0,104,163,29,1,29,163,0,0,895,796,895,104,10,0,10,104,895,796,815,152,888,1,29,112,0,0,1,2,0,0,0,29,0,0,0,1,0,152,2,1,0,0,0,1,0,112,152,29,1,29,152,0,0,888,815,888,112,2,0,2,112,888,815,871,169,829,0,25,103,0,0,0,3,0,0,0,25,0,0,0,0,0,169,3,0,0,0,0,0,0,103,169,25,0,25,169,0,0,829,871,829,103,3,0,3,103,829,871,864,145,860,0,22,105,0,0,0,4,0,0,0,22,0,0,0,0,0,145,4,0,0,0,0,0,0,105,145,22,0,22,145,0,0,860,864,860,105,4,0,4,105,860,864,847,140,866,0,25,119,0,0,0,3,0,0,0,25,0,0,0,0,0,140,3,0,0,0,0,0,0,119,140,25,0,25,140,0,0,866,847,866,119,3,0,3,119,866,847,867,150,852,0,30,94,0,0,1,5,0,0,0,30,1,0,0,0,0,150,5,0,0,0,0,1,0,94,150,30,1,30,150,0,1,852,867,852,94,5,1,5,94,852,867,878,140,840,0,33,101,0,0,1,6,0,0,0,33,1,0,0,0,0,140,6,0,0,0,0,1,0,101,140,33,1,33,140,0,1,840,878,840,101,6,1,6,101,840,878,853,157,845,0,23,116,0,1,0,5,0,0,0,23,0,0,0,0,0,157,5,0,1,0,0,0,0,116,157,23,0,23,157,0,0,845,853,845,116,5,0,5,116,845,853,884,108,860,0,22,120,0,0,1,5,0,0,0,22,0,0,0,0,0,108,5,0,0,0,0,1,0,120,108,22,1,22,108,0,0,860,884,860,120,5,0,5,120,860,884,929,132,810,0,23,99,0,0,0,7,0,0,0,23,0,0,0,0,0,132,7,0,0,0,0,0,0,99,132,23,0,23,132,0,0,810,929,810,99,7,0,7,99,810,929,944,127,809,0,18,97,0,0,2,3,0,0,0,18,0,0,0,0,0,127,3,0,0,0,0,2,0,97,127,18,2,18,127,0,0,809,944,809,97,3,0,3,97,809,944,891,133,834,3,21,114,0,0,0,4,0,0,0,21,0,0,0,3,0,133,4,3,0,0,0,0,0,114,133,21,0,21,133,0,0,834,891,834,114,4,0,4,114,834,891,887,112,875,0,19,101,0,0,1,5,0,0,0,19,0,0,0,0,0,112,5,0,0,0,0,1,0,101,112,19,1,19,112,0,0,875,887,875,101,5,0,5,101,875,887,881,146,838,0,25,102,0,1,0,7,0,0,0,25,0,0,0,0,0,146,7,0,1,0,0,0,0,102,146,25,0,25,146,0,0,838,881,838,102,7,0,7,102,838,881,871,128,860,0,24,111,0,0,1,5,0,0,0,24,0,0,0,0,0,128,5,0,0,0,0,1,0,111,128,24,1,24,128,0,0,860,871,860,111,5,0,5,111,860,871,903,137,827,0,30,96,0,0,2,5,0,0,0,30,0,0,0,0,0,137,5,0,0,0,0,2,0,96,137,30,2,30,137,0,0,827,903,827,96,5,0,5,96,827,903,881,154,861,0,15,85,0,0,0,4,0,0,0,15,0,0,0,0,0,154,4,0,0,0,0,0,0,85,154,15,0,15,154,0,0,861,881,861,85,4,0,4,85,861,881,967,134,776,0,19,101,0,0,0,3,0,0,0,19,0,0,0,0,0,134,3,0,0,0,0,0,0,101,134,19,0,19,134,0,0,776,967,776,101,3,0,3,101,776,967,
