gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W0.999999, d0W1, d0W0.995001, d0W0.999995, d0W1, d0W0.836911, d0W0.996428, d0W0.999992, d0W1, d0W0.606531, d0W0.956717, d0W0.998755, d0W0.999995, d0W1, d0W0.836911, d0W0.956717, d0W0.995001, d0W0.999819, d0W0.999999, d0W1, d0W0.995001, d0W0.996428, d0W0.998755, d0W0.999819, d0W0.999992, d0W1, d0W1, d0W0.999999, d0W0.999995, d0W0.999992, d0W0.999995, d0W0.999999, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d1W1, d1W0.999999, d1W1, d1W0.995001, d1W0.999995, d1W1, d1W0.836911, d1W0.996428, d1W0.999992, d1W1, d1W0.606531, d1W0.956717, d1W0.998755, d1W0.999995, d1W1, d1W0.836911, d1W0.956717, d1W0.995001, d1W0.999819, d1W0.999999, d1W1, d1W0.995001, d1W0.996428, d1W0.998755, d1W0.999819, d1W0.999992, d1W1, d1W1, d1W0.999999, d1W0.999995, d1W0.999992, d1W0.999995, d1W0.999999, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d2W1, d2W0.999999, d2W1, d2W0.995001, d2W0.999995, d2W1, d2W0.836911, d2W0.996428, d2W0.999992, d2W1, d2W0.606531, d2W0.956717, d2W0.998755, d2W0.999995, d2W1, d2W0.836911, d2W0.956717, d2W0.995001, d2W0.999819, d2W0.999999, d2W1, d2W0.995001, d2W0.996428, d2W0.998755, d2W0.999819, d2W0.999992, d2W1, d2W1, d2W0.999999, d2W0.999995, d2W0.999992, d2W0.999995, d2W0.999999, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d3W1, d3W0.999999, d3W1, d3W0.995001, d3W0.999995, d3W1, d3W0.836911, d3W0.996428, d3W0.999992, d3W1, d3W0.606531, d3W0.956717, d3W0.998755, d3W0.999995, d3W1, d3W0.836911, d3W0.956717, d3W0.995001, d3W0.999819, d3W0.999999, d3W1, d3W0.995001, d3W0.996428, d3W0.998755, d3W0.999819, d3W0.999992, d3W1, d3W1, d3W0.999999, d3W0.999995, d3W0.999992, d3W0.999995, d3W0.999999, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d4W1, d4W0.999999, d4W1, d4W0.995001, d4W0.999995, d4W1, d4W0.836911, d4W0.996428, d4W0.999992, d4W1, d4W0.606531, d4W0.956717, d4W0.998755, d4W0.999995, d4W1, d4W0.836911, d4W0.956717, d4W0.995001, d4W0.999819, d4W0.999999, d4W1, d4W0.995001, d4W0.996428, d4W0.998755, d4W0.999819, d4W0.999992, d4W1, d4W1, d4W0.999999, d4W0.999995, d4W0.999992, d4W0.999995, d4W0.999999, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d5W1, d5W0.999999, d5W1, d5W0.995001, d5W0.999995, d5W1, d5W0.836911, d5W0.996428, d5W0.999992, d5W1, d5W0.606531, d5W0.956717, d5W0.998755, d5W0.999995, d5W1, d5W0.836911, d5W0.956717, d5W0.995001, d5W0.999819, d5W0.999999, d5W1, d5W0.995001, d5W0.996428, d5W0.998755, d5W0.999819, d5W0.999992, d5W1, d5W1, d5W0.999999, d5W0.999995, d5W0.999992, d5W0.999995, d5W0.999999, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d6W1, d6W0.999999, d6W1, d6W0.995001, d6W0.999995, d6W1, d6W0.836911, d6W0.996428, d6W0.999992, d6W1, d6W0.606531, d6W0.956717, d6W0.998755, d6W0.999995, d6W1, d6W0.836911, d6W0.956717, d6W0.995001, d6W0.999819, d6W0.999999, d6W1, d6W0.995001, d6W0.996428, d6W0.998755, d6W0.999819, d6W0.999992, d6W1, d6W1, d6W0.999999, d6W0.999995, d6W0.999992, d6W0.999995, d6W0.999999, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d7W1, d7W0.999999, d7W1, d7W0.995001, d7W0.999995, d7W1, d7W0.836911, d7W0.996428, d7W0.999992, d7W1, d7W0.606531, d7W0.956717, d7W0.998755, d7W0.999995, d7W1, d7W0.836911, d7W0.956717, d7W0.995001, d7W0.999819, d7W0.999999, d7W1, d7W0.995001, d7W0.996428, d7W0.998755, d7W0.999819, d7W0.999992, d7W1, d7W1, d7W0.999999, d7W0.999995, d7W0.999992, d7W0.999995, d7W0.999999, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d8W1, d8W0.999999, d8W1, d8W0.995001, d8W0.999995, d8W1, d8W0.836911, d8W0.996428, d8W0.999992, d8W1, d8W0.606531, d8W0.956717, d8W0.998755, d8W0.999995, d8W1, d8W0.836911, d8W0.956717, d8W0.995001, d8W0.999819, d8W0.999999, d8W1, d8W0.995001, d8W0.996428, d8W0.998755, d8W0.999819, d8W0.999992, d8W1, d8W1, d8W0.999999, d8W0.999995, d8W0.999992, d8W0.999995, d8W0.999999, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d9W1, d9W0.999999, d9W1, d9W0.995001, d9W0.999995, d9W1, d9W0.836911, d9W0.996428, d9W0.999992, d9W1, d9W0.606531, d9W0.956717, d9W0.998755, d9W0.999995, d9W1, d9W0.836911, d9W0.956717, d9W0.995001, d9W0.999819, d9W0.999999, d9W1, d9W0.995001, d9W0.996428, d9W0.998755, d9W0.999819, d9W0.999992, d9W1, d9W1, d9W0.999999, d9W0.999995, d9W0.999992, d9W0.999995, d9W0.999999, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d10W1, d10W0.999999, d10W1, d10W0.995001, d10W0.999995, d10W1, d10W0.836911, d10W0.996428, d10W0.999992, d10W1, d10W0.606531, d10W0.956717, d10W0.998755, d10W0.999995, d10W1, d10W0.836911, d10W0.956717, d10W0.995001, d10W0.999819, d10W0.999999, d10W1, d10W0.995001, d10W0.996428, d10W0.998755, d10W0.999819, d10W0.999992, d10W1, d10W1, d10W0.999999, d10W0.999995, d10W0.999992, d10W0.999995, d10W0.999999, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d11W1, d11W0.999999, d11W1, d11W0.995001, d11W0.999995, d11W1, d11W0.836911, d11W0.996428, d11W0.999992, d11W1, d11W0.606531, d11W0.956717, d11W0.998755, d11W0.999995, d11W1, d11W0.836911, d11W0.956717, d11W0.995001, d11W0.999819, d11W0.999999, d11W1, d11W0.995001, d11W0.996428, d11W0.998755, d11W0.999819, d11W0.999992, d11W1, d11W1, d11W0.999999, d11W0.999995, d11W0.999992, d11W0.999995, d11W0.999999, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d12W1, d12W0.999999, d12W1, d12W0.995001, d12W0.999995, d12W1, d12W0.836911, d12W0.996428, d12W0.999992, d12W1, d12W0.606531, d12W0.956717, d12W0.998755, d12W0.999995, d12W1, d12W0.836911, d12W0.956717, d12W0.995001, d12W0.999819, d12W0.999999, d12W1, d12W0.995001, d12W0.996428, d12W0.998755, d12W0.999819, d12W0.999992, d12W1, d12W1, d12W0.999999, d12W0.999995, d12W0.999992, d12W0.999995, d12W0.999999, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d13W1, d13W0.999999, d13W1, d13W0.995001, d13W0.999995, d13W1, d13W0.836911, d13W0.996428, d13W0.999992, d13W1, d13W0.606531, d13W0.956717, d13W0.998755, d13W0.999995, d13W1, d13W0.836911, d13W0.956717, d13W0.995001, d13W0.999819, d13W0.999999, d13W1, d13W0.995001, d13W0.996428, d13W0.998755, d13W0.999819, d13W0.999992, d13W1, d13W1, d13W0.999999, d13W0.999995, d13W0.999992, d13W0.999995, d13W0.999999, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d14W1, d14W0.999999, d14W1, d14W0.995001, d14W0.999995, d14W1, d14W0.836911, d14W0.996428, d14W0.999992, d14W1, d14W0.606531, d14W0.956717, d14W0.998755, d14W0.999995, d14W1, d14W0.836911, d14W0.956717, d14W0.995001, d14W0.999819, d14W0.999999, d14W1, d14W0.995001, d14W0.996428, d14W0.998755, d14W0.999819, d14W0.999992, d14W1, d14W1, d14W0.999999, d14W0.999995, d14W0.999992, d14W0.999995, d14W0.999999, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d15W1, d15W0.999999, d15W1, d15W0.995001, d15W0.999995, d15W1, d15W0.836911, d15W0.996428, d15W0.999992, d15W1, d15W0.606531, d15W0.956717, d15W0.998755, d15W0.999995, d15W1, d15W0.836911, d15W0.956717, d15W0.995001, d15W0.999819, d15W0.999999, d15W1, d15W0.995001, d15W0.996428, d15W0.998755, d15W0.999819, d15W0.999992, d15W1, d15W1, d15W0.999999, d15W0.999995, d15W0.999992, d15W0.999995, d15W0.999999, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d16W1, d16W0.999999, d16W1, d16W0.995001, d16W0.999995, d16W1, d16W0.836911, d16W0.996428, d16W0.999992, d16W1, d16W0.606531, d16W0.956717, d16W0.998755, d16W0.999995, d16W1, d16W0.836911, d16W0.956717, d16W0.995001, d16W0.999819, d16W0.999999, d16W1, d16W0.995001, d16W0.996428, d16W0.998755, d16W0.999819, d16W0.999992, d16W1, d16W1, d16W0.999999, d16W0.999995, d16W0.999992, d16W0.999995, d16W0.999999, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d17W1, d17W0.999999, d17W1, d17W0.995001, d17W0.999995, d17W1, d17W0.836911, d17W0.996428, d17W0.999992, d17W1, d17W0.606531, d17W0.956717, d17W0.998755, d17W0.999995, d17W1, d17W0.836911, d17W0.956717, d17W0.995001, d17W0.999819, d17W0.999999, d17W1, d17W0.995001, d17W0.996428, d17W0.998755, d17W0.999819, d17W0.999992, d17W1, d17W1, d17W0.999999, d17W0.999995, d17W0.999992, d17W0.999995, d17W0.999999, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d18W1, d18W0.999999, d18W1, d18W0.995001, d18W0.999995, d18W1, d18W0.836911, d18W0.996428, d18W0.999992, d18W1, d18W0.606531, d18W0.956717, d18W0.998755, d18W0.999995, d18W1, d18W0.836911, d18W0.956717, d18W0.995001, d18W0.999819, d18W0.999999, d18W1, d18W0.995001, d18W0.996428, d18W0.998755, d18W0.999819, d18W0.999992, d18W1, d18W1, d18W0.999999, d18W0.999995, d18W0.999992, d18W0.999995, d18W0.999999, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d19W1, d19W0.999999, d19W1, d19W0.995001, d19W0.999995, d19W1, d19W0.836911, d19W0.996428, d19W0.999992, d19W1, d19W0.606531, d19W0.956717, d19W0.998755, d19W0.999995, d19W1, d19W0.836911, d19W0.956717, d19W0.995001, d19W0.999819, d19W0.999999, d19W1, d19W0.995001, d19W0.996428, d19W0.998755, d19W0.999819, d19W0.999992, d19W1, d19W1, d19W0.999999, d19W0.999995, d19W0.999992, d19W0.999995, d19W0.999999, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, 
0, 0.0345,0.031,0.03025,0.0265,0.03525,0.0455,0.04125,0.04675,0.05325,0.04225,0.0585,0.0395,0.04025,0.0515,0.056,0.06025,0.062,0.08375,0.09425,0.09675,0.16525,0.1695,0.1555,0.166,0.17475,0.17,0.1485,0.13925,0.1515,0.14775,0.15625,0.14175,0.1425,0.17825,0.1705,0.1555,0.157,0.1565,0.16825,0.18675,0.20375,0.19175,0.22,0.18325,0.19225,0.20625,0.203,0.2085,0.19275,0.17275,0.17075,0.13425,0.16625,0.1605,0.178,0.19625,0.185,0.192,0.1895,0.21425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04675,0.0395,0.03125,0.028,0.0335,0.02075,0.0285,0.02425,0.0285,0.03325,0.0385,0.0365,0.03675,0.045,0.0275,0.02325,0.0315,0.01725,0.0185,0.00975,0,0,0.00075,0.00075,0.003,0.00875,0.011,0.0185,0.01925,0.0295,0.02625,0.03025,0.0165,0.01475,0.01475,0.01125,0.01175,0.01975,0.0135,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,73,819,1,58,260,0,0,8,36,0,0,0,58,3,0,0,1,0,73,36,1,0,0,0,8,0,260,73,58,8,58,73,0,3,819,742,819,260,36,3,36,260,819,742,790,80,784,1,44,267,0,0,8,24,0,0,0,44,2,0,0,1,0,80,24,1,0,0,0,8,0,267,80,44,8,44,80,0,2,784,790,784,267,24,2,24,267,784,790,813,84,804,3,36,239,0,0,4,17,0,0,0,36,0,0,0,3,0,84,17,3,0,0,0,4,0,239,84,36,4,36,84,0,0,804,813,804,239,17,0,17,239,804,813,860,73,777,5,55,209,0,0,2,19,0,0,0,55,0,0,0,5,0,73,19,5,0,0,0,2,0,209,73,55,2,55,73,0,0,777,860,777,209,19,0,19,209,777,860,750,73,835,1,42,265,0,0,7,24,0,0,0,42,3,0,0,1,0,73,24,1,0,0,0,7,0,265,73,42,7,42,73,0,3,835,750,835,265,24,3,24,265,835,750,734,75,821,1,52,276,0,1,7,31,0,0,0,52,2,0,0,1,0,75,31,1,1,0,0,7,0,276,75,52,7,52,75,0,2,821,734,821,276,31,2,31,276,821,734,781,80,809,1,50,244,0,0,9,23,0,0,0,50,3,0,0,1,0,80,23,1,0,0,0,9,0,244,80,50,9,50,80,0,3,809,781,809,244,23,3,23,244,809,781,818,62,771,1,37,256,0,1,16,36,0,0,0,37,2,0,0,1,0,62,36,1,1,0,0,16,0,256,62,37,16,37,62,0,2,771,818,771,256,36,2,36,256,771,818,756,81,801,3,49,269,0,0,5,34,0,0,0,49,2,0,0,3,0,81,34,3,0,0,0,5,0,269,81,49,5,49,81,0,2,801,756,801,269,34,2,34,269,801,756,804,69,796,2,28,253,0,0,3,43,0,0,0,28,2,0,0,2,0,69,43,2,0,0,0,3,0,253,69,28,3,28,69,0,2,796,804,796,253,43,2,43,253,796,804,730,55,849,4,50,267,0,0,7,37,0,0,0,50,1,0,0,4,0,55,37,4,0,0,0,7,0,267,55,50,7,50,55,0,1,849,730,849,267,37,1,37,267,849,730,872,59,774,0,25,224,0,1,5,39,0,0,0,25,1,0,0,0,0,59,39,0,1,0,0,5,0,224,59,25,5,25,59,0,1,774,872,774,224,39,1,39,224,774,872,835,50,796,0,25,261,0,0,8,23,0,0,0,25,2,0,0,0,0,50,23,0,0,0,0,8,0,261,50,25,8,25,50,0,2,796,835,796,261,23,2,23,261,796,835,741,72,797,0,49,283,0,1,10,47,0,0,0,49,0,0,0,0,0,72,47,0,1,0,0,10,0,283,72,49,10,49,72,0,0,797,741,797,283,47,0,47,283,797,741,798,68,787,1,54,248,0,0,10,34,0,0,0,54,0,0,0,1,0,68,34,1,0,0,0,10,0,248,68,54,10,54,68,0,0,787,798,787,248,34,0,34,248,787,798,764,79,781,2,40,286,0,0,8,39,0,0,0,40,1,0,0,2,0,79,39,2,0,0,0,8,0,286,79,40,8,40,79,0,1,781,764,781,286,39,1,39,286,781,764,779,82,783,2,52,252,0,0,5,40,0,0,0,52,5,0,0,2,0,82,40,2,0,0,0,5,0,252,82,52,5,52,82,0,5,783,779,783,252,40,5,40,252,783,779,766,81,752,2,50,285,0,1,15,46,0,0,0,50,2,0,0,2,0,81,46,2,1,0,0,15,0,285,81,50,15,50,81,0,2,752,766,752,285,46,2,46,285,752,766,701,77,795,4,53,297,0,1,11,57,0,0,0,53,4,0,0,4,0,77,57,4,1,0,0,11,0,297,77,53,11,53,77,0,4,795,701,795,297,57,4,57,297,795,701,647,85,804,4,82,326,0,0,10,41,0,0,0,82,1,0,0,4,0,85,41,4,0,0,0,10,0,326,85,82,10,82,85,0,1,804,647,804,326,41,1,41,326,804,647,
100, 0.02575,0.019,0.02575,0.0405,0.05075,0.04125,0.03425,0.018,0.02175,0.0335,0.03675,0.041,0.0435,0.0415,0.05825,0.07325,0.073,0.08925,0.09125,0.11225,0.2255,0.20425,0.20025,0.1765,0.19025,0.201,0.1885,0.16825,0.151,0.14975,0.147,0.1715,0.17475,0.15075,0.13825,0.14875,0.16275,0.16175,0.1725,0.1525,0.232,0.24775,0.256,0.269,0.24825,0.21975,0.214,0.215,0.20675,0.19775,0.1955,0.21225,0.224,0.22625,0.223,0.19625,0.14925,0.138,0.15775,0.1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03825,0.0275,0.0345,0.01875,0.0185,0.011,0.014,0.023,0.0225,0.021,0.03025,0.04075,0.0625,0.069,0.064,0.049,0.0485,0.02625,0.0305,0.022,0.00975,0.0055,0.01325,0.01225,0.00875,0.007,0.006,0.0105,0.01075,0.021,0.017,0.02475,0.02025,0.015,0.0155,0.018,0.0215,0.00725,0.004,0.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,101,821,3,91,310,0,2,11,40,0,0,0,91,0,0,0,3,0,101,40,3,2,0,0,11,0,310,101,91,11,91,101,0,0,821,621,821,310,40,0,40,310,821,621,615,95,844,6,69,325,0,1,10,34,0,0,0,69,1,0,0,6,0,95,34,6,1,0,0,10,0,325,95,69,10,69,95,0,1,844,615,844,325,34,1,34,325,844,615,645,89,798,7,78,337,0,0,8,38,0,0,0,78,0,0,0,7,0,89,38,7,0,0,0,8,0,337,89,78,8,78,89,0,0,798,645,798,337,38,0,38,337,798,645,636,105,836,2,84,293,0,0,18,25,0,0,0,84,1,0,0,2,0,105,25,2,0,0,0,18,0,293,105,84,18,84,105,0,1,836,636,836,293,25,1,25,293,836,636,606,107,832,1,72,331,0,1,7,41,0,0,0,72,2,0,0,1,0,107,41,1,1,0,0,7,0,331,107,72,7,72,107,0,2,832,606,832,331,41,2,41,331,832,606,677,102,847,3,52,290,0,2,4,23,0,0,0,52,0,0,0,3,0,102,23,3,2,0,0,4,0,290,102,52,4,52,102,0,0,847,677,847,290,23,0,23,290,847,677,748,89,802,2,56,269,0,1,5,27,0,0,0,56,1,0,0,2,0,89,27,2,1,0,0,5,0,269,89,56,5,56,89,0,1,802,748,802,269,27,1,27,269,802,748,810,89,782,1,51,236,0,0,4,27,0,0,0,51,0,0,0,1,0,89,27,1,0,0,0,4,0,236,89,51,4,51,89,0,0,782,810,782,236,27,0,27,236,782,810,759,84,841,3,49,249,0,1,4,10,0,0,0,49,0,0,0,3,0,84,10,3,1,0,0,4,0,249,84,49,4,49,84,0,0,841,759,841,249,10,0,10,249,841,759,821,59,772,2,39,270,0,0,5,31,0,0,0,39,1,0,0,2,0,59,31,2,0,0,0,5,0,270,59,39,5,39,59,0,1,772,821,772,270,31,1,31,270,772,821,778,81,795,3,41,267,0,0,6,27,0,0,0,41,2,0,0,3,0,81,27,3,0,0,0,6,0,267,81,41,6,41,81,0,2,795,778,795,267,27,2,27,267,795,778,681,79,817,2,50,308,0,1,12,45,0,0,0,50,5,0,0,2,0,79,45,2,1,0,0,12,0,308,79,50,12,50,79,0,5,817,681,817,308,45,5,45,308,817,681,637,89,773,5,76,345,0,2,19,50,0,0,0,76,4,0,0,5,0,89,50,5,2,0,0,19,0,345,89,76,19,76,89,0,4,773,637,773,345,50,4,50,345,773,637,670,71,786,6,65,332,0,1,10,57,0,0,0,65,2,0,0,6,0,71,57,6,1,0,0,10,0,332,71,65,10,65,71,0,2,786,670,786,332,57,2,57,332,786,670,670,72,810,5,68,323,0,1,10,37,0,0,1,68,3,0,0,5,0,72,37,5,1,1,0,10,0,323,72,68,10,68,72,0,3,810,670,810,323,37,3,37,323,810,670,696,80,801,5,55,307,0,0,8,46,0,0,0,55,2,0,0,5,0,80,46,5,0,0,0,8,0,307,80,55,8,55,80,0,2,801,696,801,307,46,2,46,307,801,696,793,56,770,0,40,290,0,0,4,44,0,0,0,40,3,0,0,0,0,56,44,0,0,0,0,4,0,290,56,40,4,40,56,0,3,770,793,770,290,44,3,44,290,770,793,795,68,804,1,31,266,0,0,8,26,0,0,0,31,1,0,0,1,0,68,26,1,0,0,0,8,0,266,68,31,8,31,68,0,1,804,795,804,266,26,1,26,266,804,795,741,59,760,1,60,315,0,0,14,49,0,0,0,60,1,0,0,1,0,59,49,1,0,0,0,14,0,315,59,60,14,60,59,0,1,760,741,760,315,49,1,49,315,760,741,739,69,816,4,46,280,0,0,7,39,0,0,0,46,0,0,0,4,0,69,39,4,0,0,0,7,0,280,69,46,7,46,69,0,0,816,739,816,280,39,0,39,280,816,739,
