gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d8l2, d9l2, d10l2, d11l2, d12l2, d13l2, d14l2, d15l2, d16l2, d17l2, d18l2, d19l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d8l3, d9l3, d10l3, d11l3, d12l3, d13l3, d14l3, d15l3, d16l3, d17l3, d18l3, d19l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d8l4, d9l4, d10l4, d11l4, d12l4, d13l4, d14l4, d15l4, d16l4, d17l4, d18l4, d19l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d8l5, d9l5, d10l5, d11l5, d12l5, d13l5, d14l5, d15l5, d16l5, d17l5, d18l5, d19l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d8l6, d9l6, d10l6, d11l6, d12l6, d13l6, d14l6, d15l6, d16l6, d17l6, d18l6, d19l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d8l7, d9l7, d10l7, d11l7, d12l7, d13l7, d14l7, d15l7, d16l7, d17l7, d18l7, d19l7, d0W1, d0W1, d0W1, d0W0.998998, d0W0.999999, d0W1, d0W0.965019, d0W0.999285, d0W0.999998, d0W1, d0W0.904837, d0W0.991189, d0W0.999751, d0W0.999999, d0W1, d0W0.965019, d0W0.991189, d0W0.998998, d0W0.999964, d0W1, d0W1, d0W0.998998, d0W0.999285, d0W0.999751, d0W0.999964, d0W0.999998, d0W1, d0W1, d0W1, d0W0.999999, d0W0.999998, d0W0.999999, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d0W1, d1W1, d1W1, d1W1, d1W0.998998, d1W0.999999, d1W1, d1W0.965019, d1W0.999285, d1W0.999998, d1W1, d1W0.904837, d1W0.991189, d1W0.999751, d1W0.999999, d1W1, d1W0.965019, d1W0.991189, d1W0.998998, d1W0.999964, d1W1, d1W1, d1W0.998998, d1W0.999285, d1W0.999751, d1W0.999964, d1W0.999998, d1W1, d1W1, d1W1, d1W0.999999, d1W0.999998, d1W0.999999, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d1W1, d2W1, d2W1, d2W1, d2W0.998998, d2W0.999999, d2W1, d2W0.965019, d2W0.999285, d2W0.999998, d2W1, d2W0.904837, d2W0.991189, d2W0.999751, d2W0.999999, d2W1, d2W0.965019, d2W0.991189, d2W0.998998, d2W0.999964, d2W1, d2W1, d2W0.998998, d2W0.999285, d2W0.999751, d2W0.999964, d2W0.999998, d2W1, d2W1, d2W1, d2W0.999999, d2W0.999998, d2W0.999999, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d2W1, d3W1, d3W1, d3W1, d3W0.998998, d3W0.999999, d3W1, d3W0.965019, d3W0.999285, d3W0.999998, d3W1, d3W0.904837, d3W0.991189, d3W0.999751, d3W0.999999, d3W1, d3W0.965019, d3W0.991189, d3W0.998998, d3W0.999964, d3W1, d3W1, d3W0.998998, d3W0.999285, d3W0.999751, d3W0.999964, d3W0.999998, d3W1, d3W1, d3W1, d3W0.999999, d3W0.999998, d3W0.999999, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d3W1, d4W1, d4W1, d4W1, d4W0.998998, d4W0.999999, d4W1, d4W0.965019, d4W0.999285, d4W0.999998, d4W1, d4W0.904837, d4W0.991189, d4W0.999751, d4W0.999999, d4W1, d4W0.965019, d4W0.991189, d4W0.998998, d4W0.999964, d4W1, d4W1, d4W0.998998, d4W0.999285, d4W0.999751, d4W0.999964, d4W0.999998, d4W1, d4W1, d4W1, d4W0.999999, d4W0.999998, d4W0.999999, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d4W1, d5W1, d5W1, d5W1, d5W0.998998, d5W0.999999, d5W1, d5W0.965019, d5W0.999285, d5W0.999998, d5W1, d5W0.904837, d5W0.991189, d5W0.999751, d5W0.999999, d5W1, d5W0.965019, d5W0.991189, d5W0.998998, d5W0.999964, d5W1, d5W1, d5W0.998998, d5W0.999285, d5W0.999751, d5W0.999964, d5W0.999998, d5W1, d5W1, d5W1, d5W0.999999, d5W0.999998, d5W0.999999, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d5W1, d6W1, d6W1, d6W1, d6W0.998998, d6W0.999999, d6W1, d6W0.965019, d6W0.999285, d6W0.999998, d6W1, d6W0.904837, d6W0.991189, d6W0.999751, d6W0.999999, d6W1, d6W0.965019, d6W0.991189, d6W0.998998, d6W0.999964, d6W1, d6W1, d6W0.998998, d6W0.999285, d6W0.999751, d6W0.999964, d6W0.999998, d6W1, d6W1, d6W1, d6W0.999999, d6W0.999998, d6W0.999999, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d6W1, d7W1, d7W1, d7W1, d7W0.998998, d7W0.999999, d7W1, d7W0.965019, d7W0.999285, d7W0.999998, d7W1, d7W0.904837, d7W0.991189, d7W0.999751, d7W0.999999, d7W1, d7W0.965019, d7W0.991189, d7W0.998998, d7W0.999964, d7W1, d7W1, d7W0.998998, d7W0.999285, d7W0.999751, d7W0.999964, d7W0.999998, d7W1, d7W1, d7W1, d7W0.999999, d7W0.999998, d7W0.999999, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d7W1, d8W1, d8W1, d8W1, d8W0.998998, d8W0.999999, d8W1, d8W0.965019, d8W0.999285, d8W0.999998, d8W1, d8W0.904837, d8W0.991189, d8W0.999751, d8W0.999999, d8W1, d8W0.965019, d8W0.991189, d8W0.998998, d8W0.999964, d8W1, d8W1, d8W0.998998, d8W0.999285, d8W0.999751, d8W0.999964, d8W0.999998, d8W1, d8W1, d8W1, d8W0.999999, d8W0.999998, d8W0.999999, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d8W1, d9W1, d9W1, d9W1, d9W0.998998, d9W0.999999, d9W1, d9W0.965019, d9W0.999285, d9W0.999998, d9W1, d9W0.904837, d9W0.991189, d9W0.999751, d9W0.999999, d9W1, d9W0.965019, d9W0.991189, d9W0.998998, d9W0.999964, d9W1, d9W1, d9W0.998998, d9W0.999285, d9W0.999751, d9W0.999964, d9W0.999998, d9W1, d9W1, d9W1, d9W0.999999, d9W0.999998, d9W0.999999, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d9W1, d10W1, d10W1, d10W1, d10W0.998998, d10W0.999999, d10W1, d10W0.965019, d10W0.999285, d10W0.999998, d10W1, d10W0.904837, d10W0.991189, d10W0.999751, d10W0.999999, d10W1, d10W0.965019, d10W0.991189, d10W0.998998, d10W0.999964, d10W1, d10W1, d10W0.998998, d10W0.999285, d10W0.999751, d10W0.999964, d10W0.999998, d10W1, d10W1, d10W1, d10W0.999999, d10W0.999998, d10W0.999999, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d10W1, d11W1, d11W1, d11W1, d11W0.998998, d11W0.999999, d11W1, d11W0.965019, d11W0.999285, d11W0.999998, d11W1, d11W0.904837, d11W0.991189, d11W0.999751, d11W0.999999, d11W1, d11W0.965019, d11W0.991189, d11W0.998998, d11W0.999964, d11W1, d11W1, d11W0.998998, d11W0.999285, d11W0.999751, d11W0.999964, d11W0.999998, d11W1, d11W1, d11W1, d11W0.999999, d11W0.999998, d11W0.999999, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d11W1, d12W1, d12W1, d12W1, d12W0.998998, d12W0.999999, d12W1, d12W0.965019, d12W0.999285, d12W0.999998, d12W1, d12W0.904837, d12W0.991189, d12W0.999751, d12W0.999999, d12W1, d12W0.965019, d12W0.991189, d12W0.998998, d12W0.999964, d12W1, d12W1, d12W0.998998, d12W0.999285, d12W0.999751, d12W0.999964, d12W0.999998, d12W1, d12W1, d12W1, d12W0.999999, d12W0.999998, d12W0.999999, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d12W1, d13W1, d13W1, d13W1, d13W0.998998, d13W0.999999, d13W1, d13W0.965019, d13W0.999285, d13W0.999998, d13W1, d13W0.904837, d13W0.991189, d13W0.999751, d13W0.999999, d13W1, d13W0.965019, d13W0.991189, d13W0.998998, d13W0.999964, d13W1, d13W1, d13W0.998998, d13W0.999285, d13W0.999751, d13W0.999964, d13W0.999998, d13W1, d13W1, d13W1, d13W0.999999, d13W0.999998, d13W0.999999, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d13W1, d14W1, d14W1, d14W1, d14W0.998998, d14W0.999999, d14W1, d14W0.965019, d14W0.999285, d14W0.999998, d14W1, d14W0.904837, d14W0.991189, d14W0.999751, d14W0.999999, d14W1, d14W0.965019, d14W0.991189, d14W0.998998, d14W0.999964, d14W1, d14W1, d14W0.998998, d14W0.999285, d14W0.999751, d14W0.999964, d14W0.999998, d14W1, d14W1, d14W1, d14W0.999999, d14W0.999998, d14W0.999999, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d14W1, d15W1, d15W1, d15W1, d15W0.998998, d15W0.999999, d15W1, d15W0.965019, d15W0.999285, d15W0.999998, d15W1, d15W0.904837, d15W0.991189, d15W0.999751, d15W0.999999, d15W1, d15W0.965019, d15W0.991189, d15W0.998998, d15W0.999964, d15W1, d15W1, d15W0.998998, d15W0.999285, d15W0.999751, d15W0.999964, d15W0.999998, d15W1, d15W1, d15W1, d15W0.999999, d15W0.999998, d15W0.999999, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d15W1, d16W1, d16W1, d16W1, d16W0.998998, d16W0.999999, d16W1, d16W0.965019, d16W0.999285, d16W0.999998, d16W1, d16W0.904837, d16W0.991189, d16W0.999751, d16W0.999999, d16W1, d16W0.965019, d16W0.991189, d16W0.998998, d16W0.999964, d16W1, d16W1, d16W0.998998, d16W0.999285, d16W0.999751, d16W0.999964, d16W0.999998, d16W1, d16W1, d16W1, d16W0.999999, d16W0.999998, d16W0.999999, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d16W1, d17W1, d17W1, d17W1, d17W0.998998, d17W0.999999, d17W1, d17W0.965019, d17W0.999285, d17W0.999998, d17W1, d17W0.904837, d17W0.991189, d17W0.999751, d17W0.999999, d17W1, d17W0.965019, d17W0.991189, d17W0.998998, d17W0.999964, d17W1, d17W1, d17W0.998998, d17W0.999285, d17W0.999751, d17W0.999964, d17W0.999998, d17W1, d17W1, d17W1, d17W0.999999, d17W0.999998, d17W0.999999, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d17W1, d18W1, d18W1, d18W1, d18W0.998998, d18W0.999999, d18W1, d18W0.965019, d18W0.999285, d18W0.999998, d18W1, d18W0.904837, d18W0.991189, d18W0.999751, d18W0.999999, d18W1, d18W0.965019, d18W0.991189, d18W0.998998, d18W0.999964, d18W1, d18W1, d18W0.998998, d18W0.999285, d18W0.999751, d18W0.999964, d18W0.999998, d18W1, d18W1, d18W1, d18W0.999999, d18W0.999998, d18W0.999999, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d18W1, d19W1, d19W1, d19W1, d19W0.998998, d19W0.999999, d19W1, d19W0.965019, d19W0.999285, d19W0.999998, d19W1, d19W0.904837, d19W0.991189, d19W0.999751, d19W0.999999, d19W1, d19W0.965019, d19W0.991189, d19W0.998998, d19W0.999964, d19W1, d19W1, d19W0.998998, d19W0.999285, d19W0.999751, d19W0.999964, d19W0.999998, d19W1, d19W1, d19W1, d19W0.999999, d19W0.999998, d19W0.999999, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, d19W1, 
0, 0.234,0.2245,0.2395,0.2425,0.2395,0.228,0.2315,0.229,0.2255,0.20975,0.2105,0.19675,0.1975,0.18925,0.1895,0.19125,0.2105,0.21575,0.217,0.2035,0.239,0.2375,0.246,0.2495,0.252,0.25325,0.2635,0.252,0.2445,0.2395,0.25325,0.24625,0.26325,0.24675,0.2385,0.23825,0.24025,0.24175,0.2375,0.2345,0.2225,0.22075,0.22425,0.21425,0.1975,0.20275,0.1885,0.203,0.21675,0.21525,0.23275,0.22325,0.2245,0.21525,0.22025,0.23725,0.23925,0.234,0.2405,0.22075,0.11025,0.1195,0.11375,0.117,0.1075,0.11225,0.09975,0.1025,0.10475,0.1015,0.113,0.11775,0.10625,0.098,0.09975,0.0965,0.09075,0.09175,0.09325,0.09875,0.13,0.13375,0.12425,0.12125,0.12075,0.1165,0.11625,0.11325,0.0995,0.10125,0.09575,0.09725,0.10375,0.10125,0.10075,0.11275,0.1285,0.116,0.121,0.1275,0.167,0.1675,0.18625,0.18425,0.1935,0.1835,0.16875,0.17675,0.17975,0.1765,0.1795,0.192,0.18875,0.181,0.195,0.205,0.20425,0.21725,0.21425,0.216,0.21725,0.2115,0.224,0.232,0.2315,0.235,0.235,0.24825,0.257,0.266,0.2635,0.26875,0.27525,0.26275,0.28,0.27725,0.26675,0.27125,0.25775,0.266,0.11,0.099,0.103,0.0945,0.0995,0.11475,0.12425,0.11575,0.12725,0.11625,0.1345,0.14775,0.155,0.13925,0.143,0.129,0.1325,0.12925,0.11575,0.11325,419,76,419,10,198,440,1,16,154,425,0,4,21,198,216,1,4,10,3,76,425,10,16,21,3,154,17,440,76,198,154,198,76,17,216,419,419,419,440,425,216,425,440,419,419,410,68,410,7,187,476,0,20,159,430,0,1,21,187,202,0,1,7,7,68,430,7,20,21,7,159,12,476,68,187,159,187,68,12,202,410,410,410,476,430,202,430,476,410,410,351,80,351,7,239,456,0,23,163,466,0,0,19,239,182,0,0,7,7,80,466,7,23,19,7,163,7,456,80,239,163,239,80,7,182,351,351,351,456,466,182,466,456,351,351,326,92,326,6,216,492,2,22,163,423,1,2,17,216,220,2,2,6,9,92,423,6,22,17,9,163,9,492,92,216,163,216,92,9,220,326,326,326,492,423,220,423,492,326,326,391,81,391,11,246,454,1,23,136,450,0,1,18,246,172,1,1,11,11,81,450,11,23,18,11,136,5,454,81,246,136,246,81,5,172,391,391,391,454,450,172,450,454,391,391,363,89,363,15,208,446,1,10,151,482,0,0,19,208,194,1,0,15,11,89,482,15,10,19,11,151,11,446,89,208,151,208,89,11,194,363,363,363,446,482,194,482,446,363,363,372,69,372,6,236,468,2,20,136,425,0,1,14,236,227,2,1,6,12,69,425,6,20,14,12,136,12,468,69,236,136,236,69,12,227,372,372,372,468,425,227,425,468,372,372,372,95,372,6,205,477,0,22,144,436,0,3,18,205,201,0,3,6,13,95,436,6,22,18,13,144,8,477,95,205,144,205,95,8,201,372,372,372,477,436,201,436,477,372,372,373,89,373,6,227,492,1,12,155,412,0,2,12,227,197,1,2,6,13,89,412,6,12,12,13,155,9,492,89,227,155,227,89,9,197,373,373,373,492,412,197,412,492,373,373,369,91,369,15,214,433,0,20,136,459,0,1,28,214,210,0,1,15,11,91,459,15,20,28,11,136,13,433,91,214,136,214,91,13,210,369,369,369,433,459,210,459,433,369,369,351,79,351,10,218,452,0,12,169,456,0,2,20,218,206,0,2,10,15,79,456,10,12,20,15,169,10,452,79,218,169,218,79,10,206,351,351,351,452,456,206,456,452,351,351,347,71,347,8,230,446,2,24,169,438,0,2,19,230,219,2,2,8,13,71,438,8,24,19,13,169,12,446,71,230,169,230,71,12,219,347,347,347,446,438,219,438,446,347,347,363,83,363,6,222,450,1,35,140,450,0,1,28,222,196,1,1,6,15,83,450,6,35,28,15,140,10,450,83,222,140,222,83,10,196,363,363,363,450,450,196,450,450,363,363,366,77,366,6,232,441,0,16,148,442,0,2,22,232,214,0,2,6,21,77,442,6,16,22,21,148,13,441,77,232,148,232,77,13,214,366,366,366,441,442,214,442,441,366,366,334,74,334,9,209,457,0,18,153,498,0,2,12,209,203,0,2,9,13,74,498,9,18,12,13,153,18,457,74,209,153,209,74,18,203,334,334,334,457,498,203,498,457,334,334,345,82,345,5,218,453,1,23,162,430,1,0,22,218,227,1,0,5,11,82,430,5,23,22,11,162,20,453,82,218,162,218,82,20,227,345,345,345,453,430,227,430,453,345,345,303,93,303,4,229,442,0,21,175,469,0,1,28,229,216,0,1,4,10,93,469,4,21,28,10,175,9,442,93,229,175,229,93,9,216,303,303,303,442,469,216,469,442,303,303,309,83,309,9,225,426,0,28,175,489,0,2,17,225,220,0,2,9,13,83,489,9,28,17,13,175,4,426,83,225,175,225,83,4,220,309,309,309,426,489,220,489,426,309,309,346,88,346,8,214,444,1,14,171,458,0,1,29,214,207,1,1,8,8,88,458,8,14,29,8,171,11,444,88,214,171,214,88,11,207,346,346,346,444,458,207,458,444,346,346,364,99,364,13,226,432,0,19,170,459,0,3,25,226,166,0,3,13,12,99,459,13,19,25,12,170,12,432,99,226,170,226,99,12,166,364,364,364,432,459,166,459,432,364,364,
100, 0.24425,0.2315,0.24625,0.237,0.25875,0.25775,0.2525,0.24775,0.23025,0.23875,0.22025,0.22675,0.2245,0.21775,0.21275,0.227,0.22325,0.20875,0.21,0.2225,0.204,0.213,0.2105,0.2215,0.23125,0.22,0.22175,0.22225,0.23975,0.23875,0.2295,0.23475,0.2465,0.2465,0.22375,0.22775,0.243,0.2265,0.236,0.248,0.16375,0.176,0.1845,0.19125,0.191,0.18375,0.1765,0.1905,0.17125,0.17375,0.19575,0.19075,0.19975,0.1995,0.20225,0.201,0.20525,0.2175,0.19925,0.214,0.11925,0.11825,0.118,0.107,0.11575,0.1045,0.103,0.0975,0.098,0.0855,0.092,0.09675,0.09025,0.09375,0.11075,0.10475,0.1125,0.10925,0.1075,0.10075,0.1195,0.11025,0.10725,0.11225,0.101,0.106,0.1105,0.11625,0.11575,0.10775,0.10375,0.097,0.0935,0.1015,0.083,0.093,0.09175,0.1025,0.09725,0.11075,0.20325,0.2095,0.2025,0.20025,0.20575,0.1975,0.195,0.18475,0.17,0.182,0.19,0.17975,0.16575,0.1695,0.1595,0.174,0.164,0.1735,0.1555,0.1565,0.233,0.263,0.25875,0.24475,0.255,0.275,0.2645,0.2765,0.2735,0.25725,0.26525,0.28375,0.2735,0.2765,0.266,0.27025,0.25775,0.2635,0.24575,0.25625,0.1255,0.1155,0.128,0.13625,0.126,0.11075,0.117,0.1025,0.12325,0.109,0.11525,0.1145,0.1135,0.1115,0.111,0.1155,0.1155,0.10025,0.0995,0.1045,391,79,391,11,196,446,0,19,157,476,0,2,14,196,187,0,2,11,10,79,476,11,19,14,10,157,12,446,79,196,157,196,79,12,187,391,391,391,446,476,187,476,446,391,391,376,79,376,12,183,483,0,15,158,466,0,2,18,183,187,0,2,12,10,79,466,12,15,18,10,158,11,483,79,183,158,183,79,11,187,376,376,376,483,466,187,466,483,376,376,345,87,345,7,205,464,0,17,145,486,0,2,25,205,192,0,2,7,11,87,486,7,17,25,11,145,14,464,87,205,145,205,87,14,192,345,345,345,464,486,192,486,464,345,345,356,80,356,5,227,467,1,18,149,443,0,2,22,227,205,1,2,5,15,80,443,5,18,22,15,149,10,467,80,227,149,227,80,10,205,356,356,356,467,443,205,443,467,356,356,378,90,378,9,193,456,1,21,157,444,0,4,18,193,206,1,4,9,10,90,444,9,21,18,10,157,13,456,90,193,157,193,90,13,206,378,378,378,456,444,206,444,456,378,378,367,86,367,6,214,452,1,23,144,457,0,5,11,214,220,1,5,6,6,86,457,6,23,11,6,144,8,452,86,214,144,214,86,8,220,367,367,367,452,457,220,457,452,367,367,400,87,400,6,230,478,1,8,135,428,0,1,17,230,186,1,1,6,13,87,428,6,8,17,13,135,10,478,87,230,135,230,87,10,186,400,400,400,478,428,186,428,478,400,400,394,89,394,7,219,459,1,17,146,435,0,4,14,219,199,1,4,7,6,89,435,7,17,14,6,146,10,459,89,219,146,219,89,10,199,394,394,394,459,435,199,435,459,394,394,392,78,392,9,208,451,1,19,139,461,0,0,13,208,207,1,0,9,13,78,461,9,19,13,13,139,9,451,78,208,139,208,78,9,207,392,392,392,451,461,207,461,451,392,392,414,80,414,6,203,498,0,20,139,415,0,1,15,203,189,0,1,6,13,80,415,6,20,15,13,139,7,498,80,203,139,203,80,7,189,414,414,414,498,415,189,415,498,414,414,400,75,400,9,217,448,0,20,158,457,0,0,15,217,178,0,0,9,14,75,457,9,20,15,14,158,9,448,75,217,158,217,75,9,178,400,400,400,448,457,178,457,448,400,400,401,68,401,5,216,465,1,19,134,441,0,7,20,216,208,1,7,5,7,68,441,5,19,20,7,134,8,465,68,216,134,216,68,8,208,401,401,401,465,441,208,441,465,401,401,411,63,411,10,228,452,1,19,144,436,0,0,20,228,200,1,0,10,9,63,436,10,19,20,9,144,7,452,63,228,144,228,63,7,200,411,411,411,452,436,200,436,452,411,411,376,91,376,10,204,495,1,13,152,428,0,1,21,204,199,1,1,10,6,91,428,10,13,21,6,152,3,495,91,204,152,204,91,3,199,376,376,376,495,428,199,428,495,376,376,435,83,435,6,206,453,1,14,151,427,0,1,18,206,186,1,1,6,10,83,427,6,14,18,10,151,9,453,83,206,151,206,83,9,186,435,435,435,453,427,186,427,453,435,435,415,65,415,8,212,451,1,20,125,493,0,2,15,212,181,1,2,8,5,65,493,8,20,15,5,125,7,451,65,212,125,212,65,7,181,415,415,415,451,493,181,493,451,415,415,377,75,377,2,198,492,2,16,152,465,0,0,12,198,192,2,0,2,11,75,465,2,16,12,11,152,6,492,75,198,152,198,75,6,192,377,377,377,492,465,192,465,492,377,377,409,64,409,8,195,439,1,10,158,467,0,0,15,195,220,1,0,8,10,64,467,8,10,15,10,158,4,439,64,195,158,195,64,4,220,409,409,409,439,467,220,467,439,409,409,407,80,407,6,195,496,0,14,151,415,0,2,16,195,202,0,2,6,10,80,415,6,14,16,10,151,6,496,80,195,151,195,80,6,202,407,407,407,496,415,202,415,496,407,407,431,65,431,8,192,474,0,20,149,441,0,1,23,192,171,0,1,8,13,65,441,8,20,23,13,149,12,474,65,192,149,192,65,12,171,431,431,431,474,441,171,441,474,431,431,
