gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.904837, d0W0.912378, d0W1, d0W0.912378, d0W1, d1W1, d1W0.904837, d1W0.912378, d1W1, d1W0.912378, d1W1, d2W1, d2W0.904837, d2W0.912378, d2W1, d2W0.912378, d2W1, d3W1, d3W0.904837, d3W0.912378, d3W1, d3W0.912378, d3W1, d4W1, d4W0.904837, d4W0.912378, d4W1, d4W0.912378, d4W1, d5W1, d5W0.904837, d5W0.912378, d5W1, d5W0.912378, d5W1, d6W1, d6W0.904837, d6W0.912378, d6W1, d6W0.912378, d6W1, d7W1, d7W0.904837, d7W0.912378, d7W1, d7W0.912378, d7W1, d8W1, d8W0.904837, d8W0.912378, d8W1, d8W0.912378, d8W1, d9W1, d9W0.904837, d9W0.912378, d9W1, d9W0.912378, d9W1, d10W1, d10W0.904837, d10W0.912378, d10W1, d10W0.912378, d10W1, d11W1, d11W0.904837, d11W0.912378, d11W1, d11W0.912378, d11W1, d12W1, d12W0.904837, d12W0.912378, d12W1, d12W0.912378, d12W1, d13W1, d13W0.904837, d13W0.912378, d13W1, d13W0.912378, d13W1, d14W1, d14W0.904837, d14W0.912378, d14W1, d14W0.912378, d14W1, d15W1, d15W0.904837, d15W0.912378, d15W1, d15W0.912378, d15W1, d16W1, d16W0.904837, d16W0.912378, d16W1, d16W0.912378, d16W1, d17W1, d17W0.904837, d17W0.912378, d17W1, d17W0.912378, d17W1, d18W1, d18W0.904837, d18W0.912378, d18W1, d18W0.912378, d18W1, d19W1, d19W0.904837, d19W0.912378, d19W1, d19W0.912378, d19W1, 
0, 1,1,0.9995,0.9985,0.995,0.98925,0.98175,0.92125,0.8125,0.59825,0.36575,0.144,0.0515,0.017,0.0035,0.00075,0.0005,0.00025,0,0,1,1,1,1,1,0.9955,0.97525,0.90425,0.81175,0.57025,0.33925,0.15275,0.057,0.013,0.00425,0,0,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1994,0,6,1994,6,1994,1980,0,20,1980,20,1980,1956,0,44,1956,44,1956,1850,2,148,1850,148,1850,1504,23,473,1504,473,1504,1106,80,814,1106,814,1106,824,179,997,824,997,824,877,179,944,877,944,877,1219,59,722,1219,722,1219,1657,9,334,1657,334,1657,1897,1,102,1897,102,1897,1971,0,29,1971,29,1971,1992,0,8,1992,8,1992,1998,0,2,1998,2,1998,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
100, 1,1,1,0.999,0.99475,0.994,0.989,0.955,0.863,0.658,0.4015,0.20225,0.07525,0.0285,0.00425,0.00025,0,0,0,0,1,0.99975,1,0.9985,0.9995,0.99475,0.99425,0.95625,0.87025,0.67675,0.41425,0.189,0.065,0.02175,0.00525,0.001,0.00025,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1998,0,2,1998,2,1998,1992,0,8,1992,8,1992,1981,0,19,1981,19,1981,1965,0,35,1965,35,1965,1920,1,79,1920,79,1920,1703,11,286,1703,286,1703,1286,63,651,1286,651,1286,826,140,1034,826,1034,826,784,193,1023,784,1023,784,1101,75,824,1101,824,1101,1545,21,434,1545,434,1545,1790,3,207,1790,207,1790,1974,0,26,1974,26,1974,1998,0,2,1998,2,1998,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
200, 1,1,1,0.99925,0.99975,0.99525,0.9925,0.96075,0.8545,0.674,0.43075,0.22075,0.072,0.03575,0.007,0.00325,0,0,0,0,1,0.99975,0.99975,0.99975,0.99525,0.98925,0.97825,0.962,0.86325,0.719,0.46125,0.2165,0.068,0.0235,0.01125,0.0025,0.00025,0.00025,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1995,0,5,1995,5,1995,1977,0,23,1977,23,1977,1949,1,50,1949,50,1949,1909,0,91,1909,91,1909,1695,6,299,1695,299,1695,1249,44,707,1249,707,1249,933,162,905,933,905,933,819,213,968,819,968,819,1043,106,851,1043,851,1043,1556,22,422,1556,422,1556,1766,2,232,1766,232,1766,1940,0,60,1940,60,1940,1979,0,21,1979,21,1979,1996,0,4,1996,4,1996,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
300, 1,1,1,1,0.99925,0.99725,0.9895,0.947,0.84975,0.6695,0.42,0.20025,0.064,0.013,0.00625,0.00125,0,0,0,0,1,1,1,0.99975,0.99975,0.9965,0.98975,0.966,0.8565,0.65575,0.41875,0.22725,0.07475,0.02875,0.00675,0.001,0.00025,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1974,0,26,1974,26,1974,1922,0,78,1922,78,1922,1709,2,289,1709,289,1709,1269,61,670,1269,670,1269,863,141,996,863,996,863,802,222,976,802,976,802,1109,72,819,1109,819,1109,1549,11,440,1549,440,1549,1855,0,145,1855,145,1855,1949,0,51,1949,51,1949,1992,0,8,1992,8,1992,1995,0,5,1995,5,1995,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
400, 1,1,1,0.9995,0.99925,0.99575,0.98925,0.95775,0.86,0.68675,0.448,0.215,0.07475,0.0235,0.00825,0.0005,0.00025,0,0,0,1,1,1,0.99975,0.99775,0.996,0.9905,0.9705,0.878,0.71975,0.43475,0.2255,0.07375,0.0205,0.00775,0.001,0,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1994,0,6,1994,6,1994,1986,0,14,1986,14,1986,1972,0,28,1972,28,1972,1908,1,91,1908,91,1908,1770,6,224,1770,224,1770,1365,40,595,1365,595,1365,884,159,957,884,957,884,794,221,985,794,985,794,1074,99,827,1074,827,1074,1549,21,430,1549,430,1549,1851,1,148,1851,148,1851,1947,0,53,1947,53,1947,1996,0,4,1996,4,1996,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
500, 1,1,1,1,0.99975,0.9955,0.983,0.92525,0.8405,0.63275,0.42725,0.20625,0.076,0.02275,0.01025,0.001,0,0,0,0,1,1,0.99975,1,0.99975,0.993,0.98025,0.936,0.85725,0.63725,0.38525,0.18525,0.0635,0.02575,0.0095,0.00025,0,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,1996,0,4,1996,4,1996,1960,0,40,1960,40,1960,1872,0,128,1872,128,1872,1556,23,421,1556,421,1556,1248,60,692,1248,692,1248,814,174,1012,814,1012,814,863,193,944,863,944,863,1088,84,828,1088,828,1088,1593,16,391,1593,391,1593,1832,2,166,1832,166,1832,1928,0,72,1928,72,1928,1989,0,11,1989,11,1989,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
600, 1,1,1,0.9995,0.99675,0.9945,0.98325,0.928,0.82475,0.59775,0.366,0.1805,0.067,0.01425,0.003,0.00025,0,0,0,0,1,1,1,1,0.99875,0.99325,0.9775,0.9305,0.8155,0.577,0.34875,0.179,0.056,0.0175,0.005,0.0005,0,0.0005,0.00075,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1984,0,16,1984,16,1984,1957,0,43,1957,43,1957,1874,3,123,1874,123,1874,1535,20,445,1535,445,1535,1128,73,799,1128,799,1128,787,223,990,787,990,787,833,199,968,833,968,833,1122,74,804,1122,804,1122,1611,13,376,1611,376,1611,1861,2,137,1861,137,1861,1973,0,27,1973,27,1973,1993,0,7,1993,7,1993,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,
700, 1,1,1,1,1,0.996,0.97525,0.93,0.813,0.63875,0.358,0.14025,0.0695,0.0205,0.00175,0,0.00125,0,0,0,1,0.99925,0.99925,0.99925,0.99525,0.9945,0.97775,0.935,0.80075,0.57575,0.3455,0.16875,0.058,0.0105,0.00525,0.0005,0,0,0,0,2000,0,0,2000,0,2000,1998,0,2,1998,2,1998,1998,0,2,1998,2,1998,1999,0,1,1999,1,1999,1984,0,16,1984,16,1984,1963,0,37,1963,37,1963,1812,2,186,1812,186,1812,1585,6,409,1585,409,1585,1114,70,816,1114,816,1114,837,201,962,837,962,837,915,176,909,915,909,915,1208,63,729,1208,729,1208,1563,13,424,1563,424,1563,1872,2,126,1872,126,1872,1975,0,25,1975,25,1975,1997,0,3,1997,3,1997,1995,0,5,1995,5,1995,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
800, 1,1,0.9995,0.99925,0.99825,0.994,0.97725,0.93325,0.838,0.625,0.3605,0.1525,0.063,0.0105,0.00225,0.00125,0.001,0.00075,0.00025,0,1,1,1,0.99975,0.99675,0.98975,0.97725,0.94375,0.83325,0.6275,0.38075,0.171,0.05125,0.01675,0.0015,0.00075,0.0005,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1997,0,3,1997,3,1997,1982,0,18,1982,18,1982,1933,0,67,1933,67,1933,1856,1,143,1856,143,1856,1625,10,365,1625,365,1625,1183,55,762,1183,762,1183,828,189,983,828,983,828,853,189,958,853,958,853,1199,63,738,1199,738,1199,1617,13,370,1617,370,1617,1902,1,97,1902,97,1902,1983,0,17,1983,17,1983,1992,0,8,1992,8,1992,1993,0,7,1993,7,1993,1993,0,7,1993,7,1993,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
900, 1,1,1,1,0.99875,0.99725,0.98875,0.96575,0.8615,0.6705,0.42375,0.1935,0.0635,0.02,0.01325,0.00125,0.0005,0.00125,0,0,1,1,1,1,0.99925,0.9965,0.99275,0.95325,0.873,0.69,0.418,0.2145,0.069,0.02325,0.0055,0.002,0.0025,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1992,0,8,1992,8,1992,1978,0,22,1978,22,1978,1932,0,68,1932,68,1932,1715,7,278,1715,278,1715,1344,54,602,1344,602,1344,870,155,975,870,975,870,808,201,991,808,991,808,1078,100,822,1078,822,1078,1602,16,382,1602,382,1602,1837,1,162,1837,162,1837,1930,0,70,1930,70,1930,1989,0,11,1989,11,1989,1993,0,7,1993,7,1993,1997,0,3,1997,3,1997,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
