gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d0W1, d0W0.606531, d0W0.63223, d0W1, d0W0.63223, d0W1, d1W1, d1W0.606531, d1W0.63223, d1W1, d1W0.63223, d1W1, d2W1, d2W0.606531, d2W0.63223, d2W1, d2W0.63223, d2W1, d3W1, d3W0.606531, d3W0.63223, d3W1, d3W0.63223, d3W1, d4W1, d4W0.606531, d4W0.63223, d4W1, d4W0.63223, d4W1, d5W1, d5W0.606531, d5W0.63223, d5W1, d5W0.63223, d5W1, d6W1, d6W0.606531, d6W0.63223, d6W1, d6W0.63223, d6W1, d7W1, d7W0.606531, d7W0.63223, d7W1, d7W0.63223, d7W1, d8W1, d8W0.606531, d8W0.63223, d8W1, d8W0.63223, d8W1, d9W1, d9W0.606531, d9W0.63223, d9W1, d9W0.63223, d9W1, d10W1, d10W0.606531, d10W0.63223, d10W1, d10W0.63223, d10W1, d11W1, d11W0.606531, d11W0.63223, d11W1, d11W0.63223, d11W1, d12W1, d12W0.606531, d12W0.63223, d12W1, d12W0.63223, d12W1, d13W1, d13W0.606531, d13W0.63223, d13W1, d13W0.63223, d13W1, d14W1, d14W0.606531, d14W0.63223, d14W1, d14W0.63223, d14W1, d15W1, d15W0.606531, d15W0.63223, d15W1, d15W0.63223, d15W1, d16W1, d16W0.606531, d16W0.63223, d16W1, d16W0.63223, d16W1, d17W1, d17W0.606531, d17W0.63223, d17W1, d17W0.63223, d17W1, d18W1, d18W0.606531, d18W0.63223, d18W1, d18W0.63223, d18W1, d19W1, d19W0.606531, d19W0.63223, d19W1, d19W0.63223, d19W1, 
0, 0.99975,1,0.99925,0.9985,0.99625,0.982,0.9525,0.86325,0.71675,0.52725,0.31125,0.138,0.054,0.01475,0.00575,0.00075,0.001,0.00025,0,0,0.9995,0.999,0.9995,0.999,0.9945,0.98175,0.948,0.86475,0.727,0.51725,0.30675,0.14325,0.057,0.01525,0.002,0.001,0.001,0.00025,0,0,1996,0,4,1996,4,1996,1994,0,6,1994,6,1994,1996,0,4,1996,4,1996,1987,0,13,1987,13,1987,1967,0,33,1967,33,1967,1874,2,124,1874,124,1874,1728,8,264,1728,264,1728,1464,28,508,1464,508,1464,1213,70,717,1213,717,1213,1035,110,855,1035,855,1035,1135,79,786,1135,786,1135,1386,36,578,1386,578,1386,1708,8,284,1708,284,1708,1890,0,110,1890,110,1890,1966,0,34,1966,34,1966,1994,0,6,1994,6,1994,1995,0,5,1995,5,1995,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
100, 1,1,1,0.9985,0.9955,0.98225,0.955,0.874,0.72375,0.52375,0.32425,0.153,0.05575,0.02225,0.00325,0.00225,0.00075,0,0,0,1,1,0.99925,0.99925,0.9945,0.979,0.94575,0.87925,0.7305,0.529,0.32025,0.15525,0.05825,0.0195,0.00475,0.001,0.00025,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1998,0,2,1998,2,1998,1991,0,9,1991,9,1991,1973,0,27,1973,27,1973,1896,0,104,1896,104,1896,1764,5,231,1764,231,1764,1477,28,495,1477,495,1477,1185,82,733,1185,733,1185,1029,84,887,1029,887,1029,1157,78,765,1157,765,1157,1417,33,550,1417,550,1417,1703,11,286,1703,286,1703,1873,0,127,1873,127,1873,1946,0,54,1946,54,1946,1984,0,16,1984,16,1984,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
200, 1,1,1,0.9975,0.995,0.98625,0.9595,0.89525,0.759,0.5345,0.3165,0.154,0.0605,0.02075,0.0015,0.001,0.00075,0,0,0,0.99975,0.99975,0.9995,0.99825,0.99675,0.987,0.9605,0.89225,0.7585,0.53475,0.32,0.15525,0.061,0.019,0.005,0.0015,0.00075,0.00075,0,0,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,1999,0,1,1999,1,1999,1989,0,11,1989,11,1989,1961,0,39,1961,39,1961,1902,0,98,1902,98,1902,1773,6,221,1773,221,1773,1544,18,438,1544,438,1544,1212,67,721,1212,721,1212,1018,80,902,1018,902,1018,1145,90,765,1145,765,1145,1425,34,541,1425,541,1425,1725,13,262,1725,262,1725,1890,1,109,1890,109,1890,1969,1,30,1969,30,1969,1992,0,8,1992,8,1992,1998,0,2,1998,2,1998,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
300, 1,0.9995,0.9995,0.99925,0.9965,0.98425,0.95725,0.88525,0.74,0.536,0.31675,0.14625,0.057,0.0205,0.00825,0.00075,0.00025,0,0.00025,0,1,1,1,0.99825,0.99675,0.98875,0.96075,0.88525,0.73475,0.5315,0.306,0.14675,0.061,0.01975,0.00925,0.002,0.0005,0.00025,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1991,0,9,1991,9,1991,1958,2,40,1958,40,1958,1922,0,78,1922,78,1922,1763,5,232,1763,232,1763,1497,23,480,1497,480,1497,1234,73,693,1234,693,1234,1082,88,830,1082,830,1082,1134,87,779,1134,779,1134,1397,45,558,1397,558,1397,1658,10,332,1658,332,1658,1859,3,138,1859,138,1859,1957,1,42,1957,42,1957,1988,0,12,1988,12,1988,1998,0,2,1998,2,1998,1999,0,1,1999,1,1999,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,
400, 0.99975,1,0.99875,0.9995,0.9945,0.987,0.9525,0.88325,0.731,0.543,0.31725,0.155,0.05975,0.02075,0.00925,0.002,0.00075,0.00025,0,0,1,1,1,0.999,0.996,0.9875,0.9535,0.87375,0.725,0.5305,0.30425,0.1555,0.0635,0.01975,0.0065,0.001,0,0,0,0,1997,0,3,1997,3,1997,1999,0,1,1999,1,1999,1993,0,7,1993,7,1993,1991,0,9,1991,9,1991,1970,0,30,1970,30,1970,1899,2,99,1899,99,1899,1751,11,238,1751,238,1751,1482,29,489,1482,489,1482,1233,64,703,1233,703,1233,1083,98,819,1083,819,1083,1167,55,778,1167,778,1167,1437,36,527,1437,527,1437,1688,13,299,1688,299,1688,1880,1,119,1880,119,1880,1961,0,39,1961,39,1961,1987,0,13,1987,13,1987,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
500, 1,1,1,0.999,0.99525,0.97625,0.9385,0.84625,0.6765,0.49775,0.28575,0.1335,0.0595,0.01775,0.00325,0.00025,0.0005,0,0,0,1,1,0.99975,0.99875,0.99425,0.97525,0.942,0.85275,0.69325,0.47975,0.287,0.13,0.052,0.0165,0.00475,0.00075,0.00025,0.0005,0,0,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1987,0,13,1987,13,1987,1955,0,45,1955,45,1955,1879,1,120,1879,120,1879,1668,14,318,1668,318,1668,1376,38,586,1376,586,1376,1114,86,800,1114,800,1114,1055,101,844,1055,844,1055,1207,50,743,1207,743,1207,1440,28,532,1440,532,1440,1707,7,286,1707,286,1707,1905,2,93,1905,93,1905,1966,1,33,1966,33,1966,1993,0,7,1993,7,1993,1996,0,4,1996,4,1996,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
600, 1,1,0.9995,0.99875,0.99175,0.97875,0.94225,0.85375,0.70325,0.501,0.28775,0.1395,0.057,0.01625,0.0045,0.00075,0,0,0,0,1,1,0.9995,0.9975,0.995,0.98075,0.941,0.869,0.70175,0.51425,0.30425,0.128,0.0565,0.01625,0.00575,0.001,0.0005,0,0,0,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,1996,0,4,1996,4,1996,1985,0,15,1985,15,1985,1948,0,52,1948,52,1948,1890,4,106,1890,106,1890,1673,11,316,1673,316,1673,1444,29,527,1444,527,1444,1166,68,766,1166,766,1166,1040,80,880,1040,880,1040,1181,79,740,1181,740,1181,1461,31,508,1461,508,1461,1708,10,282,1708,282,1708,1900,2,98,1900,98,1900,1973,0,27,1973,27,1973,1989,0,11,1989,11,1989,1998,0,2,1998,2,1998,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
700, 1,1,1,0.999,0.9975,0.9815,0.93575,0.84,0.683,0.468,0.27075,0.11825,0.04725,0.01625,0.00425,0.001,0,0,0,0,1,0.99975,0.99975,0.99825,0.99425,0.98025,0.94225,0.84325,0.6695,0.45025,0.2715,0.124,0.05425,0.016,0.00325,0.00225,0,0.0005,0,0,2000,0,0,2000,0,2000,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,1986,0,14,1986,14,1986,1964,2,34,1964,34,1964,1882,1,117,1882,117,1882,1665,15,320,1665,320,1665,1404,37,559,1404,559,1404,1202,84,714,1202,714,1202,1077,91,832,1077,832,1077,1224,66,710,1224,710,1224,1524,27,449,1524,449,1524,1750,9,241,1750,241,1750,1907,0,93,1907,93,1907,1966,0,34,1966,34,1966,1998,0,2,1998,2,1998,1997,0,3,1997,3,1997,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
800, 1,0.99925,0.9985,0.99725,0.989,0.96475,0.91025,0.776,0.5975,0.3975,0.20875,0.0885,0.02975,0.01025,0.00275,0.00075,0,0,0,0,0.99975,0.9995,0.99925,0.99675,0.988,0.96325,0.90075,0.7795,0.597,0.403,0.1955,0.09225,0.0265,0.01075,0.00375,0.001,0.00025,0,0,0,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1991,0,9,1991,9,1991,1973,0,27,1973,27,1973,1924,0,76,1924,76,1924,1781,7,212,1781,212,1781,1559,20,421,1559,421,1559,1246,54,700,1246,700,1246,1056,100,844,1056,844,1056,1100,117,783,1100,783,1100,1284,57,659,1284,659,1284,1635,18,347,1635,347,1635,1818,0,182,1818,182,1818,1928,0,72,1928,72,1928,1977,0,23,1977,23,1977,1996,0,4,1996,4,1996,1999,0,1,1999,1,1999,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
900, 0.9995,0.99975,1,0.9985,0.9885,0.961,0.87825,0.748,0.55425,0.321,0.16675,0.0635,0.01975,0.0065,0.00225,0.00025,0,0,0,0,1,0.99925,0.99975,0.99675,0.989,0.96025,0.87575,0.749,0.5485,0.3115,0.157,0.05925,0.01775,0.007,0.0035,0.0005,0,0,0,0,2000,0,0,2000,0,2000,1997,0,3,1997,3,1997,1997,0,3,1997,3,1997,1983,0,17,1983,17,1983,1934,0,66,1934,66,1934,1799,7,194,1799,194,1799,1525,31,444,1525,444,1525,1240,56,704,1240,704,1240,1078,95,827,1078,827,1078,1116,81,803,1116,803,1116,1377,44,579,1377,579,1377,1688,11,301,1688,301,1688,1889,1,110,1889,110,1889,1943,1,56,1943,56,1943,1987,0,13,1987,13,1987,1998,0,2,1998,2,1998,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,2000,0,0,2000,0,2000,
