gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d20l0, d21l0, d22l0, d23l0, d24l0, d25l0, d26l0, d27l0, d28l0, d29l0, d30l0, d31l0, d32l0, d33l0, d34l0, d35l0, d36l0, d37l0, d38l0, d39l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d20l1, d21l1, d22l1, d23l1, d24l1, d25l1, d26l1, d27l1, d28l1, d29l1, d30l1, d31l1, d32l1, d33l1, d34l1, d35l1, d36l1, d37l1, d38l1, d39l1, d0W0.99005, d0W0.900325, d0W0.969233, d0W0.99005, d0W0.969233, d0W0.995012, d1W0.99005, d1W0.900325, d1W0.969233, d1W0.99005, d1W0.969233, d1W0.995012, d2W0.99005, d2W0.900325, d2W0.969233, d2W0.99005, d2W0.969233, d2W0.995012, d3W0.99005, d3W0.900325, d3W0.969233, d3W0.99005, d3W0.969233, d3W0.995012, d4W0.99005, d4W0.900325, d4W0.969233, d4W0.99005, d4W0.969233, d4W0.995012, d5W0.99005, d5W0.900325, d5W0.969233, d5W0.99005, d5W0.969233, d5W0.995012, d6W0.99005, d6W0.900325, d6W0.969233, d6W0.99005, d6W0.969233, d6W0.995012, d7W0.99005, d7W0.900325, d7W0.969233, d7W0.99005, d7W0.969233, d7W0.995012, d8W0.99005, d8W0.900325, d8W0.969233, d8W0.99005, d8W0.969233, d8W0.995012, d9W0.99005, d9W0.900325, d9W0.969233, d9W0.99005, d9W0.969233, d9W0.995012, d10W0.99005, d10W0.900325, d10W0.969233, d10W0.99005, d10W0.969233, d10W0.995012, d11W0.99005, d11W0.900325, d11W0.969233, d11W0.99005, d11W0.969233, d11W0.995012, d12W0.99005, d12W0.900325, d12W0.969233, d12W0.99005, d12W0.969233, d12W0.995012, d13W0.99005, d13W0.900325, d13W0.969233, d13W0.99005, d13W0.969233, d13W0.995012, d14W0.99005, d14W0.900325, d14W0.969233, d14W0.99005, d14W0.969233, d14W0.995012, d15W0.99005, d15W0.900325, d15W0.969233, d15W0.99005, d15W0.969233, d15W0.995012, d16W0.99005, d16W0.900325, d16W0.969233, d16W0.99005, d16W0.969233, d16W0.995012, d17W0.99005, d17W0.900325, d17W0.969233, d17W0.99005, d17W0.969233, d17W0.995012, d18W0.99005, d18W0.900325, d18W0.969233, d18W0.99005, d18W0.969233, d18W0.995012, d19W0.99005, d19W0.900325, d19W0.969233, d19W0.99005, d19W0.969233, d19W0.995012, d20W0.99005, d20W0.900325, d20W0.969233, d20W0.99005, d20W0.969233, d20W0.995012, d21W0.99005, d21W0.900325, d21W0.969233, d21W0.99005, d21W0.969233, d21W0.995012, d22W0.99005, d22W0.900325, d22W0.969233, d22W0.99005, d22W0.969233, d22W0.995012, d23W0.99005, d23W0.900325, d23W0.969233, d23W0.99005, d23W0.969233, d23W0.995012, d24W0.99005, d24W0.900325, d24W0.969233, d24W0.99005, d24W0.969233, d24W0.995012, d25W0.99005, d25W0.900325, d25W0.969233, d25W0.99005, d25W0.969233, d25W0.995012, d26W0.99005, d26W0.900325, d26W0.969233, d26W0.99005, d26W0.969233, d26W0.995012, d27W0.99005, d27W0.900325, d27W0.969233, d27W0.99005, d27W0.969233, d27W0.995012, d28W0.99005, d28W0.900325, d28W0.969233, d28W0.99005, d28W0.969233, d28W0.995012, d29W0.99005, d29W0.900325, d29W0.969233, d29W0.99005, d29W0.969233, d29W0.995012, d30W0.99005, d30W0.900325, d30W0.969233, d30W0.99005, d30W0.969233, d30W0.995012, d31W0.99005, d31W0.900325, d31W0.969233, d31W0.99005, d31W0.969233, d31W0.995012, d32W0.99005, d32W0.900325, d32W0.969233, d32W0.99005, d32W0.969233, d32W0.995012, d33W0.99005, d33W0.900325, d33W0.969233, d33W0.99005, d33W0.969233, d33W0.995012, d34W0.99005, d34W0.900325, d34W0.969233, d34W0.99005, d34W0.969233, d34W0.995012, d35W0.99005, d35W0.900325, d35W0.969233, d35W0.99005, d35W0.969233, d35W0.995012, d36W0.99005, d36W0.900325, d36W0.969233, d36W0.99005, d36W0.969233, d36W0.995012, d37W0.99005, d37W0.900325, d37W0.969233, d37W0.99005, d37W0.969233, d37W0.995012, d38W0.99005, d38W0.900325, d38W0.969233, d38W0.99005, d38W0.969233, d38W0.995012, d39W0.99005, d39W0.900325, d39W0.969233, d39W0.99005, d39W0.969233, d39W0.995012, 
6, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.986,0.879,0.16,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992,0.854,0.168,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,489,1,8,489,8,2,353,0,113,353,113,34,312,5,132,312,132,51,489,1,9,489,9,1,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
506, 1,1,1,1,1,1,1,1,1,1,1,1,1,0.991,1,0.999,0.969,0.907,0.716,0.607,0.508,0.284,0.114,0.04,0.014,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.964,0.923,0.82,0.635,0.493,0.257,0.087,0.034,0.011,0.008,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,494,0,6,494,6,0,500,0,0,500,0,0,499,0,1,499,1,0,444,1,49,444,49,6,350,7,123,350,123,20,179,39,225,179,225,57,88,58,237,88,237,117,82,62,237,82,237,119,131,40,245,131,245,84,325,8,147,325,147,20,428,3,67,428,67,2,473,0,26,473,26,1,488,0,12,488,12,0,499,0,1,499,1,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
1006, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983,0.899,0.798,0.667,0.406,0.251,0.15,0.041,0.028,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.997,0.998,0.999,0.999,0.998,0.97,0.967,0.902,0.665,0.358,0.2,0.177,0.072,0.02,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,496,0,4,496,4,0,499,0,1,499,1,0,498,0,2,498,2,0,497,0,3,497,3,0,497,0,3,497,3,0,451,0,49,451,49,0,388,2,108,388,108,2,251,19,189,251,189,41,110,49,248,110,248,93,101,56,241,101,241,102,191,38,215,191,215,56,276,10,177,276,177,37,402,2,87,402,87,9,455,0,43,455,43,2,495,0,5,495,5,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
1506, 1,1,1,1,1,1,1,1,1,1,1,1,1,0.996,0.988,0.989,0.977,0.933,0.915,0.729,0.587,0.313,0.111,0.025,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998,0.99,0.963,0.879,0.86,0.652,0.482,0.237,0.105,0.027,0.007,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,495,0,5,495,5,0,485,0,15,485,15,0,473,0,27,473,27,0,442,3,51,442,51,4,334,10,140,334,140,16,298,13,169,298,169,20,118,46,245,118,245,91,59,65,265,59,265,111,152,29,245,152,245,74,315,15,146,315,146,24,441,1,57,441,57,1,488,0,12,488,12,0,496,0,4,496,4,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
2006, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.985,0.939,0.834,0.587,0.39,0.213,0.079,0.075,0.009,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984,0.989,0.98,0.898,0.814,0.643,0.418,0.287,0.114,0.039,0.022,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,484,0,16,484,16,0,489,0,11,489,11,0,464,1,34,464,34,1,363,1,122,363,122,14,221,26,200,221,200,53,94,58,242,94,242,106,85,46,258,85,258,111,173,31,232,173,232,64,319,14,140,319,140,27,406,3,87,406,87,4,469,1,29,469,29,1,491,0,9,491,9,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
2506, 1,1,1,1,1,1,1,1,1,1,1,1,1,0.995,0.986,0.971,0.903,0.864,0.715,0.596,0.293,0.097,0.06,0.044,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998,0.992,0.931,0.94,0.877,0.75,0.534,0.312,0.14,0.08,0.053,0.013,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,491,0,9,491,9,0,478,1,20,478,20,1,409,3,82,409,82,6,354,3,135,354,135,8,294,13,177,294,177,16,148,37,240,148,240,75,66,57,235,66,235,142,125,42,248,125,248,85,317,12,150,317,150,21,362,5,124,362,124,9,404,3,88,404,88,5,474,0,26,474,26,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
3006, 1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.997,0.98,0.948,0.942,0.797,0.59,0.333,0.149,0.067,0.04,0.033,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.975,0.958,0.89,0.842,0.65,0.452,0.202,0.119,0.056,0.019,0.027,0.008,0.012,0.001,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,499,0,1,499,1,0,490,0,10,490,10,0,455,1,43,455,43,1,429,1,63,429,63,7,342,6,138,342,138,14,235,19,204,235,204,42,112,49,229,112,229,110,82,45,243,82,243,130,221,28,210,221,210,41,333,7,145,333,145,15,409,5,82,409,82,4,449,3,46,449,46,2,461,0,36,461,36,3,493,0,7,493,7,0,486,0,14,486,14,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
3506, 1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.994,0.995,0.978,0.915,0.808,0.749,0.464,0.297,0.135,0.111,0.143,0.026,0.009,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998,0.987,0.959,0.885,0.707,0.418,0.191,0.119,0.062,0.069,0.026,0.009,0.005,0.001,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,499,0,1,499,1,0,494,0,6,494,6,0,467,1,31,467,31,1,401,2,91,401,91,6,248,18,195,248,195,39,139,53,228,139,228,80,91,48,248,91,248,113,157,39,253,157,253,51,275,12,188,275,188,25,342,8,140,342,140,10,319,14,149,319,149,18,438,0,58,438,58,4,476,0,21,476,21,3,495,0,5,495,5,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
4006, 1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.993,0.991,0.976,0.922,0.857,0.774,0.499,0.363,0.2,0.125,0.04,0.016,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997,0.996,0.991,0.946,0.907,0.82,0.556,0.341,0.243,0.116,0.07,0.03,0.005,0.007,0.019,0.003,0.001,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,482,0,18,482,18,0,490,0,10,490,10,0,479,1,19,479,19,1,375,4,111,375,111,10,320,11,157,320,157,12,194,26,226,194,226,54,82,57,248,82,248,113,95,57,257,95,257,91,185,28,233,185,233,54,295,9,170,295,170,26,410,2,83,410,83,5,449,2,49,449,49,0,491,0,9,491,9,0,493,0,7,493,7,0,480,0,20,480,20,0,493,0,7,493,7,0,498,0,2,498,2,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
4506, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998,0.996,0.967,0.933,0.79,0.606,0.373,0.152,0.066,0.031,0.013,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994,0.974,0.984,0.965,0.816,0.576,0.442,0.236,0.13,0.056,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,495,0,5,495,5,0,468,0,32,468,32,0,449,0,51,449,51,0,412,3,74,412,74,11,211,28,197,211,197,64,86,45,255,86,255,114,68,54,262,68,262,116,216,23,215,216,215,46,335,14,138,335,138,13,413,1,79,413,79,7,478,0,22,478,22,0,494,0,6,494,6,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,
