gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d8l0, d9l0, d10l0, d11l0, d12l0, d13l0, d14l0, d15l0, d16l0, d17l0, d18l0, d19l0, d20l0, d21l0, d22l0, d23l0, d24l0, d25l0, d26l0, d27l0, d28l0, d29l0, d30l0, d31l0, d32l0, d33l0, d34l0, d35l0, d36l0, d37l0, d38l0, d39l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d8l1, d9l1, d10l1, d11l1, d12l1, d13l1, d14l1, d15l1, d16l1, d17l1, d18l1, d19l1, d20l1, d21l1, d22l1, d23l1, d24l1, d25l1, d26l1, d27l1, d28l1, d29l1, d30l1, d31l1, d32l1, d33l1, d34l1, d35l1, d36l1, d37l1, d38l1, d39l1, d0W0.950089, d0W0.760028, d0W0.95869, d0W0.950089, d0W0.95869, d0W0.99362, d1W0.950089, d1W0.760028, d1W0.95869, d1W0.950089, d1W0.95869, d1W0.99362, d2W0.950089, d2W0.760028, d2W0.95869, d2W0.950089, d2W0.95869, d2W0.99362, d3W0.950089, d3W0.760028, d3W0.95869, d3W0.950089, d3W0.95869, d3W0.99362, d4W0.950089, d4W0.760028, d4W0.95869, d4W0.950089, d4W0.95869, d4W0.99362, d5W0.950089, d5W0.760028, d5W0.95869, d5W0.950089, d5W0.95869, d5W0.99362, d6W0.950089, d6W0.760028, d6W0.95869, d6W0.950089, d6W0.95869, d6W0.99362, d7W0.950089, d7W0.760028, d7W0.95869, d7W0.950089, d7W0.95869, d7W0.99362, d8W0.950089, d8W0.760028, d8W0.95869, d8W0.950089, d8W0.95869, d8W0.99362, d9W0.950089, d9W0.760028, d9W0.95869, d9W0.950089, d9W0.95869, d9W0.99362, d10W0.950089, d10W0.760028, d10W0.95869, d10W0.950089, d10W0.95869, d10W0.99362, d11W0.950089, d11W0.760028, d11W0.95869, d11W0.950089, d11W0.95869, d11W0.99362, d12W0.950089, d12W0.760028, d12W0.95869, d12W0.950089, d12W0.95869, d12W0.99362, d13W0.950089, d13W0.760028, d13W0.95869, d13W0.950089, d13W0.95869, d13W0.99362, d14W0.950089, d14W0.760028, d14W0.95869, d14W0.950089, d14W0.95869, d14W0.99362, d15W0.950089, d15W0.760028, d15W0.95869, d15W0.950089, d15W0.95869, d15W0.99362, d16W0.950089, d16W0.760028, d16W0.95869, d16W0.950089, d16W0.95869, d16W0.99362, d17W0.950089, d17W0.760028, d17W0.95869, d17W0.950089, d17W0.95869, d17W0.99362, d18W0.950089, d18W0.760028, d18W0.95869, d18W0.950089, d18W0.95869, d18W0.99362, d19W0.950089, d19W0.760028, d19W0.95869, d19W0.950089, d19W0.95869, d19W0.99362, d20W0.950089, d20W0.760028, d20W0.95869, d20W0.950089, d20W0.95869, d20W0.99362, d21W0.950089, d21W0.760028, d21W0.95869, d21W0.950089, d21W0.95869, d21W0.99362, d22W0.950089, d22W0.760028, d22W0.95869, d22W0.950089, d22W0.95869, d22W0.99362, d23W0.950089, d23W0.760028, d23W0.95869, d23W0.950089, d23W0.95869, d23W0.99362, d24W0.950089, d24W0.760028, d24W0.95869, d24W0.950089, d24W0.95869, d24W0.99362, d25W0.950089, d25W0.760028, d25W0.95869, d25W0.950089, d25W0.95869, d25W0.99362, d26W0.950089, d26W0.760028, d26W0.95869, d26W0.950089, d26W0.95869, d26W0.99362, d27W0.950089, d27W0.760028, d27W0.95869, d27W0.950089, d27W0.95869, d27W0.99362, d28W0.950089, d28W0.760028, d28W0.95869, d28W0.950089, d28W0.95869, d28W0.99362, d29W0.950089, d29W0.760028, d29W0.95869, d29W0.950089, d29W0.95869, d29W0.99362, d30W0.950089, d30W0.760028, d30W0.95869, d30W0.950089, d30W0.95869, d30W0.99362, d31W0.950089, d31W0.760028, d31W0.95869, d31W0.950089, d31W0.95869, d31W0.99362, d32W0.950089, d32W0.760028, d32W0.95869, d32W0.950089, d32W0.95869, d32W0.99362, d33W0.950089, d33W0.760028, d33W0.95869, d33W0.950089, d33W0.95869, d33W0.99362, d34W0.950089, d34W0.760028, d34W0.95869, d34W0.950089, d34W0.95869, d34W0.99362, d35W0.950089, d35W0.760028, d35W0.95869, d35W0.950089, d35W0.95869, d35W0.99362, d36W0.950089, d36W0.760028, d36W0.95869, d36W0.950089, d36W0.95869, d36W0.99362, d37W0.950089, d37W0.760028, d37W0.95869, d37W0.950089, d37W0.95869, d37W0.99362, d38W0.950089, d38W0.760028, d38W0.95869, d38W0.950089, d38W0.95869, d38W0.99362, d39W0.950089, d39W0.760028, d39W0.95869, d39W0.950089, d39W0.95869, d39W0.99362, 
6, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.061,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.98,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,499,0,1,0,0,0,473,0,21,3,0,3,8,0,1,437,39,15,0,0,0,498,2,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
506, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.955,0.827,0.397,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994,0.94,0.939,0.866,0.786,0.393,0.14,0.046,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,492,0,8,0,0,0,445,0,55,0,0,0,418,5,77,0,0,0,345,11,138,0,1,5,218,18,199,1,16,48,18,51,76,76,175,104,0,9,0,345,140,6,0,0,0,458,41,1,0,0,0,499,1,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
1006, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.931,0.88,0.776,0.865,0.793,0.662,0.368,0.192,0.069,0.054,0.056,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.989,0.941,0.941,0.868,0.818,0.784,0.78,0.602,0.437,0.198,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,491,0,9,0,0,0,442,3,55,0,0,0,365,6,119,0,2,8,291,16,155,0,9,29,198,30,202,0,14,56,233,22,206,0,9,30,193,25,208,2,12,60,99,55,162,9,69,106,17,47,86,78,160,112,1,33,11,215,186,54,0,2,0,397,97,4,0,0,0,448,52,0,0,2,0,443,55,0,0,0,0,499,1,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
1506, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984,0.971,0.81,0.369,0.143,0.077,0.007,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.994,0.972,1,1,0.97,0.842,0.825,0.426,0.115,0.099,0.018,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,498,0,2,0,0,0,463,0,37,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,461,0,39,0,0,0,340,19,136,0,0,5,246,13,192,1,9,39,17,58,76,67,172,110,0,15,1,292,173,19,0,4,1,371,115,9,0,0,0,481,19,0,0,2,1,376,116,5,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
2006, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996,0.934,0.981,0.897,0.827,0.785,0.211,0.06,0.014,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995,0.969,0.945,0.943,0.87,0.754,0.246,0.05,0.026,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,495,0,4,0,0,1,414,3,81,0,0,2,430,2,66,0,0,2,372,6,115,0,1,6,263,17,177,0,9,34,174,32,206,4,22,62,3,20,20,198,195,64,0,1,0,418,76,5,0,0,0,455,45,0,0,0,0,487,13,0,0,0,0,486,14,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
2506, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992,0.996,0.971,0.96,0.906,0.592,0.196,0.071,0.021,0.026,0.04,0.025,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.999,0.953,0.984,0.998,0.959,0.973,0.938,0.89,0.624,0.163,0.063,0.001,0.036,0.067,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,498,0,2,0,0,0,454,1,45,0,0,0,482,0,18,0,0,0,490,0,10,0,0,0,460,1,37,0,0,2,448,0,49,0,0,3,400,2,90,0,0,8,327,7,148,1,0,17,66,60,172,16,77,109,0,20,15,215,212,38,0,5,1,369,117,8,0,0,0,474,26,0,0,3,0,440,55,2,0,0,1,404,87,8,0,0,0,470,30,0,0,0,0,485,15,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
3006, 1,1,1,1,1,1,1,1,1,1,1,1,1,0.908,0.999,1,0.993,0.899,0.764,0.3,0.088,0.03,0.015,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,0.977,0.913,0.774,0.195,0.1,0.045,0.021,0.045,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,499,0,1,0,0,0,408,3,89,0,0,0,499,0,1,0,0,0,500,0,0,0,0,0,477,0,21,0,0,2,341,6,140,1,1,11,185,22,187,2,26,78,3,37,27,149,225,59,0,7,1,324,153,15,0,2,0,437,58,3,0,0,0,469,30,1,0,0,0,443,57,0,0,0,0,499,1,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
3506, 1,1,1,1,1,1,1,1,1,1,1,1,0.992,0.999,0.955,0.941,0.91,0.941,0.877,0.625,0.32,0.062,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.961,0.834,0.587,0.268,0.088,0.033,0.048,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,486,0,14,0,0,0,499,0,1,0,0,0,462,1,37,0,0,0,440,1,59,0,0,0,417,5,78,0,0,0,397,5,92,0,1,5,276,19,174,0,3,28,86,49,164,16,72,113,2,44,43,132,196,83,0,4,0,374,111,11,0,1,0,447,50,2,0,1,0,455,44,0,0,0,0,486,14,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
4006, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998,0.893,0.774,0.221,0.057,0.04,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.993,0.954,0.951,0.874,0.749,0.219,0.106,0.103,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,495,0,5,0,0,0,460,1,39,0,0,0,447,1,52,0,0,0,309,9,155,0,3,24,157,37,207,4,23,72,2,25,19,179,203,72,0,7,0,349,131,13,0,6,0,384,103,7,0,0,0,495,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
4506, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.966,0.833,0.745,0.414,0.179,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969,0.814,0.806,0.487,0.213,0.066,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,434,0,65,0,0,1,216,19,196,1,15,53,173,31,217,2,23,54,21,67,95,47,151,119,0,32,17,185,214,52,0,3,0,398,92,7,0,0,0,496,4,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,
