0	0	-0.00175097	0
0	1	-0.006986	1
0	2	0.00759106	1
0	3	-0.0426043	0
0	4	0.0219743	0
0	5	-0.0156825	1
0	6	0.0111929	0
0	7	0.0289072	0
0	8	-0.0375802	1
0	9	0.0349384	0
1	0	-0.0126736	1
1	1	0.0352745	0
1	2	-0.000521414	0
1	3	0.00170801	0
1	4	-0.0203842	1
1	5	-0.0528831	0
1	6	0.0203978	1
1	7	0.0464017	0
1	8	-0.0497776	0
1	9	0.0324579	1
2	0	-0.0423036	1
2	1	0.00890842	1
2	2	-0.0245764	0
2	3	0.0525185	0
2	4	0.029223	0
2	5	0.0494384	1
2	6	-0.0876018	0
2	7	0.0285735	0
2	8	0.00338557	1
2	9	-0.0175656	0
3	0	0.146923	1
3	1	-0.138623	0
3	2	0.0364933	1
3	3	-0.0434069	0
3	4	-0.0915691	0
3	5	0.0302415	0
3	6	-0.0510753	1
3	7	0.0278585	1
3	8	0.0389594	0
3	9	0.0441992	0
4	0	-0.0136234	1
4	1	-0.0276351	0
4	2	-0.0521034	0
4	3	0.0115397	0
4	4	0.0243085	1
4	5	0.0390584	1
4	6	0.00717158	1
4	7	-0.0362473	1
4	8	0.0057667	1
4	9	0.0417643	1
5	0	0.0384998	1
5	1	-0.100118	1
5	2	0.0524842	0
5	3	-0.00333394	1
5	4	0.021796	0
5	5	-0.0318854	1
5	6	-0.0355744	0
5	7	0.0441073	0
5	8	-0.000358039	1
5	9	0.0143822	0
6	0	-0.0289227	1
6	1	-0.0509028	0
6	2	0.0473523	0
6	3	0.0227911	0
6	4	-0.00601856	0
6	5	0.0114604	0
6	6	-0.0308001	1
6	7	0.0477305	1
6	8	0.0452885	1
6	9	-0.0579787	1
7	0	0.0331609	0
7	1	0.012032	0
7	2	-0.0347193	0
7	3	-0.0178818	1
7	4	0.0247878	1
7	5	0.021008	0
7	6	0.0154546	0
7	7	0.0571969	0
7	8	-0.0406085	1
7	9	-0.0704306	1
8	0	0.0156054	1
8	1	0.0668512	0
8	2	0.00873736	0
8	3	-0.072938	1
8	4	0.00243964	0
8	5	0.0415107	1
8	6	-0.0175422	1
8	7	-0.0836121	1
8	8	-0.029988	0
8	9	0.068936	1
9	0	-0.0248664	0
9	1	-0.0611351	1
9	2	-0.021643	0
9	3	0.017493	1
9	4	0.0337539	0
9	5	0.029107	1
9	6	-0.00114585	0
9	7	-0.0272781	1
9	8	0.0156263	1
9	9	0.0400884	0
10	0	0.0222456	0
10	1	-0.0199608	1
10	2	-0.0527719	1
10	3	0.0323564	0
10	4	-0.0464909	0
10	5	-0.0311531	1
10	6	0.0621705	0
10	7	-0.0228154	0
10	8	-0.0291077	0
10	9	0.0855273	0
11	0	0.0109057	0
11	1	-0.0220222	0
11	2	-0.0144312	0
11	3	-0.0202787	1
11	4	-0.0430109	0
11	5	0.0545437	1
11	6	-0.0446255	0
11	7	0.0146145	0
11	8	0.0215679	0
11	9	0.0427367	0
12	0	0.0856774	1
12	1	0.0470695	0
12	2	-0.0296309	1
12	3	-0.0842337	0
12	4	-0.00562195	1
12	5	0.0110771	0
12	6	0.0437984	1
12	7	-0.0640298	1
12	8	0.0469483	1
12	9	-0.0510544	1
13	0	-0.0495478	0
13	1	0.0328335	0
13	2	0.0361829	1
13	3	0.0078141	0
13	4	-0.0593695	0
13	5	-0.00550873	0
13	6	0.0357428	0
13	7	0.014128	0
13	8	-0.00900304	1
13	9	-0.00327227	0
14	0	0.0647775	1
14	1	0.00624235	0
14	2	-0.0622943	1
14	3	0.0394815	1
14	4	-0.0261881	1
14	5	0.0125642	0
14	6	0.0192916	0
14	7	-0.0263928	1
14	8	0.0128534	1
14	9	-0.0403354	1
15	0	-0.0161043	1
15	1	-0.0302516	0
15	2	0.0369906	1
15	3	0.00277142	0
15	4	0.0404214	1
15	5	-0.0104125	1
15	6	0.0320905	0
15	7	-0.0367658	0
15	8	-0.0427965	1
15	9	0.0240568	0
16	0	0.0437882	0
16	1	-0.0496846	0
16	2	0.0212701	1
16	3	-0.0139449	0
16	4	-0.0233625	0
16	5	0.0194295	0
16	6	0.00762844	1
16	7	0.033325	0
16	8	-0.00910668	1
16	9	-0.0293425	1
17	0	0.0192567	1
17	1	0.0735181	0
17	2	-0.0171135	1
17	3	-0.0256893	1
17	4	-0.050734	0
17	5	0.00809437	1
17	6	0.0228517	1
17	7	-0.049608	0
17	8	0.0249836	1
17	9	-0.00555961	0
18	0	0.0483167	1
18	1	0.0161427	1
18	2	-0.066837	1
18	3	0.0222979	0
18	4	-0.00583208	0
18	5	-0.0174771	1
18	6	-0.0779613	0
18	7	0.00342157	0
18	8	0.0389312	0
18	9	0.0389974	0
19	0	-0.0263904	0
19	1	0.0161847	1
19	2	-0.0403165	0
19	3	-0.00525751	0
19	4	0.0307001	0
19	5	0.0865097	0
19	6	0.00248319	1
19	7	0.019873	1
19	8	-0.0790483	0
19	9	-0.00473792	0
20	0	0.0506248	1
20	1	-0.0593842	1
20	2	0.038923	1
20	3	-0.00886181	1
20	4	-0.013762	0
20	5	-0.0364035	1
20	6	0.0140615	0
20	7	0.0168958	0
20	8	-0.0324156	1
20	9	0.030322	0
21	0	-0.0367821	1
21	1	-0.010247	1
21	2	0.0546563	0
21	3	-0.0723885	1
21	4	-0.0267663	0
21	5	0.0188714	0
21	6	0.0303297	0
21	7	0.0272595	0
21	8	0.0100629	0
21	9	0.00500406	0
22	0	0.00154938	1
22	1	-0.019387	1
22	2	-0.0755955	1
22	3	-0.0101015	0
22	4	0.0142413	0
22	5	-0.021765	0
22	6	0.0434183	1
22	7	0.0436921	0
22	8	0.000999196	0
22	9	0.0229486	1
23	0	-0.0539461	0
23	1	-0.0123193	0
23	2	-0.0830895	1
23	3	0.124374	1
23	4	-0.00415577	1
23	5	0.0708647	1
23	6	0.0252488	0
23	7	0.0303579	0
23	8	-0.0786095	0
23	9	-0.0187248	0
24	0	-0.066849	0
24	1	-0.0579496	0
24	2	0.0391039	1
24	3	0.0117521	0
24	4	0.0148083	0
24	5	-0.0658912	1
24	6	0.0565245	1
24	7	0.000686335	1
24	8	0.0407898	0
24	9	0.0270249	0
25	0	0.00182287	1
25	1	0.0391374	1
25	2	-0.0264054	1
25	3	0.0182868	1
25	4	-0.0459961	0
25	5	-0.0190447	1
25	6	-0.0185906	0
25	7	-0.0172692	0
25	8	0.00304298	0
25	9	0.0650161	1
26	0	-0.0172089	0
26	1	0.0161094	1
26	2	0.0276215	0
26	3	0.0442831	0
26	4	0.0138484	0
26	5	-0.0162192	1
26	6	0.0425235	1
26	7	0.0133798	0
26	8	-0.0758526	0
26	9	-0.048485	0
27	0	0.00872543	1
27	1	-0.0412809	0
27	2	0.012948	1
27	3	-0.0207631	1
27	4	-0.0684487	0
27	5	-0.0288165	1
27	6	0.0118556	0
27	7	0.0212099	1
27	8	0.0687454	0
27	9	0.0358248	0
28	0	-0.0289139	0
28	1	0.0181421	0
28	2	0.0720033	0
28	3	-0.00149936	1
28	4	0.0387255	0
28	5	-0.0323118	1
28	6	0.00814195	0
28	7	-0.0467386	1
28	8	-0.0361077	0
28	9	0.00855855	1
29	0	-0.0525659	0
29	1	-0.0239749	0
29	2	0.0143476	1
29	3	-0.024834	1
29	4	0.0336103	1
29	5	-0.041223	0
29	6	0.0163515	0
29	7	0.0519775	0
29	8	-0.0118352	0
29	9	0.0381461	0
30	0	-0.013234	0
30	1	0.0259525	1
30	2	0.00453361	0
30	3	-0.0169173	0
30	4	0.0140111	0
30	5	-0.0531333	1
30	6	-0.0324667	0
30	7	-0.0154297	0
30	8	0.0580084	1
30	9	0.0286754	0
31	0	0.0303268	1
31	1	0.0280689	0
31	2	0.0131962	1
31	3	-0.0185033	0
31	4	0.0182447	0
31	5	0.00919353	1
31	6	-0.0587416	1
31	7	-0.0243715	0
31	8	-0.0212201	0
31	9	0.0238064	1
32	0	-0.0202155	0
32	1	0.0125738	1
32	2	-0.00191464	1
32	3	0.0462278	0
32	4	-0.00372567	0
32	5	0.00158538	0
32	6	0.00170955	1
32	7	-0.0264212	0
32	8	-0.0625684	0
32	9	0.0527489	1
33	0	-0.0255942	0
33	1	-0.0527836	1
33	2	0.00844997	1
33	3	0.00392053	1
33	4	0.0679734	0
33	5	-0.0396516	0
33	6	-0.0039632	1
33	7	0.0232205	0
33	8	0.0470817	1
33	9	-0.0286535	0
34	0	0.0173928	0
34	1	-0.0388144	0
34	2	0.0319622	1
34	3	0.0169318	0
34	4	0.0165081	0
34	5	-0.118558	1
34	6	0.0757618	1
34	7	-0.0512405	0
34	8	0.0328215	0
34	9	0.0172348	0
35	0	-0.0395843	0
35	1	-0.0912981	0
35	2	0.0468861	1
35	3	-0.00818187	1
35	4	-0.00840405	0
35	5	-0.0285406	1
35	6	0.0703873	1
35	7	0.0613871	0
35	8	-0.0646115	0
35	9	0.0619599	1
36	0	-0.0442289	1
36	1	-0.0378845	1
36	2	-0.0197122	0
36	3	-0.00394244	1
36	4	-0.066211	1
36	5	0.0503661	1
36	6	0.0201145	0
36	7	0.0317353	1
36	8	0.0670176	0
36	9	0.00274549	1
37	0	-0.042014	1
37	1	0.0455774	0
37	2	0.0020018	1
37	3	0.0629345	0
37	4	-0.0261428	1
37	5	-0.0251073	0
37	6	-0.00806832	1
37	7	-0.0337644	1
37	8	0.00766504	0
37	9	0.016918	1
38	0	-0.00176201	1
38	1	-0.067257	1
38	2	0.038664	0
38	3	0.0507931	1
38	4	-0.054257	0
38	5	0.0148934	0
38	6	0.00188305	0
38	7	0.0207482	1
38	8	-0.0114287	1
38	9	0.00772288	0
39	0	0.0426965	1
39	1	-0.039469	1
39	2	0.0187684	1
39	3	-0.070438	0
39	4	0.00350834	0
39	5	-0.00105132	0
39	6	-0.0021553	1
39	7	-0.0303848	1
39	8	0.0494478	1
39	9	0.0290774	1
40	0	-0.0214638	1
40	1	-0.0315881	1
40	2	-0.000339371	0
40	3	0.030826	0
40	4	-0.00998292	1
40	5	0.00451187	0
40	6	0.0234542	0
40	7	0.0643988	1
40	8	-0.0346563	1
40	9	-0.0251604	0
41	0	-0.00974964	0
41	1	4.40807e-05	1
41	2	-0.00887182	0
41	3	-0.0547981	0
41	4	0.0124175	1
41	5	0.023702	0
41	6	-0.0525019	0
41	7	0.0932922	1
41	8	-0.0580229	1
41	9	0.0544886	1
42	0	-0.0680872	0
42	1	0.0260263	0
42	2	0.0298481	0
42	3	0.0357561	0
42	4	0.054413	0
42	5	-0.00329743	1
42	6	0.00848949	0
42	7	-0.0554261	1
42	8	-0.0310342	1
42	9	0.00331194	0
43	0	-0.0183864	1
43	1	0.0270556	1
43	2	0.0136765	1
43	3	-0.0878821	1
43	4	0.00641983	0
43	5	0.00506923	0
43	6	-0.0201534	1
43	7	0.057671	0
43	8	0.00973179	1
43	9	0.00679777	0
44	0	0.0046729	1
44	1	0.0248623	0
44	2	0.0286704	1
44	3	-0.0273709	1
44	4	-0.0301474	0
44	5	-0.0372148	0
44	6	-0.0363357	0
44	7	-0.0191164	0
44	8	0.0318074	0
44	9	0.060172	0
45	0	0.0420182	0
45	1	-0.0524434	0
45	2	0.010241	1
45	3	0.0078642	1
45	4	-0.0392145	1
45	5	-0.0322245	1
45	6	0.0047222	1
45	7	0.0426528	0
45	8	-0.0443991	0
45	9	0.0607831	0
46	0	0.0195378	1
46	1	0.0632181	1
46	2	0.00238615	0
46	3	-0.00669398	1
46	4	-0.0337307	1
46	5	0.0609269	0
46	6	-0.0298812	1
46	7	0.0378241	0
46	8	-0.00548512	1
46	9	-0.108102	1
47	0	-0.0346591	0
47	1	0.0291488	0
47	2	-0.0619536	1
47	3	0.0134943	0
47	4	0.0270624	0
47	5	-0.0206029	0
47	6	-0.0104772	0
47	7	0.0495622	0
47	8	0.00292059	0
47	9	0.00550441	1
48	0	-0.0369438	1
48	1	0.0171782	1
48	2	-0.055047	0
48	3	-0.0225451	1
48	4	-0.0162721	1
48	5	-0.042297	1
48	6	0.0400128	1
48	7	0.0543578	0
48	8	0.0785209	1
48	9	-0.0169647	1
49	0	-0.0554697	1
49	1	-0.0413886	0
49	2	-0.0120631	0
49	3	0.0138959	0
49	4	0.00313811	0
49	5	0.0177637	1
49	6	0.00367243	1
49	7	-0.00164933	1
49	8	0.0240816	1
49	9	0.048019	1
