0	0	0.0187826	1
0	1	-0.132444	1
0	2	0.177394	1
0	3	-0.136287	1
0	4	0.0205257	0
0	5	0.452291	1
0	6	-0.0771032	1
0	7	-0.062006	1
0	8	-0.0170374	1
0	9	-0.244115	1
1	0	-0.0194689	0
1	1	0.137866	0
1	2	-0.1531	0
1	3	0.221815	0
1	4	0.186895	0
1	5	-0.358048	1
1	6	0.134774	0
1	7	-0.0407405	1
1	8	-0.0109001	1
1	9	-0.0990929	0
2	0	0.0257467	1
2	1	0.0377434	1
2	2	-0.0629566	0
2	3	0.13376	0
2	4	-0.0060749	1
2	5	0.0895986	1
2	6	-0.0664002	0
2	7	0.0194447	1
2	8	-0.114058	1
2	9	-0.0568036	0
3	0	0.0954516	0
3	1	0.0864858	1
3	2	0.211355	0
3	3	-0.293342	1
3	4	0.246622	1
3	5	-0.174559	0
3	6	-0.075464	0
3	7	0.114134	1
3	8	-0.0756882	0
3	9	-0.134995	1
4	0	-0.236501	0
4	1	0.175073	0
4	2	-0.429103	0
4	3	-0.0288281	1
4	4	0.218764	1
4	5	-0.00447404	1
4	6	0.236082	1
4	7	0.168661	1
4	8	-0.0686553	1
4	9	-0.0310179	1
